,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,0,0,1,1,1,0,0,0,3
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,2,1,4,0,2,0,0,0,9
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,1,0,5,0,12,2,3,0,0,0,23
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,1,0,2,1,1,0,0,0,5
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,14,0,19,2,2,0,0,0,37
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,2,0,1,0,0,0,0,0,3
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,1,0,12,0,32,2,7,0,0,0,54
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,3,0,6,1,0,0,0,0,10
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-10-01,0,0,0,0,1,0,0,0,0,0,1
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,3,0,1,0,0,0,6
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,4,0,1,0,0,0,7
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,3,0,1,0,0,0,6
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,0,0,0,2
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,1,0,0,0,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,1,1,0,0,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,1,0,0,0,0,2
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,1,0,2,1,1,0,0,0,6
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,1,0,0,0,0,0,0,0,0,1
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,3,0,0,0,0,0,3
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,4,0,0,1,0,0,6
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,0,0,0,2
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,11,0,0,0,0,0,13
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,11,0,6,0,0,0,20
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,1,0,0,0,1
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,0,0,0,2
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,1,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,2,1,2,0,0,0,7
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,0,3,0,0,0,7
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,1,0,0,0,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,1,0,0,0,0,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,11,0,1,0,0,0,13
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,1,2,0,2,0,0,0,7
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,0,1,0,0,1
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,1,0,0,0,1
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,6,0,10,1,0,0,0,0,17
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,0,0,0,2
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,1,0,0,0,3
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,1,0,0,0,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,1,7,1,0,0,0,0,11
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,1,0,0,0,0,1
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,13,0,3,0,0,0,17
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,3,0,4,0,3,0,0,0,11
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,1,1,0,1,0,2,0,0,0,5
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,3,0,2,0,0,0,5
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,19,0,4,0,0,0,24
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,1,0,0,0,3
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,1,0,0,0,3
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,7,0,1,0,0,0,8
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,1,0,0,3
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,1,18,3,3,0,0,0,28
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,0,1,0,0,0,5
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,1,4,1,0,0,0,0,8
CHUA COCANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,2,0,3,0,0,0,7
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,1,2,0,1,1,0,0,5
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,1,1,0,0,0,4
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,6,1,0,0,0,0,8
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,7,0,11,0,5,0,0,0,24
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,2,0,1,0,0,5
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,80,0,448,9,139,0,0,0,677
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,1,3,3,6,4,7,2,0,0,27
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,5,0,2,0,0,0,7
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,2,0,0,0,0,0,3
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,4,0,4,0,0,0,10
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,0,0,0,0,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,6,1,10,0,5,0,0,0,22
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,3,0,1,0,0,0,4
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,3,0,0,0,0,5
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,1,0,0,3
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,2,0,1,0,0,0,6
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,1,4,1,0,1,0,0,10
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,4,1,1,1,0,0,7
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,0,0,0,0,1,0,0,0,2
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,0,2,0,0,0,6
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,4,0,2,0,0,0,0,0,6
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,5,3,27,6,3,1,0,0,45
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,1,2,1,3,1,0,0,11
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,2,0,1,0,0,0,4
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,1,2,0,0,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,83,11,431,32,75,20,0,0,653
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,1,0,0,0,1
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,8,1,0,0,0,0,12
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,2,0,0,0,4
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,5,2,1,0,0,0,11
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,0,0,0,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,0,1,0,0,0,5
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,7,2,24,5,1,0,0,0,39
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,1,3,0,2,0,0,0,7
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,0,0,0,0,0,4
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,2,1,0,0,0,0,4
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,0,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,1,0,0,0,0,0,0,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,0,0,0,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,3,1,2,1,0,0,0,0,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,2,0,1,0,0,0,4
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,2,0,1,0,0,0,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,4,0,2,0,0,0,6
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,2,0,10,0,0,0,0,0,13
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,5,1,18,2,1,0,0,0,27
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,1,29,0,612,0,175,0,0,0,817
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,0,0,0,2
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,2,0,0,0,0,0,5
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,4,1,8,1,4,0,0,0,18
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,0,0,0,2
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,0,0,0,0,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,7,0,1,0,0,0,10
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,0,0,0,0,0,4
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,0,1,0,0,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,1,0,1,0,0,0,5
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,1,0,0,0,0,3
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,8,1,1,0,0,0,12
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,2,0,3,0,0,0,8
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,1,2,1,1,0,0,0,6
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,2,0,10,3,22,3,5,3,0,0,48
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,0,0,0,2
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,1,0,0,0,3
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,1,0,0,0,1
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,18,1,64,4,16,1,0,0,104
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,3,0,0,0,5
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,2,11,3,6,0,0,0,24
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,3,0,4,0,1,1,0,0,10
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,3,0,4,0,2,0,0,0,10
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,14,0,1,0,0,0,17
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,1,0,0,0,3
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,1,1,0,1,0,0,0,4
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,1,1,0,0,0,0,4
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,1,0,1,0,0,0,4
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,0,0,2,0,0,0,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,1,1,0,0,0,6
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,1,0,0,0,2
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,2,1,0,0,4
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,0,0,0,2
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,4,0,0,0,0,0,4
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,2,0,15,0,184,3,51,0,0,0,255
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,9,1,1,0,0,0,13
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,3,4,0,0,0,9
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,1,0,0,0,0,0,3
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,0,0,0,0,2
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,19,0,30,0,4,0,0,0,53
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,1,0,1,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,1,0,10,0,1,0,0,0,13
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,8,1,36,0,4,0,0,0,49
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,1,2,1,0,1,0,0,5
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,2,0,17,0,5,0,0,0,25
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,12,2,44,1,11,2,0,0,73
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,1,0,0,3
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,4,0,3,0,1,0,0,0,8
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,4,0,18,1,32,1,13,0,0,0,69
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,4,0,0,0,0,0,4
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,3,5,0,2,0,0,0,12
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,2,0,17,0,54,6,22,0,0,0,101
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,3,2,0,0,0,0,6
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,2,0,1,0,0,0,4
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,1,1,0,0,0,4
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,2,0,4,0,2,0,2,0,0,0,10
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,1,0,0,0,0,0,3
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,3,0,1,0,0,0,4
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,4,0,15,0,4,0,0,0,24
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,1,0,1,0,0,0,2
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,2,0,2,0,0,0,6
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,3,0,8,0,0,0,0,0,11
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,1,7,0,23,0,3,0,0,0,35
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,3,0,0,0,0,0,5
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,4,0,0,0,0,0,6
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,2,0,0,3,0,0,6
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,0,0,16,0,0,0,0,0,17
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,4,0,20,0,9,0,0,0,33
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,2,0,0,0,0,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,0,0,2,0,1,0,0,0,3
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,1,0,1,0,0,0,3
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,1,0,0,0,4,0,0,0,0,0,5
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,1,0,0,0,0,0,3
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,0,2,0,0,0,0,0,4
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-11-01,0,0,2,1,6,2,2,3,0,0,16
