,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
POSTRER VALLE,consultas prenatales,repetidas,2018-09-01,0,0,3,0,3,1,0,0,0,0,7
POTOSI,consultas prenatales,repetidas,2018-09-01,7,1,256,17,1285,57,295,13,0,0,1931
PRESTO,consultas prenatales,repetidas,2018-09-01,0,0,5,0,14,3,4,2,0,1,29
PUCARA,consultas prenatales,repetidas,2018-09-01,0,0,0,0,3,1,1,1,0,0,6
PUCARANI,consultas prenatales,repetidas,2018-09-01,0,0,27,1,123,1,19,0,0,0,171
PUERTO ACOSTA,consultas prenatales,repetidas,2018-09-01,1,0,5,0,14,1,1,1,0,0,23
PUERTO CARABUCO,consultas prenatales,repetidas,2018-09-01,0,0,6,1,26,2,6,1,0,0,42
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2018-09-01,2,0,15,3,20,1,4,1,0,0,46
PUERTO PEREZ,consultas prenatales,repetidas,2018-09-01,0,0,5,0,10,2,2,0,0,0,19
PUERTO QUIJARRO,consultas prenatales,repetidas,2018-09-01,0,0,17,0,62,0,9,0,0,0,88
PUERTO RICO,consultas prenatales,repetidas,2018-09-01,1,0,29,0,44,0,5,0,0,0,79
PUERTO SILES,consultas prenatales,repetidas,2018-09-01,0,0,3,0,3,0,0,0,0,0,6
PUERTO SUAREZ,consultas prenatales,repetidas,2018-09-01,0,0,21,0,86,0,11,0,0,0,118
PUERTO VILLARROEL,consultas prenatales,repetidas,2018-09-01,9,0,131,0,402,0,61,0,0,0,603
PUNA,consultas prenatales,repetidas,2018-09-01,0,0,10,1,44,8,10,2,0,0,75
PUNATA,consultas prenatales,repetidas,2018-09-01,2,0,47,0,219,6,50,2,0,0,326
QUIABAYA,consultas prenatales,repetidas,2018-09-01,0,0,3,0,7,0,2,0,0,0,12
QUILLACOLLO,consultas prenatales,repetidas,2018-09-01,5,0,141,15,653,58,129,10,0,0,1011
QUIME,consultas prenatales,repetidas,2018-09-01,0,0,11,0,23,0,3,0,0,0,37
QUIRUSILLAS,consultas prenatales,repetidas,2018-09-01,0,0,0,0,3,0,2,0,0,0,5
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2018-09-01,0,0,4,0,10,1,11,0,0,0,26
RAVELO,consultas prenatales,repetidas,2018-09-01,1,0,12,2,20,14,13,9,1,0,72
REYES,consultas prenatales,repetidas,2018-09-01,0,0,22,1,60,2,6,0,0,0,91
RIBERALTA,consultas prenatales,repetidas,2018-09-01,11,0,260,2,689,2,94,0,0,0,1058
ROBORE,consultas prenatales,repetidas,2018-09-01,0,0,9,0,61,0,12,0,0,0,82
RURRENABAQUE,consultas prenatales,repetidas,2018-09-01,1,0,20,0,75,0,22,0,0,0,118
SABAYA,consultas prenatales,repetidas,2018-09-01,0,0,5,0,10,1,2,0,0,0,18
SACABA,consultas prenatales,repetidas,2018-09-01,7,0,213,11,801,58,162,16,0,0,1268
SACABAMBA,consultas prenatales,repetidas,2018-09-01,0,0,7,0,15,0,4,0,0,0,26
SACACA,consultas prenatales,repetidas,2018-09-01,0,0,29,5,70,13,24,2,0,0,143
SAIPINA,consultas prenatales,repetidas,2018-09-01,0,0,6,0,31,1,7,0,0,0,45
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2018-09-01,0,0,7,4,28,12,6,3,0,0,60
SAMAIPATA,consultas prenatales,repetidas,2018-09-01,0,0,6,0,38,0,9,0,0,0,53
SAN AGUSTIN,consultas prenatales,repetidas,2018-09-01,0,0,0,0,6,0,2,0,0,0,8
SAN ANDRES,consultas prenatales,repetidas,2018-09-01,0,0,26,0,44,0,11,0,0,0,81
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2018-09-01,0,0,3,1,6,1,0,0,0,0,11
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2018-09-01,0,0,1,0,5,0,0,0,0,0,6
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2018-09-01,0,0,7,0,27,4,3,2,0,0,43
SAN BENITO,consultas prenatales,repetidas,2018-09-01,2,0,17,1,53,0,9,0,0,0,82
SAN BORJA,consultas prenatales,repetidas,2018-09-01,5,2,62,1,211,17,32,1,1,0,332
SAN BUENA VENTURA,consultas prenatales,repetidas,2018-09-01,3,0,6,0,39,1,9,0,0,0,58
SAN CARLOS,consultas prenatales,repetidas,2018-09-01,2,0,31,0,96,0,10,0,0,0,139
SAN IGNACIO,consultas prenatales,repetidas,2018-09-01,3,0,50,0,109,4,17,0,0,0,183
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2018-09-01,8,0,86,5,242,6,55,0,0,0,402
SAN JAVIER(BNI),consultas prenatales,repetidas,2018-09-01,0,1,1,0,8,0,2,0,0,0,12
SAN JAVIER(STC),consultas prenatales,repetidas,2018-09-01,2,0,19,0,44,1,4,0,0,0,70
SAN JOAQUIN,consultas prenatales,repetidas,2018-09-01,0,0,0,0,2,0,0,0,0,0,2
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2018-09-01,4,0,32,0,105,1,12,0,0,0,154
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2018-09-01,0,0,10,0,25,0,7,0,0,0,42
SAN JULIAN,consultas prenatales,repetidas,2018-09-01,2,0,54,0,223,1,42,0,0,0,322
SAN LORENZO(PND),consultas prenatales,repetidas,2018-09-01,0,0,11,4,33,5,3,1,0,0,57
SAN LORENZO(TJA),consultas prenatales,repetidas,2018-09-01,1,0,21,5,92,4,10,1,0,0,134
SAN LUCAS,consultas prenatales,repetidas,2018-09-01,3,1,28,3,87,14,24,15,0,0,175
SAN MATIAS,consultas prenatales,repetidas,2018-09-01,3,4,30,8,67,0,6,0,0,0,118
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2018-09-01,2,0,15,0,54,2,11,0,0,0,84
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2018-09-01,0,0,3,0,6,0,1,0,0,0,10
SAN PEDRO,consultas prenatales,repetidas,2018-09-01,1,0,25,1,68,0,6,0,0,0,101
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2018-09-01,1,0,25,3,57,10,31,12,1,0,140
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2018-09-01,0,0,0,0,13,0,4,0,0,0,17
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2018-09-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2018-09-01,0,0,4,0,7,2,2,0,0,0,15
SAN PEDRO(PND),consultas prenatales,repetidas,2018-09-01,0,0,3,2,2,5,0,1,0,0,13
SAN RAFAEL,consultas prenatales,repetidas,2018-09-01,0,0,4,0,26,1,4,1,0,0,36
SAN RAMON BENI,consultas prenatales,repetidas,2018-09-01,2,0,4,0,16,0,0,0,0,0,22
SAN RAMON SCZ,consultas prenatales,repetidas,2018-09-01,1,0,19,0,35,0,4,0,0,0,59
SANTA ANA,consultas prenatales,repetidas,2018-09-01,1,0,35,0,110,0,12,0,0,0,158
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2018-09-01,35,1,1565,12,7040,311,1077,55,3,0,10099
SANTA ROSA,consultas prenatales,repetidas,2018-09-01,0,0,11,0,40,2,9,0,0,0,62
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2018-09-01,0,0,31,0,55,0,10,0,0,0,96
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2018-09-01,0,0,3,1,10,0,5,0,0,0,19
SANTIAGO DE HUARI,consultas prenatales,repetidas,2018-09-01,0,0,3,4,18,7,3,3,0,0,38
SANTIAGO DE HUATA,consultas prenatales,repetidas,2018-09-01,0,0,2,0,19,0,3,0,0,0,24
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2018-09-01,0,0,3,0,9,1,2,2,0,0,17
SANTIVAÑES,consultas prenatales,repetidas,2018-09-01,0,0,11,0,26,0,2,0,0,0,39
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2018-09-01,0,0,1,2,8,1,2,2,0,0,16
SAPAHAQUI,consultas prenatales,repetidas,2018-09-01,0,0,10,1,21,3,5,0,0,0,40
SENA,consultas prenatales,repetidas,2018-09-01,2,0,4,0,38,0,5,0,0,0,49
SHINAOTA,consultas prenatales,repetidas,2018-09-01,3,0,44,0,195,0,31,0,0,0,273
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2018-09-01,1,0,10,3,64,3,6,0,0,0,87
SICAYA,consultas prenatales,repetidas,2018-09-01,0,0,4,0,23,1,4,1,0,0,33
SIPE SIPE,consultas prenatales,repetidas,2018-09-01,0,0,109,1,410,6,46,0,0,0,572
SOPACHUY,consultas prenatales,repetidas,2018-09-01,1,0,9,0,18,4,4,1,0,0,37
SORACACHI,consultas prenatales,repetidas,2018-09-01,1,0,2,1,28,1,3,0,0,0,36
SORATA,consultas prenatales,repetidas,2018-09-01,0,0,16,1,55,3,7,1,0,0,83
SUCRE,consultas prenatales,repetidas,2018-09-01,8,0,359,1,2058,2,448,3,0,0,2879
TACACHI,consultas prenatales,repetidas,2018-09-01,0,0,0,0,4,0,0,0,0,0,4
TACACOMA,consultas prenatales,repetidas,2018-09-01,0,0,10,0,26,0,5,0,1,0,42
TACOBAMBA,consultas prenatales,repetidas,2018-09-01,0,0,9,0,15,9,7,7,0,0,47
TACOPAYA,consultas prenatales,repetidas,2018-09-01,0,0,1,1,10,2,5,0,0,0,19
TAHUA,consultas prenatales,repetidas,2018-09-01,0,0,1,0,4,0,1,0,0,0,6
TAPACARI,consultas prenatales,repetidas,2018-09-01,0,0,28,0,64,1,17,1,0,0,111
TARABUCO,consultas prenatales,repetidas,2018-09-01,2,0,20,2,32,11,12,4,0,0,83
TARACO,consultas prenatales,repetidas,2018-09-01,0,0,8,0,9,1,1,0,0,0,19
TARATA,consultas prenatales,repetidas,2018-09-01,1,0,18,0,56,2,7,0,0,0,84
TARIJA,consultas prenatales,repetidas,2018-09-01,4,0,165,99,1300,58,281,19,0,0,1926
TARVITA,consultas prenatales,repetidas,2018-09-01,1,0,14,1,21,7,6,6,0,0,56
TEOPONTE,consultas prenatales,repetidas,2018-09-01,0,0,19,1,76,0,8,0,0,0,104
TIAWANACU,consultas prenatales,repetidas,2018-09-01,1,0,12,0,33,2,7,1,0,0,56
TINGUIPAYA,consultas prenatales,repetidas,2018-09-01,0,0,6,8,23,42,13,15,0,0,107
TIPUANI,consultas prenatales,repetidas,2018-09-01,0,0,5,0,40,0,2,0,0,0,47
TIQUIPAYA,consultas prenatales,repetidas,2018-09-01,0,0,60,3,283,21,43,5,0,0,415
TIRAQUE (CBBA),consultas prenatales,repetidas,2018-09-01,0,0,36,3,58,7,18,2,0,0,124
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2018-09-01,0,0,0,0,1,0,0,0,0,0,1
TOCO,consultas prenatales,repetidas,2018-09-01,1,0,10,0,33,0,6,0,0,0,50
TOLATA,consultas prenatales,repetidas,2018-09-01,0,0,7,0,37,0,9,0,1,0,54
TOLEDO,consultas prenatales,repetidas,2018-09-01,0,0,5,1,7,2,1,0,0,0,16
TOMAVE,consultas prenatales,repetidas,2018-09-01,0,0,8,1,21,10,10,2,0,0,52
TOMINA,consultas prenatales,repetidas,2018-09-01,0,0,12,1,27,1,11,0,0,0,52
TORO TORO,consultas prenatales,repetidas,2018-09-01,1,0,10,4,31,7,4,2,0,0,59
TOTORA(CBBA),consultas prenatales,repetidas,2018-09-01,1,0,33,3,71,5,15,2,0,0,130
TOTORA(ORR),consultas prenatales,repetidas,2018-09-01,0,0,4,1,14,2,0,0,0,0,21
TRIGAL,consultas prenatales,repetidas,2018-09-01,0,0,1,0,4,0,0,1,0,0,6
TRINIDAD,consultas prenatales,repetidas,2018-09-01,9,0,243,0,810,0,147,0,0,0,1209
TUPIZA,consultas prenatales,repetidas,2018-09-01,1,0,64,3,264,12,32,0,0,0,376
TURCO,consultas prenatales,repetidas,2018-09-01,0,0,2,0,4,0,2,1,0,0,9
UMALA,consultas prenatales,repetidas,2018-09-01,0,0,3,1,9,1,1,2,0,0,17
UNCIA,consultas prenatales,repetidas,2018-09-01,0,0,16,0,135,10,36,0,0,0,197
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2018-09-01,1,0,14,0,44,0,7,0,0,0,66
URUBICHA,consultas prenatales,repetidas,2018-09-01,0,0,10,0,10,0,3,0,0,0,23
UYUNI,consultas prenatales,repetidas,2018-09-01,0,0,28,4,142,9,29,4,0,0,216
VACAS,consultas prenatales,repetidas,2018-09-01,0,0,11,0,16,3,11,0,0,0,41
VALLEGRANDE,consultas prenatales,repetidas,2018-09-01,0,0,21,2,76,4,9,0,0,0,112
VIACHA,consultas prenatales,repetidas,2018-09-01,0,0,83,1,356,3,72,0,0,0,515
VILA VILA,consultas prenatales,repetidas,2018-09-01,1,0,3,0,12,0,0,0,0,0,16
VILLA CHARCAS,consultas prenatales,repetidas,2018-09-01,0,0,13,1,38,9,11,8,0,0,80
VILLA MONTES,consultas prenatales,repetidas,2018-09-01,4,0,59,3,226,8,25,0,0,0,325
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2018-09-01,2,0,2,0,3,0,0,0,0,0,7
VILLA RIVERO,consultas prenatales,repetidas,2018-09-01,0,0,18,2,48,1,2,0,0,0,71
VILLA SERRANO,consultas prenatales,repetidas,2018-09-01,1,0,11,4,19,9,4,1,0,0,49
VILLA TUNARI,consultas prenatales,repetidas,2018-09-01,5,0,160,6,423,5,56,1,0,0,656
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2018-09-01,1,0,14,3,27,4,7,2,0,0,58
VILLAZON,consultas prenatales,repetidas,2018-09-01,2,0,47,1,213,5,46,3,1,0,318
VINTO,consultas prenatales,repetidas,2018-09-01,0,0,95,7,286,24,33,3,0,0,448
VITICHI,consultas prenatales,repetidas,2018-09-01,0,0,4,1,18,6,3,1,0,0,33
WALDO BALLIVIAN,consultas prenatales,repetidas,2018-09-01,0,0,0,0,10,0,2,0,0,0,12
WARNES,consultas prenatales,repetidas,2018-09-01,9,0,158,1,523,7,85,2,0,0,785
YACO,consultas prenatales,repetidas,2018-09-01,1,0,5,0,16,3,5,0,0,0,30
YACUIBA,consultas prenatales,repetidas,2018-09-01,5,0,98,5,407,12,84,2,1,0,614
YAMPARAEZ,consultas prenatales,repetidas,2018-09-01,0,0,7,1,16,2,5,1,0,0,32
YANACACHI,consultas prenatales,repetidas,2018-09-01,0,0,1,0,16,0,2,0,0,0,19
YAPACANI,consultas prenatales,repetidas,2018-09-01,3,0,68,1,260,33,34,6,0,0,405
YOCALLA,consultas prenatales,repetidas,2018-09-01,0,0,8,0,27,7,7,0,0,0,49
YOTALA,consultas prenatales,repetidas,2018-09-01,0,0,6,0,30,0,10,1,0,0,47
YUNCHARA,consultas prenatales,repetidas,2018-09-01,0,0,3,4,4,12,0,2,0,0,25
ZUDAÑEZ,consultas prenatales,repetidas,2018-09-01,1,0,12,0,27,3,6,0,0,0,49
ACACIO,consultas prenatales,repetidas,2018-10-01,1,0,12,0,10,0,3,2,0,0,28
ACHACACHI,consultas prenatales,repetidas,2018-10-01,3,0,27,0,110,2,20,0,0,0,162
ACHOCALLA,consultas prenatales,repetidas,2018-10-01,0,0,29,0,93,0,17,0,0,0,139
AIQUILE,consultas prenatales,repetidas,2018-10-01,0,0,38,0,96,6,33,4,0,0,177
ALALAY,consultas prenatales,repetidas,2018-10-01,0,0,2,0,1,1,2,0,0,0,6
ALCALA,consultas prenatales,repetidas,2018-10-01,0,0,3,0,4,0,0,0,0,0,7
ALTO BENI,consultas prenatales,repetidas,2018-10-01,0,0,6,0,28,0,6,0,0,0,40
ANCORAIMES,consultas prenatales,repetidas,2018-10-01,0,0,9,2,21,1,3,0,0,0,36
ANDAMARCA,consultas prenatales,repetidas,2018-10-01,0,0,4,0,5,1,2,0,0,0,12
ANTEQUERA,consultas prenatales,repetidas,2018-10-01,0,0,2,0,11,0,2,0,0,0,15
ANZALDO,consultas prenatales,repetidas,2018-10-01,0,0,8,0,21,2,3,3,0,0,37
APOLO,consultas prenatales,repetidas,2018-10-01,2,1,13,6,74,17,16,6,0,0,135
ARAMPAMPA,consultas prenatales,repetidas,2018-10-01,0,0,1,3,4,3,1,2,0,0,14
ARANI,consultas prenatales,repetidas,2018-10-01,0,0,11,0,42,0,9,1,0,0,63
ARBIETO,consultas prenatales,repetidas,2018-10-01,1,0,32,0,89,0,20,0,0,0,142
ARQUE,consultas prenatales,repetidas,2018-10-01,0,0,11,0,36,0,9,0,0,0,56
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2018-10-01,2,0,82,0,174,4,41,0,0,0,303
ATOCHA,consultas prenatales,repetidas,2018-10-01,0,0,14,2,40,1,5,0,0,0,62
AUCAPATA,consultas prenatales,repetidas,2018-10-01,0,0,7,0,17,0,3,0,0,0,27
AYATA,consultas prenatales,repetidas,2018-10-01,0,0,8,0,10,0,0,0,0,0,18
AYO AYO,consultas prenatales,repetidas,2018-10-01,0,0,4,0,20,0,3,1,0,0,28
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2018-10-01,0,0,34,1,88,4,15,3,0,0,145
AZURDUY,consultas prenatales,repetidas,2018-10-01,2,0,9,4,28,13,11,9,0,0,76
BATALLAS,consultas prenatales,repetidas,2018-10-01,0,0,17,0,53,2,5,0,0,0,77
BAURES,consultas prenatales,repetidas,2018-10-01,0,0,9,0,32,0,4,0,0,0,45
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2018-10-01,0,0,0,0,3,0,0,0,0,0,3
BELEN DE URMIRI,consultas prenatales,repetidas,2018-10-01,0,0,0,0,2,6,0,0,0,0,8
BELLA FLOR,consultas prenatales,repetidas,2018-10-01,1,0,7,0,11,2,1,0,0,0,22
BERMEJO,consultas prenatales,repetidas,2018-10-01,3,0,69,0,281,1,60,1,0,0,415
BETANZOS,consultas prenatales,repetidas,2018-10-01,0,0,34,3,84,15,18,10,0,0,164
BOLIVAR,consultas prenatales,repetidas,2018-10-01,0,0,3,1,10,1,3,0,0,0,18
BOLPEBRA,consultas prenatales,repetidas,2018-10-01,0,0,0,2,3,0,1,0,0,0,6
BOYUIBE,consultas prenatales,repetidas,2018-10-01,0,0,5,1,20,1,3,1,0,0,31
BUENA VISTA,consultas prenatales,repetidas,2018-10-01,1,0,22,0,48,0,4,0,0,0,75
CABEZAS,consultas prenatales,repetidas,2018-10-01,0,0,43,0,92,2,10,1,0,0,148
CAIROMA,consultas prenatales,repetidas,2018-10-01,1,0,14,1,39,4,4,0,0,0,63
"CAIZA ""D""",consultas prenatales,repetidas,2018-10-01,0,0,9,0,36,2,11,0,0,0,58
CAJUATA,consultas prenatales,repetidas,2018-10-01,0,0,16,0,57,0,6,0,0,0,79
CALACOTO,consultas prenatales,repetidas,2018-10-01,0,0,1,3,3,2,0,1,0,0,10
CALAMARCA,consultas prenatales,repetidas,2018-10-01,1,0,8,1,43,1,9,0,0,0,63
CAMARGO,consultas prenatales,repetidas,2018-10-01,0,0,14,0,55,7,16,0,0,0,92
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2018-10-01,0,0,2,0,8,2,2,1,0,0,15
CAMIRI,consultas prenatales,repetidas,2018-10-01,0,0,66,0,258,2,30,1,0,0,357
CAPINOTA,consultas prenatales,repetidas,2018-10-01,1,0,53,0,163,0,30,0,0,0,247
CAQUIAVIRI,consultas prenatales,repetidas,2018-10-01,1,0,10,0,29,3,5,0,0,0,48
CARACOLLO,consultas prenatales,repetidas,2018-10-01,0,0,17,0,114,1,8,0,0,0,140
CARANAVI,consultas prenatales,repetidas,2018-10-01,3,0,52,1,272,1,51,0,0,0,380
CARAPARI,consultas prenatales,repetidas,2018-10-01,1,0,6,0,79,3,12,0,0,0,101
CARIPUYO,consultas prenatales,repetidas,2018-10-01,0,0,4,0,10,5,3,2,0,0,24
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2018-10-01,0,0,8,0,40,0,3,0,0,0,51
CATACORA,consultas prenatales,repetidas,2018-10-01,1,0,0,0,4,1,0,0,0,0,6
CHACARILLA,consultas prenatales,repetidas,2018-10-01,0,0,1,0,5,0,1,0,0,0,7
CHALLAPATA,consultas prenatales,repetidas,2018-10-01,0,0,46,2,136,7,16,2,0,0,209
CHAQUI,consultas prenatales,repetidas,2018-10-01,0,0,8,0,24,0,4,0,0,0,36
CHARAGUA,consultas prenatales,repetidas,2018-10-01,4,0,20,1,79,5,11,0,0,0,120
CHARAÑA,consultas prenatales,repetidas,2018-10-01,0,0,1,0,0,0,1,0,0,0,2
CHAYANTA,consultas prenatales,repetidas,2018-10-01,1,0,15,4,25,9,12,4,0,0,70
CHIMORE,consultas prenatales,repetidas,2018-10-01,2,0,66,5,205,6,36,2,0,0,322
CHIPAYA,consultas prenatales,repetidas,2018-10-01,0,0,2,0,7,0,0,0,0,0,9
CHOQUE COTA,consultas prenatales,repetidas,2018-10-01,0,0,1,0,2,0,0,0,0,0,3
CHUA COCANI,consultas prenatales,repetidas,2018-10-01,0,0,5,0,11,0,3,0,0,0,19
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2018-10-01,1,0,25,0,97,0,15,0,0,0,138
CHUMA,consultas prenatales,repetidas,2018-10-01,0,0,4,0,17,0,2,0,0,0,23
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2018-10-01,1,0,8,8,9,6,0,0,0,0,32
CKOCHAS,consultas prenatales,repetidas,2018-10-01,0,0,14,8,21,5,11,3,0,0,62
CLIZA,consultas prenatales,repetidas,2018-10-01,0,0,1,0,207,0,33,0,0,0,241
COBIJA,consultas prenatales,repetidas,2018-10-01,7,1,175,3,480,4,67,0,0,0,737
COCAPATA,consultas prenatales,repetidas,2018-10-01,2,0,15,16,39,24,10,7,0,0,113
COCHABAMBA,consultas prenatales,repetidas,2018-10-01,15,0,690,4,5371,7,1145,0,1,0,7233
COIPASA,consultas prenatales,repetidas,2018-10-01,0,0,0,0,0,0,1,0,0,0,1
COLCAPIRHUA,consultas prenatales,repetidas,2018-10-01,3,0,73,1,305,6,73,2,0,0,463
"COLCHA ""K""",consultas prenatales,repetidas,2018-10-01,0,0,4,0,48,5,4,0,0,0,61
COLLANA,consultas prenatales,repetidas,2018-10-01,0,0,5,0,14,0,0,0,0,0,19
COLOMI,consultas prenatales,repetidas,2018-10-01,2,0,49,0,154,0,19,0,0,0,224
COLPA BELGICA,consultas prenatales,repetidas,2018-10-01,1,0,11,0,26,0,4,0,0,0,42
COLQUECHACA,consultas prenatales,repetidas,2018-10-01,1,0,51,2,115,25,25,7,2,0,228
COLQUENCHA,consultas prenatales,repetidas,2018-10-01,0,0,7,0,39,2,5,0,0,0,53
COLQUIRI,consultas prenatales,repetidas,2018-10-01,0,0,8,2,33,10,5,1,0,0,59
COMANCHE,consultas prenatales,repetidas,2018-10-01,0,0,2,0,4,0,2,1,0,0,9
COMARAPA,consultas prenatales,repetidas,2018-10-01,2,0,56,0,121,0,25,0,0,0,204
COMBAYA,consultas prenatales,repetidas,2018-10-01,0,0,1,1,1,2,2,0,0,0,7
CONCEPCION,consultas prenatales,repetidas,2018-10-01,0,0,36,3,102,10,11,1,0,0,163
COPACABANA,consultas prenatales,repetidas,2018-10-01,0,0,4,0,38,2,16,0,0,0,60
CORIPATA,consultas prenatales,repetidas,2018-10-01,0,0,20,0,79,0,16,0,0,0,115
CORO CORO,consultas prenatales,repetidas,2018-10-01,0,0,4,0,10,0,12,1,0,0,27
COROICO,consultas prenatales,repetidas,2018-10-01,0,0,16,4,62,3,8,0,0,0,93
CORQUE,consultas prenatales,repetidas,2018-10-01,2,0,7,1,9,0,5,1,0,0,25
COTAGAITA,consultas prenatales,repetidas,2018-10-01,0,0,24,1,68,7,22,2,0,0,124
COTOCA,consultas prenatales,repetidas,2018-10-01,4,0,97,9,345,11,50,1,0,0,517
CUATRO CAÑADAS,consultas prenatales,repetidas,2018-10-01,0,0,15,1,57,3,4,0,0,0,80
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2018-10-01,0,0,1,0,3,0,0,0,0,0,4
CUEVO,consultas prenatales,repetidas,2018-10-01,0,0,5,1,12,6,0,0,0,0,24
CULPINA,consultas prenatales,repetidas,2018-10-01,1,0,21,1,59,2,16,6,0,0,106
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2018-10-01,1,0,8,0,9,0,2,0,0,0,20
CURVA,consultas prenatales,repetidas,2018-10-01,0,0,5,0,2,2,1,1,0,0,11
DESAGUADERO,consultas prenatales,repetidas,2018-10-01,0,0,4,0,22,0,4,0,0,0,30
EL ALTO,consultas prenatales,repetidas,2018-10-01,5,1,944,93,5629,751,942,125,1,0,8491
EL CHORO,consultas prenatales,repetidas,2018-10-01,1,0,3,0,9,3,2,0,0,0,18
EL PUENTE(STC),consultas prenatales,repetidas,2018-10-01,0,0,10,0,24,1,5,0,0,0,40
EL PUENTE(TJA),consultas prenatales,repetidas,2018-10-01,1,0,5,1,28,2,7,1,0,0,45
EL TORNO,consultas prenatales,repetidas,2018-10-01,19,0,68,0,259,2,45,0,0,0,393
EL VILLAR,consultas prenatales,repetidas,2018-10-01,0,0,5,0,4,0,2,1,0,0,12
ENTRE RIOS TRJ,consultas prenatales,repetidas,2018-10-01,6,0,28,2,82,10,12,2,0,0,142
ENTRE RIOS CBBA,consultas prenatales,repetidas,2018-10-01,6,1,79,0,211,1,25,0,0,0,323
ESCOMA,consultas prenatales,repetidas,2018-10-01,0,0,12,0,37,0,9,0,0,0,58
EUCALIPTUS,consultas prenatales,repetidas,2018-10-01,0,0,4,0,15,0,4,0,0,0,23
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2018-10-01,0,0,5,0,10,0,1,0,0,0,16
EXALTACION,consultas prenatales,repetidas,2018-10-01,0,0,0,0,4,0,0,0,0,0,4
FERNANDEZ ALONSO,consultas prenatales,repetidas,2018-10-01,2,0,13,0,68,0,9,0,0,0,92
FILADELFIA,consultas prenatales,repetidas,2018-10-01,0,0,20,0,16,0,0,0,0,0,36
GENERAL SAAVEDRA,consultas prenatales,repetidas,2018-10-01,2,0,19,1,52,0,9,0,0,0,83
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2018-10-01,0,0,8,0,17,0,3,0,0,0,28
GUANAY,consultas prenatales,repetidas,2018-10-01,0,0,21,0,57,2,12,0,0,0,92
GUAQUI,consultas prenatales,repetidas,2018-10-01,0,0,3,0,14,3,1,0,0,0,21
GUAYARAMERIN,consultas prenatales,repetidas,2018-10-01,7,0,86,1,213,31,16,1,0,0,355
GUTIERREZ,consultas prenatales,repetidas,2018-10-01,2,0,10,1,38,4,14,0,0,0,69
HUACARETA,consultas prenatales,repetidas,2018-10-01,1,0,14,0,29,1,4,0,0,0,49
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2018-10-01,0,0,4,0,7,0,3,1,0,0,15
HUACHACALLA,consultas prenatales,repetidas,2018-10-01,0,0,0,0,6,0,0,0,0,0,6
HUANUNI,consultas prenatales,repetidas,2018-10-01,0,0,23,0,108,1,23,0,0,0,155
HUARACAJE,consultas prenatales,repetidas,2018-10-01,0,0,7,0,10,0,2,0,0,0,19
HUARINA,consultas prenatales,repetidas,2018-10-01,1,0,9,0,27,1,1,0,0,0,39
HUATAJATA,consultas prenatales,repetidas,2018-10-01,0,1,2,0,3,0,1,0,0,0,7
