municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5,5
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,15,15
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,26,26
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5215,5215
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,12,12
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,19,19
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,15,15
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,9,9
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,14,14
MOJINETE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,20,20
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1046,1046
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1751,1751
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,4,4
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,46,46
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,33,33
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,263,263
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,8,8
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,6,6
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,42,42
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,333,333
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,72,72
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5,5
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,27,27
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,20,20
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,91,91
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,6,6
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,4,4
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,17,17
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,43,43
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,51,51
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,4,4
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,10,10
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5,5
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,81,81
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,34,34
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,7606,7606
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5,5
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,13,13
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,10,10
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,4,4
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1902,1902
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,40,40
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,606,606
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,11,11
TIAWANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,75,75
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5,5
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,10,10
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,512,512
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,167,167
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,7,7
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,40,40
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,17,17
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,7,7
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,19,19
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,10,10
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,39,39
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,5,5
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,12,12
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,3,3
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,26,26
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,734,734
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,303,303
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-10-01,2,2
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,15,15
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,18,18
ALCALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,43,43
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,40,40
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,124,124
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,78,78
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,10,10
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,17,17
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,33,33
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,78,78
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,37,37
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,10,10
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2779,2779
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,11,11
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
COMANCHE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,13,13
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,36,36
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,29,29
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,27,27
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,13,13
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1515,1515
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,61,61
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,7,7
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,7,7
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,15,15
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,118,118
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
INQUISIVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,15,15
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3992,3992
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,8,8
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,7,7
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,11,11
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,6,6
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,23,23
MOJINETE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,58,58
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,460,460
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
OMEREQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,574,574
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,34,34
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,6,6
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,38,38
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,250,250
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,6,6
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,45,45
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,325,325
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,79,79
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,267,267
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,5,5
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,17,17
SABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,70,70
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,4,4
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,8,8
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,8,8
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,43,43
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,6,6
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,85,85
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,26,26
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,8,8
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,9793,9793
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,8,8
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,12,12
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
SORACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1516,1516
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,30,30
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,437,437
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,8,8
TIAWANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,58,58
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,10,10
TOTORA(ORR),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,810,810
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,177,177
TURCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
UMALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,6,6
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,25,25
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,48,48
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,19,19
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,18,18
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
VILLA RIVERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,50,50
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,8,8
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,19,19
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,294,294
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,259,259
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-11-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2017-12-01,13,13
