,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,2,0,0,0,2,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,0,2,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,14,5,3,5,17,10,27
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,0,5,2,7,2,9
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,1,0,0,0,1,1
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,24,31,64,64,88,95,183
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,3,1,3,3,6,9
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,100,121,140,146,240,267,507
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,1,3,3,5,4,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,0,2,3,4,3,7
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,3,2,13,8,16,10,26
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,27,43,4,3,31,46,77
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,5,10,1,0,6,10,16
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,10,7,0,0,10,7,17
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,2,0,2,2,4,6
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,42,49,30,23,72,72,144
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,3,0,1,3,4,3,7
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,1,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,11,14,22,27,33,41,74
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,44,26,3,14,47,40,87
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,7,4,1,2,8,6,14
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,1,0,0,2,1,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,1,0,0,2,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,4,2,0,0,4,2,6
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,7,3,0,0,7,3,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,8,7,0,0,8,7,15
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,1,3,2,5,3,8
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,3,2,2,0,5,2,7
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,2,0,0,1,2,3
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,0,1,0,1,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,1,0,0,2,1,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,2,0,0,0,2,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,4,3,0,5,4,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,1,1,0,1,1,2
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,2,0,0,2,2,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,0,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,1,1,0,2,1,3
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,17,17,2,1,19,18,37
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,11,19,8,5,19,24,43
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,651,673,84,94,735,767,1502
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,6,7,0,0,6,7,13
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,3,4,2,6,5,11
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,0,1,0,3,0,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,6,4,0,1,6,5,11
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,9,11,0,0,9,11,20
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,3,4,2,4,5,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,4,3,3,3,7,6,13
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,5,5,0,0,5,5,10
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,60,62,12,11,72,73,145
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,3,1,3,1,4
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,35,27,8,9,43,36,79
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,4,2,1,1,5,3,8
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,3,0,1,2,4,6
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,2,3,4,4,6,10
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,6,4,3,5,9,14
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,43,45,74,96,117,141,258
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,1,1,0,2,1,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,4,4,2,0,6,4,10
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,2,1,1,2,3,5
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,7,3,18,16,25,19,44
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,50,35,5,5,55,40,95
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,3,0,1,2,4,2,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,2,1,1,1,3,2,5
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,6,2,3,0,9,2,11
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,10,3,0,0,10,3,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,10,9,0,0,10,9,19
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,15,9,15,9,24
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,3,4,0,1,3,5,8
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,31,46,78,99,109,145,254
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,1,2,2,2,3,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,7,8,0,0,7,8,15
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,3,5,3,5,8
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,10,27,0,0,10,27,37
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,0,1,0,2,0,2
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,13,5,10,9,23,14,37
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,67,74,3,1,70,75,145
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,37,38,4,4,41,42,83
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,45,40,11,24,56,64,120
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-09-01,1,1,2,4,3,5,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,4,0,1,2,5,7
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,4,1,0,6,4,10
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,1,0,1,0,1
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,6,3,3,5,9,14
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,6,1,3,2,9,3,12
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,0,0,1,2,1,3
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,1,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,8,0,0,5,8,13
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,0,0,1,3,1,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,1,2,1,3,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,3,0,0,1,3,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,1,5,1,5,6
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,9,5,0,0,9,5,14
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,0,0,0,2,0,2
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,1,0,0,1,1,2
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,9,0,0,5,9,14
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,1,1,2,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,6,1,1,0,7,1,8
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,16,9,3,0,19,9,28
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,7,9,9,5,16,14,30
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,1,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,10,9,0,1,10,10,20
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,3,1,0,3,3,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,3,0,1,1,4,5
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,20,18,9,3,29,21,50
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,182,217,289,289,471,506,977
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,4,0,4,0,4
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,3,1,1,4,4,8
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,4,2,1,3,5,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,5,0,0,3,5,8
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,3,0,1,5,4,9
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,7,2,3,7,10,17
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,1,0,0,2,1,3
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,8,8,6,11,14,19,33
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,2,0,1,0,3,3
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,0,0,0,2,0,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,100,119,100,120,200,239,439
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,6,4,1,0,7,4,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,24,26,0,0,24,26,50
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,7,14,19,19,26,45
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,1,2,2,3,3,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,1,4,2,6,3,9
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,2,4,2,5,7
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,4,1,1,3,5,8
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,8,9,2,0,10,9,19
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,0,0,0,3,0,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,12,6,4,1,16,7,23
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,6,3,5,9,11,12,23
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,1,2,1,4,2,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,2,1,2,2,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,1,0,1,1,2
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,0,0,0,2,0,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,2,0,0,5,2,7
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,1,1,1,1,2
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,1,1,2,3,3,6
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,9,9,0,0,9,9,18
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,59,50,0,0,59,50,109
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,211,209,124,120,335,329,664
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,6,0,0,5,6,11
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,2,2,4,5,6,11
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,9,0,0,5,9,14
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,8,14,0,2,8,16,24
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,6,3,0,0,6,3,9
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,35,42,17,8,52,50,102
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,0,1,0,3,0,3
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,1,2,1,2,3
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,125,120,13,19,138,139,277
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,4,6,5,11,9,17,26
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,2,1,3,1,4
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,6,0,0,2,6,8
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,4,3,6,3,10,13
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,16,14,5,4,21,18,39
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,4,4,5,3,9,7,16
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,1,1,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,3,0,0,2,3,5
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,1,2,2,2,4
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,1,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,77,59,198,249,275,308,583
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,8,5,3,3,11,8,19
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,45,36,1,1,46,37,83
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,5,3,1,6,6,12
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,8,8,0,0,8,8,16
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,4,0,2,3,6,9
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,5,11,10,16,15,31
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,3,3,4,0,7,3,10
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,6,0,1,1,7,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,7,2,4,7,11,18
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,6,8,6,9,12,21
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,2,0,0,0,2,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,3,0,3,1,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,8,5,0,2,8,7,15
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,4,1,0,2,4,6
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,3,0,0,0,3,3
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,3,0,3,0,3
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,20,15,0,0,20,15,35
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,5,15,0,0,5,15,20
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,669,574,92,130,761,704,1465
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,2,0,0,0,2,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,2,0,0,2,2,4
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,4,3,9,5,13,8,21
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,1,0,3,2,4,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,1,1,2,1,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,37,35,2,2,39,37,76
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,1,0,1,2,2,2,4
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,4,5,0,0,4,5,9
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,11,8,5,8,16,16,32
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,2,3,0,0,2,3,5
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2019-10-01,0,0,5,0,5,0,5
