,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,12,7,3,2,15,9,24
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,2,0,1,3,3,6
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,3,8,5,13,8,21
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,32,33,6,7,38,40,78
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,6,4,2,4,8,8,16
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,13,11,4,4,17,15,32
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,2,2,2,2,4,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,24,15,17,15,41,30,71
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,7,6,0,0,7,6,13
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,1,0,1,1,2,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,1,0,0,5,1,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,7,1,7,6,14,20
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,8,7,0,0,8,7,15
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,15,15,1,1,16,16,32
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,1,5,3,7,4,11
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,4,7,1,0,5,7,12
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,0,1,0,2,0,2
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,49,79,32,28,81,107,188
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,1,2,0,3,1,4
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,4,9,10,4,14,13,27
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,4,2,2,0,6,2,8
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,1,3,2,4,3,7
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,6,3,2,6,8,14
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,11,5,0,0,11,5,16
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,1,0,0,3,1,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,5,3,5,6,10,16
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,2,0,0,2,2,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,34,30,4,5,38,35,73
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,2,0,2,1,4,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,20,19,0,0,20,19,39
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,21,9,6,1,27,10,37
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,27,31,5,7,32,38,70
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,0,1,0,1,1
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,19,13,3,1,22,14,36
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,8,8,4,3,12,11,23
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,3,3,0,6,3,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,35,29,5,13,40,42,82
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,4,1,4,1,8,9
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,9,2,1,7,10,17
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,5,7,1,9,6,15
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,7,1,1,3,8,11
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,11,0,3,3,14,17
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,2,0,0,0,2,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,13,7,12,16,25,23,48
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,8,6,6,5,14,11,25
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,2,0,0,3,2,5
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,1,0,1,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,2,0,1,2,3,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,3,4,3,4,7
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,1,0,0,1,1,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,8,3,2,2,10,5,15
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,1,0,0,2,1,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,7,0,0,5,7,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,412,429,37,35,449,464,913
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,4,6,7,6,11,12,23
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,16,9,5,1,21,10,31
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,3,0,1,0,4,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,2,0,2,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,1,1,1,3,2,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,1,0,2,2,3,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,5,0,2,3,7,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,0,1,3,3,3,6
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,6,5,0,2,6,7,13
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,4,4,4,5,8,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,21,10,7,7,28,17,45
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,13,8,2,3,15,11,26
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,1,1,0,4,1,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,14,15,1,0,15,15,30
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,3,1,2,2,5,7
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,7,4,2,5,9,9,18
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,148,162,12,13,160,175,335
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,5,2,3,7,8,15
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,1,6,3,9,4,13
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,7,5,7,4,14,9,23
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,4,6,6,3,10,9,19
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,1,0,0,5,1,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,9,6,1,2,10,8,18
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,84,60,31,28,115,88,203
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,0,0,0,2,0,2
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,4,5,0,8,4,12
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,7,5,0,0,7,5,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,1,4,3,6,4,10
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,4,4,0,0,4,4,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,9,8,16,18,25,26,51
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,9,7,7,4,16,11,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,1,3,1,3,4
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,3,2,1,3,4,7
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,2,4,4,4,6,10
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,2,1,0,2,2,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,3,2,2,7,5,12
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,1,2,3,5,4,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,3,1,3,4,6,10
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,0,0,0,1,0,1
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,2,0,0,1,2,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,36,47,2,3,38,50,88
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,16,20,2,2,18,22,40
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,4,3,2,5,6,11
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,13,11,1,4,14,15,29
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,14,10,2,4,16,14,30
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,7,0,0,5,7,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,12,5,0,0,12,5,17
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,2,2,1,4,3,7
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,11,14,0,0,11,14,25
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,37,36,7,5,44,41,85
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,0,1,3,2,3,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,0,1,0,3,0,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,31,32,9,5,40,37,77
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,4,1,4,1,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,0,1,1,4,1,5
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,1,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,30,30,13,12,43,42,85
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,3,3,0,0,3,3,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,35,32,3,6,38,38,76
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,9,7,2,12,11,19,30
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,7,5,0,0,7,5,12
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,81,82,4,3,85,85,170
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,0,5,3,5,3,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,63,64,9,7,72,71,143
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,1,0,0,0,1,0,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,3,0,0,0,3,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,9,15,26,20,35,35,70
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,5,0,0,2,5,2,7
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,1,4,1,4,2,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,0,2,3,2,3,4,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-10-01,2,1,3,1,5,2,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,3,5,3,7,10
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,7,3,7,4,11
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,10,9,1,5,11,14,25
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,11,8,9,6,20,14,34
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,1,1,1,1,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,1,2,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,8,0,3,7,11,18
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,2,1,0,4,2,6
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,2,0,0,4,2,6
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,3,0,4,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,10,13,6,12,16,25,41
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,3,2,4,3,7
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,3,1,2,1,5,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,18,18,10,12,28,30,58
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,5,0,2,6,7,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,18,16,0,0,18,16,34
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,3,0,0,3,3,6
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,5,0,2,3,7,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,3,4,10,8,13,21
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,3,3,1,11,4,15
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,5,2,2,9,7,16
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,2,0,0,2,2,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,1,0,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,0,1,0,2,0,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,4,0,4,0,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,31,24,2,4,33,28,61
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,5,3,2,9,7,16
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,3,0,3,1,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,2,0,0,1,2,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,6,1,1,6,7,13
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,11,9,2,1,13,10,23
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,13,11,4,5,17,16,33
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,1,1,2,2,4
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,12,0,0,3,12,15
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,3,0,0,1,3,4
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,0,1,3,3,3,6
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,4,1,0,9,4,13
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,30,14,5,10,35,24,59
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,11,7,2,3,13,10,23
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,1,0,0,4,1,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,1,7,3,12,4,16
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,35,22,1,2,36,24,60
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,4,1,2,7,6,13
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,3,3,3,10,6,16
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,1,1,1,1,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,12,4,4,11,16,27
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,3,0,1,6,4,10
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,5,12,5,17,10,27
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,1,0,1,0,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,3,1,3,4,6,10
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,3,2,0,8,3,11
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,2,2,2,3,5
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,2,0,0,2,2,4
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,10,11,0,0,10,11,21
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,1,2,0,8,1,9
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,4,1,4,3,8,11
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,9,11,4,6,13,17,30
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,37,25,24,21,61,46,107
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,6,5,5,3,11,8,19
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,270,291,3,3,273,294,567
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,5,2,3,3,8,11
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,9,9,2,2,11,11,22
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,17,17,1,1,18,18,36
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,4,12,6,19,10,29
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,4,0,0,4,4,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,4,2,1,3,5,8
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,11,14,0,0,11,14,25
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,9,16,2,3,11,19,30
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,6,3,1,3,7,10
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,2,0,0,4,2,6
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,0,1,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,6,1,0,5,6,11
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,12,5,3,3,15,8,23
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,57,52,2,6,59,58,117
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,20,17,1,1,21,18,39
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,3,5,5,0,8,5,13
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,8,7,4,1,12,8,20
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,5,1,1,2,6,8
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,2,0,1,0,3,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,3,0,0,1,3,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,256,266,138,126,394,392,786
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,1,1,0,0,1,1,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,9,5,0,0,9,5,14
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,4,3,1,2,5,5,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,48,43,4,0,52,43,95
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,0,1,1,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,5,12,3,2,8,14,22
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,7,5,0,0,7,5,12
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,0,1,0,0,0,1,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,1,2,0,4,1,5
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-11-01,2,2,4,1,6,3,9
