,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,3,1,2,4,5,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,21,33,9,11,30,44,74
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,4,3,5,3,9,6,15
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,14,13,1,0,15,13,28
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,16,9,10,8,26,17,43
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,5,5,3,6,8,11,19
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,4,6,6,3,10,9,19
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,5,1,2,4,7,11
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,10,9,11,5,21,14,35
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,14,15,10,9,24,24,48
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,1,0,0,2,1,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,2,1,0,3,2,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,1,1,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,7,6,3,2,10,8,18
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,3,6,3,6,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,1,4,4,6,5,11
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,6,12,10,12,16,24,40
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,872,889,22,25,894,914,1808
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,7,2,1,0,8,2,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,5,13,4,4,9,17,26
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,2,0,0,3,2,5
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,2,2,2,2,4
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,0,1,1,3,1,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,1,2,0,1,1,3,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,5,1,6,2,11,3,14
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,1,0,2,2,3,2,5
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,2,3,1,6,3,9
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,1,5,1,5,2,7
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,9,4,3,1,12,5,17
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,10,7,0,1,10,8,18
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,7,0,0,2,7,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,21,19,2,3,23,22,45
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,1,2,7,7,8,9,17
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,8,2,2,4,10,6,16
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,14,4,7,2,21,6,27
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,217,222,7,7,224,229,453
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,1,2,1,2,3
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,6,5,0,1,6,6,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,1,1,6,2,7,3,10
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,3,2,3,2,5
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,17,11,2,2,19,13,32
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,7,3,2,5,9,14
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,1,1,2,4,3,5,8
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,4,7,4,2,8,9,17
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,130,127,18,24,148,151,299
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,5,5,2,2,7,7,14
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,4,3,2,3,6,6,12
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,4,5,0,1,4,6,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,4,9,7,11,11,22
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,6,3,3,2,9,5,14
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,30,19,23,14,53,33,86
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,9,7,5,9,14,16,30
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,0,2,0,2,2
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,10,1,1,0,11,1,12
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,1,4,4,6,5,11
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,6,0,0,3,6,9
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,2,8,7,10,9,19
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,5,4,3,0,8,4,12
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,5,12,4,14,9,23
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,6,4,5,5,11,9,20
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,2,4,2,4,4,8
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,92,82,24,15,116,97,213
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,32,33,2,1,34,34,68
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,1,1,4,2,5,3,8
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,4,5,1,7,5,12
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,5,6,7,7,12,13,25
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,10,3,3,4,13,7,20
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,6,2,0,0,6,2,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,14,16,0,1,14,17,31
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,2,9,11,9,13,22
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,7,9,0,1,7,10,17
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,25,45,14,21,39,66,105
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,1,4,1,4,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,4,3,5,3,9,6,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,26,30,14,17,40,47,87
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,0,1,5,1,5,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,0,3,5,10,5,13,18
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,2,4,1,7,3,10
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,49,47,13,17,62,64,126
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,5,0,0,2,5,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,28,21,11,11,39,32,71
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,18,18,1,4,19,22,41
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,7,4,3,6,10,16
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,101,94,6,3,107,97,204
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,2,1,0,4,2,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,54,39,30,27,84,66,150
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,7,4,1,1,8,5,13
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,1,0,0,2,1,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,22,33,28,21,50,54,104
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,3,3,1,1,4,4,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,1,0,4,6,5,6,11
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,0,1,1,3,1,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-09-01,2,0,3,1,5,1,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,9,21,6,8,15,29,44
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,17,23,0,0,17,23,40
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,12,10,1,4,13,14,27
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,2,2,2,2,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,1,0,1,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,2,0,1,3,3,6
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,7,4,4,3,11,7,18
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,2,0,2,0,4,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,5,10,8,13,13,26
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,8,9,6,8,14,17,31
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,2,3,2,3,5
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,5,4,5,7,10,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,9,8,11,9,20,17,37
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,2,15,11,17,13,30
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,24,19,0,0,24,19,43
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,9,7,5,8,14,15,29
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,2,0,2,1,4,5
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,2,0,2,1,4,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,1,1,2,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,4,6,17,20,21,26,47
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,6,2,3,4,9,13
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,7,13,2,2,9,15,24
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,11,3,3,2,14,5,19
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,28,24,3,3,31,27,58
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,15,22,14,9,29,31,60
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,1,2,1,3,2,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,2,7,2,7,9
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,6,3,2,3,8,6,14
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,7,6,4,3,11,9,20
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,17,19,12,13,29,32,61
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,2,0,2,3,4,7
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,3,2,3,3,6,9
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,4,6,0,0,4,6,10
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,1,0,1,1,2,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,6,5,1,2,7,7,14
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,6,9,2,3,8,12,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,31,26,4,3,35,29,64
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,12,6,1,0,13,6,19
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,5,4,1,0,6,4,10
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,8,8,7,7,15,15,30
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,34,26,3,4,37,30,67
CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,1,0,0,1,1,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,7,1,9,4,16,5,21
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,1,0,0,2,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,5,11,5,11,16
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,0,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,1,0,1,1,2,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,17,17,4,9,21,26,47
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,8,8,2,1,10,9,19
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,16,12,29,29,45,41,86
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,1,4,1,4,5
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,5,1,1,2,6,3,9
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,22,22,3,4,25,26,51
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,2,0,0,0,2,2
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,1,0,1,0,2,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,5,5,5,5,10
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,18,14,2,0,20,14,34
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,1,4,1,7,2,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,1,1,3,2,4,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,6,7,5,4,11,11,22
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,13,10,7,7,20,17,37
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,33,28,13,13,46,41,87
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,6,8,12,11,18,29
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,424,510,17,16,441,526,967
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,30,20,14,16,44,36,80
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,5,7,2,2,7,9,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,8,9,7,9,15,18,33
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,2,0,3,1,5,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,10,9,21,16,31,25,56
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,3,1,2,4,5,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,9,4,7,6,16,10,26
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,14,19,3,4,17,23,40
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,0,2,1,4,1,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,12,14,4,1,16,15,31
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,3,4,2,7,5,12
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,15,11,6,4,21,15,36
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,4,0,1,0,5,0,5
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,25,10,4,3,29,13,42
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,1,2,2,2,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,14,9,7,6,21,15,36
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,53,44,9,13,62,57,119
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,13,10,24,21,37,31,68
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,2,5,2,5,7
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,0,3,3,5,3,8
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,11,14,2,1,13,15,28
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,3,0,0,0,3,3
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,0,5,1,5,1,6
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,6,0,0,1,6,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,485,470,169,216,654,686,1340
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,1,1,0,3,1,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,8,4,3,3,11,7,18
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,4,2,4,4,8,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,43,40,4,3,47,43,90
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,10,10,5,9,15,19,34
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,38,27,3,2,41,29,70
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,4,0,0,2,4,6
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,4,0,2,0,6,0,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,1,6,3,8,4,12
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,5,1,0,1,5,2,7
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,4,1,3,8,7,9,16
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,0,4,3,5,3,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,10,13,7,6,17,19,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,5,4,1,0,6,4,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,10,6,2,0,12,6,18
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,2,3,4,6,6,12
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,19,12,13,16,32,28,60
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,7,7,6,0,13,7,20
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,4,4,3,4,7,8,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,3,0,1,1,4,1,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,8,10,5,7,13,17,30
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,2,0,0,0,2,0,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,0,4,5,3,5,7,12
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2019-10-01,1,2,0,0,1,2,3
