,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,0,0,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,5,1,1,3,6,4,10
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,1,0,0,1,1,2
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,5,3,0,4,5,7,12
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,3,4,1,6,4,10
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,2,1,2,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,1,2,3,3,4,7
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,5,6,3,4,8,10,18
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,2,0,0,0,2,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,5,1,0,0,5,1,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,4,2,0,0,4,2,6
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,1,0,2,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,1,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,55,45,12,12,67,57,124
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,1,0,2,2
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,3,1,3,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,0,1,0,3,0,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,3,3,0,1,3,4,7
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,3,2,0,0,3,2,5
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,2,0,3,3
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,4,0,2,2,6,2,8
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,2,0,0,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,2,0,0,2,2,4
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,5,9,0,0,5,9,14
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,2,1,1,0,3,1,4
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,1,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,0,0,1,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,4,3,1,0,5,3,8
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,1,1,2,2,3,5
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,1,1,1,2,2,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,3,2,0,0,3,2,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-07-01,1,0,1,0,2,0,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,3,0,0,0,3,0,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,3,1,0,0,3,1,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,2,7,2,7,9
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,2,0,2,0,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,2,1,2,3
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,2,1,0,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,1,0,0,1,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,1,0,2,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,15,17,1,0,16,17,33
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,3,3,0,1,3,4,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,2,0,0,0,2,2
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,1,0,0,2,1,3
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,1,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,1,0,0,1,1,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,4,4,0,2,4,6,10
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,10,12,16,12,26,24,50
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,1,1,1,2,3
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,4,1,4,2,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,5,1,1,3,6,9
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,3,0,0,0,3,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,2,2,2,2,4
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,1,0,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,5,2,2,4,7,6,13
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,6,7,1,2,7,9,16
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,2,2,0,4,2,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,8,13,1,4,9,17,26
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,1,11,10,13,11,24
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,8,4,1,2,9,6,15
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,1,2,0,4,1,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,2,0,3,0,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,0,9,3,11,3,14
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,0,0,1,2,1,3
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,2,3,0,3,2,5
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,2,0,0,0,2,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,1,4,2,4,6
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,3,0,0,0,3,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,2,0,0,0,2,2
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,2,0,2,0,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,0,4,3,6,3,9
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,1,0,2,0,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,35,28,4,7,39,35,74
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,1,1,1,2,2,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,0,0,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,0,0,2,2,2,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,3,2,0,0,3,2,5
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,9,4,1,0,10,4,14
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,1,0,0,2,1,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,1,1,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,4,3,1,1,5,4,9
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,1,0,0,1,1,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,1,1,1,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,1,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,4,3,2,4,6,10
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,1,0,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,2,0,0,1,2,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,2,1,2,0,4,1,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,0,0,1,0,1,0,1
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-08-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,0,1,0,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,1,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,0,1,0,1
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,5,3,0,0,5,3,8
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,1,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,1,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,1,2,1,2,2,4
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,5,2,5,2,7
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,3,0,0,0,3,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,1,0,2,0,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,3,1,4,1,5
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,21,17,0,3,21,20,41
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,2,1,2,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,4,2,0,3,4,7
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,3,0,0,0,3,0,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,9,15,10,22,19,37,56
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,1,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,3,1,1,0,4,1,5
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,2,0,0,0,2,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,2,0,1,0,3,0,3
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,1,2,1,3,2,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,1,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,2,1,0,0,2,1,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,4,4,0,1,4,5,9
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,7,8,1,0,8,8,16
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,1,1,1,2
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,3,4,5,2,8,6,14
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,1,0,0,1,1,2
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,5,6,1,1,6,7,13
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,2,4,2,1,4,5,9
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,0,1,0,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,1,0,1,0,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,3,3,6,5,9,8,17
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,1,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,2,0,0,1,2,1,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,2,2,0,1,2,3,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,1,0,1,1,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2019-09-01,0,3,3,6,3,9,12
