,group,variable,month,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,2,19,17,14,19,33,52
SOPACHUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,2,9,0,1,2,10,12
SORACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,11,19,3,20,14,34
SORATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,3,12,16,20,19,32,51
SUCRE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,70,126,184,207,254,333,587
TACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,1,1,4,1,5,6
TACACOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,14,1,2,2,16,18
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,3,23,34,23,37,60
TACOPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,1,1,0,2,1,3
TAHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,2,1,0,0,2,1,3
TAPACARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,3,30,28,16,31,46,77
TARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,1,6,5,6,6,12
TARACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,0,3,5,3,5,8
TARATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,4,19,26,20,30,50
TARIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,52,329,211,140,263,469,732
TARVITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,9,0,4,1,13,14
TEOPONTE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,5,7,5,3,10,10,20
TIAWANACU,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,7,38,16,12,23,50,73
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,14,6,41,6,55,61
TIPUANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,4,7,3,26,7,33,40
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,6,22,116,134,122,156,278
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,2,8,0,0,2,8,10
TOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,3,3,8,2,11,5,16
TOLATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,1,3,13,3,14,17
TOLEDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,1,0,0,0,1,1
TOMAVE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,4,8,12,9,16,25
TOMINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,0,1,0,1,0,1
TORO TORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,40,128,141,128,181,309
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,11,0,0,1,11,12
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,5,0,1,0,6,6
TRIGAL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,2,1,1,2,3,5
TRINIDAD,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,20,227,232,267,252,494,746
TUPIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,32,67,44,59,76,126,202
TURCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,5,8,0,0,5,8,13
UMALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,20,158,167,158,187,345
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,2,17,12,14,14,31,45
URUBICHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,3,3,4,3,7,10
UYUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,29,42,13,10,42,52,94
VACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,2,2,4,3,6,9
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,7,8,2,3,9,11,20
VIACHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,6,78,103,99,109,177,286
VILA VILA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,2,22,18,22,20,42
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,47,84,80,35,127,119,246
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,2,2,3,1,5,3,8
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,6,3,0,4,6,10
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,4,0,0,1,4,5
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,13,56,61,41,74,97,171
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,8,21,2,0,10,21,31
VILLAZON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,10,57,31,33,41,90,131
VINTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,11,70,12,25,23,95,118
VITICHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,5,4,16,5,21,26
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,25,59,16,28,41,87,128
YACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,5,0,0,0,5,5
YACUIBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,49,170,580,555,629,725,1354
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,2,5,8,2,10,7,17
YANACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,2,14,12,14,14,28
YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,10,33,25,26,35,59,94
YOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,1,3,0,13,1,16,17
YOTALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,4,0,9,5,13,5,18
YUNCHARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,4,0,2,0,6,6
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-10-01,0,3,17,15,17,18,35
ACACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,0,0,3,3
ACHACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,14,19,46,43,60,62,122
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,14,22,11,23,25,48
AIQUILE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,1,0,4,1,5,6
ALALAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,6,4,6,4,10
ALCALA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,38,45,38,45,83
ALTO BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,26,14,26,41,52,55,107
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,3,5,2,6,5,11
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,5,0,5,1,10,11
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,3,0,0,3,3,6
ANZALDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,6,1,6,2,8
APOLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,6,23,16,23,22,45
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,3,12,3,12,15
ARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,2,3,3,3,5,8
ARBIETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,7,16,82,62,89,78,167
ARQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,3,6,3,7,10
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,20,30,0,0,20,30,50
ATOCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,7,15,14,10,21,25,46
AUCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,9,0,2,0,11,11
AYATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,1,2,5,3,6,9
AYO AYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,2,14,9,14,11,25
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,9,13,75,45,84,58,142
AZURDUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,7,19,17,19,24,43
BATALLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,10,0,0,1,10,11
BAURES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,1,0,0,2,1,3
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,1,0,2,2
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,4,10,4,10,14
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,4,0,12,5,16,5,21
BERMEJO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,8,39,28,0,36,39,75
BETANZOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,22,0,5,3,27,30
BOLIVAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,5,0,2,1,7,8
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,0,5,9,7,9,16
BOYUIBE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,1,1,0,2,1,3
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,11,22,9,6,20,28,48
CABEZAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,8,34,9,6,17,40,57
CAIROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,18,3,8,4,26,30
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,16,5,12,7,28,35
CAJUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,9,15,9,15,18,33
CALACOTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,13,9,13,9,22
CALAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,5,0,3,1,8,9
CAMARGO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,3,1,3,3,6,9
CAMIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,10,33,1,0,11,33,44
CAPINOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,5,4,16,13,21,17,38
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,4,4,0,6,4,10
CARACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,19,14,35,17,54,31,85
CARANAVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,10,50,93,103,103,153,256
CARAPARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,4,32,3,0,7,32,39
CARIPUYO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,1,0,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,16,0,1,1,17,18
CATACORA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,2,2,2,2,4
CHACARILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,4,3,4,3,7
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,23,2,12,3,35,38
CHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,6,0,7,0,13,13
CHARAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,2,15,10,16,12,28
CHARAÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,9,0,9,1,10
CHAYANTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,4,22,4,9,8,31,39
CHIMORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,21,25,8,18,29,43,72
CHIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,2,2,2,2,4
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,0,0,0,1,0,1
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,8,6,6,7,14,13,27
CHUMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,16,15,16,18,34
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,28,35,28,36,64
CKOCHAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,8,21,0,8,8,29,37
CLIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,7,13,23,14,30,44
COBIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,16,48,60,27,76,75,151
COCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,5,4,6,33,11,37,48
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,166,565,76,90,242,655,897
COIPASA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,5,1,5,2,7
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,9,41,7,5,16,46,62
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,12,12,51,39,63,51,114
COLLANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,7,8,7,8,15
COLOMI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,5,29,2,1,7,30,37
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,5,7,0,0,5,7,12
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,29,24,23,24,52,76
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,12,0,0,0,12,12
COLQUIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,7,9,21,12,28,40
COMANCHE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,2,3,2,3,5
COMARAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,6,0,1,0,7,7
CONCEPCION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,2,0,0,0,2,2
COPACABANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,2,18,16,19,18,37
CORIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,20,11,4,11,24,35
CORO CORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,2,5,2,6,8
COROICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,7,26,43,42,50,68,118
CORQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,2,4,8,5,10,15
COTAGAITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,21,19,15,22,36,58
COTOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,4,14,0,1,4,15,19
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,6,17,15,29,21,46,67
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,3,5,3,5,8
CUEVO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,3,0,3,2,6,8
CULPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,1,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,4,0,0,0,4,4
EL ALTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,305,1039,426,685,731,1724,2455
EL CHORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,8,0,2,3,10,13
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,40,61,1,0,41,61,102
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,5,11,13,11,18,29
EL VILLAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,28,9,77,42,105,51,156
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,26,69,4,6,30,75,105
ESCARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,0,0,0,3,0,3
ESCOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,38,41,38,41,79
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,1,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,0,0,3,3
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,4,12,1,6,5,18,23
FILADELFIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,3,0,0,1,3,4
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,6,11,7,11,13,24
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,15,16,15,19,34
GUANAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,7,27,34,27,41,68
GUAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,4,65,26,65,30,95
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,5,62,23,20,28,82,110
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,18,0,0,1,18,19
HUACARETA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,0,2,1,3,1,4
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,2,82,0,82,2,84
HUANUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,13,85,17,85,30,115
HUARACAJE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,7,0,0,1,7,8
HUARINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,4,25,17,25,21,46
HUATAJATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,5,0,0,1,5,6
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,4,0,7,7
HUMANATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,0,0,3,3
ICHOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,0,2,0,2,2
ICLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,2,0,2,3,4,7
INCAHUASI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,5,17,22,24,27,41,68
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,0,0,3,3
INQUISIVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,1,0,0,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,0,16,16,17,16,33
IXIAMAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,4,15,15,15,19,34
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,2,10,7,10,9,19
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,14,80,81,82,95,177
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,0,0,3,3
LA PAZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,131,584,671,212,802,796,1598
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,2,1,0,1,2,3
LAJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,15,0,1,2,16,18
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,2,0,0,2,2,4
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,9,50,20,42,29,92,121
LLICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,5,3,5,3,8
LORETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,53,55,53,55,108
LURIBAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,14,20,14,23,37
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,3,10,16,11,19,30
MACHARETI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,4,4,0,8,4,12,16
MAGDALENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,6,3,5,4,11,7,18
MAIRANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,9,5,0,5,9,14
MALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,4,21,4,22,26
MAPIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,5,21,0,3,5,24,29
MECAPACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,3,15,28,35,31,50,81
MINEROS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,17,47,47,48,64,112
MIZQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,6,8,1,4,7,12,19
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,8,14,4,14,12,26
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,2,3,1,2,3,5,8
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,7,7,26,28,33,35,68
MONTERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,28,169,95,162,123,331,454
MOROCHATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,6,0,7,7
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,2,1,2,1,3
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,3,0,0,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,0,5,4,5,4,9
OCURI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,16,8,15,8,31,39
OKINAWA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,10,5,8,5,18,23
OMEREQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,1,1,1,2,3
ORURO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,60,355,169,351,229,706,935
PADCAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,4,12,1,2,5,14,19
PADILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,23,3,7,4,30,34
PALCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,8,0,12,1,20,21
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,6,33,16,41,22,74,96
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,0,0,2,1,2,3
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,1,0,1,0,2,2
PASORAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,1,3,2,4,3,7
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,0,20,9,7,9,27,36
PAZÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,1,7,1,3,2,10,12
PELECHUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-11-01,10,4,45,14,55,18,73
