,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 65 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,3,8,15,15,18,23,41
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,4,0,0,0,4,4
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,6,4,0,0,6,4,10
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,4,3,4,3,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,1,20,21,21,22,43
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,12,12,12,12,24
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,2,3,2,4,4,8
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,3,3,3,3,6
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,3,0,0,0,3,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,32,32,28,35,60,67,127
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,2,0,2,0,2
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,2,1,10,5,12,6,18
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,7,5,7,5,12
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,4,0,0,0,4,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,771,845,60,108,831,953,1784
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,3,0,0,0,3,3
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,1,13,11,13,12,25
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,1,0,1,0,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,4,0,2,5,6,5,11
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,11,8,30,43,41,51,92
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,0,2,9,3,9,12
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,5,11,5,11,16
SENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,1,6,4,7,5,12
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,15,12,7,8,22,20,42
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,1,1,1,1,2
SICAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,1,3,4,4,5,9
SORATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,3,5,11,8,14,13,27
SUCRE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,71,79,49,73,120,152,272
TACACOMA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,8,5,7,12,15,17,32
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,3,4,3,4,7
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,2,2,0,0,2,2,4
TAPACARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,27,32,40,55,67,87,154
TARACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,1,0,2,0,3,3
TARATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,1,0,22,0,23,23
TARIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,40,54,115,134,155,188,343
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,28,30,21,24,49,54,103
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,15,25,15,25,40
TIPUANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,1,5,6,6,7,13
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,265,311,189,151,454,462,916
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,13,8,13,8,21
TOLATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,1,17,15,18,16,34
TOLEDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,0,5,3,6,3,9
TOMAVE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,4,5,0,0,4,5,9
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,11,18,23,45,34,63,97
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,4,6,0,0,4,6,10
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,49,47,29,37,78,84,162
TUPIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,27,44,76,88,103,132,235
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,3,9,10,10,13,23
VILA VILA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,2,6,20,13,22,19,41
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,2,4,2,4,6
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,30,23,71,65,101,88,189
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,1,0,4,2,5,2,7
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,32,23,54,39,86,62,148
VILLAZON,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,11,12,4,6,15,18,33
VINTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,3,14,55,131,58,145,203
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,8,10,0,0,8,10,18
WARNES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,18,25,14,13,32,38,70
YACUIBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,42,34,184,244,226,278,504
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,18,9,0,0,18,9,27
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-09-01,0,0,2,1,2,1,3
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,72,63,61,75,133,138,271
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,2,4,2,4,6
ALALAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,1,0,1,0,1
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,5,9,8,8,13,17,30
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,5,7,10,11,15,18,33
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,2,5,2,5,7
AYO AYO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,5,5,4,2,9,7,16
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,6,4,0,5,6,9,15
BATALLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,3,2,2,5,5,10
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,0,0,1,0,1
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,2,0,3,0,3
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,6,21,18,24,24,48
CABEZAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,9,6,14,15,23,21,44
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,2,2,2,2,4
CAMIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,18,25,4,8,22,33,55
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,7,10,7,10,17
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,8,22,8,18,16,40,56
CARANAVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,4,0,0,3,4,7
CARAPARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,3,1,4,1,5
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,7,0,0,0,7,7
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,1,41,23,43,24,67
CHAQUI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,3,6,3,6,9
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,13,13,9,2,22,15,37
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,2,0,0,3,2,5
CHIMORE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,2,1,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,8,7,1,4,9,11,20
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,5,7,1,1,6,8,14
COBIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,34,24,50,32,84,56,140
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1243,1108,1082,1415,2325,2523,4848
COLOMI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,3,3,4,6,7,13
COLQUECHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,17,22,0,0,17,22,39
COPACABANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,4,5,2,0,6,5,11
COROICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,9,19,1,4,10,23,33
CORQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,3,2,3,2,5
COTOCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,8,22,17,24,25,49
EL ALTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,336,684,648,885,984,1569,2553
EL CHORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,2,8,6,9,8,17
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,3,5,7,6,10,16
EL TORNO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,12,0,0,0,12,12
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,5,3,0,0,5,3,8
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,22,18,66,59,88,77,165
ESCARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,2,5,2,5,7
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,1,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,0,2,2,4,2,6
GUANAY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,1,4,4,5,5,10
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,8,11,71,38,79,49,128
GUTIERREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,1,0,0,3,1,4
HUACHACALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,5,2,8,5,13,7,20
HUARINA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,1,1,1,1,2
HUATAJATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,1,1,2,3,3,6
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,1,3,1,3,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,20,15,0,0,20,15,35
JESUS DE MACHACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,3,0,0,0,3,3
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,3,11,12,14,15,29
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,23,29,9,6,32,35,67
LA PAZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,423,489,201,271,624,760,1384
LAJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,14,18,9,9,23,27,50
MACHACAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,1,2,1,2,3
MAPIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,1,6,13,7,14,21
MIZQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,7,8,24,29,31,37,68
MONTERO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,9,7,7,5,16,12,28
MORO MORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,1,3,3,3,4,7
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,3,1,3,1,4
ORURO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,73,50,230,286,303,336,639
PADCAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,7,13,16,32,23,45,68
PAILON,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,28,44,29,44,73
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,4,0,0,1,4,5
PAMPA GRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,14,4,0,0,14,4,18
PAZÑA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,1,3,1,3,4
POCOATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,1,5,5,5,6,11
POCONA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,3,4,3,4,7
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,16,18,17,18,35
PORCO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,0,0,1,0,1
PORONGO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,0,6,5,8,5,13
PORVENIR,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,3,4,4,4,8
POTOSI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,57,102,84,172,141,274,415
PUCARANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,5,6,8,6,13,19
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,1,7,3,8,4,12
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,2,7,2,7,9
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,46,35,0,1,46,36,82
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,5,7,5,10,10,20
PUERTO VILLARROEL,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,10,3,2,3,12,6,18
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,8,6,8,6,14
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,33,48,0,0,33,48,81
RAVELO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,0,8,0,8,8
REYES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,42,18,42,18,60
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,18,28,66,45,84,73,157
SACABA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,36,51,112,161,148,212,360
SACACA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,1,1,1,1,2
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,0,0,0,2,0,2
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,9,9,9,9,18
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,16,24,14,14,30,38,68
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,12,6,2,5,14,11,25
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,3,0,0,2,3,5
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,0,12,12,14,12,26
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,35,30,35,30,65
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,4,6,4,6,10
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,0,8,3,10,3,13
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,7,7,7,7,14
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,2,3,3,5,5,10
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,0,0,0,2,0,2
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,6,3,6,3,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,7,10,6,8,13,18,31
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,0,1,0,1,1
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,1,5,2,6,3,9
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,9,8,9,8,17
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,892,1409,103,116,995,1525,2520
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,4,4,2,6,6,12
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,0,1,4,3,4,7
SENA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,10,6,2,5,12,11,23
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,12,2,13,12,25,14,39
SICAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,2,6,2,6,8
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,25,30,0,0,25,30,55
SORATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,2,15,11,16,13,29
SUCRE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,9,18,0,0,9,18,27
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,9,11,9,11,20
TAPACARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,6,0,0,3,6,9
TARACO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,64,86,93,139,157,225,382
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,5,5,5,5,10
TOLATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,2,3,2,4,4,8
TOMAVE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,2,20,10,22,12,34
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,15,14,10,19,25,33,58
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,42,44,55,75,97,119,216
TUPIZA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,1,10,12,10,13,23
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,1,0,1,0,1
URUBICHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,8,11,8,11,19
UYUNI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,2,7,2,3,4,10,14
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,31,23,31,23,54
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,0,0,1,0,1,1
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,17,16,14,19,31,50
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,0,1,0,1,0,2,2
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,12,13,25,23,37,36,73
VILLAZON,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,6,15,38,71,44,86,130
VINTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,1,4,4,7,5,12
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,2,0,0,3,2,5
WARNES,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,42,52,6,9,48,61,109
YACUIBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,24,28,14,25,38,53,91
YAPACANI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,3,0,0,0,3,0,3
YOTALA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-10-01,1,0,0,0,1,0,1
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,16,14,32,41,48,55,103
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,1,0,1,0,1
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,5,1,0,0,5,1,6
ANZALDO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,6,8,6,8,14
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,19,11,0,0,19,11,30
ATOCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,6,5,6,5,11
AYO AYO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,3,1,2,0,5,1,6
BATALLAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,14,10,5,10,19,20,39
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,5,3,5,3,8
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,7,6,6,6,13,12,25
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,3,5,6,7,9,12,21
CABEZAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,4,4,0,0,4,4,8
CALACOTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,4,1,4,1,5
CAMIRI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,5,11,5,7,10,18,28
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,6,2,24,27,30,29,59
CARANAVI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,21,32,4,4,25,36,61
CARAPARI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,4,3,0,0,4,3,7
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,5,6,5,6,11
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,2,3,6,11,8,14,22
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,7,11,3,7,10,18,28
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,6,4,6,4,10
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,1,0,5,5,6,5,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,5,7,1,3,6,10,16
COBIJA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,14,13,20,23,34,36,70
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,110,155,428,525,538,680,1218
COLOMI,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,3,3,1,1,4,4,8
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,3,3,0,0,3,3,6
COPACABANA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,7,5,7,12,14,17,31
COROICO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,13,8,16,9,29,17,46
CORQUE,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,1,4,0,0,1,4,5
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,0,0,7,4,7,4,11
EL ALTO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,358,430,407,403,765,833,1598
EL CHORO,otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,1,1,6,8,7,9,16
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 65 anos,2017-11-01,1,0,0,0,1,0,1
