,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,6,0,0,0,6,6
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,2,1,2,1,3
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,64,106,290,230,354,336,690
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2,5,8,7,10,12,22
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,7,6,50,39,57,45,102
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,1,1,5,2,6,8
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,3,10,5,5,8,15,23
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2,0,15,23,17,23,40
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,2,0,0,0,2,2
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,4,2,26,15,30,17,47
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,2,47,46,48,48,96
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,5,2,5,2,7
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,1,0,1,0,2,2
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,21,38,108,209,129,247,376
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,14,6,14,6,20
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2,0,4,3,6,3,9
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,34,4,0,22,34,26,60
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,3,3,4,2,7,5,12
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,9,0,0,1,9,10
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,2,3,5,3,7,10
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,6,8,46,26,52,34,86
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,1,4,1,4,5
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,8,10,0,0,8,10,18
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,6,21,7,12,13,33,46
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,0,3,4,4,4,8
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,43,42,39,92,82,134,216
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2,1,1,5,3,6,9
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,22,78,34,61,56,139,195
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2,9,0,0,2,9,11
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,3,7,6,10,9,17,26
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,4,5,5,5,9,14
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,1,0,4,0,5,5
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2,4,0,0,2,4,6
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,14,0,0,0,14,14
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,7,4,0,0,7,4,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,1,12,12,12,13,25
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,8,14,0,0,8,14,22
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,2,0,1,0,3,3
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,4,9,0,0,4,9,13
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,1,4,1,4,5
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,3,7,0,1,3,8,11
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,20,3,16,8,36,11,47
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,5,2,5,2,7
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,0,1,4,2,4,6
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2133,3137,260,446,2393,3583,5976
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,10,12,10,12,22
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,1,0,1,0,2,2
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,2,6,11,6,13,19
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,3,4,3,4,7
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,156,225,85,91,241,316,557
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,3,7,7,17,10,24,34
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,5,2,140,119,145,121,266
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,20,10,20,10,30
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,66,100,437,269,503,369,872
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,3,1,0,2,3,5
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,3,5,22,25,25,30,55
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,223,209,142,149,365,358,723
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,9,13,0,2,9,15,24
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,0,2,0,2,2
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,3,2,2,2,5,7
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,3,5,16,5,19,24
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,45,60,37,62,82,122,204
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,8,5,8,5,13
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,2,1,1,1,3,2,5
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,6,11,134,134,140,145,285
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,17,14,17,14,31
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,7,16,2,1,9,17,26
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,10,13,10,13,23
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,19,10,19,10,29
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,27,20,68,46,95,66,161
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,12,17,48,24,60,41,101
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,2,9,5,10,7,17
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,47,75,16,30,63,105,168
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,14,33,63,94,77,127,204
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,10,10,40,50,50,60,110
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,1,1,0,0,1,1,2
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,10,8,10,8,20,28
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,5,16,22,16,27,43
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,4,5,6,5,10,10,20
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,5,1,5,1,6
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,1,15,25,16,26,42
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,2,0,2,0,2
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2,3,0,0,2,3,5
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,2,12,2,13,4,17
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,6,1,4,1,10,2,12
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,1,0,1,1
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,3,0,0,0,3,3
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,11,5,119,5,130,10,140
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,5,3,0,0,5,3,8
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,5,9,12,9,17,26
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,4,0,4,0,4
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,9,5,8,17,17,22,39
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,25,22,13,16,38,38,76
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,22,25,21,47,43,72,115
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,0,0,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,2,2,2,2,4
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,9,11,9,11,20
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,6,0,0,1,6,7
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2,5,2,3,4,8,12
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,26,22,26,22,48
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2,2,3,8,5,10,15
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,17,23,30,18,47,41,88
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,225,254,641,754,866,1008,1874
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,3,6,0,0,3,6,9
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,1,0,0,1,1,2
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,7,16,6,5,13,21,34
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2,4,0,0,2,4,6
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,2,3,2,3,5
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,18,32,0,0,18,32,50
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,8,16,67,42,75,58,133
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,269,315,210,282,479,597,1076
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,2,0,2,0,4,4
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,1,0,1,1,2,3
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,2,0,0,0,2,2
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,16,10,267,441,283,451,734
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,21,21,21,22,43
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,5,0,5,5
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,1,5,1,5,6
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,7,10,7,10,17
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,9,13,0,1,9,14,23
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,3,0,0,0,3,3
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,4,3,20,32,24,35,59
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,167,381,20,30,187,411,598
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,256,380,124,151,380,531,911
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,3,0,0,0,3,0,3
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,1,0,1,1
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,5,3,40,17,45,20,65
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,15,22,39,59,54,81,135
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,1,2,1,2,3
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,18,17,18,17,35
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,3,1,2,1,5,6
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,0,2,1,3,1,4
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,9,15,41,50,50,65,115
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,4,1,2,1,6,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,5,0,5,0,5
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,45,45,379,269,424,314,738
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,9,5,6,7,15,12,27
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,103,86,103,87,190
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,6,2,0,0,6,2,8
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,0,23,14,24,14,38
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,1,0,0,1,1,2
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,4,6,226,16,230,22,252
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,3,11,2,11,5,16
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,4,7,1,3,5,10,15
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,2,3,12,3,14,17
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,22,37,123,191,145,228,373
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,4,7,2,6,6,13,19
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,1,0,0,1,1,2
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,23,25,17,2,40,27,67
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,3,7,9,12,12,19,31
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,13,8,26,22,39,30,69
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,1,1,1,2,3
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,21,37,0,0,21,37,58
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,12,8,12,8,20
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,8,27,4,4,12,31,43
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,6,8,5,1,11,9,20
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,97,78,43,49,140,127,267
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,1,0,1,1
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,4,0,4,4
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,1,5,1,5,6
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,15,46,0,0,15,46,61
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,3,1,1,2,4,6
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,30,30,0,0,30,30,60
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,15,14,15,15,30
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,3,0,0,0,3,3
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,8,20,49,21,57,78
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,1,0,2,1,3,4
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,17,22,17,22,39
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,4,3,10,4,14,18
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2092,5186,698,923,2790,6109,8899
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,14,0,14,14
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,0,1,0,1,1
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,4,2,4,2,6
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2,1,5,1,7,2,9
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,11,12,0,0,11,12,23
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,2,0,0,1,2,3
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2,2,0,0,2,2,4
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,40,49,381,297,421,346,767
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,2,4,2,3,4,7,11
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,0,1,0,1,0,1
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,2,24,16,24,18,42
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,7,4,7,5,12
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,13,26,22,51,35,77,112
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,2,0,0,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,3,0,0,0,3,3
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,13,23,13,24,37
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,60,8,85,16,145,24,169
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,3,12,22,31,25,43,68
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,21,51,18,29,39,80,119
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,37,8,19,41,56,49,105
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,2,2,2,3,5
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,4,1,2,12,6,13,19
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,2,0,0,0,2,2
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,7,13,7,14,21
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,1,0,0,0,1,0,1
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,9,15,5,9,14,24,38
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,6,4,4,13,10,17,27
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-10-01,3,11,0,0,3,11,14
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,11,2,4,1,15,3,18
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,1,0,1,1
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,1,1,0,0,1,1,2
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,7,5,0,0,7,5,12
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,3,18,0,1,3,19,22
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,12,18,0,18,12,30
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,2,0,8,21,10,21,31
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,11,13,11,13,24
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,5,7,9,16,14,23,37
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,8,7,0,0,8,7,15
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,6,4,9,15,15,19,34
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,10,15,6,8,16,23,39
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,13,8,35,75,48,83,131
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-11-01,0,0,12,23,12,23,35
