,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,5,0,0,0,5,5
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,10,0,0,0,10,10
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,2,0,0,2,2,4
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,9,0,0,0,9,9
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,0,1,2,3
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,10,7,5,4,15,11,26
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,3,1,3,2,5
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,131,190,12,17,143,207,350
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,1,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,4,0,0,2,4,6
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,0,1,0,3,3
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,2,0,2,0,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,0,1,2,3
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,1,1,2,3
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,5,0,0,0,5,0,5
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,1,0,0,2,1,3
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,8,6,1,7,9,16
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,0,0,0,2,2
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,3,2,4,2,6
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,5,0,0,3,5,8
SORATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,3,0,0,3,3,6
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,32,104,6,19,38,123,161
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,9,7,0,0,9,7,16
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,1,0,0,2,1,3
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,0,0,1,2,3
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,7,0,0,4,7,11
TARACO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,19,52,5,7,24,59,83
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,3,7,0,1,3,8,11
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,0,0,0,2,0,2
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,12,12,5,16,17,28,45
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,6,21,18,23,24,47
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,2,0,0,0,2,2
TOCO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,4,0,0,0,4,4
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,0,3,2,3,2,5
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,4,3,1,3,5,8
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,28,38,0,0,28,38,66
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,7,2,2,4,9,13
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,8,0,0,4,8,12
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,18,12,6,10,24,22,46
VACAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,1,1,2,2,4
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,1,2,0,6,1,7
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,12,20,73,15,85,35,120
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,4,4,2,8,6,14
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,2,1,2,2,4,6
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,22,33,10,8,32,41,73
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,9,18,0,0,9,18,27
VINTO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,5,0,0,4,5,9
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,1,0,0,1,1,2
WARNES,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,3,0,0,4,3,7
YACO,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,15,39,3,10,18,49,67
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,2,6,0,0,2,6,8
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,4,7,1,1,5,8,13
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2017-07-01,1,4,1,0,2,4,6
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,4,0,0,1,4,5
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,0,4,0,6,6
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,26,7,12,11,38,18,56
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,2,0,0,1,2,3
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,2,2,3,2,5
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,6,0,0,4,6,10
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,3,0,3,4,6,10
APOLO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,2,0,2,2
ARANI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,3,13,3,13,16
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,1,0,1,1
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,1,1,1,2,3
AUCAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,5,4,0,1,5,5,10
AYATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,2,0,2,0,2
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,3,0,0,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,5,0,0,0,5,5
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,11,4,2,8,13,21
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,3,0,0,3,3,6
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,5,0,0,3,5,8
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,2,0,1,1,3,4
BOYUIBE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
CABEZAS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,0,0,0,2,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,1,0,0,1,1,2
CALACOTO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,1,0,1,0,1
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,1,0,0,4,1,5
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,18,35,11,33,29,68,97
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,2,1,2,1,3
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,1,0,0,3,1,4
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,5,0,6,6
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,1,7,6,11,7,18
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,2,3,0,4,2,6
CHARAGUA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,5,1,0,1,5,6
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,2,1,2,2,4
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,6,1,1,1,7,8
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,2,0,0,2,2,4
CHUA COCANI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,5,0,5,5
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,1,2,1,3,4
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,0,0,0,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,1,4,1,4,5
CKOCHAS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,1,0,0,3,1,4
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,8,35,0,1,8,36,44
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,0,8,4,11,4,15
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,63,90,21,26,84,116,200
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,1,7,1,9,10
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,4,1,1,2,5,7
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,0,0,2,2,2,4
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,1,5,0,7,1,8
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,1,0,0,2,1,3
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,4,17,4,18,8,26
COMANCHE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,1,0,1,0,1
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,5,0,0,1,5,6
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,2,0,0,3,2,5
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,3,7,8,9,11,20
COROICO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,4,0,1,0,5,5
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,2,0,0,2,2,4
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,2,2,3,5,5,10
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,21,26,0,0,21,26,47
DESAGUADERO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,5,1,2,2,7,9
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,56,134,39,85,95,219,314
EL PUENTE(STC),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,9,10,0,0,9,10,19
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,1,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
ESCOMA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,1,2,1,3,4
ESMERALDA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,0,0,0,2,2
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,1,1,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,1,1,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,5,1,0,0,5,1,6
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,3,0,1,0,4,4
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,19,29,2,6,21,35,56
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,8,20,9,21,17,38
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
HUARACAJE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,1,0,0,1,1,2
HUMANATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,0,0,3,3,3,6
ICLA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,0,0,0,2,2
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,6,5,0,0,6,5,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,3,0,2,1,5,6
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,1,3,1,5,6
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,1,1,0,2,1,3
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,8,2,0,6,8,14
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,10,0,0,3,10,13
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,125,162,22,109,147,271,418
LAJA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,7,60,27,60,34,94
LICOMA PAMPA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
LLICA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
LURIBAY,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,5,0,0,3,5,8
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,1,3,1,3,4
MAIRANA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,6,1,2,1,8,9
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,3,0,0,0,3,3
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,5,6,0,0,5,6,11
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,6,10,0,0,6,10,16
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,7,1,2,2,9,11
MORO MORO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,5,1,9,2,14,3,17
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,63,68,12,26,75,94,169
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,2,1,2,1,3
PALCA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,5,0,0,3,5,8
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,11,24,3,0,14,24,38
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,2,0,2,2
POCONA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,2,2,2,5,4,9
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,0,1,0,4,0,4
POOPO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,5,0,0,1,5,6
PORVENIR,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,8,79,22,35,30,114,144
PUCARA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,5,0,0,3,5,8
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,13,0,0,2,13,15
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,8,11,0,0,8,11,19
PUERTO RICO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,4,0,0,2,4,6
PUNA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,5,0,3,2,8,10
PUNATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,15,0,0,1,15,16
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,2,5,2,5,7
QUIME,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,8,0,1,2,9,11
RAVELO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,1,0,0,2,1,3
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,30,0,30,30
ROBORE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,15,16,8,10,23,26,49
SACABAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
SACACA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,7,6,7,6,13
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,8,0,0,4,8,12
SAN ANDRES,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,0,0,0,2,0,2
SAN BENITO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,12,16,0,2,12,18,30
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,3,2,7,4,10,14
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,1,0,1,1
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,2,2,5,4,7,11
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,3,0,0,0,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,3,0,0,4,3,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,5,0,0,3,5,8
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,17,1,4,4,21,25
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,3,0,0,0,3,3
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,7,5,0,0,7,5,12
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,1,0,1,0,1
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,1,0,2,2
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,100,202,0,0,100,202,302
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,0,0,0,2,0,2
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,0,0,0,2,0,2
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,2,10,2,10,4,14
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,1,0,0,2,1,3
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,1,0,1,1
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,2,8,2,8,10
SORATA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,2,1,2,1,3
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,9,35,66,206,75,241,316
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,1,0,0,1,1,2
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,0,0,0,2,0,2
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,2,5,7,7,9,16
TAHUA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,3,1,3,1,4
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,1,0,0,2,1,3
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,9,0,0,2,9,11
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,10,37,37,36,47,73,120
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,3,0,1,1,4,5
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,5,0,0,2,5,7
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,1,0,1,1,2,3
TOCO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,1,0,1,1
TODOS SANTOS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,0,0,0,4,0,4
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,2,0,2,2,4,6
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,1,2,2,5,3,8
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,3,12,15,14,18,32
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,12,27,0,1,12,28,40
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,6,0,0,2,6,8
TURCO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,3,0,0,0,3,3
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,6,0,0,3,6,9
VACAS,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,4,3,0,0,4,3,7
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,5,7,5,8,13
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,6,8,12,30,18,38,56
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,2,0,1,2,3,5
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,3,11,3,11,14
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,0,2,1,2,1,3
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,10,12,18,19,28,31,59
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2017-08-01,2,2,0,0,2,2,4
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,3,0,2,0,5,5
VINTO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,8,14,24,58,32,72,104
WARNES,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,2,0,0,1,2,3
YACO,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,6,5,0,0,6,5,11
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,1,0,1,1,2,3
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,14,36,14,7,28,43,71
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,3,6,0,0,3,6,9
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2017-08-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
ARBIETO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,0,1,0,1,0,1
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,5,0,0,1,5,6
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,1,0,0,0,1,0,1
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2017-09-01,0,2,0,0,0,2,2
