,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,126.0,0.0,2.0,0.0,128.0,128.0
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,38.0,0.0,0.0,0.0,38.0,38.0
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,126.0,0.0,36.0,0.0,162.0,162.0
SACABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,7.0,0.0,6.0,0.0,13.0,13.0
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,6.0,0.0,9.0,0.0,15.0,15.0
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,15.0,0.0,0.0,0.0,15.0,15.0
SAN BENITO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,61.0,0.0,0.0,0.0,61.0,61.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,10.0,0.0,3.0,0.0,13.0,13.0
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,15.0,0.0,0.0,0.0,15.0,15.0
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,24.0,0.0,15.0,0.0,39.0,39.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,2.0,0.0,15.0,0.0,17.0,17.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,11.0,0.0,6.0,0.0,17.0,17.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
SAN MATIAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,14.0,0.0,2.0,0.0,16.0,16.0
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,11.0,0.0,1.0,0.0,12.0,12.0
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1318.0,0.0,71.0,0.0,1389.0,1389.0
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
SAPAHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,37.0,0.0,3.0,0.0,40.0,40.0
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,25.0,0.0,4.0,0.0,29.0,29.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,0.0,0.0,21.0,0.0,21.0,21.0
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,63.0,0.0,7.0,0.0,70.0,70.0
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,13.0,0.0,5.0,0.0,18.0,18.0
TARACO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,113.0,0.0,32.0,0.0,145.0,145.0
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TIAWANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,3.0,0.0,3.0,0.0,6.0,6.0
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,198.0,0.0,127.0,0.0,325.0,325.0
TOCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,7.0,0.0,11.0,0.0,18.0,18.0
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,182.0,0.0,3.0,0.0,185.0,185.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,30.0,0.0,8.0,0.0,38.0,38.0
VACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,5.0,0.0,53.0,0.0,58.0,58.0
VILA VILA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,78.0,0.0,14.0,0.0,92.0,92.0
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
VILLA TUNARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,77.0,0.0,33.0,0.0,110.0,110.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,44.0,0.0,0.0,0.0,44.0,44.0
VINTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,18.0,0.0,9.0,0.0,27.0,27.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,61.0,0.0,4.0,0.0,65.0,65.0
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,72.0,0.0,23.0,0.0,95.0,95.0
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ZUDAÑEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,20.0,0.0,4.0,0.0,24.0,24.0
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,22.0,0.0,22.0,22.0
ALALAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
ANCORAIMES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,25.0,0.0,0.0,0.0,25.0,25.0
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,13.0,0.0,3.0,0.0,16.0,16.0
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,8.0,0.0,11.0,11.0
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,19.0,0.0,0.0,0.0,19.0,19.0
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
CABEZAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,7.0,0.0,5.0,0.0,12.0,12.0
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,10.0,0.0,0.0,0.0,10.0,10.0
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,26.0,0.0,7.0,0.0,33.0,33.0
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,32.0,0.0,0.0,0.0,32.0,32.0
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CHIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,70.0,0.0,19.0,0.0,89.0,89.0
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,630.0,0.0,380.0,0.0,1010.0,1010.0
"COLCHA ""K""",otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
COLQUECHACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COLQUENCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COTAGAITA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
COTOCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,532.0,0.0,593.0,0.0,1125.0,1125.0
EL CHORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EL TORNO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,12.0,0.0,0.0,0.0,12.0,12.0
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,12.0,0.0,0.0,0.0,12.0,12.0
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,67.0,0.0,53.0,0.0,120.0,120.0
ESCARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
FILADELFIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,5.0,0.0,2.0,0.0,7.0,7.0
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,8.0,0.0,11.0,11.0
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
GUTIERREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
HUACHACALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,12.0,0.0,2.0,0.0,14.0,14.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,14.0,0.0,14.0,0.0,28.0,28.0
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,84.0,0.0,1.0,0.0,85.0,85.0
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,464.0,0.0,61.0,0.0,525.0,525.0
LAGUNILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
LAJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MIZQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,33.0,0.0,2.0,0.0,35.0,35.0
MONTEAGUDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,122.0,0.0,2.0,0.0,124.0,124.0
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
OCURI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,238.0,0.0,249.0,0.0,487.0,487.0
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,4.0,0.0,4.0,4.0
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,13.0,0.0,14.0,14.0
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PAMPA GRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,3.0,0.0,5.0,5.0
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PORCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
PORONGO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,5.0,0.0,6.0,0.0,11.0,11.0
PORTACHUELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,25.0,0.0,0.0,0.0,25.0,25.0
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,5.0,0.0,2.0,0.0,7.0,7.0
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,106.0,0.0,33.0,0.0,139.0,139.0
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,62.0,0.0,0.0,0.0,62.0,62.0
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PUERTO SILES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,31.0,0.0,1.0,0.0,32.0,32.0
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,20.0,0.0,1.0,0.0,21.0,21.0
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,30.0,0.0,0.0,0.0,30.0,30.0
RAVELO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,5.0,0.0,2.0,0.0,7.0,7.0
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,7.0,0.0,7.0,7.0
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,136.0,0.0,1.0,0.0,137.0,137.0
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,18.0,0.0,0.0,0.0,18.0,18.0
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,89.0,0.0,22.0,0.0,111.0,111.0
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,82.0,0.0,10.0,0.0,92.0,92.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,11.0,0.0,3.0,0.0,14.0,14.0
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,33.0,0.0,1.0,0.0,34.0,34.0
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,28.0,0.0,30.0,30.0
SAN JULIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,5.0,0.0,6.0,6.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,18.0,0.0,2.0,0.0,20.0,20.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,10.0,0.0,1.0,0.0,11.0,11.0
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1438.0,0.0,102.0,0.0,1540.0,1540.0
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,11.0,0.0,0.0,0.0,11.0,11.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,3.0,0.0,4.0,4.0
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,3.0,0.0,5.0,5.0
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,18.0,0.0,2.0,0.0,20.0,20.0
SHINAOTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,7.0,0.0,1.0,0.0,8.0,8.0
SICAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,2.0,0.0,4.0,0.0,6.0,6.0
TAPACARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,9.0,0.0,1.0,0.0,10.0,10.0
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,173.0,0.0,23.0,0.0,196.0,196.0
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
TRIGAL,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,204.0,0.0,7.0,0.0,211.0,211.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,6.0,0.0,1.0,0.0,7.0,7.0
URUBICHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,0.0,0.0,6.0,0.0,6.0,6.0
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,17.0,0.0,2.0,0.0,19.0,19.0
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2017-10-01,0.0,68.0,0.0,5.0,0.0,73.0,73.0
