,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,8,0,0,1,8,9
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,0,0,1,0,1,1
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,0,0,0,2,0,2
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,3,0,2,0,5,5
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,16,19,0,0,16,19,35
CUEVO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,0,2,0,2,0,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,21,20,2,0,23,20,43
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,1,0,0,2,1,3
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,1,0,0,2,1,3
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,4,0,0,1,4,5
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,3,0,0,0,3,3
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,4,0,1,2,5,7
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,68,112,0,0,68,112,180
LA RIVERA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,21,39,0,0,21,39,60
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
MOCOMOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,7,25,0,0,7,25,32
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,4,20,1,3,5,23,28
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,3,0,0,1,3,4
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,15,33,3,16,18,49,67
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,3,0,0,2,3,5
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,4,0,0,0,4,4
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,3,0,0,0,3,0,3
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,8,0,0,0,8,8
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,3,3,0,1,3,4,7
SAIPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,0,1,2,1,2,3
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,0,0,0,2,0,2
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,5,0,0,2,5,7
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,9,11,0,0,9,11,20
SAN LUCAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,10,9,0,0,10,9,19
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,35,81,0,0,35,81,116
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,7,4,0,0,7,4,11
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
SAPAHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,2,1,3,4
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,2,0,0,1,2,3
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,19,33,0,3,19,36,55
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,4,0,0,1,4,5
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,5,12,0,0,5,12,17
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,4,9,0,0,4,9,13
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,5,0,0,1,5,6
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,5,0,0,0,5,5
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,0,1,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,10,13,0,0,10,13,23
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,1,0,0,2,1,3
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,3,1,3,2,5
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,2,14,0,0,2,14,16
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,5,0,0,1,5,6
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,2,0,0,0,2,2
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,6,0,0,0,6,6
YANACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,1,1,0,0,1,1,2
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-09-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
ARAMPAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,3,0,0,0,3,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,3,6,0,0,3,6,9
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,2,0,0,1,2,3
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
CALACOTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,6,0,0,0,6,6
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,4,7,4,8,12
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,4,5,0,0,4,5,9
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
CHARAÑA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
CHAYANTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,5,0,0,0,5,5
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,0,4,3,4,3,7
CHIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,5,4,2,0,7,4,11
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,4,0,0,2,4,6
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,6,2,0,0,6,2,8
COMANCHE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,3,3,0,0,3,3,6
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,0,0,0,2,0,2
CURVA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,7,46,7,20,14,66,80
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,5,0,0,1,5,6
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,3,0,0,2,3,5
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,2,0,0,2,2,4
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,5,1,0,0,5,1,6
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,27,112,5,4,32,116,148
MACHACAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,0,5,6,5,6,11
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,8,0,0,2,8,10
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,1,0,1,1,2
OCURI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,9,9,22,20,31,29,60
PAILON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,7,3,2,4,9,13
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,4,0,0,1,4,5
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,0,0,1,0,1,1
POCONA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,3,0,0,2,3,5
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,7,1,0,0,7,1,8
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,8,16,5,11,13,27,40
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,3,2,0,0,3,2,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,11,14,0,0,11,14,25
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,0,0,0,2,0,2
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,4,8,0,0,4,8,12
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,3,0,0,0,3,3
SAIPINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,5,10,0,0,5,10,15
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,8,3,0,0,8,3,11
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,0,0,1,0,1,1
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,3,0,0,1,3,4
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,3,0,0,0,3,3
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,1,0,0,2,1,3
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,7,0,0,2,7,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,17,36,0,0,17,36,53
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,2,0,0,1,2,3
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,0,0,0,2,0,2
SANTIVAÑES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,27,53,1,0,28,53,81
TACACOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,5,4,0,0,5,4,9
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,1,0,0,1,1,2
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,4,0,0,0,4,4
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,8,21,1,1,9,22,31
TINGUIPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,4,0,0,1,4,5
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,6,14,0,0,6,14,20
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,1,1,1,2,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,5,5,0,0,5,5,10
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,4,0,0,2,4,6
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,0,1,0,0,0,1,1
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,4,3,0,0,4,3,7
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,2,6,0,0,2,6,8
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,1,4,11,14,12,18,30
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-10-01,7,2,0,0,7,2,9
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,1,0,0,2,1,3
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,3,5,0,0,3,5,8
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,7,0,0,0,7,7
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,3,0,0,2,3,5
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,2,0,0,1,2,3
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,1,0,0,1,1,2
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
CAIROMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,3,0,0,2,3,5
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,4,0,0,0,4,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,13,12,0,0,13,12,25
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,2,0,0,2,2,4
CHAYANTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,2,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,3,9,0,1,3,10,13
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,3,17,0,0,3,17,20
COLCAPIRHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,3,10,0,0,3,10,13
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,7,0,0,2,7,9
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,3,9,0,0,3,9,12
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,2,0,0,1,2,3
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,1,0,0,1,1,2
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
CUEVO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,19,68,113,8,132,76,208
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,9,0,0,1,9,10
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,1,0,1,0,2,2
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,1,0,0,1,1,2
HUARINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,1,0,0,2,1,3
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,2,0,3,2,5,7
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,19,65,0,0,19,65,84
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,62,72,0,0,62,72,134
LORETO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,0,0,10,0,10,10
LURIBAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,1,0,0,1,1,2
MAPIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,7,8,0,0,7,8,15
MINEROS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,3,7,0,0,3,7,10
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,0,0,0,2,0,2
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,6,15,10,33,16,48,64
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,17,59,15,10,32,69,101
PALOS BLANCOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,0,0,0,2,0,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,4,0,0,0,4,4
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,3,0,0,0,3,3
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,5,8,0,0,5,8,13
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,4,0,0,0,4,4
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,15,0,0,2,15,17
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,2,0,0,2,2,4
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,5,0,0,2,5,7
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,6,0,0,0,6,6
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,2,0,0,0,2,0,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,6,3,4,3,10,13
SAN ANDRES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,3,3,0,0,3,3,6
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-11-01,0,0,2,1,2,1,3
