,group,variable,month,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,7
EL TORNO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
GUANAY,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,5,1,6
GUAQUI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
HUARINA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
INCAHUASI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,26,0,0,0,1,0,0,17,29,46
INQUISIVI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
IXIAMAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
JESUS DE MACHACA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
LA ASUNTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5
LA GUARDIA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,24,0,0,0,0,0,0,3,25,28
LA PAZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,8,38,5,27,87,233,23,94,2,7,0,1,125,400,525
LAGUNILLAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,2,5,7
LLALLAGUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,1,0,0,0,0,18,32,50
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
MAGDALENA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,4
MALLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
MAPIRI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
MONTERO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,8,9
MOROCHATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,2,5,7
OKINAWA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,2,4,6
ORURO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,11,22,3,3,0,0,1,2,17,33,50
PADILLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PAILON,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,1,0,0,0,6,8,14
PALCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,2,0,0,0,0,8,3,11
PATACAMAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,2,10,12
PAZÑA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PELECHUCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POCONA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
POJO (CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
POROMA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PORONGO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,6
POTOSI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,4,0,0,0,0,0,13,21,34
PUCARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,0,3,7,10
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5
PUNA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,4,6,10
PUNATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,10,21,2,10,0,0,0,0,13,38,51
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,23,1,0,2,3,0,0,20,30,50
QUIME,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
RAVELO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,10,0,0,0,0,0,0,1,13,14
SACABA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,35,3,5,0,0,0,0,14,41,55
SACABAMBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
SAN BENITO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,7,7
SAN CARLOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,6,8,14
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SAN JULIAN,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,2,6,8
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,5
SAN LUCAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
SAN MATIAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SAN PEDRO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
SAN PEDRO DE MACHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SAN RAMON SCZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,6,36,1,11,75,223,122,189,1,0,2,0,207,459,666
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,2,4
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,7,7
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,9,0,1,0,0,0,0,2,13,15
SORATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,16,84,0,0,0,2,0,0,18,95,113
TACACOMA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
TACOPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2,3
TAPACARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
TARACO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,3,3,6
TARIJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,24,20,55,18,58,0,0,0,0,49,140,189
TARVITA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
TEOPONTE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,16,1,0,0,0,0,0,7,17,24
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,3,3,6
TOCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TOLATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TORO TORO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
TOTORA(ORR),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
TRIGAL,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,12,30,1,3,1,0,0,0,16,40,56
TUPIZA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
TURCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
UYUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,7,5,12
VACAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,1,0,0,0,0,0,2,6,8
VILA VILA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,0,4
VILLA MONTES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,4,4,8
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,14,0,0,0,0,10,20,30
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,3,4
VINTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,6,0,0,0,0,0,0,2,9,11
WALDO BALLIVIAN,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
WARNES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,9,44,0,1,0,0,0,0,10,56,66
YACUIBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,11,8,0,0,0,0,14,19,33
YAPACANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,4,6,1,1,0,0,8,25,33
YUNCHARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,4
ACHACACHI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ACHOCALLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
ALCALA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANDAMARCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
APOLO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
ARANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
