,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
HUACARETA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2021-11-01,4,15,4,15,19
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
IXIAMAS,rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2021-11-01,2,1,2,1,3
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2021-11-01,23,23,23,23,46
LA PAZ,rabia,no de personas con vacuna antirrabica,2021-11-01,160,158,160,158,318
LLICA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
MAGDALENA,rabia,no de personas con vacuna antirrabica,2021-11-01,2,0,2,0,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,2,1,2,3
MINEROS,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
MONTERO,rabia,no de personas con vacuna antirrabica,2021-11-01,3,9,3,9,12
MORO MORO,rabia,no de personas con vacuna antirrabica,2021-11-01,0,2,0,2,2
OKINAWA,rabia,no de personas con vacuna antirrabica,2021-11-01,0,2,0,2,2
ORURO,rabia,no de personas con vacuna antirrabica,2021-11-01,50,35,50,35,85
PADILLA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
PAILON,rabia,no de personas con vacuna antirrabica,2021-11-01,3,2,3,2,5
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
PAMPA GRANDE,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2021-11-01,2,4,2,4,6
PORONGO,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2021-11-01,4,2,4,2,6
POTOSI,rabia,no de personas con vacuna antirrabica,2021-11-01,184,174,184,174,358
PUCARANI,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
PUNATA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2021-11-01,11,6,11,6,17
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
SACABA,rabia,no de personas con vacuna antirrabica,2021-11-01,7,11,7,11,18
SAIPINA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,3,1,3,4
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,2,1,2,3
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2021-11-01,2,1,2,1,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2021-11-01,2,7,2,7,9
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2021-11-01,1,3,1,3,4
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2021-11-01,391,351,391,351,742
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
SANTIVAÑES,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2021-11-01,0,2,0,2,2
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2021-11-01,1,4,1,4,5
SUCRE,rabia,no de personas con vacuna antirrabica,2021-11-01,75,53,75,53,128
TAPACARI,rabia,no de personas con vacuna antirrabica,2021-11-01,54,32,54,32,86
TARABUCO,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
TARATA,rabia,no de personas con vacuna antirrabica,2021-11-01,2,1,2,1,3
TARIJA,rabia,no de personas con vacuna antirrabica,2021-11-01,15,23,15,23,38
TIPUANI,rabia,no de personas con vacuna antirrabica,2021-11-01,1,1,1,1,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2021-11-01,4,2,4,2,6
TRINIDAD,rabia,no de personas con vacuna antirrabica,2021-11-01,22,14,22,14,36
TUPIZA,rabia,no de personas con vacuna antirrabica,2021-11-01,2,1,2,1,3
UNCIA,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2021-11-01,0,3,0,3,3
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2021-11-01,3,2,3,2,5
VIACHA,rabia,no de personas con vacuna antirrabica,2021-11-01,2,7,2,7,9
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
VINTO,rabia,no de personas con vacuna antirrabica,2021-11-01,0,1,0,1,1
WARNES,rabia,no de personas con vacuna antirrabica,2021-11-01,9,13,9,13,22
YAMPARAEZ,rabia,no de personas con vacuna antirrabica,2021-11-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2021-11-01,3,5,3,5,8
YOTALA,rabia,no de personas con vacuna antirrabica,2021-11-01,0,2,0,2,2
ACHACACHI,rabia,no de personas con vacuna antirrabica,2021-12-01,2,0,2,0,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2021-12-01,0,2,0,2,2
ARBIETO,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
CAJUATA,rabia,no de personas con vacuna antirrabica,2021-12-01,0,2,0,2,2
CALAMARCA,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2021-12-01,2,0,2,0,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2021-12-01,2,0,2,0,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
CARAPARI,rabia,no de personas con vacuna antirrabica,2021-12-01,3,0,3,0,3
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2021-12-01,3,0,3,0,3
CHIMORE,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2021-12-01,4,0,4,0,4
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2021-12-01,92,61,92,61,153
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2021-12-01,4,4,4,4,8
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
COMARAPA,rabia,no de personas con vacuna antirrabica,2021-12-01,3,0,3,0,3
CONCEPCION,rabia,no de personas con vacuna antirrabica,2021-12-01,3,3,3,3,6
COROICO,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2021-12-01,10,2,10,2,12
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2021-12-01,1,7,1,7,8
EL ALTO,rabia,no de personas con vacuna antirrabica,2021-12-01,109,67,109,67,176
EL TORNO,rabia,no de personas con vacuna antirrabica,2021-12-01,10,7,10,7,17
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2021-12-01,11,6,11,6,17
IXIAMAS,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
JESUS DE MACHACA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2021-12-01,18,11,18,11,29
LA PAZ,rabia,no de personas con vacuna antirrabica,2021-12-01,197,135,197,135,332
LAJA,rabia,no de personas con vacuna antirrabica,2021-12-01,0,2,0,2,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2021-12-01,4,5,4,5,9
MINEROS,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2021-12-01,2,1,2,1,3
MONTERO,rabia,no de personas con vacuna antirrabica,2021-12-01,13,3,13,3,16
MORO MORO,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2021-12-01,3,1,3,1,4
ORURO,rabia,no de personas con vacuna antirrabica,2021-12-01,30,32,30,32,62
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
PORONGO,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2021-12-01,7,1,7,1,8
POTOSI,rabia,no de personas con vacuna antirrabica,2021-12-01,253,19,253,19,272
PUCARANI,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2021-12-01,11,6,11,6,17
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
SACABA,rabia,no de personas con vacuna antirrabica,2021-12-01,6,6,6,6,12
SAIPINA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2021-12-01,8,3,8,3,11
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2021-12-01,1,2,1,2,3
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2021-12-01,2,0,2,0,2
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2021-12-01,296,308,296,308,604
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2021-12-01,2,1,2,1,3
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2021-12-01,9,0,9,0,9
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2021-12-01,5,5,5,5,10
SUCRE,rabia,no de personas con vacuna antirrabica,2021-12-01,57,35,57,35,92
TARATA,rabia,no de personas con vacuna antirrabica,2021-12-01,2,0,2,0,2
TARIJA,rabia,no de personas con vacuna antirrabica,2021-12-01,21,13,21,13,34
TEOPONTE,rabia,no de personas con vacuna antirrabica,2021-12-01,1,1,1,1,2
TINGUIPAYA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2021-12-01,6,4,6,4,10
TOLATA,rabia,no de personas con vacuna antirrabica,2021-12-01,3,2,3,2,5
TOLEDO,rabia,no de personas con vacuna antirrabica,2021-12-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2021-12-01,67,7,67,7,74
TUPIZA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
UYUNI,rabia,no de personas con vacuna antirrabica,2021-12-01,2,2,2,2,4
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2021-12-01,4,5,4,5,9
VIACHA,rabia,no de personas con vacuna antirrabica,2021-12-01,7,13,7,13,20
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2021-12-01,2,1,2,1,3
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2021-12-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2021-12-01,2,1,2,1,3
VINTO,rabia,no de personas con vacuna antirrabica,2021-12-01,2,0,2,0,2
WARNES,rabia,no de personas con vacuna antirrabica,2021-12-01,12,10,12,10,22
YAPACANI,rabia,no de personas con vacuna antirrabica,2021-12-01,3,5,3,5,8
YOTALA,rabia,no de personas con vacuna antirrabica,2021-12-01,1,2,1,2,3
