,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
SABAYA,consulta externa,menores de 6 meses,2015-10-01,5,2,0,0,5,2,7
SACABA,consulta externa,menores de 6 meses,2015-10-01,518,429,53,44,571,473,1044
SACABAMBA,consulta externa,menores de 6 meses,2015-10-01,8,10,6,8,14,18,32
SACACA,consulta externa,menores de 6 meses,2015-10-01,61,47,1,2,62,49,111
SAIPINA,consulta externa,menores de 6 meses,2015-10-01,15,11,3,2,18,13,31
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2015-10-01,40,32,1,1,41,33,74
SAMAIPATA,consulta externa,menores de 6 meses,2015-10-01,19,14,0,2,19,16,35
SAN AGUSTIN,consulta externa,menores de 6 meses,2015-10-01,8,2,1,0,9,2,11
SAN ANDRES,consulta externa,menores de 6 meses,2015-10-01,41,53,4,4,45,57,102
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2015-10-01,5,5,0,1,5,6,11
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2015-10-01,9,7,0,0,9,7,16
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2015-10-01,28,17,2,0,30,17,47
SAN BENITO,consulta externa,menores de 6 meses,2015-10-01,31,36,15,17,46,53,99
SAN BORJA,consulta externa,menores de 6 meses,2015-10-01,200,182,40,28,240,210,450
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2015-10-01,56,55,1,4,57,59,116
SAN CARLOS,consulta externa,menores de 6 meses,2015-10-01,63,69,4,9,67,78,145
SAN IGNACIO,consulta externa,menores de 6 meses,2015-10-01,133,145,19,17,152,162,314
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2015-10-01,135,141,4,9,139,150,289
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2015-10-01,12,6,3,5,15,11,26
SAN JAVIER(STC),consulta externa,menores de 6 meses,2015-10-01,43,21,0,0,43,21,64
SAN JOAQUIN,consulta externa,menores de 6 meses,2015-10-01,33,16,3,1,36,17,53
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2015-10-01,57,54,3,3,60,57,117
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2015-10-01,70,59,14,14,84,73,157
SAN JULIAN,consulta externa,menores de 6 meses,2015-10-01,218,180,60,60,278,240,518
SAN LORENZO(PND),consulta externa,menores de 6 meses,2015-10-01,24,21,0,0,24,21,45
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2015-10-01,78,66,2,2,80,68,148
SAN LUCAS,consulta externa,menores de 6 meses,2015-10-01,104,81,6,1,110,82,192
SAN MATIAS,consulta externa,menores de 6 meses,2015-10-01,68,54,3,0,71,54,125
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2015-10-01,23,26,17,10,40,36,76
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2015-10-01,21,8,1,0,22,8,30
SAN PEDRO,consulta externa,menores de 6 meses,2015-10-01,86,76,2,8,88,84,172
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2015-10-01,71,90,2,0,73,90,163
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2015-10-01,16,17,0,0,16,17,33
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2015-10-01,4,3,0,0,4,3,7
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2015-10-01,8,5,12,6,20,11,31
SAN PEDRO(PND),consulta externa,menores de 6 meses,2015-10-01,7,5,0,2,7,7,14
SAN RAFAEL,consulta externa,menores de 6 meses,2015-10-01,46,46,7,4,53,50,103
SAN RAMON BENI,consulta externa,menores de 6 meses,2015-10-01,26,24,0,1,26,25,51
SAN RAMON SCZ,consulta externa,menores de 6 meses,2015-10-01,25,36,4,1,29,37,66
SANTA ANA,consulta externa,menores de 6 meses,2015-10-01,42,30,83,38,125,68,193
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2015-10-01,5681,5363,1357,1160,7038,6523,13561
SANTA ROSA,consulta externa,menores de 6 meses,2015-10-01,29,18,0,2,29,20,49
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2015-10-01,64,73,4,7,68,80,148
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2015-10-01,4,4,4,7,8,11,19
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2015-10-01,16,13,1,1,17,14,31
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2015-10-01,19,4,5,2,24,6,30
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2015-10-01,4,4,0,0,4,4,8
SANTIVAÑES,consulta externa,menores de 6 meses,2015-10-01,13,20,1,1,14,21,35
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2015-10-01,11,4,0,1,11,5,16
SAPAHAQUI,consulta externa,menores de 6 meses,2015-10-01,12,16,0,0,12,16,28
SENA,consulta externa,menores de 6 meses,2015-10-01,34,36,0,0,34,36,70
SHINAOTA,consulta externa,menores de 6 meses,2015-10-01,112,96,25,17,137,113,250
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2015-10-01,45,38,1,1,46,39,85
SICAYA,consulta externa,menores de 6 meses,2015-10-01,10,12,2,1,12,13,25
SIPE SIPE,consulta externa,menores de 6 meses,2015-10-01,148,105,18,12,166,117,283
SOPACHUY,consulta externa,menores de 6 meses,2015-10-01,51,33,4,1,55,34,89
SORACACHI,consulta externa,menores de 6 meses,2015-10-01,19,16,2,1,21,17,38
SORATA,consulta externa,menores de 6 meses,2015-10-01,45,42,5,5,50,47,97
SUCRE,consulta externa,menores de 6 meses,2015-10-01,1342,1238,371,388,1713,1626,3339
TACACHI,consulta externa,menores de 6 meses,2015-10-01,3,3,0,0,3,3,6
TACACOMA,consulta externa,menores de 6 meses,2015-10-01,10,19,4,3,14,22,36
TACOBAMBA,consulta externa,menores de 6 meses,2015-10-01,27,27,0,0,27,27,54
TACOPAYA,consulta externa,menores de 6 meses,2015-10-01,22,22,6,1,28,23,51
TAHUA,consulta externa,menores de 6 meses,2015-10-01,5,1,0,0,5,1,6
TAPACARI,consulta externa,menores de 6 meses,2015-10-01,72,55,0,0,72,55,127
TARABUCO,consulta externa,menores de 6 meses,2015-10-01,34,27,2,0,36,27,63
TARACO,consulta externa,menores de 6 meses,2015-10-01,9,11,3,3,12,14,26
TARATA,consulta externa,menores de 6 meses,2015-10-01,23,18,1,2,24,20,44
TARIJA,consulta externa,menores de 6 meses,2015-10-01,1361,1135,178,167,1539,1302,2841
TARVITA,consulta externa,menores de 6 meses,2015-10-01,60,46,1,0,61,46,107
TEOPONTE,consulta externa,menores de 6 meses,2015-10-01,114,68,0,1,114,69,183
TIAWANACU,consulta externa,menores de 6 meses,2015-10-01,20,16,0,2,20,18,38
TINGUIPAYA,consulta externa,menores de 6 meses,2015-10-01,72,60,0,0,72,60,132
TIPUANI,consulta externa,menores de 6 meses,2015-10-01,17,22,14,15,31,37,68
TIQUIPAYA,consulta externa,menores de 6 meses,2015-10-01,239,175,158,152,397,327,724
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2015-10-01,60,42,2,4,62,46,108
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2015-10-01,2,3,0,0,2,3,5
TOCO,consulta externa,menores de 6 meses,2015-10-01,24,18,4,8,28,26,54
TOLATA,consulta externa,menores de 6 meses,2015-10-01,26,17,13,8,39,25,64
TOLEDO,consulta externa,menores de 6 meses,2015-10-01,5,5,0,0,5,5,10
TOMAVE,consulta externa,menores de 6 meses,2015-10-01,43,48,1,1,44,49,93
TOMINA,consulta externa,menores de 6 meses,2015-10-01,52,28,0,1,52,29,81
TORO TORO,consulta externa,menores de 6 meses,2015-10-01,48,32,0,0,48,32,80
TOTORA(CBBA),consulta externa,menores de 6 meses,2015-10-01,65,37,2,2,67,39,106
TOTORA(ORR),consulta externa,menores de 6 meses,2015-10-01,8,21,5,2,13,23,36
TRIGAL,consulta externa,menores de 6 meses,2015-10-01,3,7,0,0,3,7,10
TRINIDAD,consulta externa,menores de 6 meses,2015-10-01,727,561,239,231,966,792,1758
TUPIZA,consulta externa,menores de 6 meses,2015-10-01,202,182,30,20,232,202,434
TURCO,consulta externa,menores de 6 meses,2015-10-01,6,6,0,1,6,7,13
UMALA,consulta externa,menores de 6 meses,2015-10-01,20,18,1,1,21,19,40
UNCIA,consulta externa,menores de 6 meses,2015-10-01,67,59,14,5,81,64,145
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2015-10-01,64,81,18,26,82,107,189
URUBICHA,consulta externa,menores de 6 meses,2015-10-01,22,23,5,5,27,28,55
UYUNI,consulta externa,menores de 6 meses,2015-10-01,102,120,6,4,108,124,232
VACAS,consulta externa,menores de 6 meses,2015-10-01,10,9,1,7,11,16,27
VALLEGRANDE,consulta externa,menores de 6 meses,2015-10-01,41,50,15,19,56,69,125
VIACHA,consulta externa,menores de 6 meses,2015-10-01,202,244,127,144,329,388,717
VILA VILA,consulta externa,menores de 6 meses,2015-10-01,27,21,1,2,28,23,51
VILLA CHARCAS,consulta externa,menores de 6 meses,2015-10-01,45,31,2,0,47,31,78
VILLA MONTES,consulta externa,menores de 6 meses,2015-10-01,217,223,17,7,234,230,464
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2015-10-01,27,13,0,0,27,13,40
VILLA RIVERO,consulta externa,menores de 6 meses,2015-10-01,22,19,1,1,23,20,43
VILLA SERRANO,consulta externa,menores de 6 meses,2015-10-01,28,21,13,14,41,35,76
VILLA TUNARI,consulta externa,menores de 6 meses,2015-10-01,555,474,18,18,573,492,1065
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2015-10-01,33,35,2,4,35,39,74
VILLAZON,consulta externa,menores de 6 meses,2015-10-01,160,150,19,7,179,157,336
VINTO,consulta externa,menores de 6 meses,2015-10-01,108,86,89,61,197,147,344
VITICHI,consulta externa,menores de 6 meses,2015-10-01,31,19,0,0,31,19,50
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2015-10-01,2,3,0,0,2,3,5
WARNES,consulta externa,menores de 6 meses,2015-10-01,448,430,26,18,474,448,922
YACO,consulta externa,menores de 6 meses,2015-10-01,9,21,1,1,10,22,32
YACUIBA,consulta externa,menores de 6 meses,2015-10-01,376,381,97,90,473,471,944
YAMPARAEZ,consulta externa,menores de 6 meses,2015-10-01,21,10,1,0,22,10,32
YANACACHI,consulta externa,menores de 6 meses,2015-10-01,22,17,3,3,25,20,45
YAPACANI,consulta externa,menores de 6 meses,2015-10-01,249,181,17,21,266,202,468
YOCALLA,consulta externa,menores de 6 meses,2015-10-01,24,19,2,0,26,19,45
YOTALA,consulta externa,menores de 6 meses,2015-10-01,32,22,1,1,33,23,56
YUNCHARA,consulta externa,menores de 6 meses,2015-10-01,25,24,0,0,25,24,49
ZUDAÑEZ,consulta externa,menores de 6 meses,2015-10-01,37,31,2,0,39,31,70
ACACIO,consulta externa,menores de 6 meses,2015-11-01,5,10,0,0,5,10,15
ACHACACHI,consulta externa,menores de 6 meses,2015-11-01,81,66,22,21,103,87,190
ACHOCALLA,consulta externa,menores de 6 meses,2015-11-01,47,41,0,0,47,41,88
AIQUILE,consulta externa,menores de 6 meses,2015-11-01,99,70,6,6,105,76,181
ALALAY,consulta externa,menores de 6 meses,2015-11-01,13,5,0,0,13,5,18
ALCALA,consulta externa,menores de 6 meses,2015-11-01,7,14,0,1,7,15,22
ALTO BENI,consulta externa,menores de 6 meses,2015-11-01,54,59,0,0,54,59,113
ANCORAIMES,consulta externa,menores de 6 meses,2015-11-01,14,15,1,2,15,17,32
ANDAMARCA,consulta externa,menores de 6 meses,2015-11-01,18,12,1,0,19,12,31
ANTEQUERA,consulta externa,menores de 6 meses,2015-11-01,4,6,0,0,4,6,10
ANZALDO,consulta externa,menores de 6 meses,2015-11-01,8,15,10,5,18,20,38
APOLO,consulta externa,menores de 6 meses,2015-11-01,53,61,27,16,80,77,157
ARAMPAMPA,consulta externa,menores de 6 meses,2015-11-01,19,11,0,0,19,11,30
ARANI,consulta externa,menores de 6 meses,2015-11-01,23,13,4,5,27,18,45
ARBIETO,consulta externa,menores de 6 meses,2015-11-01,52,58,1,1,53,59,112
ARQUE,consulta externa,menores de 6 meses,2015-11-01,37,41,0,0,37,41,78
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2015-11-01,72,56,16,14,88,70,158
ATOCHA,consulta externa,menores de 6 meses,2015-11-01,38,31,3,1,41,32,73
AUCAPATA,consulta externa,menores de 6 meses,2015-11-01,6,8,0,1,6,9,15
AYATA,consulta externa,menores de 6 meses,2015-11-01,18,19,0,1,18,20,38
AYO AYO,consulta externa,menores de 6 meses,2015-11-01,11,3,6,2,17,5,22
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2015-11-01,84,60,1,0,85,60,145
AZURDUY,consulta externa,menores de 6 meses,2015-11-01,52,57,1,0,53,57,110
BATALLAS,consulta externa,menores de 6 meses,2015-11-01,47,28,0,3,47,31,78
BAURES,consulta externa,menores de 6 meses,2015-11-01,21,11,0,0,21,11,32
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2015-11-01,0,2,0,0,0,2,2
BELEN DE URMIRI,consulta externa,menores de 6 meses,2015-11-01,6,1,0,0,6,1,7
BELLA FLOR,consulta externa,menores de 6 meses,2015-11-01,6,7,4,1,10,8,18
BERMEJO,consulta externa,menores de 6 meses,2015-11-01,299,225,14,8,313,233,546
BETANZOS,consulta externa,menores de 6 meses,2015-11-01,101,74,7,2,108,76,184
BOLIVAR,consulta externa,menores de 6 meses,2015-11-01,6,12,0,0,6,12,18
BOLPEBRA,consulta externa,menores de 6 meses,2015-11-01,8,9,0,0,8,9,17
BOYUIBE,consulta externa,menores de 6 meses,2015-11-01,11,11,1,5,12,16,28
BUENA VISTA,consulta externa,menores de 6 meses,2015-11-01,42,40,2,3,44,43,87
CABEZAS,consulta externa,menores de 6 meses,2015-11-01,126,116,2,8,128,124,252
CAIROMA,consulta externa,menores de 6 meses,2015-11-01,26,20,8,11,34,31,65
"CAIZA ""D""",consulta externa,menores de 6 meses,2015-11-01,31,28,1,2,32,30,62
CAJUATA,consulta externa,menores de 6 meses,2015-11-01,32,38,4,4,36,42,78
CALACOTO,consulta externa,menores de 6 meses,2015-11-01,4,4,0,0,4,4,8
CALAMARCA,consulta externa,menores de 6 meses,2015-11-01,25,18,0,0,25,18,43
CAMARGO,consulta externa,menores de 6 meses,2015-11-01,65,90,0,3,65,93,158
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2015-11-01,8,6,0,0,8,6,14
CAMIRI,consulta externa,menores de 6 meses,2015-11-01,425,148,15,11,440,159,599
CAPINOTA,consulta externa,menores de 6 meses,2015-11-01,92,60,7,4,99,64,163
CAQUIAVIRI,consulta externa,menores de 6 meses,2015-11-01,17,10,0,0,17,10,27
CARACOLLO,consulta externa,menores de 6 meses,2015-11-01,51,44,1,2,52,46,98
CARANAVI,consulta externa,menores de 6 meses,2015-11-01,231,166,16,16,247,182,429
CARANGAS,consulta externa,menores de 6 meses,2015-11-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,menores de 6 meses,2015-11-01,46,42,1,1,47,43,90
CARIPUYO,consulta externa,menores de 6 meses,2015-11-01,19,11,0,0,19,11,30
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2015-11-01,6,11,1,3,7,14,21
CATACORA,consulta externa,menores de 6 meses,2015-11-01,1,1,0,1,1,2,3
CHACARILLA,consulta externa,menores de 6 meses,2015-11-01,7,8,0,2,7,10,17
CHALLAPATA,consulta externa,menores de 6 meses,2015-11-01,72,147,24,11,96,158,254
CHAQUI,consulta externa,menores de 6 meses,2015-11-01,19,19,1,2,20,21,41
CHARAGUA,consulta externa,menores de 6 meses,2015-11-01,113,86,0,0,113,86,199
CHARAÑA,consulta externa,menores de 6 meses,2015-11-01,3,7,0,1,3,8,11
CHAYANTA,consulta externa,menores de 6 meses,2015-11-01,52,33,2,0,54,33,87
CHIMORE,consulta externa,menores de 6 meses,2015-11-01,128,86,7,6,135,92,227
CHIPAYA,consulta externa,menores de 6 meses,2015-11-01,9,2,1,0,10,2,12
CHOQUE COTA,consulta externa,menores de 6 meses,2015-11-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,menores de 6 meses,2015-11-01,8,6,0,0,8,6,14
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2015-11-01,79,64,0,1,79,65,144
CHUMA,consulta externa,menores de 6 meses,2015-11-01,24,9,1,0,25,9,34
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2015-11-01,21,23,0,0,21,23,44
CKOCHAS,consulta externa,menores de 6 meses,2015-11-01,26,19,0,0,26,19,45
CLIZA,consulta externa,menores de 6 meses,2015-11-01,43,78,68,69,111,147,258
COBIJA,consulta externa,menores de 6 meses,2015-11-01,283,230,20,15,303,245,548
COCAPATA,consulta externa,menores de 6 meses,2015-11-01,53,39,6,5,59,44,103
COCHABAMBA,consulta externa,menores de 6 meses,2015-11-01,2375,2439,1264,1356,3639,3795,7434
COIPASA,consulta externa,menores de 6 meses,2015-11-01,8,3,0,0,8,3,11
COLCAPIRHUA,consulta externa,menores de 6 meses,2015-11-01,120,81,31,29,151,110,261
"COLCHA ""K""",consulta externa,menores de 6 meses,2015-11-01,28,32,1,1,29,33,62
COLLANA,consulta externa,menores de 6 meses,2015-11-01,3,6,0,4,3,10,13
COLOMI,consulta externa,menores de 6 meses,2015-11-01,46,39,0,0,46,39,85
COLPA BELGICA,consulta externa,menores de 6 meses,2015-11-01,29,29,2,7,31,36,67
COLQUECHACA,consulta externa,menores de 6 meses,2015-11-01,99,81,1,0,100,81,181
COLQUENCHA,consulta externa,menores de 6 meses,2015-11-01,22,16,3,5,25,21,46
COLQUIRI,consulta externa,menores de 6 meses,2015-11-01,34,38,12,11,46,49,95
COMANCHE,consulta externa,menores de 6 meses,2015-11-01,2,4,0,0,2,4,6
COMARAPA,consulta externa,menores de 6 meses,2015-11-01,41,48,21,17,62,65,127
COMBAYA,consulta externa,menores de 6 meses,2015-11-01,12,6,0,0,12,6,18
CONCEPCION,consulta externa,menores de 6 meses,2015-11-01,27,44,4,4,31,48,79
COPACABANA,consulta externa,menores de 6 meses,2015-11-01,24,23,2,3,26,26,52
CORIPATA,consulta externa,menores de 6 meses,2015-11-01,94,64,10,13,104,77,181
CORO CORO,consulta externa,menores de 6 meses,2015-11-01,14,6,0,1,14,7,21
COROICO,consulta externa,menores de 6 meses,2015-11-01,42,53,34,25,76,78,154
CORQUE,consulta externa,menores de 6 meses,2015-11-01,10,13,0,0,10,13,23
COTAGAITA,consulta externa,menores de 6 meses,2015-11-01,59,60,1,3,60,63,123
COTOCA,consulta externa,menores de 6 meses,2015-11-01,182,162,28,30,210,192,402
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2015-11-01,91,63,5,6,96,69,165
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2015-11-01,7,3,3,1,10,4,14
CUEVO,consulta externa,menores de 6 meses,2015-11-01,11,6,1,0,12,6,18
CULPINA,consulta externa,menores de 6 meses,2015-11-01,76,57,4,0,80,57,137
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2015-11-01,10,14,0,0,10,14,24
CURVA,consulta externa,menores de 6 meses,2015-11-01,12,6,0,0,12,6,18
DESAGUADERO,consulta externa,menores de 6 meses,2015-11-01,8,2,3,5,11,7,18
EL ALTO,consulta externa,menores de 6 meses,2015-11-01,3893,3590,1082,1005,4975,4595,9570
EL CHORO,consulta externa,menores de 6 meses,2015-11-01,11,7,0,0,11,7,18
EL PUENTE(STC),consulta externa,menores de 6 meses,2015-11-01,32,62,4,3,36,65,101
EL PUENTE(TJA),consulta externa,menores de 6 meses,2015-11-01,39,23,9,6,48,29,77
EL TORNO,consulta externa,menores de 6 meses,2015-11-01,255,210,63,81,318,291,609
EL VILLAR,consulta externa,menores de 6 meses,2015-11-01,10,4,0,0,10,4,14
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2015-11-01,65,52,2,5,67,57,124
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2015-11-01,190,171,31,23,221,194,415
ESCARA,consulta externa,menores de 6 meses,2015-11-01,0,1,0,0,0,1,1
ESCOMA,consulta externa,menores de 6 meses,2015-11-01,14,9,1,1,15,10,25
EUCALIPTUS,consulta externa,menores de 6 meses,2015-11-01,17,15,0,0,17,15,32
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2015-11-01,7,5,0,1,7,6,13
EXALTACION,consulta externa,menores de 6 meses,2015-11-01,4,4,0,1,4,5,9
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2015-11-01,15,35,1,2,16,37,53
FILADELFIA,consulta externa,menores de 6 meses,2015-11-01,20,16,1,0,21,16,37
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2015-11-01,67,27,15,12,82,39,121
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2015-11-01,39,15,4,1,43,16,59
GUANAY,consulta externa,menores de 6 meses,2015-11-01,61,36,10,7,71,43,114
GUAQUI,consulta externa,menores de 6 meses,2015-11-01,12,6,1,0,13,6,19
GUAYARAMERIN,consulta externa,menores de 6 meses,2015-11-01,167,149,19,20,186,169,355
GUTIERREZ,consulta externa,menores de 6 meses,2015-11-01,99,92,3,3,102,95,197
HUACARETA,consulta externa,menores de 6 meses,2015-11-01,28,41,1,1,29,42,71
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2015-11-01,7,9,1,0,8,9,17
HUACHACALLA,consulta externa,menores de 6 meses,2015-11-01,5,2,0,0,5,2,7
HUANUNI,consulta externa,menores de 6 meses,2015-11-01,114,94,13,7,127,101,228
HUARACAJE,consulta externa,menores de 6 meses,2015-11-01,9,15,0,1,9,16,25
HUARINA,consulta externa,menores de 6 meses,2015-11-01,6,7,19,13,25,20,45
HUATAJATA,consulta externa,menores de 6 meses,2015-11-01,3,1,5,2,8,3,11
HUAYLLAMARCA,consulta externa,menores de 6 meses,2015-11-01,10,6,0,0,10,6,16
HUMANATA,consulta externa,menores de 6 meses,2015-11-01,0,4,0,0,0,4,4
ICHOCA,consulta externa,menores de 6 meses,2015-11-01,2,9,0,0,2,9,11
ICLA,consulta externa,menores de 6 meses,2015-11-01,37,31,1,0,38,31,69
INCAHUASI,consulta externa,menores de 6 meses,2015-11-01,59,63,0,1,59,64,123
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2015-11-01,7,1,0,1,7,2,9
INQUISIVI,consulta externa,menores de 6 meses,2015-11-01,24,20,2,2,26,22,48
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2015-11-01,72,59,0,0,72,59,131
IXIAMAS,consulta externa,menores de 6 meses,2015-11-01,43,36,0,0,43,36,79
JESUS DE MACHACA,consulta externa,menores de 6 meses,2015-11-01,17,29,17,19,34,48,82
LA ASUNTA,consulta externa,menores de 6 meses,2015-11-01,177,178,2,1,179,179,358
LA GUARDIA,consulta externa,menores de 6 meses,2015-11-01,373,376,37,32,410,408,818
LA PAZ,consulta externa,menores de 6 meses,2015-11-01,5694,3805,1176,1250,6870,5055,11925
LAGUNILLAS,consulta externa,menores de 6 meses,2015-11-01,28,29,2,0,30,29,59
LAJA,consulta externa,menores de 6 meses,2015-11-01,35,33,1,0,36,33,69
LAS CARRERAS,consulta externa,menores de 6 meses,2015-11-01,17,16,1,0,18,16,34
LICOMA PAMPA,consulta externa,menores de 6 meses,2015-11-01,2,3,3,4,5,7,12
LLALLAGUA,consulta externa,menores de 6 meses,2015-11-01,137,123,46,43,183,166,349
LLICA,consulta externa,menores de 6 meses,2015-11-01,10,8,1,0,11,8,19
LORETO,consulta externa,menores de 6 meses,2015-11-01,14,23,2,0,16,23,39
LURIBAY,consulta externa,menores de 6 meses,2015-11-01,21,12,2,4,23,16,39
MACHACAMARCA,consulta externa,menores de 6 meses,2015-11-01,12,7,1,3,13,10,23
MACHARETI,consulta externa,menores de 6 meses,2015-11-01,33,23,1,0,34,23,57
MAGDALENA,consulta externa,menores de 6 meses,2015-11-01,37,31,2,1,39,32,71
MAIRANA,consulta externa,menores de 6 meses,2015-11-01,40,26,2,3,42,29,71
MALLA,consulta externa,menores de 6 meses,2015-11-01,5,4,0,0,5,4,9
MAPIRI,consulta externa,menores de 6 meses,2015-11-01,44,55,0,1,44,56,100
MECAPACA,consulta externa,menores de 6 meses,2015-11-01,36,38,1,0,37,38,75
MINEROS,consulta externa,menores de 6 meses,2015-11-01,55,51,5,6,60,57,117
MIZQUE,consulta externa,menores de 6 meses,2015-11-01,97,71,5,5,102,76,178
MOCOMOCO,consulta externa,menores de 6 meses,2015-11-01,13,8,2,0,15,8,23
MOJINETE,consulta externa,menores de 6 meses,2015-11-01,3,0,2,1,5,1,6
MOJOCOYA,consulta externa,menores de 6 meses,2015-11-01,21,6,2,0,23,6,29
MONTEAGUDO,consulta externa,menores de 6 meses,2015-11-01,106,70,4,5,110,75,185
MONTERO,consulta externa,menores de 6 meses,2015-11-01,685,573,86,66,771,639,1410
MORO MORO,consulta externa,menores de 6 meses,2015-11-01,3,6,0,0,3,6,9
MOROCHATA,consulta externa,menores de 6 meses,2015-11-01,37,21,0,2,37,23,60
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2015-11-01,16,9,0,0,16,9,25
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2015-11-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2015-11-01,8,8,4,0,12,8,20
OCURI,consulta externa,menores de 6 meses,2015-11-01,33,30,0,0,33,30,63
OKINAWA,consulta externa,menores de 6 meses,2015-11-01,64,43,2,2,66,45,111
OMEREQUE,consulta externa,menores de 6 meses,2015-11-01,34,17,1,0,35,17,52
ORURO,consulta externa,menores de 6 meses,2015-11-01,1304,1328,344,340,1648,1668,3316
PADCAYA,consulta externa,menores de 6 meses,2015-11-01,65,52,6,4,71,56,127
PADILLA,consulta externa,menores de 6 meses,2015-11-01,29,35,1,5,30,40,70
PAILON,consulta externa,menores de 6 meses,2015-11-01,82,92,8,5,90,97,187
PALCA,consulta externa,menores de 6 meses,2015-11-01,46,36,3,3,49,39,88
PALOS BLANCOS,consulta externa,menores de 6 meses,2015-11-01,98,119,14,13,112,132,244
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2015-11-01,5,12,0,2,5,14,19
PAMPA GRANDE,consulta externa,menores de 6 meses,2015-11-01,31,16,1,0,32,16,48
PAPEL PAMPA,consulta externa,menores de 6 meses,2015-11-01,13,16,1,1,14,17,31
PASORAPA,consulta externa,menores de 6 meses,2015-11-01,15,3,2,0,17,3,20
PATACAMAYA,consulta externa,menores de 6 meses,2015-11-01,42,53,1,4,43,57,100
PAZÑA,consulta externa,menores de 6 meses,2015-11-01,11,2,0,2,11,4,15
PELECHUCO,consulta externa,menores de 6 meses,2015-11-01,34,34,0,1,34,35,69
POCOATA,consulta externa,menores de 6 meses,2015-11-01,46,43,2,1,48,44,92
POCONA,consulta externa,menores de 6 meses,2015-11-01,41,33,1,1,42,34,76
POJO (CBBA),consulta externa,menores de 6 meses,2015-11-01,48,34,2,0,50,34,84
POOPO,consulta externa,menores de 6 meses,2015-11-01,9,7,0,0,9,7,16
PORCO,consulta externa,menores de 6 meses,2015-11-01,30,19,4,0,34,19,53
