,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
VACAS,consulta externa,personas de 60 anos y mas,2015-10-01,157,282,30,49,187,331,518
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2015-10-01,224,342,244,430,468,772,1240
VIACHA,consulta externa,personas de 60 anos y mas,2015-10-01,540,620,220,317,760,937,1697
VILA VILA,consulta externa,personas de 60 anos y mas,2015-10-01,77,84,2,1,79,85,164
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2015-10-01,155,311,9,13,164,324,488
VILLA MONTES,consulta externa,personas de 60 anos y mas,2015-10-01,579,576,98,123,677,699,1376
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2015-10-01,36,22,1,1,37,23,60
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2015-10-01,101,155,27,45,128,200,328
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2015-10-01,237,310,9,9,246,319,565
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2015-10-01,717,529,47,56,764,585,1349
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2015-10-01,152,192,30,48,182,240,422
VILLAZON,consulta externa,personas de 60 anos y mas,2015-10-01,957,1297,174,291,1131,1588,2719
VINTO,consulta externa,personas de 60 anos y mas,2015-10-01,205,412,29,67,234,479,713
VITICHI,consulta externa,personas de 60 anos y mas,2015-10-01,216,357,9,15,225,372,597
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2015-10-01,25,26,0,0,25,26,51
WARNES,consulta externa,personas de 60 anos y mas,2015-10-01,622,596,54,61,676,657,1333
YACO,consulta externa,personas de 60 anos y mas,2015-10-01,135,111,7,3,142,114,256
YACUIBA,consulta externa,personas de 60 anos y mas,2015-10-01,1117,1504,401,580,1518,2084,3602
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2015-10-01,152,249,6,14,158,263,421
YANACACHI,consulta externa,personas de 60 anos y mas,2015-10-01,114,91,14,13,128,104,232
YAPACANI,consulta externa,personas de 60 anos y mas,2015-10-01,557,454,85,105,642,559,1201
YOCALLA,consulta externa,personas de 60 anos y mas,2015-10-01,142,207,2,3,144,210,354
YOTALA,consulta externa,personas de 60 anos y mas,2015-10-01,163,268,46,111,209,379,588
YUNCHARA,consulta externa,personas de 60 anos y mas,2015-10-01,77,144,0,2,77,146,223
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2015-10-01,5,10,0,0,5,10,15
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2015-10-01,317,421,7,5,324,426,750
ACACIO,consulta externa,personas de 60 anos y mas,2015-11-01,52,101,1,9,53,110,163
ACHACACHI,consulta externa,personas de 60 anos y mas,2015-11-01,636,675,205,210,841,885,1726
ACHOCALLA,consulta externa,personas de 60 anos y mas,2015-11-01,166,191,14,12,180,203,383
AIQUILE,consulta externa,personas de 60 anos y mas,2015-11-01,283,379,132,195,415,574,989
ALALAY,consulta externa,personas de 60 anos y mas,2015-11-01,38,76,7,8,45,84,129
ALCALA,consulta externa,personas de 60 anos y mas,2015-11-01,70,85,3,7,73,92,165
ALTO BENI,consulta externa,personas de 60 anos y mas,2015-11-01,361,219,8,9,369,228,597
ANCORAIMES,consulta externa,personas de 60 anos y mas,2015-11-01,212,220,14,31,226,251,477
ANDAMARCA,consulta externa,personas de 60 anos y mas,2015-11-01,87,87,8,9,95,96,191
ANTEQUERA,consulta externa,personas de 60 anos y mas,2015-11-01,55,56,3,4,58,60,118
ANZALDO,consulta externa,personas de 60 anos y mas,2015-11-01,112,175,17,28,129,203,332
APOLO,consulta externa,personas de 60 anos y mas,2015-11-01,187,192,16,9,203,201,404
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2015-11-01,46,54,0,0,46,54,100
ARANI,consulta externa,personas de 60 anos y mas,2015-11-01,47,81,7,11,54,92,146
ARBIETO,consulta externa,personas de 60 anos y mas,2015-11-01,202,385,32,65,234,450,684
ARQUE,consulta externa,personas de 60 anos y mas,2015-11-01,144,298,1,0,145,298,443
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2015-11-01,244,320,12,7,256,327,583
ATOCHA,consulta externa,personas de 60 anos y mas,2015-11-01,112,118,40,79,152,197,349
AUCAPATA,consulta externa,personas de 60 anos y mas,2015-11-01,85,96,0,0,85,96,181
AYATA,consulta externa,personas de 60 anos y mas,2015-11-01,164,262,19,18,183,280,463
AYO AYO,consulta externa,personas de 60 anos y mas,2015-11-01,45,69,3,0,48,69,117
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2015-11-01,295,364,20,15,315,379,694
AZURDUY,consulta externa,personas de 60 anos y mas,2015-11-01,134,190,6,1,140,191,331
BATALLAS,consulta externa,personas de 60 anos y mas,2015-11-01,263,270,12,9,275,279,554
BAURES,consulta externa,personas de 60 anos y mas,2015-11-01,48,67,8,5,56,72,128
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2015-11-01,39,66,2,13,41,79,120
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2015-11-01,109,100,0,2,109,102,211
BELLA FLOR,consulta externa,personas de 60 anos y mas,2015-11-01,25,17,4,0,29,17,46
BERMEJO,consulta externa,personas de 60 anos y mas,2015-11-01,660,727,96,100,756,827,1583
BETANZOS,consulta externa,personas de 60 anos y mas,2015-11-01,453,596,49,93,502,689,1191
BOLIVAR,consulta externa,personas de 60 anos y mas,2015-11-01,95,116,2,2,97,118,215
BOLPEBRA,consulta externa,personas de 60 anos y mas,2015-11-01,31,19,7,1,38,20,58
BOYUIBE,consulta externa,personas de 60 anos y mas,2015-11-01,35,73,18,29,53,102,155
BUENA VISTA,consulta externa,personas de 60 anos y mas,2015-11-01,220,176,34,25,254,201,455
CABEZAS,consulta externa,personas de 60 anos y mas,2015-11-01,282,331,52,76,334,407,741
CAIROMA,consulta externa,personas de 60 anos y mas,2015-11-01,143,133,14,20,157,153,310
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2015-11-01,181,332,3,11,184,343,527
CAJUATA,consulta externa,personas de 60 anos y mas,2015-11-01,407,382,24,13,431,395,826
CALACOTO,consulta externa,personas de 60 anos y mas,2015-11-01,211,206,7,10,218,216,434
CALAMARCA,consulta externa,personas de 60 anos y mas,2015-11-01,164,204,20,34,184,238,422
CAMARGO,consulta externa,personas de 60 anos y mas,2015-11-01,372,519,28,56,400,575,975
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2015-11-01,121,203,3,12,124,215,339
CAMIRI,consulta externa,personas de 60 anos y mas,2015-11-01,819,1094,207,297,1026,1391,2417
CAPINOTA,consulta externa,personas de 60 anos y mas,2015-11-01,207,306,98,139,305,445,750
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2015-11-01,302,254,38,26,340,280,620
CARACOLLO,consulta externa,personas de 60 anos y mas,2015-11-01,190,203,22,34,212,237,449
CARANAVI,consulta externa,personas de 60 anos y mas,2015-11-01,535,379,190,145,725,524,1249
CARANGAS,consulta externa,personas de 60 anos y mas,2015-11-01,6,16,2,0,8,16,24
CARAPARI,consulta externa,personas de 60 anos y mas,2015-11-01,182,249,21,18,203,267,470
CARIPUYO,consulta externa,personas de 60 anos y mas,2015-11-01,35,74,1,0,36,74,110
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2015-11-01,34,33,10,8,44,41,85
CATACORA,consulta externa,personas de 60 anos y mas,2015-11-01,30,44,1,1,31,45,76
CHACARILLA,consulta externa,personas de 60 anos y mas,2015-11-01,65,64,23,30,88,94,182
CHALLAPATA,consulta externa,personas de 60 anos y mas,2015-11-01,786,951,118,140,904,1091,1995
CHAQUI,consulta externa,personas de 60 anos y mas,2015-11-01,190,271,13,7,203,278,481
CHARAGUA,consulta externa,personas de 60 anos y mas,2015-11-01,217,306,28,29,245,335,580
CHARAÑA,consulta externa,personas de 60 anos y mas,2015-11-01,62,55,21,14,83,69,152
CHAYANTA,consulta externa,personas de 60 anos y mas,2015-11-01,128,268,2,3,130,271,401
CHIMORE,consulta externa,personas de 60 anos y mas,2015-11-01,317,226,10,16,327,242,569
CHIPAYA,consulta externa,personas de 60 anos y mas,2015-11-01,56,29,0,0,56,29,85
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2015-11-01,17,28,0,0,17,28,45
CHUA COCANI,consulta externa,personas de 60 anos y mas,2015-11-01,120,145,54,34,174,179,353
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2015-11-01,194,167,32,22,226,189,415
CHUMA,consulta externa,personas de 60 anos y mas,2015-11-01,350,339,17,7,367,346,713
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2015-11-01,23,51,0,0,23,51,74
CKOCHAS,consulta externa,personas de 60 anos y mas,2015-11-01,128,160,5,13,133,173,306
CLIZA,consulta externa,personas de 60 anos y mas,2015-11-01,217,305,105,161,322,466,788
COBIJA,consulta externa,personas de 60 anos y mas,2015-11-01,436,400,117,155,553,555,1108
COCAPATA,consulta externa,personas de 60 anos y mas,2015-11-01,332,328,2,3,334,331,665
COCHABAMBA,consulta externa,personas de 60 anos y mas,2015-11-01,8290,11620,9507,12828,17797,24448,42245
COIPASA,consulta externa,personas de 60 anos y mas,2015-11-01,15,9,0,1,15,10,25
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2015-11-01,104,137,37,81,141,218,359
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2015-11-01,214,284,32,34,246,318,564
COLLANA,consulta externa,personas de 60 anos y mas,2015-11-01,75,81,16,23,91,104,195
COLOMI,consulta externa,personas de 60 anos y mas,2015-11-01,240,298,29,67,269,365,634
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2015-11-01,157,163,13,7,170,170,340
COLQUECHACA,consulta externa,personas de 60 anos y mas,2015-11-01,398,482,6,11,404,493,897
COLQUENCHA,consulta externa,personas de 60 anos y mas,2015-11-01,80,91,47,52,127,143,270
COLQUIRI,consulta externa,personas de 60 anos y mas,2015-11-01,303,302,15,31,318,333,651
COMANCHE,consulta externa,personas de 60 anos y mas,2015-11-01,61,56,8,9,69,65,134
COMARAPA,consulta externa,personas de 60 anos y mas,2015-11-01,269,297,49,67,318,364,682
COMBAYA,consulta externa,personas de 60 anos y mas,2015-11-01,56,58,13,5,69,63,132
CONCEPCION,consulta externa,personas de 60 anos y mas,2015-11-01,74,81,48,33,122,114,236
COPACABANA,consulta externa,personas de 60 anos y mas,2015-11-01,86,92,13,2,99,94,193
CORIPATA,consulta externa,personas de 60 anos y mas,2015-11-01,135,124,27,37,162,161,323
CORO CORO,consulta externa,personas de 60 anos y mas,2015-11-01,223,250,18,24,241,274,515
COROICO,consulta externa,personas de 60 anos y mas,2015-11-01,305,260,203,160,508,420,928
CORQUE,consulta externa,personas de 60 anos y mas,2015-11-01,126,142,13,6,139,148,287
COTAGAITA,consulta externa,personas de 60 anos y mas,2015-11-01,570,924,40,49,610,973,1583
COTOCA,consulta externa,personas de 60 anos y mas,2015-11-01,306,323,17,28,323,351,674
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2015-11-01,8,11,0,0,8,11,19
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2015-11-01,125,126,47,44,172,170,342
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2015-11-01,69,112,1,3,70,115,185
CUEVO,consulta externa,personas de 60 anos y mas,2015-11-01,57,90,12,32,69,122,191
CULPINA,consulta externa,personas de 60 anos y mas,2015-11-01,228,368,7,10,235,378,613
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2015-11-01,56,89,0,6,56,95,151
CURVA,consulta externa,personas de 60 anos y mas,2015-11-01,57,112,4,5,61,117,178
DESAGUADERO,consulta externa,personas de 60 anos y mas,2015-11-01,57,60,27,41,84,101,185
EL ALTO,consulta externa,personas de 60 anos y mas,2015-11-01,4980,5570,2689,3097,7669,8667,16336
EL CHORO,consulta externa,personas de 60 anos y mas,2015-11-01,58,77,2,3,60,80,140
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2015-11-01,129,119,3,20,132,139,271
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2015-11-01,137,347,0,8,137,355,492
EL TORNO,consulta externa,personas de 60 anos y mas,2015-11-01,521,557,522,502,1043,1059,2102
EL VILLAR,consulta externa,personas de 60 anos y mas,2015-11-01,119,171,3,17,122,188,310
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2015-11-01,292,384,7,8,299,392,691
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2015-11-01,265,267,19,27,284,294,578
ESCARA,consulta externa,personas de 60 anos y mas,2015-11-01,8,27,0,2,8,29,37
ESCOMA,consulta externa,personas de 60 anos y mas,2015-11-01,92,96,49,30,141,126,267
ESMERALDA,consulta externa,personas de 60 anos y mas,2015-11-01,46,46,1,1,47,47,94
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2015-11-01,82,90,0,0,82,90,172
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2015-11-01,4,4,4,0,8,4,12
EXALTACION,consulta externa,personas de 60 anos y mas,2015-11-01,31,27,3,1,34,28,62
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2015-11-01,69,80,11,14,80,94,174
FILADELFIA,consulta externa,personas de 60 anos y mas,2015-11-01,30,39,2,2,32,41,73
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2015-11-01,120,165,26,20,146,185,331
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2015-11-01,144,159,3,0,147,159,306
GUANAY,consulta externa,personas de 60 anos y mas,2015-11-01,144,122,44,33,188,155,343
GUAQUI,consulta externa,personas de 60 anos y mas,2015-11-01,145,183,34,51,179,234,413
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2015-11-01,538,624,87,138,625,762,1387
GUTIERREZ,consulta externa,personas de 60 anos y mas,2015-11-01,172,209,9,9,181,218,399
HUACARETA,consulta externa,personas de 60 anos y mas,2015-11-01,134,206,9,13,143,219,362
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2015-11-01,48,54,2,1,50,55,105
HUACHACALLA,consulta externa,personas de 60 anos y mas,2015-11-01,49,77,31,47,80,124,204
HUANUNI,consulta externa,personas de 60 anos y mas,2015-11-01,468,440,153,127,621,567,1188
HUARACAJE,consulta externa,personas de 60 anos y mas,2015-11-01,23,39,2,5,25,44,69
HUARINA,consulta externa,personas de 60 anos y mas,2015-11-01,99,77,57,71,156,148,304
HUATAJATA,consulta externa,personas de 60 anos y mas,2015-11-01,68,85,75,75,143,160,303
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2015-11-01,198,225,1,2,199,227,426
HUMANATA,consulta externa,personas de 60 anos y mas,2015-11-01,76,71,1,0,77,71,148
ICHOCA,consulta externa,personas de 60 anos y mas,2015-11-01,112,68,2,1,114,69,183
ICLA,consulta externa,personas de 60 anos y mas,2015-11-01,155,277,15,28,170,305,475
INCAHUASI,consulta externa,personas de 60 anos y mas,2015-11-01,152,200,15,11,167,211,378
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2015-11-01,9,6,0,0,9,6,15
INQUISIVI,consulta externa,personas de 60 anos y mas,2015-11-01,172,161,4,2,176,163,339
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2015-11-01,320,306,67,57,387,363,750
IXIAMAS,consulta externa,personas de 60 anos y mas,2015-11-01,84,58,4,7,88,65,153
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2015-11-01,364,362,109,124,473,486,959
LA ASUNTA,consulta externa,personas de 60 anos y mas,2015-11-01,293,226,26,27,319,253,572
LA GUARDIA,consulta externa,personas de 60 anos y mas,2015-11-01,588,781,58,67,646,848,1494
LA PAZ,consulta externa,personas de 60 anos y mas,2015-11-01,11030,13990,10446,14070,21476,28060,49536
LA RIVERA,consulta externa,personas de 60 anos y mas,2015-11-01,8,7,1,0,9,7,16
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2015-11-01,68,105,2,4,70,109,179
LAJA,consulta externa,personas de 60 anos y mas,2015-11-01,160,223,75,93,235,316,551
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2015-11-01,66,104,20,30,86,134,220
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2015-11-01,56,46,4,1,60,47,107
LLALLAGUA,consulta externa,personas de 60 anos y mas,2015-11-01,326,650,102,167,428,817,1245
LLICA,consulta externa,personas de 60 anos y mas,2015-11-01,148,183,6,7,154,190,344
LORETO,consulta externa,personas de 60 anos y mas,2015-11-01,45,43,1,0,46,43,89
LURIBAY,consulta externa,personas de 60 anos y mas,2015-11-01,188,201,58,51,246,252,498
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2015-11-01,131,168,42,59,173,227,400
MACHARETI,consulta externa,personas de 60 anos y mas,2015-11-01,169,218,10,28,179,246,425
MAGDALENA,consulta externa,personas de 60 anos y mas,2015-11-01,137,156,48,70,185,226,411
MAIRANA,consulta externa,personas de 60 anos y mas,2015-11-01,67,113,28,79,95,192,287
MALLA,consulta externa,personas de 60 anos y mas,2015-11-01,48,53,0,5,48,58,106
MAPIRI,consulta externa,personas de 60 anos y mas,2015-11-01,110,107,2,5,112,112,224
MECAPACA,consulta externa,personas de 60 anos y mas,2015-11-01,176,197,12,15,188,212,400
MINEROS,consulta externa,personas de 60 anos y mas,2015-11-01,133,120,29,32,162,152,314
MIZQUE,consulta externa,personas de 60 anos y mas,2015-11-01,355,531,40,58,395,589,984
MOCOMOCO,consulta externa,personas de 60 anos y mas,2015-11-01,573,557,89,127,662,684,1346
MOJINETE,consulta externa,personas de 60 anos y mas,2015-11-01,47,75,0,0,47,75,122
MOJOCOYA,consulta externa,personas de 60 anos y mas,2015-11-01,115,139,23,16,138,155,293
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2015-11-01,622,852,70,76,692,928,1620
MONTERO,consulta externa,personas de 60 anos y mas,2015-11-01,1479,1653,378,545,1857,2198,4055
MORO MORO,consulta externa,personas de 60 anos y mas,2015-11-01,33,52,24,48,57,100,157
MOROCHATA,consulta externa,personas de 60 anos y mas,2015-11-01,205,248,30,22,235,270,505
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2015-11-01,18,5,1,0,19,5,24
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2015-11-01,17,9,0,0,17,9,26
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2015-11-01,22,20,0,0,22,20,42
OCURI,consulta externa,personas de 60 anos y mas,2015-11-01,131,195,6,10,137,205,342
OKINAWA,consulta externa,personas de 60 anos y mas,2015-11-01,110,146,16,11,126,157,283
OMEREQUE,consulta externa,personas de 60 anos y mas,2015-11-01,82,93,12,12,94,105,199
ORURO,consulta externa,personas de 60 anos y mas,2015-11-01,5090,6256,3066,3570,8156,9826,17982
PADCAYA,consulta externa,personas de 60 anos y mas,2015-11-01,291,389,56,70,347,459,806
PADILLA,consulta externa,personas de 60 anos y mas,2015-11-01,259,356,18,19,277,375,652
PAILON,consulta externa,personas de 60 anos y mas,2015-11-01,157,138,29,23,186,161,347
PALCA,consulta externa,personas de 60 anos y mas,2015-11-01,133,114,6,1,139,115,254
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2015-11-01,274,197,161,123,435,320,755
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2015-11-01,62,93,1,2,63,95,158
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2015-11-01,99,153,29,55,128,208,336
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2015-11-01,227,236,1,6,228,242,470
PASORAPA,consulta externa,personas de 60 anos y mas,2015-11-01,205,267,5,11,210,278,488
PATACAMAYA,consulta externa,personas de 60 anos y mas,2015-11-01,170,141,91,70,261,211,472
PAZÑA,consulta externa,personas de 60 anos y mas,2015-11-01,76,77,7,7,83,84,167
PELECHUCO,consulta externa,personas de 60 anos y mas,2015-11-01,77,47,2,6,79,53,132
POCOATA,consulta externa,personas de 60 anos y mas,2015-11-01,340,497,3,1,343,498,841
POCONA,consulta externa,personas de 60 anos y mas,2015-11-01,141,300,4,6,145,306,451
POJO (CBBA),consulta externa,personas de 60 anos y mas,2015-11-01,69,84,0,1,69,85,154
POOPO,consulta externa,personas de 60 anos y mas,2015-11-01,104,162,33,28,137,190,327
PORCO,consulta externa,personas de 60 anos y mas,2015-11-01,82,110,3,5,85,115,200
POROMA,consulta externa,personas de 60 anos y mas,2015-11-01,224,348,9,13,233,361,594
PORONGO,consulta externa,personas de 60 anos y mas,2015-11-01,79,79,4,4,83,83,166
PORTACHUELO,consulta externa,personas de 60 anos y mas,2015-11-01,147,157,84,88,231,245,476
PORVENIR,consulta externa,personas de 60 anos y mas,2015-11-01,94,50,11,15,105,65,170
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2015-11-01,36,47,11,26,47,73,120
POTOSI,consulta externa,personas de 60 anos y mas,2015-11-01,2914,3626,1603,2291,4517,5917,10434
PRESTO,consulta externa,personas de 60 anos y mas,2015-11-01,172,215,0,1,172,216,388
PUCARA,consulta externa,personas de 60 anos y mas,2015-11-01,43,61,63,70,106,131,237
PUCARANI,consulta externa,personas de 60 anos y mas,2015-11-01,274,295,106,131,380,426,806
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2015-11-01,251,259,21,16,272,275,547
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2015-11-01,234,224,20,11,254,235,489
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2015-11-01,108,77,20,12,128,89,217
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2015-11-01,148,166,41,53,189,219,408
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2015-11-01,77,112,10,9,87,121,208
PUERTO RICO,consulta externa,personas de 60 anos y mas,2015-11-01,80,43,2,2,82,45,127
PUERTO SILES,consulta externa,personas de 60 anos y mas,2015-11-01,31,10,0,1,31,11,42
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2015-11-01,140,133,7,13,147,146,293
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2015-11-01,582,480,63,72,645,552,1197
PUNA,consulta externa,personas de 60 anos y mas,2015-11-01,266,585,21,24,287,609,896
PUNATA,consulta externa,personas de 60 anos y mas,2015-11-01,455,675,646,952,1101,1627,2728
QUIABAYA,consulta externa,personas de 60 anos y mas,2015-11-01,69,64,6,1,75,65,140
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2015-11-01,903,1259,1151,1593,2054,2852,4906
QUIME,consulta externa,personas de 60 anos y mas,2015-11-01,318,269,22,22,340,291,631
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2015-11-01,23,30,0,0,23,30,53
RAVELO,consulta externa,personas de 60 anos y mas,2015-11-01,244,468,5,3,249,471,720
REYES,consulta externa,personas de 60 anos y mas,2015-11-01,169,147,9,10,178,157,335
RIBERALTA,consulta externa,personas de 60 anos y mas,2015-11-01,678,651,392,378,1070,1029,2099
ROBORE,consulta externa,personas de 60 anos y mas,2015-11-01,270,324,27,52,297,376,673
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2015-11-01,200,204,105,118,305,322,627
SABAYA,consulta externa,personas de 60 anos y mas,2015-11-01,261,240,27,37,288,277,565
SACABA,consulta externa,personas de 60 anos y mas,2015-11-01,1681,2591,697,909,2378,3500,5878
SACABAMBA,consulta externa,personas de 60 anos y mas,2015-11-01,115,189,26,47,141,236,377
SACACA,consulta externa,personas de 60 anos y mas,2015-11-01,79,194,1,0,80,194,274
SAIPINA,consulta externa,personas de 60 anos y mas,2015-11-01,66,86,9,9,75,95,170
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2015-11-01,275,356,12,8,287,364,651
SAMAIPATA,consulta externa,personas de 60 anos y mas,2015-11-01,140,135,43,55,183,190,373
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2015-11-01,22,30,15,19,37,49,86
SAN ANDRES,consulta externa,personas de 60 anos y mas,2015-11-01,160,119,11,10,171,129,300
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2015-11-01,221,178,104,116,325,294,619
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2015-11-01,27,32,0,0,27,32,59
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2015-11-01,111,145,10,10,121,155,276
SAN BENITO,consulta externa,personas de 60 anos y mas,2015-11-01,78,137,41,54,119,191,310
SAN BORJA,consulta externa,personas de 60 anos y mas,2015-11-01,487,447,133,210,620,657,1277
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2015-11-01,101,114,10,7,111,121,232
SAN CARLOS,consulta externa,personas de 60 anos y mas,2015-11-01,198,210,33,38,231,248,479
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2015-11-01,218,224,29,38,247,262,509
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2015-11-01,451,457,47,82,498,539,1037
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2015-11-01,28,31,7,11,35,42,77
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2015-11-01,42,72,0,0,42,72,114
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2015-11-01,31,61,2,20,33,81,114
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2015-11-01,171,162,22,27,193,189,382
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2015-11-01,162,173,23,24,185,197,382
SAN JULIAN,consulta externa,personas de 60 anos y mas,2015-11-01,334,327,5,3,339,330,669
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2015-11-01,36,29,8,4,44,33,77
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2015-11-01,266,397,24,55,290,452,742
SAN LUCAS,consulta externa,personas de 60 anos y mas,2015-11-01,383,677,8,14,391,691,1082
SAN MATIAS,consulta externa,personas de 60 anos y mas,2015-11-01,135,138,9,10,144,148,292
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2015-11-01,162,181,105,117,267,298,565
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2015-11-01,68,80,1,2,69,82,151
SAN PEDRO,consulta externa,personas de 60 anos y mas,2015-11-01,230,227,32,23,262,250,512
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2015-11-01,172,267,2,2,174,269,443
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2015-11-01,288,403,19,6,307,409,716
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2015-11-01,15,24,4,4,19,28,47
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2015-11-01,233,231,148,172,381,403,784
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2015-11-01,43,31,3,2,46,33,79
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2015-11-01,50,53,78,82,128,135,263
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2015-11-01,337,348,4,4,341,352,693
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2015-11-01,87,51,2,8,89,59,148
SANTA ANA,consulta externa,personas de 60 anos y mas,2015-11-01,59,109,212,308,271,417,688
