municipality,group,variable,month,RN con apego precoz,TOTAL
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
"CAIZA ""D""",atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
CAMARGO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
CARAPARI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,11,11
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
CHOQUE COTA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
CHUMA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,15,15
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,12,12
COCHABAMBA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2017-10-01,8,8
COLOMI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,29,29
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,19,19
COMBAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
CORIPATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
CORQUE,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
COTOCA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
CUEVO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
CULPINA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
CURVA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
EUCALIPTUS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
GUANAY,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
HUANUNI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
HUARINA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
HUATAJATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
ICLA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,9,9
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,10,10
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,11,11
LA GUARDIA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
LAJA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,10,10
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2017-10-01,8,8
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,13,13
MOJOCOYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
OCURI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
ORURO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,8,8
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
PAILON,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
PALCA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
PAMPA AULLAGAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,10,10
POCOATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,19,19
POCONA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
POOPO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
PORCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
POROMA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,9,9
POTOSI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,30,30
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,11,11
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,8,8
PUERTO RICO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
PUERTO SUAREZ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
PUNA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
PUNATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
QUIABAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
QUIME,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
RAVELO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
REYES,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
RIBERALTA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
ROBORE,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SABAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
SACABA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
SACACA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
SAN ANDRES,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
SAN JAVIER(BNI),atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,20,20
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,26,26
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SAN RAFAEL,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SANTA ROSA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SANTIVAÑES,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
SAPAHAQUI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
SENA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
SICAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
SIPE SIPE,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
SORACACHI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
SORATA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,8,8
SUCRE,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
TACACOMA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
TACOBAMBA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,10,10
TACOPAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
TAHUA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
TAPACARI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,30,30
TARABUCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
TARACO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
TARIJA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
TARVITA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
TIAWANACU,atencion de partos en domicilio,rn con apego precoz,2017-10-01,10,10
TINGUIPAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
TIQUIPAYA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,9,9
TOCO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
TOLEDO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
TOMAVE,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
TOMINA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
TORO TORO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,10,10
TOTORA(ORR),atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
TUPIZA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
UMALA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
UNCIA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,8,8
UYUNI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
VACAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
VIACHA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,9,9
VILA VILA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
VILLA MONTES,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
VILLAZON,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
VINTO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
VITICHI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,rn con apego precoz,2017-10-01,4,4
WARNES,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
YACO,atencion de partos en domicilio,rn con apego precoz,2017-10-01,6,6
YACUIBA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
YAMPARAEZ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
YANACACHI,atencion de partos en domicilio,rn con apego precoz,2017-10-01,1,1
YOCALLA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,2,2
YUNCHARA,atencion de partos en domicilio,rn con apego precoz,2017-10-01,3,3
ZUDAÑEZ,atencion de partos en domicilio,rn con apego precoz,2017-10-01,5,5
ACACIO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
ACHACACHI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,17,17
ACHOCALLA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
AIQUILE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
ALALAY,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
ALTO BENI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
ANCORAIMES,atencion de partos en domicilio,rn con apego precoz,2017-11-01,10,10
ANDAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
ANZALDO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
APOLO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
ARAMPAMPA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
ARANI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
ARBIETO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
ARQUE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,13,13
ATOCHA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
AUCAPATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
AYATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
AYO AYO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
AZURDUY,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
BATALLAS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,12,12
BAURES,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
BERMEJO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
BETANZOS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
BOLIVAR,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
BOLPEBRA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CABEZAS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,5,5
"CAIZA ""D""",atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
CAMARGO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CAPINOTA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,8,8
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,10,10
CATACORA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,8,8
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,9,9
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CHUA COCANI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
CHUMA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,13,13
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,12,12
COCHABAMBA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
COIPASA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2017-11-01,9,9
COLLANA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
COLOMI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,31,31
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,17,17
COMANCHE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
COMBAYA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CORIPATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,5,5
COROICO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CORQUE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
COTOCA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
CUATRO CAÑADAS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CUEVO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
CULPINA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
CURVA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
EL VILLAR,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
FILADELFIA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2017-11-01,9,9
GUANAY,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
HUACARETA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
HUARINA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
ICLA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,5,5
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
LA PAZ,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
LAJA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,11,11
LAS CARRERAS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,12,12
LORETO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
MAGDALENA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
MALLA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,11,11
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,15,15
MOJINETE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
OCURI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,9,9
OMEREQUE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
ORURO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,7,7
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
PAILON,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
PALCA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,5,5
PAMPA AULLAGAS,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,8,8
POCOATA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,28,28
POCONA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
POJO (CBBA),atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
PORCO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
POROMA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,12,12
PRESTO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2017-11-01,20,20
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,12,12
PUERTO GONZALO MORENO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2017-11-01,4,4
PUERTO RICO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
PUNA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
QUIABAYA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,9,9
QUIME,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
RAVELO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,5,5
REYES,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
RIBERALTA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
RURRENABAQUE,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
SABAYA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
SACABA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
SACACA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
SAN AGUSTIN,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
SAN ANDRES,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,6,6
SAN BENITO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,9,9
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2017-11-01,13,13
