,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,2,0,1,0,3,3
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,4,1,2,5,6,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,3,0,0,3,3,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,9,2,5,14,14,28
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,7,2,7,5,14,19
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,7,1,0,8,7,15
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,0,0,1,2,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,1,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,5,5,5,5,10
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,17,10,7,6,24,16,40
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,2,7,4,14,6,20
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,0,2,0,2,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,1,2,0,4,1,5
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,9,2,2,8,11,19
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,17,13,13,27,30,57
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,1,0,4,1,5
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,4,0,0,5,4,9
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,5,2,1,4,6,10
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,1,4,1,5,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,5,1,1,2,6,8
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,5,3,2,12,7,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,17,1,1,13,18,31
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,8,7,2,0,10,7,17
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,2,0,0,2,2,4
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,8,1,2,13,10,23
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,25,22,4,10,29,32,61
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,6,3,2,9,8,17
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,3,4,2,9,5,14
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,6,2,4,4,10,14
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,10,4,4,5,14,9,23
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,1,0,0,2,1,3
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,7,10,9,12,16,28
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,2,1,2,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,9,0,1,9,10,19
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,7,3,0,12,7,19
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,0,1,1,3,4
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,8,4,0,0,8,4,12
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,3,2,2,4,5,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,1,3,2,4,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,8,3,2,6,10,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,10,7,3,4,13,11,24
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,9,33,36,42,45,87
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,0,6,9,15,9,24
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,207,193,11,9,218,202,420
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,16,7,4,7,20,14,34
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,6,0,0,7,6,13
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,2,0,3,2,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,13,3,3,17,16,33
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,8,1,1,15,9,24
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,4,6,5,13,9,22
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,6,2,1,8,7,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,3,7,7,8,10,18
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,10,4,4,18,14,32
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,16,14,6,12,22,26,48
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,1,3,2,3,5
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,9,1,2,5,11,16
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,2,1,1,3,3,6
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,2,3,3,10,5,15
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,1,0,0,2,1,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,8,3,0,9,8,17
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,24,23,40,42,64,65,129
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,15,1,1,13,16,29
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,4,0,5,1,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,3,6,1,11,4,15
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,1,0,0,2,1,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,3,1,2,2,5,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,261,240,167,147,428,387,815
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,0,2,1,4,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,3,5,8,7,11,18
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,4,1,0,2,4,6
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,34,33,0,2,34,35,69
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,13,3,8,17,21,38
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,35,24,1,3,36,27,63
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,3,2,4,2,6
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,2,0,1,2,3,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,3,4,3,5,8
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,11,5,3,1,14,6,20
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,3,10,3,10,6,16
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,1,4,1,4,5
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,13,5,12,17,25,42
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,7,2,3,7,10,17
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,2,4,1,7,3,10
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,3,0,6,1,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,22,25,1,4,23,29,52
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,8,0,1,14,9,23
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,5,0,1,1,6,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,2,1,1,1,3,4
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,4,10,6,10,10,20
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,2,2,3,2,5
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,5,0,0,3,5,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,1,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,1,0,1,4,2,6
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,2,0,3,1,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,5,8,5,9,14
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,2,1,0,5,2,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,8,2,3,7,11,18
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,0,0,3,1,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,2,1,5,2,7
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,1,4,2,11,3,14
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,8,6,1,5,9,11,20
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,5,1,1,6,6,12
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,16,4,4,18,20,38
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,86,74,21,19,107,93,200
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,170,177,21,17,191,194,385
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,3,3,4,5,7,12
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,6,2,1,7,7,14
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,3,0,2,1,5,6
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,1,0,4,1,5
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,13,24,21,31,34,65
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,0,1,0,2,2
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,3,0,1,3,4,7
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,0,0,3,2,3,5
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,4,0,1,2,5,7
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,9,3,1,12,10,22
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,22,19,2,1,24,20,44
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,1,1,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,8,8,3,2,11,10,21
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,5,1,2,1,7,8
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,10,16,17,14,27,30,57
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,18,4,3,13,21,34
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,4,4,5,6,9,15
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,1,0,1,4,2,6
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,13,6,1,2,14,8,22
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,93,82,31,31,124,113,237
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,3,0,4,1,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,1,2,1,4,2,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,0,2,1,7,1,8
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,0,1,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,3,1,3,1,4
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,3,2,4,4,7,11
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,5,0,1,3,6,9
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,4,1,4,1,5
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,127,126,41,42,168,168,336
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,12,5,4,9,16,25
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,0,1,1,2,3
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,13,4,15,18,28,22,50
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,7,2,1,9,8,17
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,16,17,2,6,18,23,41
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,10,10,2,1,12,11,23
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,2,0,5,1,6
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,1,0,2,2,3,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,10,8,2,2,12,10,22
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,1,0,2,1,3
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,7,2,3,6,10,16
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,2,6,5,11,7,18
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,3,3,4,4,8
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,6,2,2,7,8,15
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,7,1,5,4,12,16
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,6,0,0,6,6,12
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,8,4,3,7,11,18
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,10,7,9,7,19,14,33
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,8,14,0,1,8,15,23
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,3,2,1,4,4,8
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,97,127,38,39,135,166,301
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,4,2,0,3,4,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,11,8,4,20,15,35
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,3,1,3,3,6,9
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,0,1,1,4,1,5
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,3,2,4,4,8
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,1,4,1,5,6
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,7,4,2,16,9,25
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,1,2,4,3,7
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,9,6,2,11,11,22
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,27,40,11,11,38,51,89
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,6,4,3,8,9,17
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,14,14,9,7,23,21,44
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,3,1,4,2,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,38,28,55,41,93,69,162
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,4,1,1,2,5,7
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,3,0,0,4,3,7
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,3,3,4,5,9
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,21,13,0,0,21,13,34
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,35,44,1,2,36,46,82
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,8,13,11,22,19,41
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,16,18,6,7,22,25,47
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,72,56,26,14,98,70,168
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,6,2,2,3,8,11
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,8,3,5,9,13,22
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,1,1,2,3,5
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,4,2,1,5,5,10
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,0,0,0,4,0,4
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,0,0,2,1,2,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,4,5,4,2,8,7,15
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,5,1,1,4,6,10
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,28,34,11,25,39,59,98
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,7,3,5,10,12,13,25
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,20,3,5,15,25,40
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,20,14,1,4,21,18,39
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,26,19,20,15,46,34,80
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,11,8,4,2,15,10,25
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,3,3,3,4,6,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,15,13,8,9,23,22,45
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,2,0,0,0,2,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,42,38,20,10,62,48,110
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,1,4,4,7,5,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,12,8,1,0,13,8,21
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,8,11,13,7,21,18,39
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,11,6,6,9,17,26
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,9,10,7,3,16,13,29
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,3,0,2,0,5,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,2,3,5,7,7,10,17
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,1,2,1,2,3
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,8,9,5,3,13,12,25
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,2,0,1,1,3,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,0,2,0,8,0,8
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,0,0,2,1,2,1,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,1,1,1,1,2,2,4
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,3,7,7,3,10,10,20
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,5,8,0,0,5,8,13
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-11-01,6,5,2,0,8,5,13
