,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,5,6,4,2,9,8,17
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,4,0,1,3,5,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,1,3,1,0,2,3,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,1,1,2,4,3,7
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,2,0,0,3,2,5
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,1,5,3,8,4,12
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,12,9,2,0,14,9,23
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,1,1,1,4,2,6
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,70,57,19,15,89,72,161
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,27,21,7,4,34,25,59
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,2,3,1,0,3,3,6
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,4,2,0,5,4,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,13,5,5,1,18,6,24
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,4,3,8,6,12,18
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,4,3,1,2,5,5,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,22,24,4,0,26,24,50
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,5,1,0,4,5,9
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,9,10,3,1,12,11,23
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,49,43,11,11,60,54,114
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,0,0,3,0,3,0,3
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,10,6,6,3,16,9,25
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,16,21,6,1,22,22,44
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,0,0,3,8,3,8,11
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,2,3,1,1,3,4,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,4,2,3,1,7,3,10
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,69,68,24,20,93,88,181
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,3,1,3,4,6,10
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,23,24,2,2,25,26,51
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,13,12,26,14,39,26,65
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,5,4,3,0,8,4,12
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,4,1,0,0,4,1,5
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,103,100,6,4,109,104,213
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,1,0,1,2,2,2,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,29,35,23,16,52,51,103
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,3,3,1,0,4,3,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,1,4,0,0,1,4,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,16,16,29,25,45,41,86
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,6,0,2,3,8,3,11
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,5,1,0,2,5,3,8
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,2,1,1,3,3,4,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-09-01,1,5,1,2,2,7,9
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,1,2,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,12,8,6,20,18,38
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,20,11,10,15,30,26,56
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,13,4,6,3,19,7,26
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,2,1,2,2,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,0,0,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,7,1,0,4,7,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,4,3,2,9,6,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,0,0,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,1,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,1,1,2,3,3,6
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,18,13,12,9,30,22,52
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,2,1,3,2,5
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,8,1,3,5,11,16
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,18,12,10,3,28,15,43
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,8,5,1,11,9,20
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,27,22,6,2,33,24,57
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,6,2,6,4,12,16
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,3,0,0,2,3,5
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,0,2,0,2,2
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,1,2,2,5,3,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,7,15,15,21,22,43
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,3,5,3,5,6,11
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,9,3,2,15,11,26
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,2,3,2,4,6
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,1,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,2,2,2,2,4
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,5,9,6,11,17
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,19,10,1,3,20,13,33
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,25,16,4,11,29,27,56
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,4,4,4,4,8
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,0,3,0,3,3
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,1,1,1,4,2,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,9,1,7,3,16,4,20
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,11,11,6,23,17,40
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,3,7,1,19,4,23
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,5,4,2,5,7,12
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,1,2,3,5,4,9
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,3,6,4,8,12
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,6,3,3,8,9,17
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,13,6,0,3,13,9,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,0,0,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,26,26,1,2,27,28,55
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,22,18,1,1,23,19,42
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,3,0,0,0,3,3
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,13,10,5,16,18,34
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,28,22,8,13,36,35,71
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,3,8,4,10,7,17
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,3,1,1,2,4,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,7,4,8,5,13
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,2,0,0,0,2,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,17,24,25,36,42,78
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,3,1,1,3,4,7
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,19,15,15,22,34,37,71
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,3,3,4,9,7,16
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,23,12,6,6,29,18,47
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,3,0,0,2,3,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,8,0,0,12,8,20
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,1,1,4,7,5,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,2,7,3,8,11
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,8,2,3,6,11,8,19
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,14,5,8,10,22,32
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,24,15,31,19,55,34,89
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,9,6,7,11,16,27
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,416,387,4,9,420,396,816
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,1,2,1,2,3
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,24,26,1,1,25,27,52
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,7,5,0,1,7,6,13
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,22,18,3,2,25,20,45
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,7,1,0,0,7,1,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,11,15,12,16,23,31,54
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,6,4,7,9,13,22
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,9,10,3,15,12,27
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,9,0,4,12,13,25
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,0,1,0,2,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,18,8,1,5,19,13,32
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,2,7,3,9,5,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,11,11,5,2,16,13,29
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,2,4,1,8,3,11
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,5,1,1,6,6,12
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,4,1,0,5,4,9
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,14,12,4,7,18,19,37
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,60,56,4,5,64,61,125
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,8,13,8,7,16,20,36
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,3,3,3,3,6
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,0,1,1,3,1,4
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,10,5,3,10,13,23
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,0,0,1,1,2
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,0,1,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,3,1,2,2,5,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,352,306,196,204,548,510,1058
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,4,0,1,2,5,7
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,8,3,8,7,16,23
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,2,0,7,0,9,9
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,51,48,1,1,52,49,101
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,0,1,1,2,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,18,18,6,7,24,25,49
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,23,29,1,0,24,29,53
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,3,0,0,2,3,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,2,10,11,12,13,25
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,2,11,8,11,10,21
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,2,2,3,4,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,7,3,3,15,10,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,3,3,6,6,9,15
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,8,2,2,8,10,18
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,5,1,4,3,9,12
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,17,3,11,15,28,43
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,10,3,2,5,12,8,20
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,3,3,3,4,6,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,1,2,2,3,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,2,7,9,10,11,21
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,5,0,0,5,5,10
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,5,0,0,4,5,9
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,1,0,2,1,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,0,0,2,2,2,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,2,1,2,1,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,0,2,0,3,0,3
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,2,2,1,4,3,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,9,10,9,9,18,19,37
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,0,0,1,1,1,2
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,7,2,6,8,13,21
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,8,5,4,3,12,8,20
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,3,3,4,5,7,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,6,4,3,7,9,16
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,29,26,6,8,35,34,69
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,73,84,8,8,81,92,173
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,324,283,39,41,363,324,687
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,4,2,5,4,9
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,9,4,11,7,20,11,31
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,0,0,0,2,0,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,14,8,25,23,39,31,70
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,0,1,1,4,1,5
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,5,8,0,0,5,8,13
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,0,2,2,4,2,6
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,1,0,2,1,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,3,0,0,3,3,6
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,4,2,7,2,11,13
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,14,13,1,4,15,17,32
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,1,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,10,9,1,0,11,9,20
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,7,12,3,2,10,14,24
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,13,11,5,2,18,13,31
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,11,12,1,2,12,14,26
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,7,2,2,5,9,14
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,0,0,1,2,3
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,2,0,1,3,3,6
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,16,16,0,3,16,19,35
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,89,79,15,21,104,100,204
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,0,0,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,3,0,0,2,3,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,0,1,3,2,3,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,2,0,1,1,3,4
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,6,3,8,6,14,20
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,1,5,4,9,5,14
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,0,3,5,3,5,8
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,172,169,82,114,254,283,537
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,6,9,1,0,7,9,16
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,11,0,1,2,12,14
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,16,16,17,31,33,47,80
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,11,5,12,9,23,14,37
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,13,10,7,10,20,20,40
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,0,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,7,3,0,2,7,5,12
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,1,0,3,0,4,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,0,3,2,3,2,6,8
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,12,12,2,3,14,15,29
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,4,1,1,3,5,8
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,0,0,0,4,0,4
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,3,4,9,14,12,18,30
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,4,4,8,4,12,8,20
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,8,3,2,3,10,6,16
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,2,7,2,0,4,7,11
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2022-10-01,1,1,7,5,8,6,14
