,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES,TOTALES,TOTALES
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,1,1,2,1,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,1,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,3,1,3,1,4
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,3,0,3,3
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,3,4,0,0,3,4,7
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,3,0,0,0,3,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,2,0,2,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,2,0,0,1,2,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,6,8,9,5,15,13,28
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,2,0,0,1,2,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,1,0,2,0,2
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,1,0,2,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,2,0,0,1,2,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,7,4,3,2,10,6,16
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,1,1,1,2
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,1,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,5,5,6,5,11
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,2,3,1,1,3,4,7
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,12,14,13,14,27
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,3,0,3,3
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,4,6,3,0,7,6,13
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,1,1,1,2,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,3,1,3,1,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,2,0,3,0,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,3,1,3,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,1,0,2,0,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,1,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,6,0,1,1,7,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,1,3,2,3,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,2,0,2,0,2
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,1,0,1,1,2,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,31,9,6,7,37,16,53
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,2,0,0,0,2,0,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,2,0,1,0,3,3
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,4,1,0,1,4,2,6
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,0,0,1,1
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,2,0,3,3
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,1,0,2,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,1,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,1,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,5,3,5,5,10,8,18
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,0,2,0,3,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,3,0,1,1,4,5
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,3,1,1,0,4,1,5
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,1,2,0,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,3,0,0,0,3,0,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,2,1,0,1,2,2,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-09-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,1,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,2,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,2,1,3,1,4
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,1,5,1,6,7
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,2,0,3,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,2,0,0,0,2,2
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,12,6,0,0,12,6,18
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,2,1,2,3
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,1,1,2,2,3,5
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,1,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,12,9,7,6,19,15,34
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,1,1,2,2,3,5
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,2,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,3,0,0,2,3,2,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,5,4,0,2,5,6,11
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,1,0,0,1,1,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,2,4,25,22,27,26,53
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,2,0,1,0,3,0,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,2,6,2,1,4,7,11
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,2,1,3,1,5,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,2,3,2,4,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,3,1,4,1,5
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,2,2,1,0,3,2,5
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,1,1,1,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,2,0,2,2
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,4,0,4,2,8,2,10
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,3,0,0,0,3,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,2,7,2,7,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,1,1,1,2,2,4
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,22,6,4,6,26,12,38
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,2,0,0,0,2,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,1,1,0,2,1,3
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,2,0,2,1,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,3,1,0,2,3,5
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,3,2,1,3,4,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,2,0,12,2,14,2,16
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,2,0,2,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,0,1,0,1,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,2,1,2,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,2,1,0,2,2,3,5
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,0,0,1,0,1,0,1
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,2,1,2,0,4,1,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,1,1,1,2
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-10-01,1,0,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,1,0,1,1,2,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,2,0,0,3,2,3,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,2,0,0,1,2,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,0,1,0,1,1
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,8,9,9,9,18
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,0,0,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,4,5,1,0,5,5,10
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,2,1,1,0,3,1,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,3,0,0,0,3,0,3
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,0,1,1,0,1,1,2
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2022-11-01,1,0,0,0,1,0,1
