,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-09-01,77,73,6,5,83,78,161
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-09-01,1,0,0,1,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-09-01,37,35,6,7,43,42,85
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-09-01,4,5,0,0,4,5,9
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-09-01,20,18,34,33,54,51,105
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-09-01,2,1,1,1,3,2,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-09-01,3,1,0,2,3,3,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,10,11,2,2,12,13,25
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,13,9,7,9,20,18,38
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,10,0,2,2,12,2,14
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,2,1,2,2,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,1,1,1,1,2
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,2,2,3,3,6
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,12,8,3,1,15,9,24
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,1,2,1,2,3
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,3,0,0,1,3,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,8,17,1,0,9,17,26
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,2,1,3,2,5,7
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,1,0,0,5,1,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,7,0,0,2,7,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,3,3,1,6,4,10
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,0,0,2,0,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,4,6,1,1,5,7,12
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,2,6,2,6,8
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,1,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,1,2,1,2,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,2,0,1,0,3,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,10,6,0,0,10,6,16
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,8,11,0,5,8,16,24
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,0,1,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,15,16,1,0,16,16,32
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,7,7,9,12,16,28
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,4,0,4,0,4
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,6,2,1,4,7,11
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,3,3,4,5,7,12
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,2,2,1,3,3,6
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,2,2,1,7,3,10
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,8,1,2,3,10,13
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,4,0,0,3,4,7
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,8,3,1,1,9,4,13
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,11,17,16,11,27,28,55
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,4,0,0,0,4,4
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,0,1,2,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,4,3,1,6,5,11
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,16,8,15,7,31,15,46
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,4,7,9,11,13,18,31
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,11,2,0,2,11,4,15
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,1,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,3,0,0,3,3,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,4,5,0,2,4,7,11
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,12,6,1,4,13,10,23
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,3,0,2,0,5,5
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,1,5,5,10,6,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,5,3,3,5,8,13
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,27,24,14,14,41,38,79
COCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,2,6,1,7,3,10
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,270,229,6,7,276,236,512
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,0,1,1,4,1,5
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,16,8,0,0,16,8,24
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,6,4,0,4,6,8,14
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,3,1,0,1,3,4
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,3,2,5,4,8,12
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,3,0,0,1,3,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,10,7,2,2,12,9,21
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,16,11,2,6,18,17,35
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,5,3,1,8,6,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,11,13,0,0,11,13,24
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,6,2,0,1,6,3,9
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,3,0,0,1,3,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,3,0,0,2,3,5
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,39,53,5,4,44,57,101
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,7,9,3,2,10,11,21
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,0,3,0,3,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,2,0,0,2,2,4
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,2,2,0,3,2,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,207,171,153,140,360,311,671
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,1,0,0,3,1,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,9,7,1,3,10,10,20
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,19,13,0,0,19,13,32
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,1,0,0,3,1,4
ESCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,1,0,2,0,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,0,0,2,0,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,2,0,0,0,2,2
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,8,4,8,5,13
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,2,0,0,0,2,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,4,0,0,1,4,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,2,0,0,2,2,4
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,6,1,3,6,9,15
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,1,0,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,18,30,0,0,18,30,48
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,2,0,0,3,2,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,7,5,4,9,11,14,25
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,6,2,0,0,6,2,8
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,1,2,1,3,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,2,1,2,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,9,4,9,4,13
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,2,0,3,1,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,0,0,0,3,0,3
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,5,0,2,3,7,10
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,0,0,2,1,3
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,6,4,4,9,10,19
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,8,4,4,9,12,21
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,18,18,6,7,24,25,49
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,84,70,7,6,91,76,167
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,238,270,68,100,306,370,676
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,5,29,25,32,30,62
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,3,1,2,1,5,6
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,8,2,2,5,10,15
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,7,6,0,0,7,6,13
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,4,0,2,3,6,9
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,4,1,1,4,5,9
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,4,6,0,0,4,6,10
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,2,0,0,2,2,4
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,1,0,0,3,1,4
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,40,46,10,13,50,59,109
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,1,1,1,1,2
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,2,1,0,3,2,5
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,12,3,7,12,19,15,34
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,144,150,59,63,203,213,416
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,0,1,0,1,1
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,1,1,1,2
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,7,7,8,6,15,13,28
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,4,1,2,6,6,12
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,9,14,0,0,9,14,23
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,6,0,0,5,6,11
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,0,2,2,2,4
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,3,2,1,4,4,8
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,2,1,3,1,4
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,0,0,2,1,3
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,9,11,0,1,9,12,21
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,2,0,4,1,5
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,6,8,1,1,7,9,16
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,7,4,2,2,9,6,15
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,0,0,1,0,1
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,93,88,10,13,103,101,204
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,2,3,3,3,6
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,4,0,0,2,4,6
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,1,3,1,8,2,10
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,0,1,2,1,3
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,2,0,3,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,9,1,1,2,10,3,13
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,9,2,1,7,10,17
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,17,12,7,1,24,13,37
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,10,10,12,11,23
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,3,3,5,4,9
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,32,32,38,31,70,63,133
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,50,24,60,49,110,73,183
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,5,0,1,2,6,8
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,6,4,2,1,8,5,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,3,3,3,4,7
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,4,0,0,3,4,7
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,53,53,3,4,56,57,113
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,13,7,2,0,15,7,22
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,3,7,4,9,7,16
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,2,1,3,1,4
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,56,34,64,74,120,108,228
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,1,1,0,1,1,2
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,3,1,0,6,3,9
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,7,4,6,3,13,7,20
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,1,1,2,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,3,1,1,6,4,10
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,2,0,0,1,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,2,0,3,1,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,15,22,2,13,17,35,52
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,6,4,4,5,10,15
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,15,17,2,2,17,19,36
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,16,3,13,7,29,10,39
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,40,39,19,22,59,61,120
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,6,4,6,4,10
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,6,4,3,1,9,5,14
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,5,0,0,2,5,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,14,14,22,14,36,28,64
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,24,33,5,0,29,33,62
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,6,1,1,4,7,11
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,9,6,2,1,11,7,18
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,2,2,0,7,2,9
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,6,6,2,0,8,6,14
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,0,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,2,3,1,3,3,6
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,1,3,3,4,7
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,0,0,2,0,2
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,3,0,1,3,4,7
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,0,2,0,4,0,4
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,0,1,1,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,2,0,1,0,3,3
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,0,3,4,1,4,4,8
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,7,6,0,0,7,6,13
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,629,616,39,45,668,661,1329
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,4,1,0,0,4,1,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,5,2,1,0,6,2,8
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,3,3,0,0,3,3,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,2,1,0,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,4,6,0,0,4,6,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,0,1,0,2,0,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-10-01,1,1,0,0,1,1,2
