,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,2,0,1,1,3,4
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,2,2,4,2,6,8
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,1,1,1,2
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,41,34,1,2,42,36,78
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,1,1,1,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,2,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,6,1,1,2,7,9
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,6,1,0,1,6,2,8
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,0,1,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,5,2,1,4,6,10
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,0,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,3,6,0,0,3,6,9
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,2,0,1,0,3,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,0,1,1,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,2,4,2,2,4,6,10
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,0,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,5,1,1,1,6,2,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,1,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-06-01,1,1,0,3,1,4,5
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,1,1,1,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,1,0,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,0,0,1,2,1,3
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,1,0,1,1,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,2,1,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,2,1,0,1,2,3
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,17,10,3,2,20,12,32
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,0,1,1,2
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,1,0,2,0,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,0,2,0,4,0,4
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,3,0,0,1,3,4
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,5,4,3,1,8,5,13
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,18,11,12,15,30,26,56
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,0,1,1,2
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,6,0,1,1,7,8
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,2,0,0,1,2,3
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,1,0,2,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,0,1,1,2
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,2,0,2,1,3
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,4,2,1,0,5,2,7
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,2,0,2,1,4,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,14,10,2,2,16,12,28
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,4,2,5,3,8
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,4,4,4,3,8,7,15
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,7,6,1,0,8,6,14
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,0,2,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,0,1,1,2
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,0,1,1,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,1,0,2,1,3
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,3,3,1,2,4,5,9
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,1,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,5,5,2,6,7,11,18
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,1,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,4,4,3,6,7,13
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,1,0,2,0,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,5,3,0,7,5,10,15
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,3,5,3,2,6,7,13
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,2,0,3,1,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,2,2,1,2,3,5
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,3,4,0,0,3,4,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,6,1,7,1,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,1,0,0,2,1,3
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,31,39,20,12,51,51,102
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,1,0,2,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,1,1,1,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,0,0,0,2,0,2
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,2,0,1,0,3,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,0,1,1,3,1,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,1,0,2,1,3,4
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,6,0,0,2,6,8
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,0,2,0,2,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,4,3,2,1,6,4,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,0,1,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,2,1,2,1,3
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,3,1,0,1,3,2,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,3,5,1,1,4,6,10
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,2,0,0,0,2,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,2,2,0,1,2,3,5
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,3,6,2,4,5,10,15
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,2,2,1,3,3,6
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,1,4,0,1,1,5,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,3,4,1,2,4,6,10
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,0,3,0,3,0,3
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-07-01,0,1,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,1,1,2,2,4
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,2,0,2,0,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,1,0,1,0,1
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,0,0,1,1,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,2,0,2,0,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,0,0,1,2,1,3
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,1,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,0,0,0,2,0,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,2,0,2,0,2
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,2,1,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,1,1,1,3,2,5
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,15,17,2,4,17,21,38
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,1,0,2,1,3
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,2,0,0,0,2,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,0,0,1,1,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,3,2,0,0,3,2,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,19,20,15,11,34,31,65
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,2,1,2,3,4,7
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,2,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,1,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,1,1,1,1,2
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,1,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,0,3,0,5,0,5
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,1,1,0,3,1,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,12,8,1,2,13,10,23
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,3,1,0,0,3,1,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,3,4,0,1,3,5,8
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,1,0,1,1,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,9,13,2,1,11,14,25
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,2,1,2,3,4,4,8
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,1,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,0,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,9,10,3,1,12,11,23
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,1,1,1,2,2,3,5
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,0,2,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,3,0,2,5,5,5,10
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,6,4,5,3,11,7,18
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-08-01,4,3,6,8,10,11,21
