,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,5,16,5,16,21
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,12,0,22,0,34,0,34
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,3,1,4,8,7,9,16
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,1,16,38,17,39,56
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,61,84,175,144,236,228,464
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,4,0,4,0,4
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,3,3,10,6,13,9,22
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,5,446,41,447,46,493
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,1,2,1,3,4
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,11,44,0,0,11,44,55
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,5,8,6,8,14
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,1,0,1,1,2
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,4,4,9,5,13,9,22
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,2,4,8,4,10,14
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,6,4,1,6,7,10,17
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,54,65,13,13,67,78,145
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,703,947,188,470,891,1417,2308
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,0,1,0,2,2
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,2,2,2,3,5
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,6,0,1,1,7,8
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,2,1,2,3
ESCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,0,2,1,2,3
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,2,0,0,1,2,3
EUCALIPTUS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,2,2,2,2,4
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,7,9,0,1,7,10,17
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,2,2,2,2,4,6
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,27,77,73,125,100,202,302
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,4,19,33,39,37,58,95
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,0,1,0,1,1
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,10,36,10,36,46
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,2,2,14,3,16,19
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,6,15,35,17,41,58
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,9,10,9,10,19
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,4,3,4,3,7
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,4,13,17,15,21,36
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,16,17,0,0,16,17,33
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,236,321,113,145,349,466,815
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,259,455,401,171,660,626,1286
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,2,2,2,2,4
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,0,0,0,1,1
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,0,0,0,1,1
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,5,3,5,3,8
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,16,4,0,0,16,4,20
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,8,10,8,11,19
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,3,4,2,8,5,12,17
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,23,31,23,32,55
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,1,0,1,2,2,4
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,0,0,1,0,1
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,67,38,67,38,105
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,14,40,14,40,54
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,10,13,7,10,17,23,40
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,6,6,13,20,19,26,45
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,1,0,0,1,1,2
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,0,1,0,1
OMEREQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,13,20,13,20,33
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,60,83,155,244,215,327,542
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,6,0,0,0,6,6
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,6,1,88,86,94,87,181
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,2,17,20,19,22,41
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,2,8,2,8,10
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,2,1,2,1,3
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,4,1,0,1,4,5
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,7,6,17,8,24,32
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,10,15,5,8,15,23,38
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,1,1,1,3,2,5
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,0,1,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,0,1,1,1,2
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,247,341,75,219,322,560,882
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,1,1,1,2
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,4,3,4,3,7
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,0,1,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,1,0,0,2,1,3
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,13,8,0,0,13,8,21
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,6,0,2,1,8,9
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,2,3,3,3,6
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,7,62,52,64,59,123
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,5,6,5,6,11
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,0,2,0,2,2
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,3,9,6,9,9,18
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,10,11,71,81,81,92,173
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,1,1,2,2,3,5
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,6,15,6,15,21
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,5,14,10,15,15,30
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,2,3,2,5,4,9
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,4,5,0,0,4,5,9
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,14,20,6,16,20,36,56
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,2,3,3,3,5,8
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,12,9,6,10,18,28
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,85,135,0,0,85,135,220
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,8,12,0,0,8,12,20
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,13,15,13,15,28
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,4,2,35,17,39,19,58
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,3,0,1,0,4,4
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,2,0,0,2,2,4
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,11,34,11,34,45
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,7,7,21,9,28,37
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,4,0,2,2,6,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,4,4,0,3,4,7,11
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,2,3,2,4,6
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,35,18,35,18,53
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,125,131,125,131,256
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,485,581,271,278,756,859,1615
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,0,1,1,1,2
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,23,17,23,18,41
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,2,1,2,3
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,5,0,5,8,10,8,18
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,5,7,7,17,12,24,36
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,151,260,81,112,232,372,604
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,4,49,57,49,61,110
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,2,1,2,3
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,8,7,8,7,15
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,488,425,249,412,737,837,1574
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,3,4,3,0,6,4,10
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,0,1,0,1
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,1,0,0,0,1,1
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,2,4,6,4,8,12
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,19,20,20,20,40
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,0,3,0,3,3
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,3,3,6,4,9,13
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,3,33,16,35,19,54
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,1,0,1,0,1
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,3,9,0,0,3,9,12
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,3,14,21,15,24,39
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,32,63,2,5,34,68,102
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,9,4,9,4,13
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,0,5,2,6,2,8
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,14,28,0,0,14,28,42
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,8,7,64,122,72,129,201
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,4,5,4,10,8,15,23
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,5,21,56,123,61,144,205
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,23,56,12,13,35,69,104
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,25,16,17,34,42,50,92
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,3,4,3,4,7
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,2,0,1,0,3,0,3
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,29,25,1,8,30,33,63
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,5,12,5,12,17
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,30,63,24,56,54,119,173
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,45,48,102,111,147,159,306
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,6,10,1,0,7,10,17
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,5,0,53,80,58,80,138
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-09-01,0,0,0,2,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,4,4,5,4,9
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,15,22,0,5,15,27,42
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,2,1,2,1,4,5
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,3,0,0,1,3,4
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,2,0,0,0,2,2
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,2,7,2,7,9
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,1,2,2,4,3,7
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,4,53,121,55,125,180
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,22,8,22,8,30
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,3,5,2,7,5,12
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,1,6,4,8,5,13
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,4,28,1,13,5,41,46
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,5,3,0,0,5,3,8
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,3,0,0,1,3,4
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,4,4,1,3,5,7,12
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,2,0,0,2,2,4
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,9,7,0,0,9,7,16
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,5,4,1,15,6,19,25
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,5,0,2,1,7,8
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,23,43,43,65,66,108,174
COIPASA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,6,12,6,13,19
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,8,0,0,1,8,9
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,10,3,4,3,14,17
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,0,1,1,1,2
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,0,26,3,28,3,31
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,292,483,221,418,513,901,1414
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,10,8,10,8,18
EXALTACION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,3,4,4,4,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,1,0,2,2
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,3,6,63,61,66,67,133
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,60,0,0,1,60,1,61
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,2,1,2,1,3
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,10,0,21,53,31,53,84
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,3,0,3,3
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,6,4,6,4,10
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,5,4,20,22,25,26,51
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,467,688,55,32,522,720,1242
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,299,487,185,254,484,741,1225
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,3,0,1,1,4,5
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,0,0,1,0,1
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,7,18,7,18,25
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,1,3,1,4,2,6
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,0,0,0,1,1
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,6,8,6,8,14
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,9,13,14,17,23,30,53
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,7,20,41,20,48,68
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,1,1,4,3,5,8
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,27,44,185,363,212,407,619
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,3,1,0,3,3,6
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,2,18,18,19,20,39
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,1,3,7,3,8,11
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,0,1,0,1,1
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,3,1,4,2,7,9
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,3,0,3,0,3
POOPO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,2,1,2,1,3
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,3,5,3,5,8
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,0,3,2,4,2,6
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,35,39,197,170,232,209,441
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,19,3,0,0,19,3,22
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,4,1,1,3,5,8
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,4,2,0,0,4,2,6
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,5,5,8,18,13,23,36
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,1,2,0,3,1,5,6
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,66,66,66,66,132
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,4,0,0,2,4,6
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,0,0,15,11,15,11,26
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,2,0,0,0,2,0,2
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-10-01,19,12,16,19,35,31,66
