,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,1,0,2,2
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,5,0,4,0,9,9
HUARACAJE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,22,0,0,0,22,22
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,16,0,17,17
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,26,0,26,26
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,158,0,12,0,170,170
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,16,0,16,16
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,2,0,4,4
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,9,0,9,9
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,2,0,2,2
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,10,0,10,10
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,8,0,70,0,78,78
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,3,0,4,4
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,8,0,69,0,77,77
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,3,0,3,3
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,14,0,14,14
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,9,0,11,11
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,8,0,10,10
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,17,0,18,18
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,9,0,94,0,103,103
PUCARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,16,0,16,16
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,12,0,0,0,12,12
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,8,0,8,8
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,62,0,62,62
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,13,0,13,13
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,39,0,39,39
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,11,0,12,12
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,16,0,16,16
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,0,0,2,2
SAN JAVIER(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,3,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,52,0,10,0,62,62
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,1,0,3,3
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,3,0,8,0,11,11
SAN MIGUEL DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,2,0,2,2
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,9,0,9,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,36,0,37,37
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
SAN RAMON BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,12,0,12,12
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,130,0,922,0,1052,1052
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,23,0,24,24
SANTIAGO DE CALLAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,4,0,4,4
SENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,22,0,22,22
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,11,0,11,11
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,94,0,102,0,196,196
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,3,0,3,3
TACOPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,3,0,26,0,29,29
TAPACARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,1,0,1,1
TARATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,6,0,6,6
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,5,0,10,0,15,15
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,2,0,2,2
TOLATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,2,0,2,2
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,11,0,11,11
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,53,0,39,0,92,92
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,9,0,17,0,26,26
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,19,0,8,0,27,27
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,2,0,2,2
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,2,0,1,0,3,3
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,3,0,0,0,3,3
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,4,0,4,0,8,8
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,1,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,4,0,1,0,5,5
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,4,0,3,0,7,7
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,5,0,0,0,5,5
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,14,0,64,0,78,78
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,27,0,27,27
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,17,0,17,17
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,0,0,7,0,7,7
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,4,0,0,0,4,4
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-06-01,0,7,0,1,0,8,8
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,18,0,18,18
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,1,0,2,2
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,16,0,16,16
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,4,0,4,4
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,10,0,10,10
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,5,0,6,6
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,5,0,0,0,5,5
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,5,0,6,0,11,11
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,46,0,0,0,46,46
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
CULPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,12,0,1,0,13,13
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,4,0,0,0,4,4
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,14,0,15,15
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,30,0,0,0,30,30
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,10,0,10,10
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,6,0,8,8
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,21,0,22,22
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,5,0,5,5
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,8,0,8,8
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,7,0,0,0,7,7
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,9,0,7,0,16,16
PUNA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,4,0,4,4
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,1,0,2,2
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,184,0,184,184
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,23,0,24,24
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,11,0,15,0,26,26
SACABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,3,0,0,0,3,3
SAN ANDRES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,10,0,1,0,11,11
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,9,0,0,0,9,9
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,41,0,41,41
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,13,0,13,13
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,13,0,356,0,369,369
SANTA ROSA DEL SARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,4,0,85,0,89,89
SANTIAGO DE HUARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,52,0,52,52
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,8,0,1,0,9,9
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,6,0,7,7
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,1,0,3,3
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,3,0,1,0,4,4
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,3,0,4,0,7,7
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,2,0,0,0,2,2
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,2,0,2,2
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-07-01,0,0,0,1,0,1,1
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,4,0,0,0,4,4
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,3,0,3,3
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,3,0,3,3
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,6,0,7,7
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,2,0,0,0,2,2
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,8,0,8,8
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,3,0,4,4
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,8,0,8,8
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,3,0,28,0,31,31
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,28,0,1,0,29,29
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,0,0,1,1
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,3,0,1,0,4,4
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,5,0,5,5
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,4,0,4,4
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,45,0,37,0,82,82
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,18,0,176,0,194,194
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,4,0,0,0,4,4
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,3,0,4,4
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,3,0,3,3
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,5,0,5,5
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,4,0,0,0,4,4
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,4,0,5,0,9,9
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,1,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,2,0,0,0,2,2
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,3,0,3,3
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,5,0,0,0,5,5
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,6,0,6,6
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,27,0,27,27
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,26,0,2,0,28,28
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,59,0,59,59
SAN LORENZO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,5,0,5,5
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,18,0,18,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,1,0,1,1
SAN PEDRO(PND),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2018-08-01,0,0,0,2,0,2,2
