,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,68,0,69,69
YACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,60,0,60,60
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,217,0,217,217
YAMPARAEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,9,0,19,0,28,28
YANACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,1,0,11,0,12,12
YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,328,0,328,328
YOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,3,0,38,0,41,41
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,2,0,27,0,29,29
YUNCHARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,33,0,37,37
YUNGUYO DE LITORAL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,0,0,1,0,1,1
ZUDAÑEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-10-01,0,4,0,61,0,65,65
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,164,0,164,164
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,6,0,6,6
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,181,0,181,181
ALALAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
ANDAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,18,0,18,18
ANTEQUERA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,20,0,20,20
ANZALDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,13,0,14,14
ARAMPAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,3,0,3,3
ARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,34,0,34,34
ARQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,13,0,15,15
ASCENCION DE GUARAYOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,10,0,10,10
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,39,0,39,39
AUCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,8,0,8,8
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,7,0,34,0,41,41
BELEN DE URMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,11,0,11,11
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,8,0,19,0,27,27
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,18,0,19,19
BOLIVAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,4,0,4,4
BOYUIBE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,5,0,7,7
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,4,0,34,0,38,38
"CAIZA ""D""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,27,0,27,27
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,5,0,5,5
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,5,0,106,0,111,111
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,6,0,6,6
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,10,0,124,0,134,134
CAPINOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,28,0,28,28
CAQUIAVIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,94,0,94,94
CARANAVI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,6,0,6,6
CARAPARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,9,0,101,0,110,110
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,41,0,43,43
CATACORA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,4,0,4,4
CHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,21,0,21,21
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,15,0,15,15
CHAYANTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,13,0,13,13
CHIMORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,44,0,44,44
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,8,0,8,8
CHUMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,9,0,9,9
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,18,0,18,18
CKOCHAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,6,0,57,0,63,63
CLIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,1,0,2,2
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,148,0,149,149
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,21,0,969,0,990,990
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,35,0,3,0,38,38
"COLCHA ""K""",otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,60,0,62,62
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,18,0,18,18
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
COLQUENCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,23,0,23,23
COMANCHE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,1,0,3,3
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,9,0,9,9
CONCEPCION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,6,0,156,0,162,162
CORIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,44,0,44,44
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,8,0,8,8
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,3,0,62,0,65,65
COTOCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,320,0,320,320
CUATRO CAÑADAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,147,0,148,148
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,10,0,11,11
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,435,0,1513,0,1948,1948
EL PUENTE(STC),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,9,0,5,0,14,14
EL PUENTE(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,27,0,28,28
EL TORNO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,107,0,107,107
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,12,0,33,0,45,45
ESCARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,3,0,3,3
ESCOMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,7,0,7,7
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,10,0,10,10
EXALTACION,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,4,0,6,6
FERNANDEZ ALONSO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
FILADELFIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,8,0,9,9
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,10,0,10,10
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,9,0,9,9
GUAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,3,0,3,3
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,134,0,215,0,349,349
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,21,0,47,0,68,68
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
HUACHACALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,257,0,257,257
HUARACAJE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,12,0,0,0,12,12
HUAYLLAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,0,0,2,2
ICLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,9,0,9,9
INCAHUASI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,35,0,81,0,116,116
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,39,0,39,39
IXIAMAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,24,0,24,24
JESUS DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,15,0,15,15
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,46,0,234,0,280,280
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,153,0,641,0,794,794
LAGUNILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
LAJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,1,0,2,2
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,13,0,15,15
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,17,0,11,0,28,28
LORETO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,3,0,3,3
LURIBAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,3,0,8,0,11,11
MACHACAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,50,0,50,50
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
MAGDALENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,3,0,3,3
MAIRANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,3,0,3,3
MIZQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,50,0,50,50
MOJOCOYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,4,0,4,4
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,10,0,150,0,160,160
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,7,0,314,0,321,321
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,2,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,14,0,14,14
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,12,0,12,12
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,17,0,505,0,522,522
PADCAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,10,0,15,0,25,25
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,10,0,4,0,14,14
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,3,0,7,0,10,10
PAMPA GRANDE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,3,0,19,0,22,22
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
PASORAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,32,0,32,32
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,17,0,99,0,116,116
POCONA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,19,0,19,19
POJO (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,64,0,64,64
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,3,0,12,0,15,15
PORCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,8,0,99,0,107,107
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,4,0,65,0,69,69
PORONGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,66,0,68,68
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,12,0,13,13
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,643,0,444,0,1087,1087
PRESTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,83,0,83,83
PUCARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,8,0,5,0,13,13
PUERTO ACOSTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,9,0,9,9
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,6,0,6,6
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,14,0,14,14
PUERTO SILES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,18,0,0,0,18,18
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,18,0,19,19
PUNA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,17,0,18,18
PUNATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,179,0,179,179
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,5,0,567,0,572,572
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,58,0,58,58
REYES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,68,0,0,0,68,68
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,9,0,42,0,51,51
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,16,0,0,0,16,16
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,127,0,127,127
SABAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,27,0,29,29
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,6,0,407,0,413,413
SACABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
SACACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,33,0,33,33
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,29,0,29,29
SAMAIPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
SAN AGUSTIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,11,0,4,0,15,15
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,7,0,49,0,56,56
SAN ANTONIO DE ESMORUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,11,0,11,11
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,11,0,63,0,74,74
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,41,0,41,41
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,47,0,48,48
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,27,0,28,28
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,8,0,0,0,8,8
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,26,0,0,0,26,26
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,4,0,155,0,159,159
SAN LORENZO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,15,0,15,15
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,5,0,70,0,75,75
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,3,0,9,0,12,12
SAN MATIAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,6,0,53,0,59,59
SAN MIGUEL DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,6,0,6,6
SAN PABLO DE LIPEZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,4,0,0,0,4,4
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,106,0,106,106
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,30,0,163,0,193,193
SAN PEDRO DE QUEMES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,4,0,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,0,0,1,1
SAN PEDRO(PND),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,7,0,7,7
SAN RAMON BENI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,56,0,56,56
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,113,0,113,113
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,828,0,3508,0,4336,4336
SANTA ROSA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,71,0,0,0,71,71
SANTA ROSA DEL SARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,14,0,14,14
SANTIAGO DE CALLAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,1,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,45,0,45,45
SANTIAGO DE HUATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,9,0,9,9
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,20,0,27,0,47,47
SAPAHAQUI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,5,0,5,5
SHINAOTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,50,0,50,50
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,1,0,2,2
SICAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,25,0,25,25
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,1,0,2,2
SOPACHUY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,2,0,5,0,7,7
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
SORATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,28,0,28,28
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,83,0,772,0,855,855
TACOBAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,29,0,29,29
TACOPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,23,0,23,23
TAPACARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,14,0,14,14
TARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,6,0,17,0,23,23
TARATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,10,0,69,0,79,79
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,1,0,0,0,1,1
TEOPONTE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,8,0,8,8
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,37,0,37,37
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2018-11-01,0,0,0,2,0,2,2
