,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,0,0,0,1,0,1
SACABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,1,2,1,3,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,0,1,4,1,4,5
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,4,0,0,2,4,6
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,5,0,0,3,5,8
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,1,0,0,1,1,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,7,0,0,0,7,7
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,6,10,0,0,6,10,16
SAN RAMON BENI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,1,22,27,23,28,51
SAN RAMON SCZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,55,145,0,0,55,145,200
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,6,9,0,0,6,9,15
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,3,0,0,1,3,4
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,5,9,0,0,5,9,14
SICAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,19,57,21,17,40,74,114
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,2,0,0,1,2,3
TAHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,2,5,2,6,8
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,8,19,0,0,8,19,27
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,1,0,0,1,1,2
TIAWANACU,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,2,1,0,2,2,4
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,3,3,0,0,3,3,6
TOLATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,1,0,0,1,1,2
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,4,0,0,0,4,4
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,1,3,0,5,1,6
TOTORA(CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,4,8,0,0,4,8,12
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,4,9,0,0,4,9,13
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,70,66,0,0,70,66,136
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,7,0,4,2,11,13
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,4,7,0,0,4,7,11
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,10,0,0,1,10,11
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,22,1,4,1,26,27
VITICHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,2,0,0,0,2,0,2
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,13,16,2,3,15,19,34
YOTALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,0,2,0,0,0,2,2
ZUDAÑEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-06-01,1,0,0,0,1,0,1
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,2,5,0,0,2,5,7
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,2,1,0,0,2,1,3
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,4,2,0,1,4,3,7
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,6,12,0,0,6,12,18
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,4,2,0,0,4,2,6
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,2,2,0,0,2,2,4
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,2,0,0,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,13,9,0,0,13,9,22
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,6,13,3,3,9,16,25
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,3,4,0,0,3,4,7
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,3,0,0,0,3,0,3
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,9,13,0,0,9,13,22
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,4,0,0,0,4,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,20,51,14,43,34,94,128
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,6,0,0,1,6,7
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,3,0,0,1,3,4
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,3,7,0,3,3,10,13
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,6,0,0,1,6,7
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,14,0,0,1,14,15
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,2,0,0,0,2,2
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,2,0,0,0,2,2
HUMANATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,2,0,0,1,2,3
IXIAMAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,2,9,2,3,4,12,16
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,40,10,56,77,96,87,183
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,3,2,1,4,4,6,10
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,5,9,1,0,6,9,15
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,0,0,1,0,1
PASORAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,2,0,0,0,2,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,1,0,2,0,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,6,12,6,10,12,22,34
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,1,0,2,2
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,4,14,0,0,4,14,18
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,7,31,36,87,43,118,161
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,2,4,0,0,2,4,6
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,10,29,2,3,12,32,44
TAHUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,2,20,0,0,2,20,22
TORO TORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,5,2,0,0,5,2,7
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,17,11,57,77,74,88,162
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,4,8,0,0,4,8,12
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,7,9,0,0,7,9,16
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,8,20,0,0,8,20,28
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,5,9,0,0,5,9,14
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,1,0,0,0,1,0,1
YUNGUYO DE LITORAL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-07-01,0,1,0,0,0,1,1
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,2,1,0,0,2,1,3
ALCALA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,2,1,0,0,2,1,3
ARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,3,5,0,0,3,5,8
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,1,3,2,4,3,7
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,2,0,0,0,2,2
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,10,0,1,1,11,12
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,5,19,0,0,5,19,24
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,11,32,0,0,11,32,43
COIPASA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,3,0,0,1,3,4
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,4,21,0,0,4,21,25
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,11,42,0,0,11,42,53
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,2,0,0,0,2,2
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,2,0,0,1,2,3
FILADELFIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,3,0,0,0,3,3
HUACARETA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,2,0,0,0,2,0,2
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
HUAYLLAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,2,0,0,1,2,3
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,4,4,0,0,4,4,8
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,5,12,0,3,5,15,20
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,28,34,6,36,34,70,104
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,3,0,0,0,3,3
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,4,2,0,0,4,2,6
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,4,3,0,0,4,3,7
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,13,37,10,27,23,64,87
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,2,0,0,0,2,2
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,2,0,0,0,2,2
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,2,3,0,0,2,3,5
PORTACHUELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,3,2,3,3,6
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,6,19,0,0,6,19,25
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,2,0,2,1,4,5
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,4,2,0,0,4,2,6
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,2,0,0,1,2,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,8,0,0,1,8,9
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,9,0,0,0,9,9
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,2,0,0,0,2,2
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,14,41,1,4,15,45,60
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,1,0,0,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,2,2,0,0,2,2,4
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,3,0,0,0,3,3
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,21,27,2,1,23,28,51
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
TARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,13,11,1,0,14,11,25
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,6,3,0,0,6,3,9
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,0,0,1,0,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,0,1,0,2,0,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,10,10,94,0,104,10,114
TUPIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,3,5,0,0,3,5,8
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,0,2,0,2,0,2
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,6,13,0,0,6,13,19
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,1,5,0,0,1,5,6
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-08-01,6,4,0,0,6,4,10
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,4,0,0,0,4,4
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,3,1,0,0,3,1,4
BATALLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,2,0,0,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,2,3,0,0,2,3,5
BUENA VISTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,3,0,0,0,3,0,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,3,0,0,1,3,4
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,4,0,1,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,2,8,0,0,2,8,10
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,15,31,34,41,49,72,121
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,1,1,0,2,1,3
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,1,0,0,1,1,2
CONCEPCION,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,2,0,0,0,2,2
COROICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,0,0,3,0,3,3
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,3,10,0,0,3,10,13
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,2,0,0,1,2,3
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,18,51,8,26,26,77,103
EL CHORO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,2,0,0,0,2,0,2
EUCALIPTUS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,2,3,0,0,2,3,5
GUTIERREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,0,3,0,3,0,3
LA ASUNTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,4,10,0,0,4,10,14
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,2,0,0,0,2,2
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,160,76,197,325,357,401,758
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,2,0,0,0,2,2
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,4,0,0,0,4,4
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,4,26,0,0,4,26,30
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,3,4,6,5,9,14
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,0,1,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,3,7,0,1,3,8,11
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,6,0,0,1,6,7
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,2,0,0,0,2,0,2
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,10,26,0,0,10,26,36
SAN JOAQUIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,2,0,0,0,2,0,2
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,4,0,0,0,4,4
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,4,0,0,0,4,4
SAN MATIAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,0,0,12,0,12,12
SANTA ANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,26,106,0,0,26,106,132
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,0,3,0,0,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,1,0,0,0,1,0,1
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,2,2,0,0,2,2,4
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-09-01,7,26,0,0,7,26,33
