,group,variable,month,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS DENTRO,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,INFLUENZA ESTACIONAL A MUJERES EMBARAZADAS FUERA,TOTALES,TOTALES,TOTALES
POCONA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,7,0,7,7
POJO (CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,4,0,0,0,4,4
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,3,0,0,0,3,3
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,6,0,3,0,9,9
POSTRER VALLE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,252,0,29,0,281,281
PUCARANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,6,0,0,0,6,6
PUERTO ACOSTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,1,0,1,1
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,5,0,0,0,5,5
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,3,0,4,4
PUERTO PEREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,18,0,0,0,18,18
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,7,0,0,0,7,7
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,2,0,3,3
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,5,0,0,0,5,5
QUIABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,1,0,2,2
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,12,0,14,0,26,26
QUIRUSILLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,19,0,0,0,19,19
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,148,0,0,0,148,148
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,7,0,0,0,7,7
RURRENABAQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,8,0,8,8
SABAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
SACACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,8,0,2,0,10,10
SAIPINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,1,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,4,0,2,0,6,6
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,3,0,0,0,3,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,81,0,27,0,108,108
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,4,0,0,0,4,4
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,11,0,0,0,11,11
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,23,0,1,0,24,24
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,31,0,0,0,31,31
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,6,0,0,0,6,6
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,5,0,0,0,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,2,0,8,0,10,10
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,3,0,5,0,8,8
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,4,0,0,0,4,4
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,8,0,3,0,11,11
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,11,0,0,0,11,11
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,7,0,0,0,7,7
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,11,0,3,0,14,14
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,1,0,1,1
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,8,0,0,0,8,8
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,10,0,0,0,10,10
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,6,0,47,0,53,53
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,450,0,54,0,504,504
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,6,0,0,0,6,6
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,4,0,1,0,5,5
SANTIVAÑES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,5,0,5,5
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,9,0,9,0,18,18
SORACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,4,0,1,0,5,5
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,8,0,31,0,39,39
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,136,0,17,0,153,153
TACACOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,7,0,15,0,22,22
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,103,0,13,0,116,116
TEOPONTE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,2,0,0,0,2,2
TIAWANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,1,0,2,2
TIPUANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,2,0,3,0,5,5
TIQUIPAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,2,0,2,2
TOLEDO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,0,0,2,0,2,2
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,6,0,1,0,7,7
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,4,0,5,5
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,99,0,2,0,101,101
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,6,0,0,0,6,6
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,1,0,2,2
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,34,0,2,0,36,36
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,25,0,4,0,29,29
VALLEGRANDE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,21,0,29,0,50,50
VILLA CHARCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,31,0,6,0,37,37
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,1,0,2,2
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,2,0,0,0,2,2
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,51,0,4,0,55,55
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,107,0,6,0,113,113
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,92,0,6,0,98,98
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,2,0,0,0,2,2
YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,38,0,4,0,42,42
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-09-01,0,2,0,0,0,2,2
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,29,0,7,0,36,36
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,19,0,0,0,19,19
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,3,0,5,5
ARAMPAMPA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,2,0,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,21,0,31,0,52,52
ATOCHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,1,0,1,1
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,9,0,0,0,9,9
BAURES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,3,0,6,6
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,4,0,7,7
BERMEJO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,21,0,0,0,21,21
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,1,0,2,2
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,0,0,2,2
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,6,0,2,0,8,8
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,41,0,0,0,41,41
CARAPARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,1,0,3,3
CARIPUYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,13,0,0,0,13,13
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,13,0,1,0,14,14
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,0,0,2,2
CHAYANTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
CHOQUE COTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,13,0,0,0,13,13
CKOCHAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
COBIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,68,0,7,0,75,75
COCAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,13,0,24,0,37,37
COCHABAMBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,273,0,12,0,285,285
COIPASA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,30,0,0,0,30,30
COLQUIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,8,0,0,0,8,8
COPACABANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,0,0,2,2
CORIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,25,0,19,0,44,44
CORO CORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,7,0,2,0,9,9
CORQUE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
EL ALTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,577,0,115,0,692,692
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,8,0,0,0,8,8
ESCOMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,0,0,2,2
EUCALIPTUS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,5,0,8,8
GUAYARAMERIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,39,0,0,0,39,39
HUACHACALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,14,0,2,0,16,16
HUAYLLAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,1,0,1,1
LA ASUNTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
LA GUARDIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,18,0,0,0,18,18
LA PAZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,438,0,40,0,478,478
MACHARETI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
MAGDALENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
MAIRANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,1,0,1,1
MAPIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,52,0,2,0,54,54
MECAPACA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
MINEROS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,31,0,0,0,31,31
MONTERO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,155,0,1,0,156,156
MOROCHATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,8,0,12,12
OKINAWA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,7,0,0,0,7,7
ORURO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,314,0,29,0,343,343
PADCAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,0,0,2,2
PADILLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,1,0,1,1
PAILON,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,22,0,0,0,22,22
PALOS BLANCOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,4,0,5,5
PATACAMAYA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,23,0,0,0,23,23
PAZÑA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,2,0,2,2
POOPO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,8,0,4,0,12,12
PORVENIR,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,5,0,0,0,5,5
POTOSI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,95,0,13,0,108,108
PUERTO CARABUCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,7,0,0,0,7,7
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,10,0,0,0,10,10
PUERTO RICO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,8,0,0,0,8,8
PUERTO SUAREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,3,0,5,5
PUNA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,10,0,0,0,10,10
QUILLACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,57,0,72,0,129,129
REYES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,19,0,10,0,29,29
RIBERALTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,104,0,0,0,104,104
ROBORE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,7,0,0,0,7,7
SACABA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,1,0,3,3
SAMAIPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,2,0,6,6
SAN BORJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,85,0,0,0,85,85
SAN CARLOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,28,0,0,0,28,28
SAN IGNACIO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,32,0,6,0,38,38
SAN JAVIER(STC),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,7,0,0,0,7,7
SAN JOAQUIN,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,7,0,9,9
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,1,0,2,2
SAN LORENZO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,3,0,6,6
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,1,0,4,4
SAN LUCAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,5,0,1,0,6,6
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,16,0,0,0,16,16
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
SAN PEDRO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,9,0,0,0,9,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,6,0,0,0,6,6
SAN PEDRO(PND),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,11,0,0,0,11,11
SAN RAMON BENI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,1,0,1,1
SANTA ANA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,443,0,129,0,572,572
SANTA ROSA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,2,0,3,3
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,8,0,0,0,8,8
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,19,0,9,0,28,28
SORATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,9,0,12,12
SUCRE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,110,0,13,0,123,123
TARIJA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,81,0,7,0,88,88
TIAWANACU,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,5,0,0,0,5,5
TOMAVE,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,2,0,0,0,2,2
TORO TORO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,4,0,4,4
TOTORA(CBBA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,2,0,2,2
TOTORA(ORR),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,64,0,0,0,64,64
TUPIZA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
TURCO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,1,0,1,1
UNCIA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,9,0,0,0,9,9
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,3,0,0,0,3,3
VIACHA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,0,0,5,0,5,5
VILLA MONTES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,36,0,10,0,46,46
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,3,0,4,4
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,38,0,2,0,40,40
WARNES,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,90,0,2,0,92,92
YACUIBA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,85,0,5,0,90,90
YANACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-10-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,21,0,2,0,23,23
ACHOCALLA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,15,0,0,0,15,15
ANDAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,21,0,0,0,21,21
AYO AYO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,6,0,0,0,6,6
BATALLAS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,6,0,0,0,6,6
BELLA FLOR,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,0,0,1,0,1,1
BETANZOS,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,3,0,3,0,6,6
BUENA VISTA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,5,0,0,0,5,5
"CAIZA ""D""",otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,1,0,0,0,1,1
CALACOTO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,4,0,0,0,4,4
CAMIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,5,0,0,0,5,5
CAQUIAVIRI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,5,0,0,0,5,5
CARACOLLO,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,1,0,4,0,5,5
CARANAVI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,39,0,0,0,39,39
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,9,0,1,0,10,10
CHALLAPATA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,6,0,0,0,6,6
CHAQUI,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,4,0,0,0,4,4
CHARAGUA,otras vacunaciones,influenza estacional a mujeres embarazadas,2018-11-01,0,1,0,0,0,1,1
