,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN JULIAN,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,6.0,18.0,0.0,0.0,6.0,18.0,24.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,5.0,22.0,1.0,1.0,6.0,23.0,29.0
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,24.0,22.0,2.0,0.0,26.0,22.0,48.0
SAN MATIAS,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,6.0,0.0,1.0,1.0,7.0,8.0
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
SAN PEDRO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,16.0,19.0,16.0,2.0,32.0,21.0,53.0
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,4.0,3.0,4.0,6.0,8.0,14.0
SAN RAFAEL,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,178.0,301.0,2.0,0.0,180.0,301.0,481.0
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,4.0,2.0,1.0,2.0,5.0,4.0,9.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,2.0,0.0,1.0,1.0,3.0,4.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,2.0,5.0,1.0,0.0,3.0,5.0,8.0
SENA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,8.0,10.0,3.0,2.0,11.0,12.0,23.0
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,9.0,2.0,1.0,5.0,10.0,15.0
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,8.0,9.0,16.0,12.0,24.0,36.0
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,6.0,0.0,0.0,3.0,6.0,9.0
SIPE SIPE,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,6.0,1.0,2.0,1.0,8.0,9.0
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,8.0,15.0,0.0,0.0,8.0,15.0,23.0
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
SORATA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,14.0,14.0,0.0,0.0,14.0,14.0,28.0
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,292.0,513.0,269.0,269.0,561.0,782.0,1343.0
TACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,6.0,7.0,0.0,0.0,6.0,7.0,13.0
TACOBAMBA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,7.0,1.0,0.0,4.0,7.0,11.0
TACOPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,18.0,16.0,0.0,0.0,18.0,16.0,34.0
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,7.0,6.0,4.0,2.0,11.0,8.0,19.0
TARABUCO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,2.0,10.0,0.0,0.0,2.0,10.0,12.0
TARACO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
TARATA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,0.0,1.0,3.0,1.0,3.0,4.0
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,116.0,328.0,35.0,114.0,151.0,442.0,593.0
TARVITA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,15.0,19.0,0.0,0.0,15.0,19.0,34.0
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,11.0,0.0,0.0,1.0,11.0,12.0
TINGUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,7.0,6.0,0.0,0.0,7.0,6.0,13.0
TIPUANI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,28.0,39.0,25.0,28.0,53.0,67.0,120.0
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,4.0,4.0,6.0,7.0,10.0,17.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,2.0,7.0,0.0,0.0,2.0,7.0,9.0
TOCO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,7.0,0.0,0.0,1.0,7.0,8.0
TOLATA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,8.0,0.0,1.0,1.0,9.0,10.0
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,3.0,1.0,2.0,1.0,5.0,6.0
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,7.0,9.0,5.0,4.0,12.0,13.0,25.0
TOMINA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,6.0,10.0,0.0,2.0,6.0,12.0,18.0
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,7.0,6.0,8.0,1.0,15.0,7.0,22.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,10.0,9.0,2.0,6.0,12.0,15.0,27.0
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TRIGAL,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,131.0,145.0,14.0,42.0,145.0,187.0,332.0
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,76.0,50.0,10.0,19.0,86.0,69.0,155.0
TURCO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,12.0,14.0,2.0,5.0,14.0,19.0,33.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,15.0,2.0,0.0,5.0,15.0,20.0
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,6.0,14.0,11.0,37.0,17.0,51.0,68.0
VACAS,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,2.0,3.0,2.0,4.0,4.0,8.0
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,6.0,6.0,0.0,0.0,6.0,6.0,12.0
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,13.0,77.0,11.0,27.0,24.0,104.0,128.0
VILA VILA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,7.0,6.0,0.0,0.0,7.0,6.0,13.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,2.0,9.0,2.0,4.0,4.0,13.0,17.0
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,19.0,22.0,6.0,1.0,25.0,23.0,48.0
VILLA RIVERO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
VILLA SERRANO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,24.0,33.0,34.0,36.0,58.0,69.0,127.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2018-06-01,4.0,8.0,0.0,3.0,4.0,11.0,15.0
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,10.0,30.0,1.0,1.0,11.0,31.0,42.0
VINTO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,9.0,12.0,31.0,45.0,40.0,57.0,97.0
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,13.0,19.0,0.0,1.0,13.0,20.0,33.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
WARNES,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,37.0,44.0,1.0,3.0,38.0,47.0,85.0
YACO,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,23.0,47.0,7.0,9.0,30.0,56.0,86.0
YAMPARAEZ,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,13.0,17.0,0.0,0.0,13.0,17.0,30.0
YANACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,11.0,0.0,1.0,3.0,12.0,15.0
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
YOTALA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,20.0,17.0,1.0,5.0,21.0,22.0,43.0
ZUDAÑEZ,otras vacunaciones,influenza estacional a personal de salud,2018-06-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
AIQUILE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,15.0,19.0,1.0,3.0,16.0,22.0,38.0
ALALAY,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ALCALA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
APOLO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,11.0,13.0,0.0,2.0,11.0,15.0,26.0
ARAMPAMPA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ARANI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,3.0,5.0,3.0,5.0,8.0
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
ATOCHA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,0.0,2.0,2.0,4.0,6.0
AYATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,1.0,0.0,3.0,2.0,5.0
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,1.0,0.0,2.0,0.0,2.0
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,8.0,0.0,1.0,3.0,9.0,12.0
BETANZOS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
BOLIVAR,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CAIROMA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
"CAIZA ""D""",otras vacunaciones,influenza estacional a personal de salud,2018-07-01,6.0,6.0,2.0,0.0,8.0,6.0,14.0
CAJUATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,2.0,1.0,4.0,5.0
CAMARGO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,5.0,0.0,0.0,1.0,5.0,6.0
CAPINOTA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,12.0,0.0,0.0,3.0,12.0,15.0
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,6.0,0.0,3.0,5.0,9.0,14.0
CARANAVI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,78.0,44.0,1.0,0.0,79.0,44.0,123.0
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,2.0,1.0,2.0,3.0
CATACORA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,1.0,0.0,2.0,1.0,3.0
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,6.0,0.0,2.0,3.0,8.0,11.0
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,5.0,5.0,5.0,6.0,10.0,16.0
CHUA COCANI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
CHUMA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,4.0,4.0,2.0,4.0,6.0,10.0
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,2.0,0.0,2.0,0.0,2.0
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,61.0,89.0,83.0,104.0,144.0,193.0,337.0
COLCAPIRHUA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,24.0,6.0,4.0,9.0,28.0,37.0
"COLCHA ""K""",otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,9.0,2.0,1.0,5.0,10.0,15.0
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,3.0,6.0,4.0,6.0,10.0
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,3.0,5.0,12.0,6.0,15.0,21.0
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,6.0,6.0,4.0,7.0,10.0,13.0,23.0
CONCEPCION,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
COPACABANA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,3.0,1.0,3.0,1.0,4.0
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,0.0,3.0,1.0,5.0,1.0,6.0
COROICO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,10.0,20.0,1.0,0.0,11.0,20.0,31.0
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,7.0,5.0,0.0,1.0,7.0,6.0,13.0
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CULPINA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
CURVA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,128.0,149.0,39.0,51.0,167.0,200.0,367.0
EL CHORO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EL TORNO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
EL VILLAR,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,1.0,1.0,3.0,4.0
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,9.0,12.0,1.0,0.0,10.0,12.0,22.0
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,4.0,2.0,5.0,3.0,8.0
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,1.0,2.0,2.0,2.0,4.0
GUTIERREZ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,10.0,0.0,3.0,1.0,13.0,14.0
HUARINA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
ICLA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
INCAHUASI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
INQUISIVI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,5.0,0.0,3.0,0.0,8.0,8.0
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,1.0,0.0,3.0,3.0
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LA ASUNTA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,6.0,19.0,1.0,0.0,7.0,19.0,26.0
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,10.0,0.0,0.0,2.0,10.0,12.0
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,129.0,162.0,215.0,328.0,344.0,490.0,834.0
LAJA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
LAS CARRERAS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,4.0,1.0,0.0,6.0,4.0,10.0
LLALLAGUA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,20.0,0.0,0.0,2.0,20.0,22.0
MACHACAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MALLA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
MECAPACA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MIZQUE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,0.0,1.0,1.0,3.0,4.0
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
MOJOCOYA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
MONTEAGUDO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,8.0,0.0,0.0,5.0,8.0,13.0
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,1.0,0.0,2.0,2.0,4.0
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,1.0,3.0,3.0,8.0,4.0,12.0
NAZACARA DE PACAJES,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
OCURI,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
OMEREQUE,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
ORURO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,52.0,91.0,9.0,23.0,61.0,114.0,175.0
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,4.0,6.0,1.0,3.0,5.0,9.0,14.0
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,15.0,0.0,0.0,5.0,15.0,20.0
PALCA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,4.0,2.0,1.0,1.0,5.0,3.0,8.0
PASORAPA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,5.0,1.0,0.0,1.0,5.0,6.0
PATACAMAYA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
PELECHUCO,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
POCOATA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
POCONA,otras vacunaciones,influenza estacional a personal de salud,2018-07-01,1.0,2.0,4.0,0.0,5.0,2.0,7.0
POJO (CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-07-01,5.0,1.0,3.0,5.0,8.0,6.0,14.0
