,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN AGUSTIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,3,0,0,0,3,3
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,13,9,26,18,39,27,66
SAN ANTONIO DE ESMORUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,5,0,0,1,5,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,1,8,4,9,5,14
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,7,1,6,2,13,15
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,4,67,167,166,171,233,404
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,3,0,56,76,59,76,135
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,23,15,3,2,26,17,43
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,54,19,24,21,78,99
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,1,0,0,2,1,3
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,0,5,16,5,16,21
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,13,0,0,0,13,13
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,7,4,4,5,11,16
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,0,7,1,7,8
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,12,40,72,81,84,121,205
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,2,13,7,15,9,24
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,4,16,1,0,5,16,21
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,9,0,4,0,13,13
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,26,0,5,5,31,36
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,4,4,24,24,28,28,56
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,2,0,0,1,2,3
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,4,3,3,2,7,5,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,38,0,18,0,56,56
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,7,14,20,14,27,41
SAN PEDRO DE QUEMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,0,0,2,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,0,1,1,1,1,2
SAN PEDRO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,0,8,7,8,7,15
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,1,0,8,0,9,9
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,7,0,0,1,7,8
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,3,14,95,80,98,94,192
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,12,0,0,5,12,17
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,573,1824,1031,820,1604,2644,4248
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,7,0,0,0,7,7
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,17,15,16,20,33,53
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,1,0,2,0,3,3
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,3,7,0,2,3,9,12
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,8,0,3,1,11,12
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,0,0,1,0,1
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,1,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,1,15,6,15,7,22
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,3,3,2,3,5,8
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,3,7,8,8,11,19
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,3,6,25,4,28,10,38
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,3,5,2,6,5,11
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,11,38,58,43,69,112
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,1,0,0,5,1,6
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,7,0,2,0,9,9
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,10,2,16,4,26,30
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,51,115,106,163,157,278,435
TACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,0,0,3,0,3,3
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,3,9,1,7,4,16,20
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,7,0,3,0,10,10
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,0,3,1,3,4
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,10,26,27,26,37,63
TARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,2,8,4,8,6,14
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,2,6,1,6,3,9
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,56,250,66,56,122,306,428
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,4,5,2,2,6,7,13
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,12,3,1,3,13,16
TIAWANACU,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,0,0,1,0,1
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,2,0,10,0,12,12
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,3,5,11,5,14,19
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,28,13,17,18,45,63
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,15,26,37,31,52,83
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,3,0,1,2,4,6
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,4,5,0,5,4,10,14
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,4,3,1,4,5,9
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,1,1,1,1,2,3
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,3,0,5,0,8,8
TOMINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,18,0,4,0,22,22
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,4,3,3,3,7,10
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,5,2,1,3,6,9
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,23,153,162,193,185,346,531
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,15,56,56,77,71,133,204
TURCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,1,0,1,1,2,3
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,3,0,0,0,3,3
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,27,110,18,112,45,157
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,12,0,0,1,12,13
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,3,0,0,1,3,4
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,27,60,46,60,73,133
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,2,4,8,4,10,14
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,6,8,2,2,8,10,18
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,50,136,61,138,111,249
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,2,3,1,5,3,8
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,3,3,0,0,3,3,6
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,55,53,34,20,89,73,162
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,0,8,0,8,0,8
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,1,0,1,1,2,3
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,0,2,1,2,3
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,23,37,56,42,79,79,158
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,8,1,8,8,16,9,25
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,5,35,25,20,30,55,85
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,6,54,6,11,12,65,77
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,2,11,0,0,2,11,13
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,2,18,3,18,21
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,40,96,80,33,120,129,249
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,20,83,271,196,291,279,570
YAMPARAEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,4,3,0,1,4,4,8
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,0,0,4,0,4,4
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,11,35,25,33,36,68,104
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,6,0,13,0,19,19
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,2,0,0,0,2,2
YUNCHARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,0,1,1,4,1,5,6
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-09-01,1,0,1,1,2,1,3
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,26,24,35,29,61,53,114
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,23,0,1,0,24,24
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,4,1,4,3,8,11
ALALAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,2,2,1,2,3,5
ALCALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,3,0,0,2,3,5
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,6,0,4,1,10,11
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,4,0,1,0,5,5
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,4,4,4,5,9
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,0,0,0,1,0,1
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,3,6,4,7,7,14
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,5,38,46,38,51,89
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,5,10,5,10,15
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,13,0,0,4,13,17
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,13,52,45,52,58,110
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,7,30,3,9,10,39,49
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,15,0,10,2,25,27
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,4,7,4,7,11
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,2,0,0,1,2,3
AYO AYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,13,3,5,5,18,23
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,9,12,22,13,31,44
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,0,2,0,3,3
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,9,5,39,5,48,53
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,7,2,4,2,11,13
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,0,1,0,1,1
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,1,2,1,2,3
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,4,6,5,7,9,16
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,51,0,1,2,52,54
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,20,344,357,344,377,721
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,6,3,6,4,10
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,3,1,1,1,4,5
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,3,0,0,0,3,0,3
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,19,2,2,6,21,27
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,20,57,105,115,125,172,297
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,8,1,0,1,8,9
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,3,7,4,6,7,13,20
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,22,0,1,0,23,23
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,4,16,16,16,20,36
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,14,118,138,119,152,271
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,0,1,0,1,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,32,32,2,11,34,43,77
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,5,9,6,7,11,16,27
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,6,0,0,1,6,7
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,10,16,21,20,31,51
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,29,85,25,38,54,123,177
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,6,0,0,4,6,10
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,0,2,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,9,10,2,1,11,11,22
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,2,4,2,4,4,8
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,36,15,30,16,66,82
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,3,7,0,0,3,7,10
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,1,1,1,2,2,4
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,5,0,1,0,6,6
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,8,25,22,7,30,32,62
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,3,6,3,1,6,7,13
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,15,3,0,0,15,3,18
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,14,2,3,2,17,19
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,5,13,16,15,21,36
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,11,49,13,25,24,74,98
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,12,32,27,36,39,75
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,134,511,72,40,206,551,757
COIPASA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,3,0,0,1,3,4
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,22,30,81,64,103,94,197
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,5,8,9,0,14,8,22
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,4,44,67,44,71,115
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,23,3,4,7,27,34
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,3,0,0,1,3,4
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,25,9,17,9,42,51
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,3,15,9,9,12,24,36
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,5,2,4,2,9,11
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,25,29,25,29,54
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,7,0,0,1,7,8
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,4,0,0,0,4,4
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,18,0,0,1,18,19
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,0,0,1,0,1,1
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,5,19,16,19,21,40
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,4,3,6,4,10,14
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,8,6,15,7,23,30
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,17,0,3,1,20,21
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,7,0,1,0,8,8
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,2,0,2,1,3
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,3,0,8,3,11,3,14
CULPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,4,7,9,7,13,20
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,1,13,11,14,12,26
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,133,854,548,808,681,1662,2343
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,1,0,2,1,3,4
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,2,19,12,21,14,35
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,8,0,2,1,10,11
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,11,19,7,8,18,27,45
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,3,4,5,3,8,7,15
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,5,0,0,0,5,5
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,3,0,0,0,3,3
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,2,0,0,0,2,2
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,12,7,12,8,20
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,8,3,11,5,19,24
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,2,3,3,3,5,8
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,6,6,3,3,9,9,18
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,2,1,0,1,2,3
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,15,122,133,126,148,274
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,6,40,99,5,105,45,150
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,15,0,0,4,15,19
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,13,2,3,7,16,9,25
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,2,0,0,1,2,3
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,3,51,2,51,5,56
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,20,38,110,154,130,192,322
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,8,0,0,0,8,8
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,1,6,1,7,2,9
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,4,10,15,14,19,33
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,42,43,42,44,86
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,23,43,36,28,59,71,130
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,5,16,17,18,22,40
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,5,79,82,81,87,168
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,2,0,3,1,5,6
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,2,6,44,44,46,50,96
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,103,617,855,432,958,1049,2007
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,1,15,18,16,19,35
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,4,0,1,0,5,5
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,0,1,0,0,0,1,1
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,1,1,0,0,1,1,2
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-10-01,4,39,1,15,5,54,59
