,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,2,20,19,21,21,42
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,13,23,13,23,36
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,1,0,1,0,1
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,57,70,203,242,260,312,572
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,1,0,0,1,1,2
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,0,38,42,40,42,82
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,9,7,42,22,51,29,80
PAPEL PAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,25,25,0,0,25,25,50
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,1,1,0,1,1,2
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,1,3,2,3,3,6
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,7,9,2,3,9,12,21
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,0,1,0,2,0,2
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,2,0,1,1,3,4
POSTRER VALLE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,2,1,0,2,2,4
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,221,323,85,108,306,431,737
PUCARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,1,0,0,0,1,1
PUERTO ACOSTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,18,17,14,13,32,30,62
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,10,12,17,13,27,25,52
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,1,0,1,0,1
PUERTO PEREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,1,1,1,1,2
PUERTO QUIJARRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,4,2,0,0,4,2,6
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,1,2,1,4,2,6
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,4,10,2,7,6,17,23
QUIABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,0,3,0,4,0,4
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,5,8,12,18,17,26,43
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,2,0,2,0,2
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,5,6,10,4,15,10,25
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,15,10,3,5,18,15,33
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,3,3,3,3,6
SACACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,5,9,25,40,30,49,79
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,0,1,0,1,1
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,1,1,1,1,2,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,1,0,0,1,1,2
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,16,23,32,60,48,83,131
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,4,4,0,0,4,4,8
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,4,4,5,8,9,12,21
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,6,10,6,10,16
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,6,6,0,0,6,6,12
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,7,8,0,0,7,8,15
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,15,10,15,10,25
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,3,2,6,2,9,4,13
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,4,8,5,10,9,19
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,8,7,10,9,18,27
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,4,3,23,29,27,32,59
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,0,1,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,0,0,1,1,1,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,13,14,30,22,43,36,79
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,4,8,4,8,12
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,0,1,3,2,3,5
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,3,1,3,1,4
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,3,206,200,208,203,411
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,163,177,186,192,349,369,718
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,5,0,1,2,6,8
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,8,2,4,12,12,14,26
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,1,14,10,14,11,25
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,3,2,1,3,4,7
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,2,9,4,11,6,17
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,1,4,6,6,7,13
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,24,20,65,58,89,78,167
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,121,140,102,142,223,282,505
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,16,15,136,120,152,135,287
TACOBAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,1,3,4,4,5,9
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,1,6,11,6,12,18
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,146,209,52,87,198,296,494
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,6,6,6,6,12
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,7,10,0,0,7,10,17
TINGUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,1,0,1,0,1
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,1,2,6,3,7,10
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,0,9,9,10,9,19
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,0,7,9,9,9,18
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,1,0,2,1,3,4
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,2,3,2,3,5
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,1,5,4,5,5,10
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,14,13,18,23,32,36,68
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,3,10,14,10,17,27
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,4,4,4,4,8
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,27,48,22,27,49,75,124
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,4,6,16,11,20,17,37
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,3,4,4,5,7,12
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,2,7,10,7,12,19
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,17,25,23,48,40,73,113
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,3,0,1,0,4,4
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,73,60,95,137,168,197,365
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,3,9,7,4,10,13,23
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,7,5,6,11,13,16,29
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,1,0,0,0,1,0,1
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,86,47,20,31,106,78,184
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,2,0,0,0,2,0,2
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,5,13,7,15,12,28,40
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,10,13,99,87,109,100,209
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,11,8,3,8,14,16,30
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-09-01,0,0,3,3,3,3,6
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,28,18,6,13,34,31,65
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,14,6,0,0,14,6,20
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,5,1,14,11,19,12,31
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,7,5,0,0,7,5,12
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,0,0,0,1,1
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,2,9,2,9,11
BAURES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,2,1,2,2,4
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,1,0,1,0,1
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,11,5,12,5,17
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,2,0,2,0,2
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,7,10,8,10,18
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,9,2,2,1,11,3,14
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,0,1,0,1,1
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,1,1,4,3,5,8
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,17,20,10,11,27,31,58
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,18,15,4,2,22,17,39
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,13,7,0,0,13,7,20
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,5,0,0,1,5,6
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,7,8,5,8,12,16,28
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,2,6,5,6,7,13
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,0,0,1,0,1
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,10,7,1,1,11,8,19
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,1,1,1,1,2
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,2,2,3,2,5
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,11,19,11,20,31
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,5,3,12,10,17,13,30
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,39,38,59,101,98,139,237
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,67,73,0,0,67,73,140
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,9,4,10,4,14
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,29,29,2,5,31,34,65
COLQUENCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,0,0,1,0,1
COLQUIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,32,27,33,27,60
COMANCHE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,2,4,2,4,6
COPACABANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,3,0,3,0,3
CORIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,14,8,0,0,14,8,22
CORO CORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,4,1,3,2,7,9
COROICO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,21,11,5,6,26,17,43
CORQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,3,8,5,10,8,18
COTAGAITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,4,1,3,2,7,9
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,564,643,314,478,878,1121,1999
EL PUENTE(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,0,2,0,2,2
ESCOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,0,0,0,1,1
ESMERALDA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,0,0,1,0,1
EUCALIPTUS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,5,4,0,0,5,4,9
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,0,1,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,7,9,0,0,7,9,16
GUANAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,4,2,10,8,14,10,24
GUAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,9,11,9,11,20
GUAYARAMERIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,8,12,1,1,9,13,22
HUACARETA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,0,5,3,7,3,10
HUANUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,3,47,80,49,83,132
HUAYLLAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,4,7,4,7,11
HUMANATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,15,17,0,0,15,17,32
INGAVI (HUMAITA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,1,9,2,9,11
INQUISIVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,4,7,0,0,4,7,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,6,5,4,5,10,10,20
LA ASUNTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,3,0,0,0,3,3
LA GUARDIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,35,46,0,0,35,46,81
LA PAZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,456,555,223,188,679,743,1422
LAJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,1,2,3,3,4,7
MAGDALENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,1,1,1,1,2
MAPIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,3,4,9,5,12,17
MECAPACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,1,0,0,2,1,3
MONTEAGUDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,10,5,10,5,15
MONTERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,7,0,12,10,19,10,29
MOROCHATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,3,4,6,3,9,7,16
OKINAWA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,1,2,1,2,3
ORURO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,40,47,148,240,188,287,475
PADCAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,0,0,0,2,0,2
PADILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,1,2,1,3,2,5
PAILON,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,11,15,7,10,18,25,43
PALOS BLANCOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,9,5,9,5,14
PAMPA AULLAGAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,1,0,0,1,1,2
PAZÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,3,3,3,4,7
POCOATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,6,0,0,2,6,8
POJO (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,1,2,2,2,4
POOPO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,2,0,2,0,2
POROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,2,0,0,1,2,3
PORONGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,1,0,0,2,1,3
PORVENIR,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,14,28,71,96,85,124,209
PUERTO CARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,0,0,0,2,0,2
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,3,11,0,0,3,11,14
PUERTO SUAREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,3,2,2,4,5,9
PUNA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,3,3,1,2,4,5,9
QUILLACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,52,62,33,46,85,108,193
QUIRUSILLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,1,0,1,0,1
REYES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,27,31,27,31,58
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,7,2,4,4,11,6,17
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,3,1,3,1,4
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,0,0,1,0,1
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,6,2,7,2,9
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,24,23,26,22,50,45,95
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,3,2,2,6,5,8,13
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,4,3,5,7,9,10,19
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,45,107,0,0,45,107,152
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,3,4,0,0,3,4,7
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,12,8,12,8,20
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,7,2,7,2,9
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,1,3,13,4,14,18
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,7,7,7,7,14
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,4,3,3,1,7,4,11
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,0,0,0,2,0,2
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,7,3,0,2,7,5,12
SAN RAFAEL,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,0,5,0,5,5
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,19,20,20,20,40
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,3,0,0,2,3,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,147,170,102,111,249,281,530
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,4,4,4,4,8
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,6,7,10,19,16,26,42
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,3,1,10,10,13,11,24
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,11,2,24,4,35,6,41
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,4,7,7,9,11,16,27
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,9,10,9,10,19
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,1,0,3,4,4,4,8
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,13,16,15,12,28,28,56
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,47,53,34,57,81,110,191
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,2,0,0,0,2,2
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,0,1,0,1,1
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,16,20,19,23,35,43,78
TIAWANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,9,5,0,0,9,5,14
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,0,2,2,4,2,6
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,21,18,21,18,39
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,1,3,7,3,8,11
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,7,1,9,11,16,12,28
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,14,24,0,0,14,24,38
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,0,0,0,2,0,2
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,19,19,19,19,38
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,14,20,0,0,14,20,34
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,2,1,2,1,3
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,10,30,10,30,40
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,4,3,3,4,7,7,14
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,5,10,23,41,28,51,79
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,17,22,12,17,29,39,68
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,3,4,16,21,19,25,44
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-10-01,2,1,1,0,3,1,4
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-11-01,9,13,9,24,18,37,55
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-11-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-11-01,2,0,14,12,16,12,28
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-11-01,0,0,4,2,4,2,6
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-11-01,9,8,0,0,9,8,17
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2018-11-01,0,0,8,6,8,6,14
