,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,2,0,0,2
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
PORVENIR,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,2,2
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,25,16,107,100,248
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,3,4
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,8,2,10,22,42
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,0,3,4,10
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,4,7,3,7,21
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,1,0,3
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,9,13,19,23,64
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,8,9,0,0,17
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,2,5,8
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,7,29,31,69
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,2,2,7
SABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,8,17,12,10,47
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,2,0,0,2
SAIPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
SAN AGUSTIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,10,10,23
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,0,2,5
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,2,0,3
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,3,5,0,10
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,1,2
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,2,0,0,4
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,3,1,5
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,4,5,3,1,13
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,1,0,0,3
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,1,3
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,0,2,1,5
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,15,25,219,315,574
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,2,0,3
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,1,1,0,4
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,1,0,0,4
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,0,5,18,25
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,2,2,5
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,1,2
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,1,1,4
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,136,121,189,200,646
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,2,0,1,6
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,0,0,0,2
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,2,1,3,6
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,2,0,2
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,2,2,0,6
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,6,8,10,25
SOPACHUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,10,11,22
SORACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,1,2
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,16,11,16,13,56
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,2,0,3
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,4,0,5,3,12
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,6,1,0,0,7
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,8,3,16,10,37
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
TIAHUANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,2,2
TIPUANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,0,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,13,17,12,13,55
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,0,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,1,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,16,9,37,39,101
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,1,3
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,1,0,3,5
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,1,2,3
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,3,1,5,8,17
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,1,2
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,7,5,20,27,59
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,4,2,1,1,8
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,9,10,0,0,19
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,5,2,10
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,7,8,18
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,6,2,4,2,14
YACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,2,2,4
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,2,1,7,5,15
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,2,1,0,4
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,1,4,0,0,5
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-05-01,0,0,0,1,1
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,0,0,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,3,1,0,0,4
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,2,0,3
ANTEQUERA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,1,0,3
AUCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,1,2
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,0,2
BOYUIBE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,6,5,2,2,15
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,0,2
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,1,2
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,0,2
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,1,2,4
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,1,0,3
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,3,0,0,3
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,2,1,4
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,1,3
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,2,0,1,5
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,3,3,3,11
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,0,0,2
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,1,4,2,9
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,55,33,19,24,131
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,5,10,3,3,21
COLLANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,0,2
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
COLQUENCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,2,1,0,4
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,1,2,4
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,2,0,0,2
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,3,2,1,0,6
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,3,1,0,1,5
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,3,0,1,4
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,66,65,100,96,327
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,6,2,0,0,8
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,2,0,0,4
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,3,1,0,2,6
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,4,1,1,3,9
FILADELFIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,9,14,0,0,23
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,0,0,2
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,1,3,1,7
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,1,0,0,3
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,4,4,0,3,11
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,2,3
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,1,0,2
INQUISIVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,2,2
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,0,2
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,3,0,0,4
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,8,0,0,8
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,2,0,4
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,53,65,20,26,164
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,2,1,3
LORETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,0,2
MALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,2,3
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,2,4,3,11
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,3,2,0,0,5
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,5,3,7,5,20
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,2,4,6
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,9,5,1,1,16
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,2,10,10,23
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,4,3,0,1,8
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,2,1,0,4
PATACAMAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
POJO (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,1,2,4
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,6,9,13,13,41
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
PUERTO ACOSTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,0,1,3
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,2,0,0,4
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,1,2
PUERTO SILES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,2,1,2,7
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,4,2,1,0,7
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,8,9,18,15,50
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,0,0,2
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,4,2,2,10
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,2,0,0,2
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,7,6,16,13,42
SACACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,1,2
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,1,5,8
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,3,7,7,19
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,7,1,6,5,19
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,4,0,8,4,16
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,1,1,4
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,2,2
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,9,5,15
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,1,2
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,8,11,1,1,21
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,2,0,1,4
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,5,4,10
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,2,1,3
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,1,2
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,100,104,28,27,259
SANTA ROSA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,5,6
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,1,0,0,3
SANTIVAÑES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,1,0,2
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,3,4
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,2,1,1,5
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,2,4,2,9
SOPACHUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,10,10,3,5,28
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,4,3,1,1,9
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,1,0,0,1
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,0,0,0,2
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,6,4,15,9,34
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,3,4,9
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,6,3,10
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,10,12,12,5,39
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,1,0,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,2,1,0,4
TRIGAL,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,10,3,17,17,47
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,4,1,0,5
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,0,2,0,3
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,0,0,2
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,3,0,0,3
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,4,0,1,7
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,0,0,1,1
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,2,8,6,18
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,0,2,3,1,6
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,3,7,0,1,11
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,8,4,1,1,14
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,3,3,0,2,8
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,3,5,5,15
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,2,4,0,1,7
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2022-06-01,1,1,3,4,9
