,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,13,11,9,7,40
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,9,11,23,22,65
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,6,5,2,1,14
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,2,0,1,0,3
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,47,42,16,21,126
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,1,0,1,0,2
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,23,25,13,11,72
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,1,3,0,0,4
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,2,2,1,0,5
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,12,10,17,31,70
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,2,2,0,1,5
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,1,4,1,2,8
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,0,2,0,1,3
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-09-01,3,2,4,3,12
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,2,2,5
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,9,9,9,36
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,19,17,19,9,64
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,2,11,5,20
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,3,2,5
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,2,0,0,2
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,8,0,5,21
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,5,8,15
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,0,3,5
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,3,1,0,4
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,7,15,11,36
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,0,0,1
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,5,0,2,8
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,11,9,5,6,31
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,3,6,7,22
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,22,15,9,9,55
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,2,4,3,12
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,2,0,0,3
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,4,3,7
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,4,1,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,2,11,10,27
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,3,0,1,8
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,7,8,6,29
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,2,4,8
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,3,6,10
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,9,1,3,22
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,11,9,27,12,59
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,2,1,4
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,2,2,5
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,4,0,2,8
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,10,7,4,1,22
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,8,7,14,38
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,1,1,2,12
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,2,1,1,7
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,3,4,3,19
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,4,12,6,25
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,3,0,2,5
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,4,3,7,15
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,1,0,1
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,7,5,5,26
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,5,1,3,13
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,2,0,0,3
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,3,8,13,31
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,25,26,25,18,94
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,4,2,1,13
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,3,2,4,9
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,4,7,14
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,5,44,49,106
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,4,0,1,5
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,18,24,14,14,70
CHARAÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,0,0,2
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,3,4,6,20
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,6,5,1,19
CHOQUE COTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,5,3,0,0,8
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,2,4,9
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,7,1,9
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,2,3,0,11
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,10,8,8,34
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,17,21,39,45,122
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,11,4,9,9,33
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,273,234,30,44,581
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,15,11,14,21,61
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,12,4,12,6,34
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,0,1,3
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,5,7,4,25
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,6,1,1,8
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,2,12,12,30
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,6,0,1,11
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,1,6,4,15
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,2,2,2,6
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,7,11,14,38
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,1,0,2
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,5,8,4,4,21
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,7,4,4,19
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,10,11,11,14,46
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,2,1,5,12
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,5,0,2,15
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,2,1,0,5
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,12,9,6,6,33
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,27,21,8,12,68
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,9,9,7,27
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,1,3,4
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,3,1,0,4
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,7,4,4,18
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,2,0,1,4
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,3,4,8
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,1,1,3
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,264,242,432,454,1392
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,4,0,0,5
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,2,3,6,19
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,3,7,11
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,36,35,2,4,77
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,0,2,3
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,15,12,8,4,39
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,14,14,5,7,40
ESCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,4,1,6
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,1,0,4
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,1,5,4,13
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,6,9,12,29
GAIOC JATUN AYLLU YURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,3,2,6
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,10,8,0,0,18
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,0,5,4,15
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,7,6,10,30
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,2,1,5
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,10,3,3,22
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,10,6,3,3,22
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,2,6,7,16
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,0,0,3
HUACHACALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,0,1,1
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,2,6,11,23
HUARACAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,0,0,3
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,1,1,4
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,1,2
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,1,2,4
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,3,2,6
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,1,1,5
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,1,1,6,14
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,0,2,2
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,5,5,0,5,15
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,4,4,0,12
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,7,16,10,37
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,3,2,1,9
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,18,16,6,8,48
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,53,28,15,15,111
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,226,233,173,189,821
LA RIVERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,0,1,3
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,5,4,6,22
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,5,2,1,14
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,0,0,2
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,14,56,56,135
LLICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,1,1,3
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,6,0,0,7
MACHACAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,1,1,2,7
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,3,11,2,18
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,5,4,0,18
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,1,2,3
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,3,10,9,28
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,9,7,4,5,25
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,5,0,3,16
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,12,11,6,4,33
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,2,4,9
MOJINETE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,0,0,2
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,3,5,5,17
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,8,14,2,3,27
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,37,38,50,40,165
MORO MORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,1,0,2
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,0,0,2
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,4,2,4,13
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,5,2,11,12,30
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,3,3,8
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,59,69,294,347,769
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,4,1,3,11
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,2,4,7
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,10,10,15,4,39
PALCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,11,7,8,29
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,13,12,7,4,36
PAMPA AULLAGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,1,0,2
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,4,4,6,21
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,4,1,2,9
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,2,0,3
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,4,4,3,18
PAZÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,0,1,3
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,0,1,3
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,4,10,18,36
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,2,1,1,4
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,3,6,2,14
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,3,0,3,6
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,4,0,3,10
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,11,6,5,1,23
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,5,4,8,4,21
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,5,7,1,1,14
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,2,6,8
POSTRER VALLE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,2,0,0,3
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,56,54,82,112,304
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,5,4,4,14
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,0,0,1
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,10,10,14,15,49
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,2,1,4
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,1,2
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,1,2,5,10
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,13,6,21
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,4,10,8,28
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,3,4,6,14
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,14,14,5,3,36
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,17,19,11,13,60
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,2,9,4,18
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,9,6,3,22
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,2,0,1,3
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,20,25,62,59,166
QUIME,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,5,2,6,17
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,2,0,2,7
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,10,8,18
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,1,0,0,2
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,21,16,1,1,39
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,4,3,6,5,18
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,16,8,16,28,68
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,44,59,24,29,156
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,0,5,3,10
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,3,23,18,47
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,2,6,6,15
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,5,3,6,2,16
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,7,10,1,4,22
SAN AGUSTIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,1,0,0,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,0,1,0,1,2
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,2,6,0,1,9
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,3,4,0,0,7
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,2,0,1,9
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,6,6,1,2,15
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2022-10-01,14,14,14,8,50
