municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,49,74,49,74,123
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,93,75,93,75,168
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,52,50,52,50,102
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,8,3,8,3,11
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,18,8,18,8,26
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,5224,5749,5224,5749,10973
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,38,28,38,28,66
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,69,84,69,84,153
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,53,49,53,49,102
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,258,301,258,301,559
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,41,31,41,31,72
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,188,214,188,214,402
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,98,65,98,65,163
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,35,35,35,35,70
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,12,11,12,11,23
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,17,18,17,18,35
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,67,59,67,59,126
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,80,77,80,77,157
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,87,86,87,86,173
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,37,27,37,27,64
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,70,75,70,75,145
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,18,7,18,7,25
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,240,352,240,352,592
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,133,157,133,157,290
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,79,71,79,71,150
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,26,28,26,28,54
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,1,2,1,2,3
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,167,256,167,256,423
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,20,43,20,43,63
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,70,82,70,82,152
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,17,9,17,9,26
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,42,37,42,37,79
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,62,109,62,109,171
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,6,6,6,6,12
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,19,21,19,21,40
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,92,69,92,69,161
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,45,50,45,50,95
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,49,45,49,45,94
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,90,85,90,85,175
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,130,145,130,145,275
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,5499,5477,5499,5477,10976
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,0,2,0,2,2
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,73,57,73,57,130
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,21,21,21,21,42
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,18,22,18,22,40
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,17,6,17,6,23
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,145,134,145,134,279
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,40,45,40,45,85
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,10,10,10,10,20
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,38,46,38,46,84
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,12,24,12,24,36
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,73,69,73,69,142
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,58,79,58,79,137
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,48,38,48,38,86
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,77,85,77,85,162
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,93,118,93,118,211
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,64,67,64,67,131
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,44,34,44,34,78
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,49,56,49,56,105
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,134,143,134,143,277
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,3,4,3,4,7
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,19,22,19,22,41
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,200,206,200,206,406
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,634,606,634,606,1240
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,28,24,28,24,52
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,25,24,25,24,49
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,20,13,20,13,33
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,100,19,100,19,119
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,50,61,50,61,111
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,87,113,87,113,200
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,27,18,27,18,45
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,2080,1954,2080,1954,4034
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,252,257,252,257,509
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,117,99,117,99,216
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,56,56,56,56,112
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,89,83,89,83,172
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,225,167,225,167,392
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,46,29,46,29,75
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,28,56,28,56,84
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,10,13,10,13,23
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,3,7,3,7,10
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,36,32,36,32,68
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,31,45,31,45,76
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,48,36,48,36,84
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,149,143,149,143,292
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,64,43,64,43,107
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,30,27,30,27,57
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,23,18,23,18,41
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,22,16,22,16,38
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,112,96,112,96,208
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,137,142,137,142,279
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,168,184,168,184,352
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,37,45,37,45,82
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,8,8,8,8,16
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,1167,1120,1167,1120,2287
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,81,70,81,70,151
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,4,18,4,18,22
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,52,43,52,43,95
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,40,30,40,30,70
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,124,136,124,136,260
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,35,35,35,35,70
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,22,26,22,26,48
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,130,107,130,107,237
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,53,49,53,49,102
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,6,7,6,7,13
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,126,131,126,131,257
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,276,340,276,340,616
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,184,153,184,153,337
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,109,80,109,80,189
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,7,5,7,5,12
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,149,143,149,143,292
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,23,14,23,14,37
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,10,28,10,28,38
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,51,55,51,55,106
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,44,56,44,56,100
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,322,325,322,325,647
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,128,68,128,68,196
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,62,78,62,78,140
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,7,17,7,17,24
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,341,240,341,240,581
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,17,15,17,15,32
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,76,90,76,90,166
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,47,79,47,79,126
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,111,145,111,145,256
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,43,36,43,36,79
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,32,21,32,21,53
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,52,36,52,36,88
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,26,17,26,17,43
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,7,17,7,17,24
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,21,10,21,10,31
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,46,53,46,53,99
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,97,85,97,85,182
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,44,43,44,43,87
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,125,118,125,118,243
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,108,122,108,122,230
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,294,340,294,340,634
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,40,54,40,54,94
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,36,17,36,17,53
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,26,20,26,20,46
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,112,103,112,103,215
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,112,109,112,109,221
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,274,237,274,237,511
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,13,41,13,41,54
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,88,109,88,109,197
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,163,168,163,168,331
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,63,62,63,62,125
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,47,54,47,54,101
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,33,31,33,31,64
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,162,147,162,147,309
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,68,72,68,72,140
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,23,39,23,39,62
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,0,4,0,4,4
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,14,11,14,11,25
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,3,7,3,7,10
SAN RAFAEL,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,36,21,36,21,57
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,42,45,42,45,87
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,62,50,62,50,112
SANTA ANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,55,50,55,50,105
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,8874,10691,8874,10691,19565
SANTA ROSA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,33,26,33,26,59
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,86,103,86,103,189
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,26,22,26,22,48
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,38,39,38,39,77
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,15,13,15,13,28
SANTIVAÑES,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,36,41,36,41,77
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,11,8,11,8,19
SAPAHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,50,58,50,58,108
SENA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,24,39,24,39,63
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,50,36,50,36,86
SICAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,27,22,27,22,49
SIPE SIPE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,84,57,84,57,141
SOPACHUY,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,27,21,27,21,48
SORACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,32,35,32,35,67
SORATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,81,61,81,61,142
SUCRE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,2928,2929,2928,2929,5857
TACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,1,10,1,10,11
TACACOMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,21,14,21,14,35
TACOBAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,39,18,39,18,57
TACOPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,67,78,67,78,145
TAHUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,2,10,2,10,12
TAPACARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,59,58,59,58,117
TARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,61,45,61,45,106
TARACO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,10,10,10,10,20
TARATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,27,111,27,111,138
TARIJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,1294,1244,1294,1244,2538
TARVITA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,130,138,130,138,268
TEOPONTE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,57,67,57,67,124
TIAWANACU,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,55,50,55,50,105
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,77,49,77,49,126
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,34,18,34,18,52
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,87,89,87,89,176
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,251,230,251,230,481
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,7,9,7,9,16
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,15,14,15,14,29
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,18,23,18,23,41
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,44,43,44,43,87
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,95,137,95,137,232
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,63,51,63,51,114
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,44,44,44,44,88
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,33,30,33,30,63
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,42,44,42,44,86
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,14,19,14,19,33
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,759,737,759,737,1496
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,673,796,673,796,1469
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,69,60,69,60,129
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,23,11,23,11,34
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,171,155,171,155,326
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,163,177,163,177,340
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,51,63,51,63,114
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,91,99,91,99,190
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,486,440,486,440,926
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,111,129,111,129,240
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,168,185,168,185,353
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,18,4,18,4,22
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,220,284,220,284,504
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,29,23,29,23,52
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,14,5,14,5,19
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,57,66,57,66,123
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,507,456,507,456,963
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,133,146,133,146,279
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,197,195,197,195,392
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,65,38,65,38,103
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,55,52,55,52,107
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,3,7,3,7,10
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,336,292,336,292,628
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,22,12,22,12,34
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,898,882,898,882,1780
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,28,24,28,24,52
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,39,35,39,35,74
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,234,213,234,213,447
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,35,20,35,20,55
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,40,38,40,38,78
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,90,82,90,82,172
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-11-01,54,31,54,31,85
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,30,35,30,35,65
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,107,113,107,113,220
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,15,15,15,15,30
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,55,60,55,60,115
ALALAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,7,4,7,4,11
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,18,39,18,39,57
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,13,22,13,22,35
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,67,56,67,56,123
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,21,20,21,20,41
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,10,15,10,15,25
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,63,76,63,76,139
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,11,8,11,8,19
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,14,16,14,16,30
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,22,27,22,27,49
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,27,25,27,25,52
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,129,98,129,98,227
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,194,224,194,224,418
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,19,21,19,21,40
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,42,38,42,38,80
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,21,20,21,20,41
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,62,63,62,63,125
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,29,72,29,72,101
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,25,21,25,21,46
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,34,29,34,29,63
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,8,4,8,4,12
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,23,31,23,31,54
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,60,50,60,50,110
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,276,296,276,296,572
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,158,150,158,150,308
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,24,18,24,18,42
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,9,3,9,3,12
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,19,11,19,11,30
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,83,86,83,86,169
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,110,98,110,98,208
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,30,31,30,31,61
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,37,33,37,33,70
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,45,41,45,41,86
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,27,25,27,25,52
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,25,18,25,18,43
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,67,88,67,88,155
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2005-12-01,9,16,9,16,25
