municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,20,25,20,25,45
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,81,128,81,128,209
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,72,129,72,129,201
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,124,220,124,220,344
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,68,134,68,134,202
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,190,221,190,221,411
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,137,108,137,108,245
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,841,1332,841,1332,2173
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,123,462,123,462,585
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,205,462,205,462,667
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,18,31,18,31,49
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,83,114,83,114,197
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,185,395,185,395,580
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,144,279,144,279,423
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,22,41,22,41,63
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,31,60,31,60,91
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,8227,11107,8227,11107,19334
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,52,90,52,90,142
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,130,158,130,158,288
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,139,244,139,244,383
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,656,788,656,788,1444
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,104,270,104,270,374
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,407,626,407,626,1033
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,172,219,172,219,391
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,7,8,7,8,15
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,37,81,37,81,118
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,14,13,14,13,27
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,29,60,29,60,89
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,122,322,122,322,444
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,27,35,27,35,62
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,124,243,124,243,367
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,68,128,68,128,196
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,156,336,156,336,492
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,27,61,27,61,88
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,621,1731,621,1731,2352
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,256,427,256,427,683
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,253,423,253,423,676
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,41,87,41,87,128
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,15,9,15,9,24
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,355,677,355,677,1032
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,18,43,18,43,61
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,71,88,71,88,159
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,57,130,57,130,187
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,135,346,135,346,481
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,194,503,194,503,697
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,18,45,18,45,63
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,94,167,94,167,261
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,188,367,188,367,555
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,157,213,157,213,370
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,155,361,155,361,516
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,213,289,213,289,502
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,198,676,198,676,874
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,18415,35027,18415,35027,53442
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,5,7,5,7,12
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,119,198,119,198,317
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,68,148,68,148,216
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,48,114,48,114,162
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,17,16,17,16,33
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,505,924,505,924,1429
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,128,155,128,155,283
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,16,38,16,38,54
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,118,174,118,174,292
MACHACAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,56,61,56,61,117
MACHARETI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,219,436,219,436,655
MAGDALENA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,140,263,140,263,403
MAIRANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,99,219,99,219,318
MALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,32,41,32,41,73
MAPIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,207,390,207,390,597
MECAPACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,159,190,159,190,349
MINEROS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,96,274,96,274,370
MIZQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,131,220,131,220,351
MOCOMOCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,206,230,206,230,436
MOJINETE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,42,78,42,78,120
MOJOCOYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,69,262,69,262,331
MONTEAGUDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,706,1453,706,1453,2159
MONTERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,1280,2189,1280,2189,3469
MORO MORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,25,77,25,77,102
MOROCHATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,75,177,75,177,252
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,94,110,94,110,204
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,9,8,9,8,17
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,147,156,147,156,303
OCURI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,134,281,134,281,415
OKINAWA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,179,567,179,567,746
OMEREQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,91,188,91,188,279
ORURO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,6463,9376,6463,9376,15839
PADCAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,308,514,308,514,822
PADILLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,257,653,257,653,910
PAILON,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,102,168,102,168,270
PALCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,86,127,86,127,213
PALOS BLANCOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,403,481,403,481,884
PAMPA AULLAGAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,16,70,16,70,86
PAMPA GRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,77,205,77,205,282
PAPEL PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,54,96,54,96,150
PASORAPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,47,90,47,90,137
PATACAMAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,115,162,115,162,277
PAZÑA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,146,208,146,208,354
PELECHUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,173,145,173,145,318
POCOATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,366,442,366,442,808
POCONA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,105,138,105,138,243
POJO (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,46,92,46,92,138
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,59,100,59,100,159
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,86,138,86,138,224
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,131,441,131,441,572
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,162,251,162,251,413
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,249,626,249,626,875
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,66,70,66,70,136
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,16,57,16,57,73
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,5954,9157,5954,9157,15111
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,95,218,95,218,313
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,50,103,50,103,153
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,100,233,100,233,333
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,276,214,276,214,490
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,134,198,134,198,332
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,90,94,90,94,184
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,93,78,93,78,171
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,364,516,364,516,880
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,110,182,110,182,292
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,2,6,2,6,8
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,193,343,193,343,536
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,484,706,484,706,1190
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,483,1039,483,1039,1522
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,327,861,327,861,1188
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,17,31,17,31,48
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,238,667,238,667,905
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,120,122,120,122,242
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,20,44,20,44,64
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,171,422,171,422,593
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,108,295,108,295,403
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,610,1349,610,1349,1959
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,172,458,172,458,630
RURRENABAQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,149,289,149,289,438
SABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,50,77,50,77,127
SACABA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,446,1394,446,1394,1840
SACABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,30,31,30,31,61
SACACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,165,466,165,466,631
SAIPINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,35,93,35,93,128
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,131,262,131,262,393
SAMAIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,116,210,116,210,326
SAN AGUSTIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,20,72,20,72,92
SAN ANDRES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,51,151,51,151,202
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,69,94,69,94,163
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,17,70,17,70,87
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,49,80,49,80,129
SAN BENITO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,69,171,69,171,240
SAN BORJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,234,577,234,577,811
SAN BUENA VENTURA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,80,169,80,169,249
SAN CARLOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,236,486,236,486,722
SAN IGNACIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,236,512,236,512,748
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,694,1464,694,1464,2158
SAN JAVIER(BNI),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,27,55,27,55,82
SAN JAVIER(STC),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,75,186,75,186,261
SAN JOAQUIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,36,78,36,78,114
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,272,476,272,476,748
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,189,429,189,429,618
SAN JULIAN,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,652,1046,652,1046,1698
SAN LORENZO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,28,119,28,119,147
SAN LORENZO(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,144,436,144,436,580
SAN LUCAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,391,914,391,914,1305
SAN MATIAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,73,156,73,156,229
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,118,230,118,230,348
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,59,140,59,140,199
SAN PEDRO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,324,604,324,604,928
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,251,408,251,408,659
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,81,80,81,80,161
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,2,11,2,11,13
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,41,69,41,69,110
SAN PEDRO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,37,63,37,63,100
SAN RAFAEL,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,83,144,83,144,227
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,33,114,33,114,147
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,118,243,118,243,361
SANTA ANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,87,220,87,220,307
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,23381,39935,23381,39935,63316
SANTA ROSA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,71,159,71,159,230
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,170,371,170,371,541
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,47,61,47,61,108
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,57,122,57,122,179
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,37,71,37,71,108
SANTIVAÑES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,62,110,62,110,172
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,29,38,29,38,67
SAPAHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,125,154,125,154,279
SENA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,43,66,43,66,109
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,97,133,97,133,230
SICAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,16,23,16,23,39
SIPE SIPE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,125,580,125,580,705
SOPACHUY,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,120,254,120,254,374
SORACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,56,91,56,91,147
SORATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,184,241,184,241,425
SUCRE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,7372,15248,7372,15248,22620
TACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,10,37,10,37,47
TACACOMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,58,159,58,159,217
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,129,170,129,170,299
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,75,186,75,186,261
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,25,40,25,40,65
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,164,392,164,392,556
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,182,381,182,381,563
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,26,86,26,86,112
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,50,66,50,66,116
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,4149,8069,4149,8069,12218
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,227,540,227,540,767
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,118,138,118,138,256
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,79,142,79,142,221
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,133,367,133,367,500
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,58,95,58,95,153
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,101,324,101,324,425
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,384,776,384,776,1160
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,23,42,23,42,65
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,15,42,15,42,57
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,22,14,22,14,36
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,12,36,12,36,48
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,148,192,148,192,340
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,165,287,165,287,452
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,145,309,145,309,454
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,90,236,90,236,326
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,84,147,84,147,231
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,43,59,43,59,102
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,22,17,22,17,39
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,1028,1931,1028,1931,2959
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,1170,2125,1170,2125,3295
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,92,113,92,113,205
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,20,40,20,40,60
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,369,666,369,666,1035
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,114,294,114,294,408
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,47,83,47,83,130
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,727,760,727,760,1487
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,107,238,107,238,345
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,238,624,238,624,862
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,439,984,439,984,1423
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,28,49,28,49,77
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,461,589,461,589,1050
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,56,52,56,52,108
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,22,69,22,69,91
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,156,308,156,308,464
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,631,1122,631,1122,1753
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,272,392,272,392,664
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,448,1144,448,1144,1592
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,256,412,256,412,668
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,148,335,148,335,483
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,15,33,15,33,48
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,371,895,371,895,1266
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,45,66,45,66,111
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,1499,2687,1499,2687,4186
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,82,175,82,175,257
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,109,172,109,172,281
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,365,1014,365,1014,1379
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,75,93,75,93,168
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,80,174,80,174,254
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,131,309,131,309,440
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-10-01,103,219,103,219,322
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,102,169,102,169,271
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,412,654,412,654,1066
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,38,69,38,69,107
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,242,507,242,507,749
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,80,45,80,45,125
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,90,191,90,191,281
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,93,244,93,244,337
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,43,78,43,78,121
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,15,19,15,19,34
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,26,53,26,53,79
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,185,302,185,302,487
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,40,106,40,106,146
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,32,80,32,80,112
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,56,101,56,101,157
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,81,155,81,155,236
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,187,278,187,278,465
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,715,954,715,954,1669
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,67,84,67,84,151
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,81,150,81,150,231
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,51,93,51,93,144
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,224,480,224,480,704
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,275,502,275,502,777
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,73,115,73,115,188
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,53,119,53,119,172
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,26,40,26,40,66
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-11-01,50,98,50,98,148
