municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,9,6,9,15
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,4,2,4,6
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,80,435,80,435,515
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9050,20398,9050,20398,29448
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,145,271,145,271,416
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,10,2,10,12
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,5,5,5,10
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,13,10,13,23
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,19,65,19,65,84
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,14,13,14,13,27
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,7,10,7,17
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,3,2,3,5
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,28,35,28,35,63
COMBAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,3,1,3,4
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,1,0,1,1
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,5,0,5,5
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,7,3,7,10
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,1,2,1,3
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,81,145,81,145,226
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,25,19,25,19,44
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,89,96,89,96,185
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,120,1,120,121
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,16,80,16,80,96
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9,9,9,9,18
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,8,2,8,10
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,19,3,19,22
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,0,2,0,2
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3520,6196,3520,6196,9716
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,1,2,1,3
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,11,3,11,14
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,142,247,142,247,389
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,5,1,5,6
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,27,29,27,29,56
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,13,19,13,19,32
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,9,2,9,11
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,1,5,1,6
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,13,1,13,14
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,18,10,18,28
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,3,2,3,5
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,14,6,14,20
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,12,5,12,17
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,3,4,3,7
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,16,6,16,22
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,178,209,178,209,387
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,19,21,19,21,40
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,24,38,24,38,62
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,2,0,2,2
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,1,3,1,4
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,116,88,116,88,204
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,4,1,4,5
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,1,4,1,5
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,0,4,0,4
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,8,5,8,13
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,8,14,8,14,22
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,1,0,1,1
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,8,14,8,14,22
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,6,7,6,13
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,17,7,17,24
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,28,180,28,180,208
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,12606,28963,12606,28963,41569
LA RIVERA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,3,2,3,5
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,8,11,8,11,19
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,10,6,10,16
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,61,139,61,139,200
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,12,9,12,9,21
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,18,3,18,21
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,3,0,3,3
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,17,15,17,32
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,56,10,56,66
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,67,101,67,101,168
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,3,0,3,3
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,3,1,3,4
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,3,0,3,3
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,29,19,29,19,48
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,51,15,51,66
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,4,1,4,5
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,13,15,13,28
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,6,6,6,12
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,11,7,11,18
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,69,317,69,317,386
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,742,1559,742,1559,2301
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,13,72,13,72,85
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,9,1,9,10
NAZACARA DE PACAJES,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,8,1,8,9
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,2,0,2,2
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,12,76,12,76,88
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,12,7,12,19
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1889,4588,1889,4588,6477
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,24,19,24,19,43
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,14,23,14,23,37
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,14,11,14,25
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,4,5,4,9
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,99,88,99,88,187
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,1,0,1,1
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,10,6,10,16
PAPEL PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,6,6,6,12
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,35,5,35,40
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,26,24,26,24,50
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,0,5,0,5
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,8,11,8,19
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,6,5,6,11
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,2,1,2,3
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,9,4,9,13
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,1,4,1,5
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,8,18,8,18,26
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,10,4,10,14
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,26,53,26,53,79
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,0,1,0,1
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,2,4,2,6
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2135,4576,2135,4576,6711
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,4,0,4,4
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,9,0,9,9
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,16,15,16,31
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,14,68,14,68,82
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,7,7,7,14
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,15,15,15,30
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,13,15,13,28
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,120,95,120,95,215
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,3,1,3,4
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,27,111,27,111,138
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,39,65,39,65,104
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,20,7,20,27
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,135,256,135,256,391
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,33,230,33,230,263
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,7,7,7,14
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,1,0,1,1
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,0,1,0,1
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,18,45,18,45,63
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,31,409,31,409,440
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,27,87,27,87,114
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,22,47,22,47,69
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,1,0,1,1
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,178,450,178,450,628
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9,12,9,12,21
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,5,1,5,6
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,6,4,6,10
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,5,2,5,7
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,5,0,5,5
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,8,8,8,8,16
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,6,0,6,6
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,7,0,7,7
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,19,11,19,30
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,33,94,33,94,127
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,12,11,12,23
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9,53,9,53,62
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,24,68,24,68,92
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,57,149,57,149,206
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,14,2,14,16
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9,55,9,55,64
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,7,2,7,9
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,17,22,17,22,39
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,13,35,13,35,48
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,33,349,33,349,382
SAN LORENZO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,5,2,5,7
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,20,2,20,22
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,18,11,18,29
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,61,2,61,63
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,27,80,27,80,107
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,10,5,10,15
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,29,66,29,66,95
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,0,1,0,1
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,4,2,4,6
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,2,3,2,5
SAN PEDRO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,6,5,6,11
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,8,16,8,16,24
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,40,1,40,41
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,97,10,97,107
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,12,98,12,98,110
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6570,15998,6570,15998,22568
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,20,3,20,23
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9,30,9,30,39
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,1,0,1,1
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,63,26,63,26,89
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,1,2,1,3
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9,8,9,8,17
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,7,1,7,8
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,2,10,2,12
SICAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,3,1,3,1,4
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,16,142,16,142,158
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,0,1,0,1
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,2,5,2,7
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,16,23,16,23,39
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2613,6901,2613,6901,9514
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,29,10,29,39
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,3,5,3,8
TACOPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
TAHUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,2,2,2,4
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,58,11,58,69
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,14,31,14,31,45
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,7,5,7,12
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2187,5938,2187,5938,8125
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,12,4,12,16
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,6,5,6,11
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,4,11,4,15
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,5,0,5,5
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,20,31,20,31,51
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,32,149,32,149,181
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,44,281,44,281,325
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,3,6,3,9
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,1,2,1,3
TODOS SANTOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,2,2,2,4
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,7,1,7,8
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,10,7,10,17
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,5,10,5,10,15
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,7,5,7,5,12
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,8,6,8,14
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,4,2,4,6
TOTORA(ORR),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,1,1,1,2
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,0,2,0,2
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,307,798,307,798,1105
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,138,235,138,235,373
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,0,2,0,2
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,91,155,91,155,246
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,8,4,8,12
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,70,0,70,70
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,39,123,39,123,162
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,16,45,16,45,61
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,66,147,66,147,213
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,83,274,83,274,357
VILA VILA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,1,3,1,3,4
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,126,165,126,165,291
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,25,2,25,27
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,6,6,6,6,12
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,53,94,53,94,147
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,10,59,10,59,69
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,44,157,44,157,201
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,48,168,48,168,216
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,9,14,9,14,23
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,4,1,4,1,5
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,92,15,92,107
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,311,1042,311,1042,1353
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,29,15,29,44
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,13,2,13,15
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,11,287,11,287,298
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,0,2,0,2,2
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,15,49,15,49,64
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,1,2,1,3
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-10-01,2,13,2,13,15
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,6,1,6,1,7
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,44,37,44,37,81
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,7,16,7,16,23
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,58,354,58,354,412
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,5,12,5,12,17
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,3,1,3,1,4
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,0,6,0,6,6
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,2,1,2,1,3
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,12,13,12,13,25
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,3,5,3,5,8
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,9,29,9,29,38
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,2,4,2,4,6
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,234,282,234,282,516
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,2,5,2,5,7
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,1,4,1,4,5
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,4,11,4,11,15
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,4,17,4,17,21
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,0,8,0,8,8
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,4,12,4,12,16
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,12,14,12,14,26
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,5,5,5,5,10
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,1,2,1,2,3
BELLA FLOR,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,23,43,23,43,66
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,121,234,121,234,355
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,22,41,22,41,63
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,11,7,11,7,18
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,3,1,3,1,4
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,4,12,4,12,16
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-11-01,39,64,39,64,103
