municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,8,13,8,13,21
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,2,0,2,2
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,8,3,8,11
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,9,1,9,1,10
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,3,2,3,5
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,2,0,2,2
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,5,1,5,1,6
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,1,2,1,3
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,15,16,15,16,31
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,195,143,195,143,338
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,16,9,16,9,25
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,2,0,2,2
OCURI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,16,1,16,17
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,494,495,494,495,989
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,2,3,2,5
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,6,2,6,2,8
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,2,0,2,2
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,6,0,6,0,6
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,16,21,16,21,37
PAMPA AULLAGAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,6,2,6,2,8
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,1,1,1,2
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,5,3,5,8
PELECHUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,2,1,2,3
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,5,1,5,6
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,2,3,2,5
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,3,0,3,3
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,23,14,23,14,37
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,529,479,529,479,1008
PRESTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,4,1,4,1,5
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,3,2,3,5
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,2176,0,2176,2176
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,2,1,2,3
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,2,2,2,4
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,9,1,9,1,10
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,12,10,12,10,22
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,10,11,10,11,21
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,16,17,16,17,33
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,3,2,3,5
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,33,38,33,38,71
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,36,42,36,42,78
QUIRUSILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,4,2,4,6
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,7,19,7,19,26
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,1,2,1,3
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,9,9,9,9,18
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,54,70,54,70,124
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,6,2,6,2,8
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,1,1,1,2
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,0,2,0,2
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,1,1,1,2
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,7,15,7,15,22
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,10,13,10,13,23
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,2,2,2,4
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,25,3,25,28
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,15,13,15,13,28
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,13,13,13,13,26
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,1,1,1,2
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,14,3,14,3,17
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,4,5,4,5,9
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,8,8,8,8,16
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,10,7,10,7,17
SAN LORENZO(PND),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,10,42,10,42,52
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,12,12,12,12,24
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,8,6,8,6,14
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,2,0,2,2
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,8,13,8,13,21
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,5,1,5,6
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,14,11,14,11,25
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,1,2,1,3
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,1,2,1,3
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,4,2,4,6
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,5,3,5,8
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,9,6,9,6,15
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2755,3881,2755,3881,6636
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,5,3,5,8
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,4,6,4,6,10
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,14,1,14,1,15
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,5,1,5,1,6
SAPAHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,4,1,4,5
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,6,9,6,9,15
SORACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,3,1,3,4
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,8,3,8,3,11
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1127,702,1127,702,1829
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,4,3,4,7
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,1,1,1,2
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,7,7,7,7,14
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,3,1,3,1,4
TARACO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,7,5,7,5,12
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,585,562,585,562,1147
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,32,76,32,76,108
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,4,0,4,4
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
TINGUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,0,2,0,2
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,28,32,28,32,60
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,28,26,28,26,54
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
TOCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,2,1,2,3
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,3,1,3,4
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,1,2,1,3
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,4,2,4,6
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,3,2,3,5
TOTORA(ORR),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,74,122,74,122,196
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,60,87,60,87,147
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,53,33,53,33,86
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,5,1,5,1,6
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,7,7,7,7,14
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,14,4,14,4,18
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,22,34,22,34,56
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,42,40,42,40,82
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,62,26,62,26,88
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,1,0,1,1
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
VILLA SERRANO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,0,1,0,1
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,8,11,8,11,19
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,8,7,8,7,15
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,10,15,10,15,25
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,30,11,30,11,41
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,0,2,0,2
WALDO BALLIVIAN,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,1,2,1,2,3
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,13,13,13,13,26
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,170,154,170,154,324
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,5,6,5,6,11
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,0,2,0,2,2
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,2,5,2,5,7
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2005-10-01,7,7,7,7,14
ACACIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,0,3,0,3
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,11,7,11,7,18
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,1,3,1,4
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,30,38,30,38,68
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,2,0,2,2
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,2,1,2,3
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,5,0,5,5
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,8,4,8,4,12
ARQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,1,2,1,3
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,5,8,5,8,13
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,70,52,70,52,122
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,2,0,2,2
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,10,5,10,5,15
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,3,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,2,3,2,5
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,0,3,0,3
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,3,2,3,5
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
BELLA FLOR,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,9,11,9,11,20
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,31,25,31,25,56
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,12,2,12,2,14
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,0,3,0,3
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,1,2,1,3
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,19,9,19,9,28
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,9,3,9,12
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,5,1,5,1,6
CAJUATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,2,0,2,2
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,3,3,3,6
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,1,2,1,3
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,29,52,29,52,81
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,11,12,11,12,23
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,12,1,12,13
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,2,1,2,3
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,2,1,2,3
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,12,8,12,8,20
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,7,4,7,4,11
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,6,6,6,6,12
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,8,3,8,11
CHIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
CHOQUE COTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,12,5,12,5,17
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,13,11,13,11,24
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,2,0,2,2
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,3,3,3,6
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,27,27,27,27,54
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1633,1614,1633,1614,3247
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,30,34,30,34,64
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,2,1,2,3
COLLANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,0,2,0,2
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,2,0,2,2
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,3,0,3,3
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,7,4,7,4,11
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,3,3,3,6
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,9,18,9,18,27
COMBAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,1,2,1,3
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,3,0,3,3
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,5,0,5,0,5
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,8,10,8,10,18
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,5,2,5,2,7
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,8,8,8,8,16
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,0,2,0,2
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,8,2,8,2,10
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,4,1,4,1,5
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,2,2,2,4
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,4,2,4,2,6
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,3,1,3,4
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1828,2192,1828,2192,4020
EL CHORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,1,3,1,4
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,61,57,61,57,118
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,19,11,19,11,30
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,8,6,8,6,14
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,0,3,0,3
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,6,2,6,8
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,4,11,4,11,15
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,2,3,2,5
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,55,69,55,69,124
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,6,17,6,17,23
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,7,5,7,5,12
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,202,274,202,274,476
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,7,2,7,2,9
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,0,2,0,2
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,1,0,1,1
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,2,3,2,5
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,4,2,4,2,6
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,6,2,6,8
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,13,8,13,8,21
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2718,2708,2718,2708,5426
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,1,2,1,3
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,0,2,0,2
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
LICOMA PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,0,2,0,2
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,10,11,10,11,21
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,2,1,2,3
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,1,2,1,3
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,0,3,0,3
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,3,1,3,4
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,0,1,0,1
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,13,12,13,12,25
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,18,2,18,20
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,13,13,13,13,26
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,37,3,37,40
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,2,1,2,3
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,3,1,3,1,4
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,23,21,23,21,44
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,168,156,168,156,324
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,8,0,8,0,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,0,2,0,2,2
OCURI,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,2,1,2,1,3
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,9,7,9,7,16
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-11-01,1,1,1,1,2
