,group,variable,month,DPT 1RA DOSIS,DPT 1RA DOSIS,TOTALES,TOTALES,TOTALES
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,0,13,0,13,13
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,21,19,21,19,40
TUPIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,1,2,1,2,3
TURCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,3,0,3,0,3
UMALA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,0,33,0,33,33
UNCIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,2,44,2,44,46
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,1,11,1,11,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,11,1,11,1,12
VACAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,0,22,0,22,22
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,105,171,105,171,276
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,4,2,4,2,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,3,0,3,0,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,10,2,10,2,12
VILLAZON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,28,0,28,0,28
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,2,0,2,0,2
YACO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,0,16,0,16,16
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,12,2,12,2,14
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,2,4,2,4,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-10-01,0,25,0,25,25
ALALAY,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,1,0,1,1
APOLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,42,0,42,42
ARQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,18,4,18,22
ATOCHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,6,9,6,9,15
AYO AYO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,13,0,13,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,32,9,32,41
BATALLAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,0,4,0,4
BAURES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,4,0,4,4
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,9,0,9,9
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,5,4,5,4,9
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,19,3,19,3,22
BETANZOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,20,0,20,20
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,20,0,20,20
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,4,0,4,4
CAMARGO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,12,9,12,21
CARANAVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,1,1,1,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,6,3,6,3,9
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,17,10,17,10,27
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,15,0,15,15
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,56,0,56,56
CHUMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,6,0,6,6
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,36,4,36,4,40
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,197,2,197,2,199
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,0,9,0,9
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,3,1,3,1,4
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,5,2,5,2,7
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,12,0,12,0,12
COMARAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,1,9,1,10
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,0,4,0,4
COPACABANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,1,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,0,2,0,2
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,3,1,3,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,0,2,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,7,1,7,1,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,99,64,99,64,163
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,1,2,1,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,8,1,8,9
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,4,9,4,13
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,23,0,23,23
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,10,2,10,12
HUANUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,23,0,23,23
ICHOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,16,0,16,16
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,33,2,33,35
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,5,13,5,13,18
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,2,0,2,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,175,70,175,70,245
LORETO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,10,2,10,12
MAIRANA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,1,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,12,1,12,1,13
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,3,0,3,3
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,2,2,2,4
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,5,0,5,5
OCURI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,5,0,5,5
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,0,9,0,9
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,7,1,7,1,8
PALCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,4,4,4,8
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,1,1,1,2
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,19,0,19,19
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,6,2,6,8
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,2,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,81,2,81,83
PUCARANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,15,120,15,120,135
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,69,0,69,69
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,2,4,2,6
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,14,13,14,13,27
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,0,2,0,2
PUNA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,16,4,16,20
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,5,0,5,0,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,1,2,1,3
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,10,65,10,65,75
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,73,0,73,0,73
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,0,9,0,9
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,32,86,32,86,118
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,4,0,4,4
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,9,1,9,1,10
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,3,1,3,1,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,10,3,10,3,13
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,8,4,8,12
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,14,2,14,2,16
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,1,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,4,0,4,4
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,11,4,11,4,15
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,6,5,6,5,11
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,6,0,6,0,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,220,26,220,26,246
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,8,0,8,0,8
SENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,3,0,3,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,20,4,20,4,24
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,2,1,2,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,23,2,23,2,25
TACACHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,7,54,7,54,61
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,4,0,4,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,17,6,17,6,23
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,5,6,5,6,11
TOCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,0,2,0,2
TORO TORO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,10,5,10,5,15
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,16,7,16,7,23
UMALA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,2,0,2,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,13,0,13,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,0,2,0,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,12,26,12,26,38
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,2,0,2,2
VINTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,67,221,67,221,288
VITICHI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,2,28,2,28,30
WARNES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,1,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,5,0,5,0,5
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,4,1,4,1,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-11-01,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,2,0,2,0,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,4,1,4,5
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,11,0,11,0,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,1,1,1,2
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,2,3,2,3,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,20,38,20,38,58
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,0,4,0,4
CABEZAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,1,4,1,5
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,0,4,0,4
CARAPARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,5,0,5,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,6,0,6,0,6
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,21,0,21,0,21
COCAPATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,2,2,2,2,4
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,34,0,34,0,34
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,6,1,6,1,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,19,0,19,19
COMARAPA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,0,4,0,4
COROICO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
CORQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,2,0,2,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,13,58,13,58,71
CUEVO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,3,0,3,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,113,92,113,92,205
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,2,2,2,2,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,6,1,6,1,7
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,12,0,12,0,12
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,1,0,1,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,14,0,14,0,14
ICHOCA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,9,0,9,9
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,4,0,4,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,10,0,10,10
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,10,2,10,2,12
LA PAZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,125,0,125,0,125
LORETO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,4,0,4,4
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,20,1,20,1,21
MIZQUE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,3,0,3,3
MONTERO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,5,0,5,0,5
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,7,0,7,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,2,0,2,2
OCURI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,10,0,10,10
OKINAWA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,3,0,3,3
ORURO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,31,0,31,0,31
PADCAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,6,4,6,10
PAILON,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,16,0,16,16
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,75,0,75,75
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,8,1,8,9
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,1,4,1,5
PUCARANI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,2,0,2,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,6,5,6,5,11
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
PUNA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,42,11,42,11,53
PUNATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,0,4,0,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
QUIME,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,1,0,1,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,4,0,4,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,12,2,12,2,14
ROBORE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,3,5,3,5,8
SABAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,73,1,73,74
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,6,1,6,7
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,3,0,3,0,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,3,0,3,0,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,4,0,4,0,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,22,0,22,0,22
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,3,0,3,0,3
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,11,0,11,0,11
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,1,0,1,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,5,0,5,5
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,6,0,6,0,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,259,0,259,0,259
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,3,0,3,3
SENA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,1,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,7,0,7,0,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,2,2,2,2,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,42,0,42,0,42
TACACOMA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,0,13,0,13,13
TAPACARI,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,1,1,1,2
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,5,3,5,3,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,8,7,8,7,15
TOLATA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,3,0,3,0,3
TOMINA,vacunaciones en ninos de 12 a 23 meses,dpt 1ra dosis,2010-12-01,1,0,1,0,1
