,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CHALLAPATA,vih,no de personas con prueba rapida,2023-10-01,13,33,46
CHARAGUA,vih,no de personas con prueba rapida,2023-10-01,10,13,23
CHAYANTA,vih,no de personas con prueba rapida,2023-10-01,2,1,3
CHIMORE,vih,no de personas con prueba rapida,2023-10-01,27,57,84
CHIPAYA,vih,no de personas con prueba rapida,2023-10-01,2,7,9
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2023-10-01,19,30,49
CHUMA,vih,no de personas con prueba rapida,2023-10-01,5,2,7
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2023-10-01,1,1,2
CKOCHAS,vih,no de personas con prueba rapida,2023-10-01,1,2,3
CLIZA,vih,no de personas con prueba rapida,2023-10-01,6,11,17
COBIJA,vih,no de personas con prueba rapida,2023-10-01,109,99,208
COCAPATA,vih,no de personas con prueba rapida,2023-10-01,1,3,4
COCHABAMBA,vih,no de personas con prueba rapida,2023-10-01,1802,2643,4445
COLCAPIRHUA,vih,no de personas con prueba rapida,2023-10-01,81,141,222
"COLCHA ""K""",vih,no de personas con prueba rapida,2023-10-01,3,3,6
COLOMI,vih,no de personas con prueba rapida,2023-10-01,6,17,23
COLPA BELGICA,vih,no de personas con prueba rapida,2023-10-01,3,3,6
COLQUECHACA,vih,no de personas con prueba rapida,2023-10-01,4,3,7
COLQUENCHA,vih,no de personas con prueba rapida,2023-10-01,10,23,33
COLQUIRI,vih,no de personas con prueba rapida,2023-10-01,41,0,41
COMARAPA,vih,no de personas con prueba rapida,2023-10-01,16,40,56
CONCEPCION,vih,no de personas con prueba rapida,2023-10-01,17,21,38
COPACABANA,vih,no de personas con prueba rapida,2023-10-01,2,2,4
CORO CORO,vih,no de personas con prueba rapida,2023-10-01,0,7,7
COROICO,vih,no de personas con prueba rapida,2023-10-01,27,24,51
CORQUE,vih,no de personas con prueba rapida,2023-10-01,0,3,3
COTAGAITA,vih,no de personas con prueba rapida,2023-10-01,6,7,13
COTOCA,vih,no de personas con prueba rapida,2023-10-01,43,375,418
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2023-10-01,25,55,80
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2023-10-01,0,4,4
CULPINA,vih,no de personas con prueba rapida,2023-10-01,3,28,31
CURVA,vih,no de personas con prueba rapida,2023-10-01,1,3,4
DESAGUADERO,vih,no de personas con prueba rapida,2023-10-01,3,13,16
EL ALTO,vih,no de personas con prueba rapida,2023-10-01,868,1484,2352
EL PUENTE(STC),vih,no de personas con prueba rapida,2023-10-01,44,100,144
EL PUENTE(TJA),vih,no de personas con prueba rapida,2023-10-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2023-10-01,114,147,261
EL VILLAR,vih,no de personas con prueba rapida,2023-10-01,0,2,2
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2023-10-01,4,22,26
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2023-10-01,72,192,264
ESCARA,vih,no de personas con prueba rapida,2023-10-01,0,2,2
ESCOMA,vih,no de personas con prueba rapida,2023-10-01,1,2,3
ESMERALDA,vih,no de personas con prueba rapida,2023-10-01,3,11,14
EUCALIPTUS,vih,no de personas con prueba rapida,2023-10-01,1,0,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2023-10-01,11,32,43
FILADELFIA,vih,no de personas con prueba rapida,2023-10-01,0,4,4
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2023-10-01,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2023-10-01,6,17,23
GUANAY,vih,no de personas con prueba rapida,2023-10-01,5,37,42
GUAYARAMERIN,vih,no de personas con prueba rapida,2023-10-01,104,120,224
HUACARETA,vih,no de personas con prueba rapida,2023-10-01,1,0,1
HUANUNI,vih,no de personas con prueba rapida,2023-10-01,35,49,84
HUAYLLAMARCA,vih,no de personas con prueba rapida,2023-10-01,7,8,15
ICLA,vih,no de personas con prueba rapida,2023-10-01,2,7,9
INCAHUASI,vih,no de personas con prueba rapida,2023-10-01,6,25,31
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2023-10-01,10,18,28
IXIAMAS,vih,no de personas con prueba rapida,2023-10-01,2,6,8
JESUS DE MACHACA,vih,no de personas con prueba rapida,2023-10-01,9,13,22
LA GUARDIA,vih,no de personas con prueba rapida,2023-10-01,52,90,142
LA PAZ,vih,no de personas con prueba rapida,2023-10-01,1540,2267,3807
LA RIVERA,vih,no de personas con prueba rapida,2023-10-01,5,6,11
LAJA,vih,no de personas con prueba rapida,2023-10-01,4,15,19
LAS CARRERAS,vih,no de personas con prueba rapida,2023-10-01,2,3,5
LLALLAGUA,vih,no de personas con prueba rapida,2023-10-01,43,55,98
LLICA,vih,no de personas con prueba rapida,2023-10-01,1,3,4
MACHACAMARCA,vih,no de personas con prueba rapida,2023-10-01,2,5,7
MACHARETI,vih,no de personas con prueba rapida,2023-10-01,22,40,62
MAGDALENA,vih,no de personas con prueba rapida,2023-10-01,1,0,1
MAIRANA,vih,no de personas con prueba rapida,2023-10-01,6,23,29
MALLA,vih,no de personas con prueba rapida,2023-10-01,11,4,15
MAPIRI,vih,no de personas con prueba rapida,2023-10-01,15,0,15
MECAPACA,vih,no de personas con prueba rapida,2023-10-01,0,1,1
MINEROS,vih,no de personas con prueba rapida,2023-10-01,7,6,13
MIZQUE,vih,no de personas con prueba rapida,2023-10-01,53,78,131
MOCOMOCO,vih,no de personas con prueba rapida,2023-10-01,2,0,2
MOJOCOYA,vih,no de personas con prueba rapida,2023-10-01,0,4,4
MONTEAGUDO,vih,no de personas con prueba rapida,2023-10-01,135,66,201
MONTERO,vih,no de personas con prueba rapida,2023-10-01,166,180,346
MORO MORO,vih,no de personas con prueba rapida,2023-10-01,0,2,2
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2023-10-01,0,1,1
NAZACARA DE PACAJES,vih,no de personas con prueba rapida,2023-10-01,4,3,7
OCURI,vih,no de personas con prueba rapida,2023-10-01,4,5,9
OKINAWA,vih,no de personas con prueba rapida,2023-10-01,2,24,26
OMEREQUE,vih,no de personas con prueba rapida,2023-10-01,3,19,22
ORURO,vih,no de personas con prueba rapida,2023-10-01,381,881,1262
PADCAYA,vih,no de personas con prueba rapida,2023-10-01,2,2,4
PADILLA,vih,no de personas con prueba rapida,2023-10-01,0,1,1
PALOS BLANCOS,vih,no de personas con prueba rapida,2023-10-01,1,1,2
PAMPA GRANDE,vih,no de personas con prueba rapida,2023-10-01,0,2,2
PATACAMAYA,vih,no de personas con prueba rapida,2023-10-01,35,37,72
PAZÑA,vih,no de personas con prueba rapida,2023-10-01,6,7,13
POCOATA,vih,no de personas con prueba rapida,2023-10-01,38,61,99
POCONA,vih,no de personas con prueba rapida,2023-10-01,0,1,1
POJO (CBBA),vih,no de personas con prueba rapida,2023-10-01,1,4,5
POOPO,vih,no de personas con prueba rapida,2023-10-01,7,22,29
PORCO,vih,no de personas con prueba rapida,2023-10-01,0,3,3
POROMA,vih,no de personas con prueba rapida,2023-10-01,0,3,3
PORONGO,vih,no de personas con prueba rapida,2023-10-01,1,0,1
PORTACHUELO,vih,no de personas con prueba rapida,2023-10-01,7,6,13
PORVENIR,vih,no de personas con prueba rapida,2023-10-01,1,17,18
POSTRER VALLE,vih,no de personas con prueba rapida,2023-10-01,0,1,1
POTOSI,vih,no de personas con prueba rapida,2023-10-01,34,57,91
PRESTO,vih,no de personas con prueba rapida,2023-10-01,2,9,11
PUCARANI,vih,no de personas con prueba rapida,2023-10-01,1,2,3
PUERTO CARABUCO,vih,no de personas con prueba rapida,2023-10-01,1,1,2
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2023-10-01,0,7,7
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2023-10-01,7,16,23
PUERTO RICO,vih,no de personas con prueba rapida,2023-10-01,1,0,1
PUERTO SUAREZ,vih,no de personas con prueba rapida,2023-10-01,12,31,43
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2023-10-01,263,339,602
PUNA,vih,no de personas con prueba rapida,2023-10-01,1,1,2
PUNATA,vih,no de personas con prueba rapida,2023-10-01,120,223,343
QUILLACOLLO,vih,no de personas con prueba rapida,2023-10-01,329,705,1034
QUIME,vih,no de personas con prueba rapida,2023-10-01,3,3,6
QUIRUSILLAS,vih,no de personas con prueba rapida,2023-10-01,0,2,2
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2023-10-01,1,0,1
RAVELO,vih,no de personas con prueba rapida,2023-10-01,8,5,13
REYES,vih,no de personas con prueba rapida,2023-10-01,6,12,18
RIBERALTA,vih,no de personas con prueba rapida,2023-10-01,346,503,849
ROBORE,vih,no de personas con prueba rapida,2023-10-01,7,10,17
RURRENABAQUE,vih,no de personas con prueba rapida,2023-10-01,28,50,78
SABAYA,vih,no de personas con prueba rapida,2023-10-01,20,40,60
SACABA,vih,no de personas con prueba rapida,2023-10-01,327,380,707
SACACA,vih,no de personas con prueba rapida,2023-10-01,3,6,9
SAIPINA,vih,no de personas con prueba rapida,2023-10-01,1,1,2
SAMAIPATA,vih,no de personas con prueba rapida,2023-10-01,4,19,23
SAN ANDRES,vih,no de personas con prueba rapida,2023-10-01,2,6,8
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2023-10-01,1,1,2
SAN BENITO,vih,no de personas con prueba rapida,2023-10-01,2,7,9
SAN BORJA,vih,no de personas con prueba rapida,2023-10-01,32,39,71
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-10-01,18,17,35
SAN CARLOS,vih,no de personas con prueba rapida,2023-10-01,23,42,65
SAN IGNACIO,vih,no de personas con prueba rapida,2023-10-01,0,7,7
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-10-01,18,34,52
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-10-01,2,0,2
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-10-01,6,5,11
SAN JOAQUIN,vih,no de personas con prueba rapida,2023-10-01,1,14,15
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-10-01,11,31,42
SAN JULIAN,vih,no de personas con prueba rapida,2023-10-01,10,207,217
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-10-01,0,7,7
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-10-01,1,1,2
SAN LUCAS,vih,no de personas con prueba rapida,2023-10-01,14,66,80
SAN MATIAS,vih,no de personas con prueba rapida,2023-10-01,15,22,37
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-10-01,6,2,8
SAN PEDRO,vih,no de personas con prueba rapida,2023-10-01,16,37,53
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-10-01,23,35,58
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2023-10-01,1,3,4
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-10-01,15,11,26
SAN RAFAEL,vih,no de personas con prueba rapida,2023-10-01,5,0,5
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-10-01,4,3,7
SANTA ANA,vih,no de personas con prueba rapida,2023-10-01,24,38,62
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-10-01,1897,3331,5228
SANTA ROSA,vih,no de personas con prueba rapida,2023-10-01,4,0,4
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-10-01,8,7,15
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-10-01,6,12,18
SANTIVAÑES,vih,no de personas con prueba rapida,2023-10-01,0,7,7
SHINAOTA,vih,no de personas con prueba rapida,2023-10-01,59,97,156
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-10-01,14,40,54
SICAYA,vih,no de personas con prueba rapida,2023-10-01,1,2,3
SIPE SIPE,vih,no de personas con prueba rapida,2023-10-01,12,15,27
SOPACHUY,vih,no de personas con prueba rapida,2023-10-01,18,40,58
SORATA,vih,no de personas con prueba rapida,2023-10-01,3,5,8
SUCRE,vih,no de personas con prueba rapida,2023-10-01,268,602,870
TACACOMA,vih,no de personas con prueba rapida,2023-10-01,6,10,16
TACOPAYA,vih,no de personas con prueba rapida,2023-10-01,0,4,4
TAPACARI,vih,no de personas con prueba rapida,2023-10-01,8,20,28
TARABUCO,vih,no de personas con prueba rapida,2023-10-01,14,43,57
TARATA,vih,no de personas con prueba rapida,2023-10-01,1,5,6
TARIJA,vih,no de personas con prueba rapida,2023-10-01,168,328,496
TARVITA,vih,no de personas con prueba rapida,2023-10-01,8,27,35
TEOPONTE,vih,no de personas con prueba rapida,2023-10-01,6,3,9
TIAHUANACU,vih,no de personas con prueba rapida,2023-10-01,6,20,26
TINGUIPAYA,vih,no de personas con prueba rapida,2023-10-01,0,1,1
TIPUANI,vih,no de personas con prueba rapida,2023-10-01,3,14,17
TIQUIPAYA,vih,no de personas con prueba rapida,2023-10-01,52,116,168
TITO YUPANQUI (PARQUIPUJIO),vih,no de personas con prueba rapida,2023-10-01,5,3,8
TOCO,vih,no de personas con prueba rapida,2023-10-01,3,2,5
TOLATA,vih,no de personas con prueba rapida,2023-10-01,3,4,7
TOLEDO,vih,no de personas con prueba rapida,2023-10-01,0,2,2
TOMINA,vih,no de personas con prueba rapida,2023-10-01,1,1,2
TORO TORO,vih,no de personas con prueba rapida,2023-10-01,11,25,36
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-10-01,12,31,43
TRINIDAD,vih,no de personas con prueba rapida,2023-10-01,141,142,283
TUPIZA,vih,no de personas con prueba rapida,2023-10-01,65,22,87
UMALA,vih,no de personas con prueba rapida,2023-10-01,7,6,13
UNCIA,vih,no de personas con prueba rapida,2023-10-01,13,25,38
URUBICHA,vih,no de personas con prueba rapida,2023-10-01,27,48,75
UYUNI,vih,no de personas con prueba rapida,2023-10-01,5,40,45
VACAS,vih,no de personas con prueba rapida,2023-10-01,1,6,7
VALLEGRANDE,vih,no de personas con prueba rapida,2023-10-01,31,64,95
VIACHA,vih,no de personas con prueba rapida,2023-10-01,33,37,70
VILA VILA,vih,no de personas con prueba rapida,2023-10-01,0,1,1
VILLA CHARCAS,vih,no de personas con prueba rapida,2023-10-01,6,22,28
VILLA MONTES,vih,no de personas con prueba rapida,2023-10-01,151,187,338
VILLA SERRANO,vih,no de personas con prueba rapida,2023-10-01,4,3,7
VILLA TUNARI,vih,no de personas con prueba rapida,2023-10-01,216,297,513
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2023-10-01,4,22,26
VILLAZON,vih,no de personas con prueba rapida,2023-10-01,38,62,100
VINTO,vih,no de personas con prueba rapida,2023-10-01,68,93,161
WARNES,vih,no de personas con prueba rapida,2023-10-01,105,184,289
YACUIBA,vih,no de personas con prueba rapida,2023-10-01,162,201,363
YAMPARAEZ,vih,no de personas con prueba rapida,2023-10-01,0,7,7
YAPACANI,vih,no de personas con prueba rapida,2023-10-01,194,206,400
YUNCHARA,vih,no de personas con prueba rapida,2023-10-01,3,1,4
ZUDAÑEZ,vih,no de personas con prueba rapida,2023-10-01,1,9,10
ACACIO,vih,no de personas con prueba rapida,2023-11-01,0,1,1
ACHACACHI,vih,no de personas con prueba rapida,2023-11-01,5,4,9
AIQUILE,vih,no de personas con prueba rapida,2023-11-01,28,41,69
ALCALA,vih,no de personas con prueba rapida,2023-11-01,11,11,22
ANTEQUERA,vih,no de personas con prueba rapida,2023-11-01,1,8,9
ANZALDO,vih,no de personas con prueba rapida,2023-11-01,20,30,50
ARBIETO,vih,no de personas con prueba rapida,2023-11-01,5,3,8
ARQUE,vih,no de personas con prueba rapida,2023-11-01,4,18,22
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2023-11-01,86,152,238
ATOCHA,vih,no de personas con prueba rapida,2023-11-01,1,0,1
AYATA,vih,no de personas con prueba rapida,2023-11-01,1,7,8
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2023-11-01,2,11,13
AZURDUY,vih,no de personas con prueba rapida,2023-11-01,7,18,25
BATALLAS,vih,no de personas con prueba rapida,2023-11-01,4,9,13
BERMEJO,vih,no de personas con prueba rapida,2023-11-01,35,18,53
BETANZOS,vih,no de personas con prueba rapida,2023-11-01,8,16,24
BOLIVAR,vih,no de personas con prueba rapida,2023-11-01,2,3,5
BOYUIBE,vih,no de personas con prueba rapida,2023-11-01,1,1,2
BUENA VISTA,vih,no de personas con prueba rapida,2023-11-01,8,4,12
CABEZAS,vih,no de personas con prueba rapida,2023-11-01,8,17,25
CAIROMA,vih,no de personas con prueba rapida,2023-11-01,2,11,13
CAJUATA,vih,no de personas con prueba rapida,2023-11-01,6,9,15
CALACOTO,vih,no de personas con prueba rapida,2023-11-01,15,8,23
CALAMARCA,vih,no de personas con prueba rapida,2023-11-01,8,1,9
CAMARGO,vih,no de personas con prueba rapida,2023-11-01,59,44,103
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2023-11-01,0,1,1
CAMIRI,vih,no de personas con prueba rapida,2023-11-01,16,16,32
CAPINOTA,vih,no de personas con prueba rapida,2023-11-01,7,12,19
CARACOLLO,vih,no de personas con prueba rapida,2023-11-01,8,6,14
CARANAVI,vih,no de personas con prueba rapida,2023-11-01,101,150,251
CARAPARI,vih,no de personas con prueba rapida,2023-11-01,5,6,11
CARIPUYO,vih,no de personas con prueba rapida,2023-11-01,5,3,8
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2023-11-01,1,1,2
CHALLAPATA,vih,no de personas con prueba rapida,2023-11-01,64,75,139
CHAQUI,vih,no de personas con prueba rapida,2023-11-01,1,0,1
CHARAGUA,vih,no de personas con prueba rapida,2023-11-01,17,40,57
CHAYANTA,vih,no de personas con prueba rapida,2023-11-01,11,13,24
CHIMORE,vih,no de personas con prueba rapida,2023-11-01,16,46,62
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2023-11-01,29,30,59
CHUMA,vih,no de personas con prueba rapida,2023-11-01,0,4,4
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2023-11-01,1,8,9
CKOCHAS,vih,no de personas con prueba rapida,2023-11-01,0,2,2
CLIZA,vih,no de personas con prueba rapida,2023-11-01,11,10,21
COBIJA,vih,no de personas con prueba rapida,2023-11-01,124,35,159
COCAPATA,vih,no de personas con prueba rapida,2023-11-01,0,1,1
COCHABAMBA,vih,no de personas con prueba rapida,2023-11-01,1993,2866,4859
COLCAPIRHUA,vih,no de personas con prueba rapida,2023-11-01,87,125,212
"COLCHA ""K""",vih,no de personas con prueba rapida,2023-11-01,2,8,10
COLOMI,vih,no de personas con prueba rapida,2023-11-01,3,12,15
COLPA BELGICA,vih,no de personas con prueba rapida,2023-11-01,45,25,70
COLQUECHACA,vih,no de personas con prueba rapida,2023-11-01,2,2,4
COLQUENCHA,vih,no de personas con prueba rapida,2023-11-01,12,12,24
COLQUIRI,vih,no de personas con prueba rapida,2023-11-01,10,0,10
COMARAPA,vih,no de personas con prueba rapida,2023-11-01,14,16,30
COPACABANA,vih,no de personas con prueba rapida,2023-11-01,1,2,3
CORO CORO,vih,no de personas con prueba rapida,2023-11-01,8,13,21
COROICO,vih,no de personas con prueba rapida,2023-11-01,29,32,61
CORQUE,vih,no de personas con prueba rapida,2023-11-01,1,0,1
COTAGAITA,vih,no de personas con prueba rapida,2023-11-01,3,4,7
COTOCA,vih,no de personas con prueba rapida,2023-11-01,72,168,240
CRUZ DE MACHACAMARCA,vih,no de personas con prueba rapida,2023-11-01,3,9,12
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2023-11-01,43,107,150
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2023-11-01,7,24,31
CULPINA,vih,no de personas con prueba rapida,2023-11-01,4,23,27
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2023-11-01,2,4,6
CURVA,vih,no de personas con prueba rapida,2023-11-01,0,1,1
DESAGUADERO,vih,no de personas con prueba rapida,2023-11-01,14,10,24
EL ALTO,vih,no de personas con prueba rapida,2023-11-01,1154,1821,2975
EL PUENTE(STC),vih,no de personas con prueba rapida,2023-11-01,39,48,87
EL TORNO,vih,no de personas con prueba rapida,2023-11-01,81,85,166
EL VILLAR,vih,no de personas con prueba rapida,2023-11-01,0,3,3
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2023-11-01,3,6,9
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2023-11-01,110,191,301
ESCARA,vih,no de personas con prueba rapida,2023-11-01,0,3,3
ESCOMA,vih,no de personas con prueba rapida,2023-11-01,2,2,4
ESMERALDA,vih,no de personas con prueba rapida,2023-11-01,5,2,7
EUCALIPTUS,vih,no de personas con prueba rapida,2023-11-01,2,2,4
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2023-11-01,9,31,40
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2023-11-01,3,1,4
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2023-11-01,4,5,9
GUANAY,vih,no de personas con prueba rapida,2023-11-01,6,3,9
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2023-11-01,5,1,6
HUANUNI,vih,no de personas con prueba rapida,2023-11-01,137,200,337
HUAYLLAMARCA,vih,no de personas con prueba rapida,2023-11-01,16,16,32
ICLA,vih,no de personas con prueba rapida,2023-11-01,0,5,5
INCAHUASI,vih,no de personas con prueba rapida,2023-11-01,3,29,32
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2023-11-01,6,8,14
IXIAMAS,vih,no de personas con prueba rapida,2023-11-01,3,6,9
JESUS DE MACHACA,vih,no de personas con prueba rapida,2023-11-01,2,9,11
LA GUARDIA,vih,no de personas con prueba rapida,2023-11-01,79,131,210
LA PAZ,vih,no de personas con prueba rapida,2023-11-01,1392,1833,3225
LA RIVERA,vih,no de personas con prueba rapida,2023-11-01,0,2,2
LAJA,vih,no de personas con prueba rapida,2023-11-01,14,31,45
LAS CARRERAS,vih,no de personas con prueba rapida,2023-11-01,0,3,3
LLALLAGUA,vih,no de personas con prueba rapida,2023-11-01,63,50,113
LLICA,vih,no de personas con prueba rapida,2023-11-01,0,2,2
MACHACAMARCA,vih,no de personas con prueba rapida,2023-11-01,1,9,10
MACHARETI,vih,no de personas con prueba rapida,2023-11-01,4,3,7
MAIRANA,vih,no de personas con prueba rapida,2023-11-01,12,17,29
MAPIRI,vih,no de personas con prueba rapida,2023-11-01,8,4,12
MECAPACA,vih,no de personas con prueba rapida,2023-11-01,0,1,1
MINEROS,vih,no de personas con prueba rapida,2023-11-01,7,6,13
MIZQUE,vih,no de personas con prueba rapida,2023-11-01,37,52,89
MOCOMOCO,vih,no de personas con prueba rapida,2023-11-01,2,2,4
MOJOCOYA,vih,no de personas con prueba rapida,2023-11-01,0,7,7
MONTEAGUDO,vih,no de personas con prueba rapida,2023-11-01,42,111,153
MONTERO,vih,no de personas con prueba rapida,2023-11-01,165,163,328
MORO MORO,vih,no de personas con prueba rapida,2023-11-01,5,15,20
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2023-11-01,1,0,1
OCURI,vih,no de personas con prueba rapida,2023-11-01,4,4,8
OMEREQUE,vih,no de personas con prueba rapida,2023-11-01,3,6,9
ORURO,vih,no de personas con prueba rapida,2023-11-01,401,804,1205
PADCAYA,vih,no de personas con prueba rapida,2023-11-01,1,0,1
PADILLA,vih,no de personas con prueba rapida,2023-11-01,14,19,33
PALOS BLANCOS,vih,no de personas con prueba rapida,2023-11-01,51,95,146
PAMPA GRANDE,vih,no de personas con prueba rapida,2023-11-01,2,5,7
PASORAPA,vih,no de personas con prueba rapida,2023-11-01,0,3,3
PATACAMAYA,vih,no de personas con prueba rapida,2023-11-01,20,32,52
PAZÑA,vih,no de personas con prueba rapida,2023-11-01,17,12,29
POCOATA,vih,no de personas con prueba rapida,2023-11-01,75,97,172
POJO (CBBA),vih,no de personas con prueba rapida,2023-11-01,2,0,2
POOPO,vih,no de personas con prueba rapida,2023-11-01,1,8,9
PORCO,vih,no de personas con prueba rapida,2023-11-01,0,2,2
POROMA,vih,no de personas con prueba rapida,2023-11-01,0,4,4
PORONGO,vih,no de personas con prueba rapida,2023-11-01,3,13,16
PORTACHUELO,vih,no de personas con prueba rapida,2023-11-01,5,6,11
PORVENIR,vih,no de personas con prueba rapida,2023-11-01,0,13,13
POTOSI,vih,no de personas con prueba rapida,2023-11-01,18,41,59
PRESTO,vih,no de personas con prueba rapida,2023-11-01,3,10,13
PUCARANI,vih,no de personas con prueba rapida,2023-11-01,2,0,2
PUERTO CARABUCO,vih,no de personas con prueba rapida,2023-11-01,1,1,2
PUERTO PEREZ,vih,no de personas con prueba rapida,2023-11-01,7,13,20
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2023-11-01,15,24,39
PUERTO RICO,vih,no de personas con prueba rapida,2023-11-01,4,7,11
PUERTO SUAREZ,vih,no de personas con prueba rapida,2023-11-01,14,17,31
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2023-11-01,236,305,541
PUNATA,vih,no de personas con prueba rapida,2023-11-01,115,207,322
QUILLACOLLO,vih,no de personas con prueba rapida,2023-11-01,244,688,932
QUIME,vih,no de personas con prueba rapida,2023-11-01,2,6,8
QUIRUSILLAS,vih,no de personas con prueba rapida,2023-11-01,1,1,2
RAVELO,vih,no de personas con prueba rapida,2023-11-01,0,2,2
REYES,vih,no de personas con prueba rapida,2023-11-01,2,6,8
RIBERALTA,vih,no de personas con prueba rapida,2023-11-01,335,484,819
ROBORE,vih,no de personas con prueba rapida,2023-11-01,9,4,13
RURRENABAQUE,vih,no de personas con prueba rapida,2023-11-01,27,36,63
SABAYA,vih,no de personas con prueba rapida,2023-11-01,36,46,82
SACABA,vih,no de personas con prueba rapida,2023-11-01,235,417,652
SACABAMBA,vih,no de personas con prueba rapida,2023-11-01,2,4,6
SACACA,vih,no de personas con prueba rapida,2023-11-01,1,8,9
SAIPINA,vih,no de personas con prueba rapida,2023-11-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2023-11-01,30,13,43
SAMAIPATA,vih,no de personas con prueba rapida,2023-11-01,5,10,15
SAN ANDRES,vih,no de personas con prueba rapida,2023-11-01,0,2,2
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2023-11-01,10,16,26
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2023-11-01,0,2,2
SAN BENITO,vih,no de personas con prueba rapida,2023-11-01,48,157,205
SAN BORJA,vih,no de personas con prueba rapida,2023-11-01,30,50,80
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-11-01,17,2,19
SAN CARLOS,vih,no de personas con prueba rapida,2023-11-01,22,36,58
SAN IGNACIO,vih,no de personas con prueba rapida,2023-11-01,5,64,69
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-11-01,30,48,78
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-11-01,1,3,4
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-11-01,1,2,3
SAN JOAQUIN,vih,no de personas con prueba rapida,2023-11-01,1,10,11
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-11-01,7,20,27
SAN JULIAN,vih,no de personas con prueba rapida,2023-11-01,72,135,207
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-11-01,0,2,2
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-11-01,2,0,2
