,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-09-01,0,1,1
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2023-09-01,0,189,189
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2023-09-01,0,9,9
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2023-09-01,0,3,3
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2023-09-01,0,3,3
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,45,45
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,47,47
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,14,14
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
APOLO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,38,38
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,165,165
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
AYATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,20,20
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,15,15
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,14,14
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,69,69
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,43,43
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,42,42
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,46,46
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
CALACOTO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,21,21
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,107,107
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,45,45
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,31,31
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,191,191
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,36,36
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,97,97
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,82,82
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,14,14
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,98,98
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,26,26
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,64,64
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,121,121
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,37,37
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2222,2222
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,149,149
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,53,53
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,14,14
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,33,33
COLQUENCHA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
COLQUIRI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,28,28
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,44,44
COMBAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,99,99
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,13,13
CORO CORO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
COROICO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,58,58
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,9,9
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,292,292
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,32,32
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,18,18
CURVA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,16,16
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2575,2575
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,20,20
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,173,173
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,28,28
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,148,148
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,34,34
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
GAIOC JATUN AYLLU YURA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,9,9
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,42,42
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,59,59
HUACARAJE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,33,33
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
HUMANATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
ICLA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,14,14
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,261,261
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1424,1424
LA RIVERA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
LAJA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,22,22
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,157,157
LLICA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,31,31
MALLA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,27,27
MECAPACA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,53,53
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,84,84
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,22,22
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,406,406
MORO MORO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
OCURI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,32,32
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,24,24
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
ORURO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1136,1136
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,36,36
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,17,17
PAMPA AULLAGAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
PAPEL PAMPA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,70,70
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,38,38
POCONA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,14,14
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,23,23
POOPO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
PORCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,38,38
POROMA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,13,13
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,50,50
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,427,427
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,9,9
PUERTO CARABUCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,43,43
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
PUERTO SUAREZ,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,73,73
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,306,306
PUNA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,148,148
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,533,533
QUIME,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,18,18
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
REYES,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,589,589
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,16,16
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,52,52
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
SACABA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,554,554
SACABAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
SACACA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,24,24
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,17,17
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,18,18
SAN AGUSTIN,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
SAN ANDRES,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,19,19
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,11,11
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,142,142
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,14,14
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,66,66
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,212,212
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,44,44
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,41,41
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,17,17
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,165,165
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,13,13
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,35,35
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,22,22
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,31,31
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,15,15
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,37,37
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,40,40
SAN PEDRO DE MACHA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,24,24
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,20,20
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,71,71
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3377,3377
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,26,26
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
SENA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,98,98
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,172,172
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,8,8
SORATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,26,26
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,597,597
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,9,9
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,17,17
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,23,23
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
TARACO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
TARATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,16,16
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,414,414
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,16,16
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,9,9
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,34,34
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,130,130
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,9,9
TITO YUPANQUI (PARQUIPUJIO),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
TOCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
TODOS SANTOS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,1,1
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,17,17
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,6,6
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,20,20
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,41,41
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,149,149
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,50,50
TURCO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
UMALA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,35,35
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,35,35
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,17,17
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,123,123
VACAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,15,15
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,60,60
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,133,133
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,12,12
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,356,356
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,10,10
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,5,5
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,375,375
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,15,15
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,77,77
VINTO,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,214,214
WARNES,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,158,158
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,260,260
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
YANACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,2,2
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,193,193
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,3,3
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,7,7
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2023-10-01,0,4,4
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,7,7
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,45,45
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,51,51
ALALAY,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,2,2
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,1,1
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,16,16
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,5,5
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,3,3
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,4,4
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,6,6
ARAMPAMPA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,4,4
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,44,44
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,18,18
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,92,92
AUCAPATA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,7,7
AYATA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,6,6
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,18,18
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,7,7
BATALLAS,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,2,2
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,1,1
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,2,2
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,79,79
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,44,44
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,5,5
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,4,4
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,21,21
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2023-11-01,0,33,33
