municipality,group,variable,month,Número de DIU Insertados,TOTAL
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,85,85
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,16,16
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,6,6
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,45,45
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,7,7
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,40,40
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,24,24
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,4,4
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,3,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,6,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,21,21
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,4,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,22,22
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,4,4
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,4,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,9,9
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,6,6
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,7,7
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,4,4
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,16,16
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,425,425
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,117,117
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,96,96
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,15,15
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,10,10
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,8,8
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,48,48
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,8,8
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,12,12
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,15,15
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,5,5
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,2,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,7,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,18,18
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,7,7
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-07-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,4,4
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,12,12
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,7,7
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,6,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,271,271
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,17,17
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,206,206
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,10,10
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,9,9
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,10,10
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,32,32
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,318,318
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,33,33
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,66,66
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,18,18
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,7,7
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,24,24
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,32,32
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,10,10
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,6,6
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,24,24
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,4,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,10,10
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,386,386
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,109,109
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,99,99
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,4,4
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,12,12
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,10,10
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,38,38
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,15,15
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,7,7
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,2,2
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,8,8
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,6,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,5,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,10,10
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,22,22
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,3,3
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-08-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,4,4
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,11,11
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,5,5
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,11,11
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,3,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,7,7
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,6,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,311,311
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,9,9
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,5,5
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,8,8
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,192,192
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,16,16
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,3,3
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,9,9
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,18,18
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,405,405
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,6,6
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,3,3
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,8,8
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,3,3
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,5,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,4,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,10,10
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,23,23
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,69,69
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,7,7
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,5,5
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,2,2
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,1,1
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,3,3
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de diu insertados,2010-09-01,8,8
