municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,6,6
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,190,190
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,8,8
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,6,6
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,15,15
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,12,12
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,43,43
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,55,55
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
CHACARILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,20,20
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,9,9
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,19,19
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,7,7
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,24,24
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,148,148
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2964,2964
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,62,62
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
COLQUENCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,34,34
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,123,123
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,48,48
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,14,14
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1984,1984
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,135,135
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,7,7
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,92,92
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,9,9
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,8,8
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,6,6
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,30,30
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,8,8
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,8,8
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,11,11
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,193,193
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,6669,6669
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,63,63
LORETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,11,11
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,33,33
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,71,71
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1485,1485
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,9,9
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1324,1324
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,34,34
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,8,8
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,17,17
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,47,47
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,58,58
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,11,11
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,593,593
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,11,11
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,400,400
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,880,880
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,138,138
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,401,401
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,6,6
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,73,73
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,25,25
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,17,17
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,90,90
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,43,43
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,37,37
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,42,42
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,10,10
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,7846,7846
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,5,5
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,13,13
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1388,1388
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,39,39
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,4,4
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,613,613
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,17,17
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,262,262
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,18,18
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,854,854
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,221,221
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,15,15
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,18,18
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,3,3
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,50,50
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,330,330
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,46,46
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,8,8
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,331,331
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,6,6
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,102,102
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,296,296
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,349,349
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,393,393
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-10-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,242,242
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,22,22
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,4,4
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,37,37
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,6,6
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,269,269
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,9,9
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,75,75
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,39,39
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,51,51
CARANGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,10,10
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,27,27
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,30,30
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,23,23
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,288,288
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,4,4
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3732,3732
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,50,50
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,33,33
COMBAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,100,100
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,40,40
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,6,6
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,18,18
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2125,2125
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,229,229
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,6,6
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,73,73
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,7,7
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,7,7
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,6,6
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,109,109
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,12900,12900
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,5,5
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,70,70
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,13,13
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,7,7
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,46,46
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,60,60
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1332,1332
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,6,6
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1844,1844
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,44,44
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,40,40
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,67,67
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,20,20
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,694,694
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,10,10
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,6,6
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,401,401
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,8,8
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,912,912
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,159,159
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,3,3
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,675,675
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,5,5
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,10,10
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,271,271
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2020-11-01,2,2
