,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,3,3,20,25,51
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,3,0,0,4
TURCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,3,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,7,7,0,0,14
VACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,2,3,5
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,1,0,1,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,3,0,4,8,15
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,0,0,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,1,2,0,1,4
VITICHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,5,4,0,0,9
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-06-01,4,4,5,5,18
ACACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,2,0,0,0,2
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,2,0,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,2,0,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,2,0,3
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,6,1,0,8
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,6,2,0,0,8
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,7,5,4,7,23
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,4,1,1,2,8
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,1,2,0,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,4,6,1,0,11
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,2,0,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,2,0,1,4
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,2,0,0,1,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,1,5,9,16
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,2,0,1,3
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,5,2,7
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,11,11
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,6,7,0,0,13
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,2,2,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,2,0,0,0,2
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,0,3,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,50,47,21,15,133
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,4,1,0,2,7
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,5,3,0,0,8
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,0,0,1
TOMINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,0,0,1
TRIGAL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,2,13,52,56,123
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,2,1,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,1,0,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,1,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,2,4,1,2,9
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,0,0,0,1,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-07-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,2,1,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,0,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,3,0,0,5
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,0,2,5,9
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,1,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,2,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,1,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,1,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,10,6,2,1,19
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,1,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,1,2
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,0,0,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,1,1,0,4
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,10,8,6,3,27
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,4,2,0,0,6
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,5,3,10
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,0,1,3
HUMANATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,2,1,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,0,3,6,11
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,9,14,8,7,38
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,2,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,2,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,8,2,8,5,23
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,1,0,2
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,3,3,8
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,7,8,17
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,1,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,4,3,2,4,13
PUCARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,2,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,3,2,1,5,11
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,3,7,8,7,25
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,3,1,1,6
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,5,8,15
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,3,1,4,2,10
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,1,2,5
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,1,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,1,6,7,16
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,72,77,161,140,450
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
SICAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,5,1,2,8
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,1,2,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,3,0,0,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,3,0,4
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,2,1,5
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,5,3,11,11,30
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,1,2,1,6
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,20,17,4,3,44
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,2,1,0,1,4
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,1,0,1,2,4
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-08-01,3,0,0,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,2,0,2,4
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,2,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,2,1,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,0,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,2,5,6,15
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,2,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,1,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,2,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,4,0,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,2,1,0,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,7,11,19
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,3,5,0,0,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,4,1,5
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,16,23,4,3,46
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,1,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,1,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,2,0,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,1,0,0,3
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,1,0,3,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,2,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,6,0,0,8
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,1,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,34,28,36,17,115
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,1,0,0,3
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,3,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,1,3,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,2,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,3,1,0,3,7
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,1,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-09-01,2,0,1,1,4
