,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,4,5,3,5,17
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,3,1,1,1,6
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,1,2,0,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,4,4,5,4,17
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,2,0,0,1,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,1,5,10,17
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,1,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,1,2
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,36,25,61
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,5,11,16
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,9,8,0,0,17
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,1,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,3,0,1,1,5
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,1,4,3,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,5,5,3,2,15
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,3,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,40,41,20,15,116
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,4,1,0,2,7
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,2,1,0,0,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,0,1,1
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,0,0,1
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,3,8,46,2,59
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,2,1,1,0,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,1,0,1,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,2,4,1,3,10
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,0,0,1,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-07-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,0,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,3,2,2,0,7
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,2,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,4,5
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,1,0,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,1,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,1,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,8,7,3,0,18
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,1,0,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,2,3
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,0,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,1,0,0,3
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,8,10,4,3,25
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,4,2,0,0,6
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,1,0,0,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,4,2,5,3,14
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,0,0,2
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,2,1,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,0,3,5,10
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,6,5,7,9,27
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,2,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,11,3,10,5,29
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,3,0,0,4
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,1,0,2
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,4,3,4,2,13
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,3,8,12,25
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,3,4,0,1,8
PUCARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,2,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,2,1,5,9
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,5,2,5,14
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,4,1,1,7
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,2,3,4,11
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,2,0,0,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,1,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,1,2,5
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,1,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,1,6,7,16
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,0,2,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,4,4,0,2,10
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,71,56,151,129,407
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,5,1,2,8
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,1,2,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,5,0,0,0,5
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,0,0,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,1,1,1,4
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,4,9,11,10,34
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,3,2,1,0,6
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,1,0,2
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,1,2,1,6
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,1,0,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,5,2,4,3,14
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,1,0,1,4
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,2,1,1,2,6
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-08-01,3,0,0,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,2,0,1,3
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,1,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,1,4,5,12
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,2,2
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,2,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,4,0,5
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,2,1,0,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,6,10,17
CHOQUE COTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,2,0,0,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,0,0,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,28,31,10,5,74
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,1,0,1,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,6,4,11
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,1,0,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,3,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,2,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,7,0,0,9
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,1,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,21,22,35,13,91
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,1,0,0,3
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,3,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,3,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,2,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,5,3,9,9,26
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,1,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,0,1,1,4
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,2,0,0,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,3,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,4,3,3,4,14
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,16,25,35,28,104
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,1,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,1,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,2,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,6,3,9,7,25
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,1,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,5,1,3,2,11
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,7,5,11,7,30
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,4,5
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,6,3,7,8,24
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,3,2,2,7
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,0,2,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,2,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,4,0,4,5,13
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,10,10,2,3,25
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,1,0,1,1,3
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,7,2,3,14
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2020-09-01,2,4,7,4,17
