,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,3,0,0,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,6,0,0,8
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,3,1,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,7,5,7,8,27
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,19,26,5,10,60
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,144,134,98,71,447
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,0,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,3,2,3,11
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,16,18,13,12,59
LLICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,1,0,0,3
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,3,2,4,9
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,3,0,0,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,2,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,3,1,5
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,3,4,8
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,0,1,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,9,14,4,5,32
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,2,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,5,2,0,2,9
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,45,40,45,31,161
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,4,28,31,64
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,2,0,2,4
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,2,0,0,4
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,0,0,0,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,1,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,5,1,0,0,6
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,3,6,4,14
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,1,0,2
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,1,2,4
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,5,2,1,0,8
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,4,0,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,1,1,0,5
PORVENIR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,20,23,17,16,76
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,2,2,1,6
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,3,0,1,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,0,2,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,2,2,2,6
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,2,0,0,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,5,3,10
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,10,7,3,0,20
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,3,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,1,3,4,11
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,52,63,81,111,307
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,0,0,0,2
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,5,1,0,0,6
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,9,14,1,7,31
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,1,3,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,5,0,3,11
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,59,60,114,108,341
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,3,4
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,1,2
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,0,1,1,4
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,3,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,2,1,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,13,8,2,1,24
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,1,1,4,8
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,2,3,2,8
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,6,3,1,1,11
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,8,9,3,3,23
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,4,12,14,32
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,1,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,10,8,4,4,26
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,2,2,4,11
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,4,3,1,11
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,15,10,9,14,48
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,2,0,0,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,2,0,0,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,2,2,0,6
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,2,3,1,8
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,3,1,0,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,3,0,0,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,347,345,389,331,1412
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,8,3,0,0,11
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,4,1,1,7
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,2,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,2,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,2,3
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,3,2,5,10
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,4,7,3,5,19
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,2,0,0,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,11,4,9,7,31
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,0,3,4
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,2,2,0,5
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,74,52,75,64,265
TACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,0,0,2
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,0,1
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,0,1,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,3,2,6
TARABUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,1,1,4
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,2,1,5,8
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,13,21,15,19,68
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,2,0,3
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,6,1,8
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,1,2,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,13,14,59,54,140
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,2,4,4,10
TOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,1,1,0,4
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,1,0,3
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,2,0,1,5
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,2,0,0,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,4,2,2,9
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,18,18,1,4,41
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,4,0,1,8
TURCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,0,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,4,2,2,11
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,1,1,1,3
URUBICHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,1,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,2,7,15,27
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,0,2,4
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,2,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,9,9,5,2,25
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,4,0,4,10
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,3,1,2,5,11
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,8,9,7,3,27
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,1,7,5,14
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,12,14,5,3,34
VITICHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,2,0,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,47,44,29,28,148
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,10,12,15,10,47
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
YANACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,2,0,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,8,5,5,6,24
YOTALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-10-01,0,0,0,1,1
ACACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,5,1,0,6
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,8,1,0,1,10
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,1,2,4
ALCALA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,1,0,0,1
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,2,1,0,2,5
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,1,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,1,3,1,5
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,2,0,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,2,4,7
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,2,2,6
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,1,0,0,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,11,11,18,9,49
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,2,3,0,6
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,4,2,6
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,2,0,0,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,2,2,2,3,9
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,5,5,15,10,35
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,2,1,0,1,4
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,0,3,5
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,4,0,6
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,17,2,20,14,53
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,2,0,0,3
CAJUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,3,0,0,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,4,0,0,0,4
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,0,1,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,10,15,11,5,41
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,4,3,2,1,10
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,1,2,5
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,2,3,0,5
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,3,2,5
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,2,3,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,2,1,1,4
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,3,3,0,7
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,9,4,17,29,59
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,0,1,1
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,2,1,0,0,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,2,3,1,9
CHOQUE COTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,4,1,1,0,6
CHUMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,0,2,4
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,3,0,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,13,4,12,24,53
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,1,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,148,173,43,33,397
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,11,14,5,4,34
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,2,0,0,5
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,1,1,3,8
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,4,4,6,17
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,2,4,4,11
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,3,3,2,11
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,2,2,20,17,41
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,5,13,8,27
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,1,2,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,3,2,5,13
CORO CORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,0,1,1
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,3,0,0,0,3
CORQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,1,0,1,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,0,2,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,18,17,18,18,71
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,7,13,7,28
CUEVO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,0,1,3
CULPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,113,98,185,194,590
EL CHORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,4,0,10,6,20
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,4,9,4,5,22
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,1,1,1,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-11-01,6,11,1,1,19
