,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,11,6,9,5,20,11,31
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,6,8,2,1,8,9,17
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,27,40,24,27,51,67,118
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,4,9,3,4,7,13,20
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,27,25,2,1,29,26,55
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,13,16,1,0,14,16,30
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,2,8,0,0,2,8,10
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,54,36,4,5,58,41,99
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,480,445,27,31,507,476,983
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,21,21,1,0,22,21,43
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,80,82,72,81,152,163,315
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,10,1,1,0,11,1,12
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,391,303,155,80,546,383,929
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,13,21,1,1,14,22,36
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,3,2,1,0,4,2,6
RAQAYPAMPA(ETA),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,21,9,1,0,22,9,31
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,33,28,0,0,33,28,61
REYES,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,27,21,0,0,27,21,48
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,404,318,101,83,505,401,906
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,55,27,9,11,64,38,102
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,83,67,5,12,88,79,167
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,8,7,4,0,12,7,19
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,467,403,120,110,587,513,1100
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,6,12,0,0,6,12,18
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,44,21,1,0,45,21,66
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,18,9,5,9,23,18,41
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,15,17,1,0,16,17,33
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,16,18,8,14,24,32,56
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,2,7,0,0,2,7,9
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,30,20,12,12,42,32,74
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,7,4,2,2,9,6,15
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,2,2,0,0,2,2,4
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,18,20,4,3,22,23,45
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,22,26,8,5,30,31,61
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,151,132,33,29,184,161,345
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,29,26,10,8,39,34,73
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,44,26,4,5,48,31,79
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,113,81,6,2,119,83,202
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,180,145,26,15,206,160,366
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,11,7,1,2,12,9,21
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,33,40,0,0,33,40,73
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,22,18,4,2,26,20,46
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,42,37,3,6,45,43,88
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,22,11,3,0,25,11,36
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,112,124,56,61,168,185,353
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,24,20,0,0,24,20,44
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,71,85,2,5,73,90,163
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,77,57,3,4,80,61,141
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,36,15,2,0,38,15,53
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,21,24,3,1,24,25,49
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,5,6,0,0,5,6,11
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,74,67,7,11,81,78,159
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,48,68,0,0,48,68,116
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,11,8,1,0,12,8,20
SAN PEDRO DE MACHA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,45,34,0,0,45,34,79
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,2,3,0,0,2,3,5
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,6,8,2,3,8,11,19
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,8,9,0,0,8,9,17
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,16,14,16,17,32,31,63
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,40,27,2,1,42,28,70
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,15,13,0,1,15,14,29
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,42,38,50,52,92,90,182
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,2978,2677,763,744,3741,3421,7162
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,34,29,0,0,34,29,63
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,30,33,2,3,32,36,68
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,8,5,2,2,10,7,17
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,28,18,1,0,29,18,47
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,5,7,0,1,5,8,13
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,4,7,0,0,4,7,11
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,21,15,0,1,21,16,37
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,9,5,1,0,10,5,15
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,14,20,3,2,17,22,39
SENA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,28,31,3,6,31,37,68
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,122,129,23,27,145,156,301
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,42,40,4,4,46,44,90
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,11,14,0,2,11,16,27
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,200,174,68,47,268,221,489
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,24,18,3,2,27,20,47
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,19,8,1,0,20,8,28
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,41,44,4,4,45,48,93
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,804,686,215,120,1019,806,1825
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,3,0,0,0,3,0,3
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,18,22,7,3,25,25,50
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,16,8,0,0,16,8,24
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,17,11,0,2,17,13,30
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,1,1,0,0,1,1,2
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,55,45,6,11,61,56,117
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,57,60,2,2,59,62,121
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,13,5,1,0,14,5,19
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,26,18,3,4,29,22,51
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,545,562,220,252,765,814,1579
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,40,31,1,1,41,32,73
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,18,18,18,16,36,34,70
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,7,14,6,6,13,20,33
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,31,42,0,1,31,43,74
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,21,12,6,5,27,17,44
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,224,185,42,40,266,225,491
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,36,29,37,31,73,60,133
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,1,0,0,0,1,0,1
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,11,9,10,5,21,14,35
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,0,1,0,0,0,1,1
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,16,21,9,6,25,27,52
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,3,7,1,0,4,7,11
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,17,11,1,0,18,11,29
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,20,21,1,3,21,24,45
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,30,22,1,0,31,22,53
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,41,53,8,6,49,59,108
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,4,8,0,0,4,8,12
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,3,4,0,0,3,4,7
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,297,235,49,45,346,280,626
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,60,57,8,13,68,70,138
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,5,3,0,0,5,3,8
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,12,6,10,9,22,15,37
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,56,57,6,3,62,60,122
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,54,73,5,8,59,81,140
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,14,9,0,1,14,10,24
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,60,48,9,18,69,66,135
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,22,21,2,2,24,23,47
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,36,36,11,27,47,63,110
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,170,173,71,47,241,220,461
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,6,9,0,0,6,9,15
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,38,18,1,3,39,21,60
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,138,132,17,18,155,150,305
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,1,6,0,0,1,6,7
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,28,31,3,3,31,34,65
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,36,31,1,2,37,33,70
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,486,472,88,70,574,542,1116
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,31,15,5,4,36,19,55
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,64,58,12,7,76,65,141
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,156,166,34,41,190,207,397
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,17,7,1,0,18,7,25
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,3,3,0,0,3,3,6
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,265,218,39,45,304,263,567
YACO,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,22,28,5,3,27,31,58
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,303,253,95,62,398,315,713
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,28,16,2,0,30,16,46
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,9,11,0,0,9,11,20
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,165,171,45,31,210,202,412
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,7,13,0,0,7,13,20
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,17,10,2,0,19,10,29
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,16,16,0,1,16,17,33
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2022-10-01,10,19,1,3,11,22,33
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,15,12,0,0,15,12,27
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,46,29,13,18,59,47,106
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,45,42,1,1,46,43,89
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,28,35,27,19,55,54,109
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,1,5,0,1,1,6,7
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,11,6,0,0,11,6,17
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,47,35,4,1,51,36,87
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,8,8,3,5,11,13,24
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,11,3,0,0,11,3,14
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,4,0,0,2,4,6
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,13,14,1,0,14,14,28
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,49,46,33,39,82,85,167
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,5,5,0,0,5,5,10
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,8,11,1,5,9,16,25
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,98,69,23,17,121,86,207
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,25,20,0,1,25,21,46
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,70,47,9,4,79,51,130
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,160,38,6,4,166,42,208
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,13,24,0,0,13,24,37
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,9,15,0,0,9,15,24
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,8,9,6,3,14,12,26
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,57,66,1,1,58,67,125
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,39,34,1,2,40,36,76
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,8,11,12,16,20,27,47
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,14,3,2,0,16,3,19
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,2,0,0,2,2,4
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,11,14,7,8,18,22,40
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,189,199,28,25,217,224,441
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,63,45,3,3,66,48,114
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,8,6,0,0,8,6,14
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,1,0,0,2,1,3
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,13,19,3,3,16,22,38
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,13,22,0,0,13,22,35
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,53,39,3,9,56,48,104
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,26,32,5,3,31,35,66
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,27,30,0,3,27,33,60
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,36,27,1,1,37,28,65
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,10,4,0,1,10,5,15
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,19,22,0,0,19,22,41
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,37,17,6,1,43,18,61
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,4,4,0,0,4,4,8
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,78,65,13,7,91,72,163
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,57,66,5,10,62,76,138
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,20,24,2,3,22,27,49
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,79,51,0,3,79,54,133
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,192,138,23,18,215,156,371
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,1,0,0,2,1,3
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,50,61,9,11,59,72,131
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,21,11,1,0,22,11,33
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,13,1,3,3,16,19
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,8,1,0,0,8,1,9
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,5,0,0,0,5,0,5
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,40,48,4,5,44,53,97
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,15,10,0,1,15,11,26
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,98,86,26,27,124,113,237
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,1,0,0,0,1,0,1
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,30,34,0,2,30,36,66
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,155,154,21,24,176,178,354
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,0,0,0,2,0,2
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,12,5,1,0,13,5,18
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,6,5,3,7,9,16
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,50,34,9,8,59,42,101
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,24,17,4,2,28,19,47
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,23,16,4,0,27,16,43
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,29,26,0,0,29,26,55
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,54,60,17,19,71,79,150
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,201,125,104,70,305,195,500
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,88,86,0,1,88,87,175
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,1846,1794,753,731,2599,2525,5124
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,5,2,0,0,5,2,7
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,71,54,56,54,127,108,235
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,28,19,1,0,29,19,48
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,3,2,3,3,6,5,11
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,56,49,13,11,69,60,129
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,14,18,2,3,16,21,37
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,33,20,1,0,34,20,54
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,19,20,5,4,24,24,48
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,68,55,0,0,68,55,123
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,1,0,0,2,1,3
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,39,51,6,10,45,61,106
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,2,1,0,3,2,5
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,49,49,9,7,58,56,114
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,7,4,0,0,7,4,11
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,59,52,3,4,62,56,118
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,19,16,2,0,21,16,37
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,46,48,12,16,58,64,122
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,15,18,0,0,15,18,33
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,49,42,7,7,56,49,105
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,152,105,10,6,162,111,273
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,47,47,7,6,54,53,107
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,8,4,2,1,10,5,15
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,17,13,8,11,25,24,49
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,27,37,3,2,30,39,69
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,3,2,0,0,3,2,5
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,1,4,0,0,1,4,5
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,11,13,1,2,12,15,27
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,1968,1952,864,911,2832,2863,5695
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,2,5,0,0,2,5,7
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,34,28,1,0,35,28,63
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,28,23,1,1,29,24,53
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,267,230,203,241,470,471,941
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,15,10,1,1,16,11,27
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,57,64,5,1,62,65,127
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,240,149,8,11,248,160,408
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,15,12,2,0,17,12,29
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,7,3,0,0,7,3,10
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,5,1,0,0,5,1,6
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,11,6,3,0,14,6,20
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,57,37,8,8,65,45,110
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,16,22,0,1,16,23,39
GAIOC JATUN AYLLU YURA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,11,5,2,0,13,5,18
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,87,57,13,11,100,68,168
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,25,17,13,14,38,31,69
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,31,36,23,31,54,67,121
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,0,4,0,0,0,4,4
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2022-11-01,67,66,1,3,68,69,137
