,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2022-11-01,13,14,0,0,13,14,27
CKOCHAS,consulta externa,menores de 6 meses,2022-11-01,27,22,0,0,27,22,49
CLIZA,consulta externa,menores de 6 meses,2022-11-01,62,59,12,17,74,76,150
COBIJA,consulta externa,menores de 6 meses,2022-11-01,172,181,63,62,235,243,478
COCAPATA,consulta externa,menores de 6 meses,2022-11-01,75,63,1,2,76,65,141
COCHABAMBA,consulta externa,menores de 6 meses,2022-11-01,2390,2191,1166,1173,3556,3364,6920
COLCAPIRHUA,consulta externa,menores de 6 meses,2022-11-01,100,100,78,63,178,163,341
"COLCHA ""K""",consulta externa,menores de 6 meses,2022-11-01,30,19,1,1,31,20,51
COLLANA,consulta externa,menores de 6 meses,2022-11-01,4,3,2,1,6,4,10
COLOMI,consulta externa,menores de 6 meses,2022-11-01,42,38,14,8,56,46,102
COLPA BELGICA,consulta externa,menores de 6 meses,2022-11-01,8,15,1,1,9,16,25
COLQUECHACA,consulta externa,menores de 6 meses,2022-11-01,21,13,0,0,21,13,34
COLQUENCHA,consulta externa,menores de 6 meses,2022-11-01,24,19,5,7,29,26,55
COLQUIRI,consulta externa,menores de 6 meses,2022-11-01,34,45,1,0,35,45,80
COMANCHE,consulta externa,menores de 6 meses,2022-11-01,4,4,0,1,4,5,9
COMARAPA,consulta externa,menores de 6 meses,2022-11-01,42,31,11,10,53,41,94
COMBAYA,consulta externa,menores de 6 meses,2022-11-01,1,0,0,0,1,0,1
CONCEPCION,consulta externa,menores de 6 meses,2022-11-01,63,48,11,26,74,74,148
COPACABANA,consulta externa,menores de 6 meses,2022-11-01,9,6,0,0,9,6,15
CORIPATA,consulta externa,menores de 6 meses,2022-11-01,80,56,8,8,88,64,152
CORO CORO,consulta externa,menores de 6 meses,2022-11-01,20,24,3,2,23,26,49
COROICO,consulta externa,menores de 6 meses,2022-11-01,57,45,24,24,81,69,150
CORQUE,consulta externa,menores de 6 meses,2022-11-01,5,5,1,0,6,5,11
COTAGAITA,consulta externa,menores de 6 meses,2022-11-01,45,55,6,2,51,57,108
COTOCA,consulta externa,menores de 6 meses,2022-11-01,115,86,6,7,121,93,214
CRUZ DE MACHACAMARCA,consulta externa,menores de 6 meses,2022-11-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2022-11-01,59,63,9,9,68,72,140
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2022-11-01,5,6,0,3,5,9,14
CUEVO,consulta externa,menores de 6 meses,2022-11-01,18,11,8,4,26,15,41
CULPINA,consulta externa,menores de 6 meses,2022-11-01,24,25,0,1,24,26,50
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2022-11-01,5,2,0,1,5,3,8
CURVA,consulta externa,menores de 6 meses,2022-11-01,5,3,0,1,5,4,9
DESAGUADERO,consulta externa,menores de 6 meses,2022-11-01,18,5,4,2,22,7,29
EL ALTO,consulta externa,menores de 6 meses,2022-11-01,3151,3389,1079,1133,4230,4522,8752
EL CHORO,consulta externa,menores de 6 meses,2022-11-01,6,1,0,0,6,1,7
EL PUENTE(STC),consulta externa,menores de 6 meses,2022-11-01,25,25,0,1,25,26,51
EL PUENTE(TJA),consulta externa,menores de 6 meses,2022-11-01,22,14,1,3,23,17,40
EL TORNO,consulta externa,menores de 6 meses,2022-11-01,190,233,179,212,369,445,814
EL VILLAR,consulta externa,menores de 6 meses,2022-11-01,11,13,0,0,11,13,24
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2022-11-01,36,40,2,1,38,41,79
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2022-11-01,136,140,7,6,143,146,289
ESCOMA,consulta externa,menores de 6 meses,2022-11-01,16,11,2,1,18,12,30
ESMERALDA,consulta externa,menores de 6 meses,2022-11-01,1,0,3,0,4,0,4
EUCALIPTUS,consulta externa,menores de 6 meses,2022-11-01,2,8,0,0,2,8,10
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2022-11-01,1,1,0,0,1,1,2
EXALTACION,consulta externa,menores de 6 meses,2022-11-01,0,8,0,0,0,8,8
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2022-11-01,23,44,0,2,23,46,69
FILADELFIA,consulta externa,menores de 6 meses,2022-11-01,15,11,0,0,15,11,26
GAIOC JATUN AYLLU YURA,consulta externa,menores de 6 meses,2022-11-01,10,5,0,0,10,5,15
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2022-11-01,42,56,8,4,50,60,110
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2022-11-01,25,14,6,6,31,20,51
GUANAY,consulta externa,menores de 6 meses,2022-11-01,42,43,23,16,65,59,124
GUAQUI,consulta externa,menores de 6 meses,2022-11-01,6,4,0,1,6,5,11
GUAYARAMERIN,consulta externa,menores de 6 meses,2022-11-01,80,64,2,3,82,67,149
GUTIERREZ,consulta externa,menores de 6 meses,2022-11-01,28,26,3,2,31,28,59
HUACARETA,consulta externa,menores de 6 meses,2022-11-01,19,26,6,2,25,28,53
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2022-11-01,2,4,0,0,2,4,6
HUANUNI,consulta externa,menores de 6 meses,2022-11-01,54,71,16,26,70,97,167
HUARACAJE,consulta externa,menores de 6 meses,2022-11-01,2,10,4,6,6,16,22
HUARINA,consulta externa,menores de 6 meses,2022-11-01,14,13,4,2,18,15,33
HUATAJATA,consulta externa,menores de 6 meses,2022-11-01,1,1,4,3,5,4,9
HUAYLLAMARCA,consulta externa,menores de 6 meses,2022-11-01,3,9,1,2,4,11,15
HUMANATA,consulta externa,menores de 6 meses,2022-11-01,1,4,1,5,2,9,11
ICHOCA,consulta externa,menores de 6 meses,2022-11-01,15,8,0,1,15,9,24
ICLA,consulta externa,menores de 6 meses,2022-11-01,12,16,5,4,17,20,37
INCAHUASI,consulta externa,menores de 6 meses,2022-11-01,60,46,1,0,61,46,107
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2022-11-01,11,3,0,0,11,3,14
INQUISIVI,consulta externa,menores de 6 meses,2022-11-01,30,19,1,1,31,20,51
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2022-11-01,48,56,7,3,55,59,114
IXIAMAS,consulta externa,menores de 6 meses,2022-11-01,47,50,10,6,57,56,113
JESUS DE MACHACA,consulta externa,menores de 6 meses,2022-11-01,14,13,12,12,26,25,51
LA ASUNTA,consulta externa,menores de 6 meses,2022-11-01,125,127,21,18,146,145,291
LA GUARDIA,consulta externa,menores de 6 meses,2022-11-01,291,267,172,147,463,414,877
LA PAZ,consulta externa,menores de 6 meses,2022-11-01,2474,2367,728,1123,3202,3490,6692
LAGUNILLAS,consulta externa,menores de 6 meses,2022-11-01,27,10,0,11,27,21,48
LAJA,consulta externa,menores de 6 meses,2022-11-01,27,27,2,3,29,30,59
LAS CARRERAS,consulta externa,menores de 6 meses,2022-11-01,5,7,1,0,6,7,13
LICOMA PAMPA,consulta externa,menores de 6 meses,2022-11-01,2,4,0,0,2,4,6
LLALLAGUA,consulta externa,menores de 6 meses,2022-11-01,158,176,13,13,171,189,360
LLICA,consulta externa,menores de 6 meses,2022-11-01,2,1,0,0,2,1,3
LORETO,consulta externa,menores de 6 meses,2022-11-01,8,6,1,1,9,7,16
LURIBAY,consulta externa,menores de 6 meses,2022-11-01,15,9,2,0,17,9,26
MACHACAMARCA,consulta externa,menores de 6 meses,2022-11-01,9,18,4,3,13,21,34
MACHARETI,consulta externa,menores de 6 meses,2022-11-01,8,10,0,0,8,10,18
MAGDALENA,consulta externa,menores de 6 meses,2022-11-01,23,18,0,0,23,18,41
MAIRANA,consulta externa,menores de 6 meses,2022-11-01,27,44,5,3,32,47,79
MALLA,consulta externa,menores de 6 meses,2022-11-01,8,5,0,0,8,5,13
MAPIRI,consulta externa,menores de 6 meses,2022-11-01,57,48,10,10,67,58,125
MECAPACA,consulta externa,menores de 6 meses,2022-11-01,24,14,7,5,31,19,50
MINEROS,consulta externa,menores de 6 meses,2022-11-01,23,13,5,2,28,15,43
MIZQUE,consulta externa,menores de 6 meses,2022-11-01,53,52,12,23,65,75,140
MOCOMOCO,consulta externa,menores de 6 meses,2022-11-01,20,13,4,8,24,21,45
MOJINETE,consulta externa,menores de 6 meses,2022-11-01,1,0,0,0,1,0,1
MOJOCOYA,consulta externa,menores de 6 meses,2022-11-01,11,11,1,2,12,13,25
MONTEAGUDO,consulta externa,menores de 6 meses,2022-11-01,107,75,19,12,126,87,213
MONTERO,consulta externa,menores de 6 meses,2022-11-01,539,505,65,83,604,588,1192
MORO MORO,consulta externa,menores de 6 meses,2022-11-01,4,2,0,1,4,3,7
MOROCHATA,consulta externa,menores de 6 meses,2022-11-01,6,12,2,3,8,15,23
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2022-11-01,6,3,0,0,6,3,9
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2022-11-01,2,0,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2022-11-01,2,3,0,0,2,3,5
OCURI,consulta externa,menores de 6 meses,2022-11-01,20,10,0,1,20,11,31
OKINAWA,consulta externa,menores de 6 meses,2022-11-01,19,14,4,1,23,15,38
OMEREQUE,consulta externa,menores de 6 meses,2022-11-01,14,9,3,1,17,10,27
ORURO,consulta externa,menores de 6 meses,2022-11-01,1263,1316,289,327,1552,1643,3195
PADCAYA,consulta externa,menores de 6 meses,2022-11-01,38,37,7,3,45,40,85
PADILLA,consulta externa,menores de 6 meses,2022-11-01,35,15,3,1,38,16,54
PAILON,consulta externa,menores de 6 meses,2022-11-01,69,55,30,28,99,83,182
PALCA,consulta externa,menores de 6 meses,2022-11-01,41,35,4,0,45,35,80
PALOS BLANCOS,consulta externa,menores de 6 meses,2022-11-01,88,68,30,14,118,82,200
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2022-11-01,2,1,0,1,2,2,4
PAMPA GRANDE,consulta externa,menores de 6 meses,2022-11-01,15,8,0,0,15,8,23
PAPEL PAMPA,consulta externa,menores de 6 meses,2022-11-01,2,6,1,2,3,8,11
PASORAPA,consulta externa,menores de 6 meses,2022-11-01,6,5,0,0,6,5,11
PATACAMAYA,consulta externa,menores de 6 meses,2022-11-01,40,45,0,0,40,45,85
PAZÑA,consulta externa,menores de 6 meses,2022-11-01,5,5,0,0,5,5,10
PELECHUCO,consulta externa,menores de 6 meses,2022-11-01,13,12,0,4,13,16,29
POCOATA,consulta externa,menores de 6 meses,2022-11-01,31,23,0,0,31,23,54
POCONA,consulta externa,menores de 6 meses,2022-11-01,21,20,1,0,22,20,42
POJO (CBBA),consulta externa,menores de 6 meses,2022-11-01,17,18,3,9,20,27,47
POOPO,consulta externa,menores de 6 meses,2022-11-01,10,4,1,0,11,4,15
PORCO,consulta externa,menores de 6 meses,2022-11-01,15,26,1,2,16,28,44
POROMA,consulta externa,menores de 6 meses,2022-11-01,43,26,0,1,43,27,70
PORONGO,consulta externa,menores de 6 meses,2022-11-01,28,11,9,4,37,15,52
PORTACHUELO,consulta externa,menores de 6 meses,2022-11-01,57,37,1,2,58,39,97
PORVENIR,consulta externa,menores de 6 meses,2022-11-01,8,11,0,1,8,12,20
POSTRER VALLE,consulta externa,menores de 6 meses,2022-11-01,3,0,0,0,3,0,3
POTOSI,consulta externa,menores de 6 meses,2022-11-01,892,818,204,265,1096,1083,2179
PRESTO,consulta externa,menores de 6 meses,2022-11-01,18,9,1,0,19,9,28
PUCARA,consulta externa,menores de 6 meses,2022-11-01,6,1,2,2,8,3,11
PUCARANI,consulta externa,menores de 6 meses,2022-11-01,49,42,7,2,56,44,100
PUERTO ACOSTA,consulta externa,menores de 6 meses,2022-11-01,16,2,1,3,17,5,22
PUERTO CARABUCO,consulta externa,menores de 6 meses,2022-11-01,6,5,3,2,9,7,16
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2022-11-01,15,11,7,12,22,23,45
PUERTO PEREZ,consulta externa,menores de 6 meses,2022-11-01,2,2,0,3,2,5,7
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2022-11-01,44,12,2,1,46,13,59
PUERTO RICO,consulta externa,menores de 6 meses,2022-11-01,18,17,1,0,19,17,36
PUERTO SILES,consulta externa,menores de 6 meses,2022-11-01,10,2,0,0,10,2,12
PUERTO SUAREZ,consulta externa,menores de 6 meses,2022-11-01,49,32,2,1,51,33,84
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2022-11-01,382,382,62,48,444,430,874
PUNA,consulta externa,menores de 6 meses,2022-11-01,25,20,0,0,25,20,45
PUNATA,consulta externa,menores de 6 meses,2022-11-01,130,130,65,88,195,218,413
QUIABAYA,consulta externa,menores de 6 meses,2022-11-01,1,5,1,1,2,6,8
QUILLACOLLO,consulta externa,menores de 6 meses,2022-11-01,497,350,172,87,669,437,1106
QUIME,consulta externa,menores de 6 meses,2022-11-01,22,16,0,0,22,16,38
QUIRUSILLAS,consulta externa,menores de 6 meses,2022-11-01,0,2,0,3,0,5,5
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2022-11-01,10,9,0,0,10,9,19
RAVELO,consulta externa,menores de 6 meses,2022-11-01,15,13,0,1,15,14,29
REYES,consulta externa,menores de 6 meses,2022-11-01,15,11,0,0,15,11,26
RIBERALTA,consulta externa,menores de 6 meses,2022-11-01,281,263,29,18,310,281,591
ROBORE,consulta externa,menores de 6 meses,2022-11-01,26,26,0,5,26,31,57
RURRENABAQUE,consulta externa,menores de 6 meses,2022-11-01,50,45,2,1,52,46,98
SABAYA,consulta externa,menores de 6 meses,2022-11-01,4,9,0,1,4,10,14
SACABA,consulta externa,menores de 6 meses,2022-11-01,497,492,164,157,661,649,1310
SACABAMBA,consulta externa,menores de 6 meses,2022-11-01,5,9,1,4,6,13,19
SACACA,consulta externa,menores de 6 meses,2022-11-01,26,29,0,0,26,29,55
SAIPINA,consulta externa,menores de 6 meses,2022-11-01,6,18,2,1,8,19,27
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2022-11-01,10,9,2,1,12,10,22
SAMAIPATA,consulta externa,menores de 6 meses,2022-11-01,17,24,8,3,25,27,52
SAN AGUSTIN,consulta externa,menores de 6 meses,2022-11-01,1,1,0,0,1,1,2
SAN ANDRES,consulta externa,menores de 6 meses,2022-11-01,51,19,6,6,57,25,82
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2022-11-01,8,5,5,2,13,7,20
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2022-11-01,1,6,0,0,1,6,7
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2022-11-01,8,11,2,5,10,16,26
SAN BENITO,consulta externa,menores de 6 meses,2022-11-01,29,13,12,6,41,19,60
SAN BORJA,consulta externa,menores de 6 meses,2022-11-01,121,116,19,20,140,136,276
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2022-11-01,16,14,9,9,25,23,48
SAN CARLOS,consulta externa,menores de 6 meses,2022-11-01,33,31,5,10,38,41,79
SAN IGNACIO,consulta externa,menores de 6 meses,2022-11-01,74,66,4,2,78,68,146
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2022-11-01,114,101,15,23,129,124,253
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2022-11-01,2,7,0,0,2,7,9
SAN JAVIER(STC),consulta externa,menores de 6 meses,2022-11-01,40,30,0,2,40,32,72
SAN JOAQUIN,consulta externa,menores de 6 meses,2022-11-01,23,15,1,2,24,17,41
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2022-11-01,29,21,6,6,35,27,62
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2022-11-01,19,13,0,0,19,13,32
SAN JULIAN,consulta externa,menores de 6 meses,2022-11-01,170,128,52,35,222,163,385
SAN LORENZO(PND),consulta externa,menores de 6 meses,2022-11-01,6,6,1,1,7,7,14
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2022-11-01,70,76,0,3,70,79,149
SAN LUCAS,consulta externa,menores de 6 meses,2022-11-01,67,60,2,5,69,65,134
SAN MATIAS,consulta externa,menores de 6 meses,2022-11-01,20,28,0,0,20,28,48
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2022-11-01,22,11,2,0,24,11,35
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2022-11-01,6,5,0,0,6,5,11
SAN PEDRO,consulta externa,menores de 6 meses,2022-11-01,70,45,5,5,75,50,125
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2022-11-01,44,39,0,2,44,41,85
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2022-11-01,14,5,0,1,14,6,20
SAN PEDRO DE MACHA,consulta externa,menores de 6 meses,2022-11-01,31,21,0,0,31,21,52
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2022-11-01,3,1,0,0,3,1,4
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2022-11-01,6,2,2,0,8,2,10
SAN PEDRO(PND),consulta externa,menores de 6 meses,2022-11-01,2,3,0,0,2,3,5
SAN RAFAEL,consulta externa,menores de 6 meses,2022-11-01,44,13,10,15,54,28,82
SAN RAMON BENI,consulta externa,menores de 6 meses,2022-11-01,16,24,1,1,17,25,42
SAN RAMON SCZ,consulta externa,menores de 6 meses,2022-11-01,4,2,0,0,4,2,6
SANTA ANA,consulta externa,menores de 6 meses,2022-11-01,38,39,42,51,80,90,170
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2022-11-01,4421,3826,832,704,5253,4530,9783
SANTA ROSA,consulta externa,menores de 6 meses,2022-11-01,12,14,0,0,12,14,26
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2022-11-01,27,28,0,0,27,28,55
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2022-11-01,6,15,1,0,7,15,22
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2022-11-01,11,11,7,2,18,13,31
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2022-11-01,6,2,1,1,7,3,10
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2022-11-01,4,3,0,1,4,4,8
SANTIVAÑES,consulta externa,menores de 6 meses,2022-11-01,17,16,2,1,19,17,36
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2022-11-01,3,2,0,0,3,2,5
SAPAHAQUI,consulta externa,menores de 6 meses,2022-11-01,10,17,3,4,13,21,34
SENA,consulta externa,menores de 6 meses,2022-11-01,19,12,0,0,19,12,31
SHINAOTA,consulta externa,menores de 6 meses,2022-11-01,104,94,14,10,118,104,222
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2022-11-01,29,15,5,0,34,15,49
SICAYA,consulta externa,menores de 6 meses,2022-11-01,7,9,4,1,11,10,21
SIPE SIPE,consulta externa,menores de 6 meses,2022-11-01,176,157,34,47,210,204,414
SOPACHUY,consulta externa,menores de 6 meses,2022-11-01,22,28,4,1,26,29,55
SORACACHI,consulta externa,menores de 6 meses,2022-11-01,8,11,0,0,8,11,19
SORATA,consulta externa,menores de 6 meses,2022-11-01,48,33,2,4,50,37,87
SUCRE,consulta externa,menores de 6 meses,2022-11-01,1054,962,257,257,1311,1219,2530
TACACHI,consulta externa,menores de 6 meses,2022-11-01,2,3,1,0,3,3,6
TACACOMA,consulta externa,menores de 6 meses,2022-11-01,14,11,4,1,18,12,30
TACOBAMBA,consulta externa,menores de 6 meses,2022-11-01,14,8,0,0,14,8,22
TACOPAYA,consulta externa,menores de 6 meses,2022-11-01,10,7,0,0,10,7,17
TAHUA,consulta externa,menores de 6 meses,2022-11-01,1,0,1,0,2,0,2
TAPACARI,consulta externa,menores de 6 meses,2022-11-01,64,47,4,3,68,50,118
TARABUCO,consulta externa,menores de 6 meses,2022-11-01,54,54,2,1,56,55,111
TARACO,consulta externa,menores de 6 meses,2022-11-01,12,16,0,1,12,17,29
TARATA,consulta externa,menores de 6 meses,2022-11-01,25,20,6,7,31,27,58
TARIJA,consulta externa,menores de 6 meses,2022-11-01,787,804,246,252,1033,1056,2089
TARVITA,consulta externa,menores de 6 meses,2022-11-01,50,68,3,1,53,69,122
TEOPONTE,consulta externa,menores de 6 meses,2022-11-01,25,25,19,9,44,34,78
TIAHUANACU,consulta externa,menores de 6 meses,2022-11-01,10,13,7,11,17,24,41
TINGUIPAYA,consulta externa,menores de 6 meses,2022-11-01,21,18,0,1,21,19,40
TIPUANI,consulta externa,menores de 6 meses,2022-11-01,21,26,0,1,21,27,48
TIQUIPAYA,consulta externa,menores de 6 meses,2022-11-01,237,275,18,24,255,299,554
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2022-11-01,53,46,37,40,90,86,176
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2022-11-01,0,0,0,1,0,1,1
TOCO,consulta externa,menores de 6 meses,2022-11-01,10,21,6,7,16,28,44
TODOS SANTOS,consulta externa,menores de 6 meses,2022-11-01,0,1,0,0,0,1,1
TOLATA,consulta externa,menores de 6 meses,2022-11-01,16,7,6,7,22,14,36
TOLEDO,consulta externa,menores de 6 meses,2022-11-01,4,6,0,0,4,6,10
TOMAVE,consulta externa,menores de 6 meses,2022-11-01,15,13,0,0,15,13,28
TOMINA,consulta externa,menores de 6 meses,2022-11-01,19,21,3,5,22,26,48
TORO TORO,consulta externa,menores de 6 meses,2022-11-01,18,10,0,0,18,10,28
TOTORA(CBBA),consulta externa,menores de 6 meses,2022-11-01,62,44,6,3,68,47,115
TOTORA(ORR),consulta externa,menores de 6 meses,2022-11-01,6,6,3,2,9,8,17
TRIGAL,consulta externa,menores de 6 meses,2022-11-01,0,2,0,0,0,2,2
TRINIDAD,consulta externa,menores de 6 meses,2022-11-01,332,253,40,26,372,279,651
TUPIZA,consulta externa,menores de 6 meses,2022-11-01,87,79,41,47,128,126,254
TURCO,consulta externa,menores de 6 meses,2022-11-01,6,5,0,0,6,5,11
UMALA,consulta externa,menores de 6 meses,2022-11-01,9,9,4,5,13,14,27
UNCIA,consulta externa,menores de 6 meses,2022-11-01,27,43,3,4,30,47,77
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2022-11-01,77,59,8,1,85,60,145
URUBICHA,consulta externa,menores de 6 meses,2022-11-01,10,9,0,1,10,10,20
UYUNI,consulta externa,menores de 6 meses,2022-11-01,78,63,13,8,91,71,162
VACAS,consulta externa,menores de 6 meses,2022-11-01,13,19,0,1,13,20,33
VALLEGRANDE,consulta externa,menores de 6 meses,2022-11-01,37,45,7,7,44,52,96
VIACHA,consulta externa,menores de 6 meses,2022-11-01,286,264,44,44,330,308,638
VILA VILA,consulta externa,menores de 6 meses,2022-11-01,10,8,0,0,10,8,18
VILLA CHARCAS,consulta externa,menores de 6 meses,2022-11-01,33,26,0,1,33,27,60
VILLA MONTES,consulta externa,menores de 6 meses,2022-11-01,97,121,8,17,105,138,243
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2022-11-01,6,5,0,0,6,5,11
VILLA RIVERO,consulta externa,menores de 6 meses,2022-11-01,40,35,5,3,45,38,83
VILLA SERRANO,consulta externa,menores de 6 meses,2022-11-01,21,26,2,4,23,30,53
VILLA TUNARI,consulta externa,menores de 6 meses,2022-11-01,468,428,61,54,529,482,1011
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2022-11-01,19,9,6,5,25,14,39
VILLAZON,consulta externa,menores de 6 meses,2022-11-01,77,69,10,17,87,86,173
VINTO,consulta externa,menores de 6 meses,2022-11-01,208,168,61,50,269,218,487
VITICHI,consulta externa,menores de 6 meses,2022-11-01,8,8,0,0,8,8,16
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2022-11-01,0,1,0,0,0,1,1
WARNES,consulta externa,menores de 6 meses,2022-11-01,188,137,14,17,202,154,356
YACO,consulta externa,menores de 6 meses,2022-11-01,18,24,1,6,19,30,49
YACUIBA,consulta externa,menores de 6 meses,2022-11-01,269,239,44,48,313,287,600
YAMPARAEZ,consulta externa,menores de 6 meses,2022-11-01,11,12,0,1,11,13,24
YANACACHI,consulta externa,menores de 6 meses,2022-11-01,3,3,0,0,3,3,6
YAPACANI,consulta externa,menores de 6 meses,2022-11-01,146,107,15,14,161,121,282
YOCALLA,consulta externa,menores de 6 meses,2022-11-01,9,6,0,0,9,6,15
YOTALA,consulta externa,menores de 6 meses,2022-11-01,23,19,1,1,24,20,44
YUNCHARA,consulta externa,menores de 6 meses,2022-11-01,28,14,1,0,29,14,43
ZUDAÑEZ,consulta externa,menores de 6 meses,2022-11-01,15,20,1,0,16,20,36
ACACIO,consulta externa,menores de 6 meses,2022-12-01,7,1,0,0,7,1,8
ACHACACHI,consulta externa,menores de 6 meses,2022-12-01,65,66,10,8,75,74,149
ACHOCALLA,consulta externa,menores de 6 meses,2022-12-01,49,24,1,0,50,24,74
AIQUILE,consulta externa,menores de 6 meses,2022-12-01,34,28,26,28,60,56,116
ALALAY,consulta externa,menores de 6 meses,2022-12-01,2,1,0,1,2,2,4
ALCALA,consulta externa,menores de 6 meses,2022-12-01,12,3,3,1,15,4,19
ALTO BENI,consulta externa,menores de 6 meses,2022-12-01,27,36,0,0,27,36,63
ANCORAIMES,consulta externa,menores de 6 meses,2022-12-01,9,9,1,0,10,9,19
ANDAMARCA,consulta externa,menores de 6 meses,2022-12-01,2,4,0,0,2,4,6
ANTEQUERA,consulta externa,menores de 6 meses,2022-12-01,1,4,0,0,1,4,5
ANZALDO,consulta externa,menores de 6 meses,2022-12-01,11,12,3,1,14,13,27
APOLO,consulta externa,menores de 6 meses,2022-12-01,33,28,29,36,62,64,126
ARAMPAMPA,consulta externa,menores de 6 meses,2022-12-01,3,3,0,0,3,3,6
ARANI,consulta externa,menores de 6 meses,2022-12-01,15,16,1,3,16,19,35
ARBIETO,consulta externa,menores de 6 meses,2022-12-01,70,70,14,15,84,85,169
ARQUE,consulta externa,menores de 6 meses,2022-12-01,34,20,0,0,34,20,54
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2022-12-01,54,36,5,2,59,38,97
ATOCHA,consulta externa,menores de 6 meses,2022-12-01,32,30,4,1,36,31,67
AUCAPATA,consulta externa,menores de 6 meses,2022-12-01,16,13,0,0,16,13,29
AYATA,consulta externa,menores de 6 meses,2022-12-01,5,8,0,0,5,8,13
AYO AYO,consulta externa,menores de 6 meses,2022-12-01,11,7,6,4,17,11,28
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2022-12-01,41,52,0,4,41,56,97
AZURDUY,consulta externa,menores de 6 meses,2022-12-01,40,27,1,1,41,28,69
BATALLAS,consulta externa,menores de 6 meses,2022-12-01,8,14,4,5,12,19,31
BAURES,consulta externa,menores de 6 meses,2022-12-01,9,4,1,0,10,4,14
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2022-12-01,0,2,0,0,0,2,2
BELLA FLOR,consulta externa,menores de 6 meses,2022-12-01,2,6,0,4,2,10,12
BERMEJO,consulta externa,menores de 6 meses,2022-12-01,130,129,20,13,150,142,292
BETANZOS,consulta externa,menores de 6 meses,2022-12-01,56,35,3,0,59,35,94
BOLIVAR,consulta externa,menores de 6 meses,2022-12-01,11,6,0,0,11,6,17
BOLPEBRA,consulta externa,menores de 6 meses,2022-12-01,1,1,0,0,1,1,2
BOYUIBE,consulta externa,menores de 6 meses,2022-12-01,8,9,3,2,11,11,22
