,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,4,3,0,0,4,3,7
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,0,4,0,0,0,4,4
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,346,255,77,94,423,349,772
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,77,89,2,9,79,98,177
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,8,2,0,1,8,3,11
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,7,8,8,10,15,18,33
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,50,40,7,6,57,46,103
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,77,61,7,9,84,70,154
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,15,4,1,0,16,4,20
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,55,62,8,0,63,62,125
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,12,19,1,0,13,19,32
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,38,28,10,11,48,39,87
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,229,155,89,73,318,228,546
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,11,8,0,0,11,8,19
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,34,32,0,1,34,33,67
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,122,97,26,27,148,124,272
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,10,14,0,0,10,14,24
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,19,27,12,7,31,34,65
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,16,19,6,9,22,28,50
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,474,383,60,60,534,443,977
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,28,19,1,4,29,23,52
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,62,52,19,7,81,59,140
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,212,169,55,40,267,209,476
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,13,9,0,0,13,9,22
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,3,0,2,0,5,0,5
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,349,262,31,19,380,281,661
YACO,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,15,19,7,5,22,24,46
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,285,270,77,67,362,337,699
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,7,11,3,2,10,13,23
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,14,3,0,1,14,4,18
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,121,153,31,12,152,165,317
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,14,11,0,0,14,11,25
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,13,21,1,2,14,23,37
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,17,11,1,2,18,13,31
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,1,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2023-09-01,17,13,4,4,21,17,38
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,2,0,0,5,2,7
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,41,38,6,29,47,67,114
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,31,36,6,3,37,39,76
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,59,53,24,21,83,74,157
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,6,4,2,2,8,6,14
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,10,12,0,2,10,14,24
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,46,42,0,2,46,44,90
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,11,4,10,3,21,7,28
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,1,4,1,3,2,7,9
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,3,2,0,2,3,4,7
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,6,12,1,4,7,16,23
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,31,51,28,41,59,92,151
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,0,2,0,0,0,2,2
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,20,2,4,21,24,45
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,65,89,12,14,77,103,180
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,32,21,0,2,32,23,55
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,62,54,5,2,67,56,123
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,29,46,1,2,30,48,78
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,18,0,0,19,18,37
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,9,16,0,1,9,17,26
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,10,8,4,4,14,12,26
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,84,78,4,6,88,84,172
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,32,39,0,3,32,42,74
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,15,13,13,29,28,42,70
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,13,1,0,20,13,33
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,1,2,0,0,1,2,3
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,0,0,0,2,0,2
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,20,20,1,2,21,22,43
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,175,166,20,20,195,186,381
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,51,47,3,2,54,49,103
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,12,11,7,6,19,17,36
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,11,3,2,1,13,4,17
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,18,11,7,9,25,20,45
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,30,2,2,21,32,53
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,76,75,1,4,77,79,156
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,38,16,3,0,41,16,57
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,30,28,1,0,31,28,59
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,37,26,3,0,40,26,66
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,6,1,0,0,6,1,7
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,30,24,1,2,31,26,57
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,30,29,3,1,33,30,63
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,11,9,0,0,11,9,20
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,65,66,20,28,85,94,179
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,98,81,10,6,108,87,195
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,17,16,0,1,17,17,34
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,78,51,8,8,86,59,145
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,196,193,25,23,221,216,437
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,45,35,10,6,55,41,96
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,10,10,1,0,11,10,21
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,15,11,3,1,18,12,30
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,1,1,1,0,2,1,3
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,6,3,0,0,6,3,9
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,35,42,5,3,40,45,85
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,16,1,0,20,16,36
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,115,82,27,31,142,113,255
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,3,4,0,1,3,5,8
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,20,17,0,0,20,17,37
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,148,120,19,19,167,139,306
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,2,0,0,2,2,4
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,4,1,0,0,4,1,5
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,2,9,3,14,5,19
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,50,39,5,6,55,45,100
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,25,20,0,0,25,20,45
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,17,21,1,0,18,21,39
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,15,18,0,0,15,18,33
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,45,55,28,25,73,80,153
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,224,176,86,84,310,260,570
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,78,86,2,1,80,87,167
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2286,1945,716,724,3002,2669,5671
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,1,11,0,0,1,11,12
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,73,67,50,54,123,121,244
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,45,24,1,2,46,26,72
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,7,1,5,1,12,2,14
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,58,51,9,3,67,54,121
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,20,23,7,5,27,28,55
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,33,36,0,1,33,37,70
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,23,29,12,7,35,36,71
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,29,34,6,9,35,43,78
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,1,0,0,2,1,3
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,45,23,2,4,47,27,74
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,0,5,0,0,0,5,5
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,61,53,6,12,67,65,132
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,11,2,2,21,13,34
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,63,46,6,3,69,49,118
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,16,2,2,21,18,39
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,43,35,20,13,63,48,111
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,13,9,1,0,14,9,23
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,43,40,0,7,43,47,90
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,253,161,23,8,276,169,445
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,55,39,24,19,79,58,137
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,7,8,1,2,8,10,18
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,14,11,6,9,20,20,40
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,35,36,1,2,36,38,74
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,1,2,0,0,1,2,3
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,11,5,0,0,11,5,16
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,9,10,4,1,13,11,24
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2228,2092,946,948,3174,3040,6214
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,4,4,0,0,4,4,8
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,31,18,1,0,32,18,50
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,23,26,1,2,24,28,52
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,193,197,162,191,355,388,743
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,11,6,1,2,12,8,20
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,73,48,5,5,78,53,131
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,169,171,5,5,174,176,350
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,14,0,0,19,14,33
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,9,1,2,6,11,17
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,3,0,0,2,3,5
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,4,12,2,5,6,17,23
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,41,48,12,6,53,54,107
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,34,25,1,4,35,29,64
GAIOC JATUN AYLLU YURA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,4,11,0,0,4,11,15
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,67,77,9,14,76,91,167
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,36,30,4,4,40,34,74
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,32,24,44,31,76,55,131
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,11,10,3,2,14,12,26
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,148,108,10,8,158,116,274
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,33,61,1,5,34,66,100
HUACARAJE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,4,3,3,8,7,11,18
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,34,21,10,7,44,28,72
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,7,0,2,5,9,14
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,3,1,0,3,3,4,7
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,33,36,16,18,49,54,103
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,38,12,10,7,48,19,67
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,3,3,5,2,8,5,13
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,4,3,5,8,9,17
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,2,1,7,6,9,15
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,12,15,1,0,13,15,28
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,14,15,4,4,18,19,37
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,32,51,0,2,32,53,85
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,7,9,0,0,7,9,16
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,26,24,1,1,27,25,52
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,43,52,4,4,47,56,103
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,56,49,12,13,68,62,130
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,15,25,8,5,23,30,53
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,111,121,14,14,125,135,260
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,270,228,150,150,420,378,798
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2003,1941,598,646,2601,2587,5188
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,1,3,0,0,1,3,4
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,24,21,6,4,30,25,55
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,38,32,9,9,47,41,88
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,6,0,0,5,6,11
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,6,6,0,0,6,6,12
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,122,95,4,5,126,100,226
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,8,0,0,5,8,13
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,12,8,9,6,21,14,35
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,27,19,0,0,27,19,46
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,6,4,4,6,10,16
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,15,16,0,2,15,18,33
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,36,26,3,1,39,27,66
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,13,18,1,5,14,23,37
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,8,0,0,5,8,13
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,48,47,13,26,61,73,134
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,20,11,10,5,30,16,46
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,49,48,6,9,55,57,112
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,64,70,20,21,84,91,175
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,18,14,12,6,30,20,50
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,0,1,0,3,0,3
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,7,8,0,2,7,10,17
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,48,61,12,18,60,79,139
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,476,413,110,121,586,534,1120
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,4,0,0,5,4,9
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,17,18,0,0,17,18,35
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,12,14,0,0,12,14,26
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,2,2,2,4,4,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,10,14,0,0,10,14,24
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,24,17,0,0,24,17,41
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,37,42,4,4,41,46,87
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,21,13,6,6,27,19,46
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,751,677,169,151,920,828,1748
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,46,43,13,10,59,53,112
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,21,16,1,0,22,16,38
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,96,75,10,6,106,81,187
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,57,46,1,4,58,50,108
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,125,107,9,6,134,113,247
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,3,0,0,0,3,0,3
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,25,19,4,1,29,20,49
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,13,5,1,2,14,7,21
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,8,8,5,7,13,15,28
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,42,51,2,9,44,60,104
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,5,7,1,0,6,7,13
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,42,30,0,2,42,32,74
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,31,33,0,0,31,33,64
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,9,23,4,0,13,23,36
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,25,23,10,10,35,33,68
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,12,14,0,3,12,17,29
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,34,22,8,4,42,26,68
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,38,34,4,3,42,37,79
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,22,15,13,4,35,19,54
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,43,23,70,32,113,55,168
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,10,12,3,2,13,14,27
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,752,641,103,102,855,743,1598
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,22,25,0,1,22,26,48
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,4,0,2,0,6,0,6
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,42,46,0,5,42,51,93
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,7,3,0,5,7,8,15
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,21,18,3,4,24,22,46
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,43,28,14,11,57,39,96
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,6,2,2,4,8,12
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,72,73,1,2,73,75,148
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,21,1,0,20,21,41
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,3,5,0,2,3,7,10
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,35,34,8,8,43,42,85
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,362,368,32,27,394,395,789
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,15,25,0,0,15,25,40
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,97,109,98,115,195,224,419
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,8,4,1,0,9,4,13
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,447,470,138,146,585,616,1201
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,19,9,2,0,21,9,30
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,4,0,0,2,4,6
RAQAYPAMPA(ETA),consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,13,10,2,1,15,11,26
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,11,17,0,0,11,17,28
REYES,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,55,25,3,0,58,25,83
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,535,517,91,103,626,620,1246
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,47,29,12,8,59,37,96
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,77,70,7,3,84,73,157
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,9,8,0,0,9,8,17
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,512,504,109,94,621,598,1219
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,3,7,2,0,5,7,12
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,30,33,0,0,30,33,63
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,9,10,0,2,9,12,21
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,8,17,1,1,9,18,27
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,31,16,7,6,38,22,60
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,2,1,0,0,2,1,3
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2023-10-01,28,42,15,18,43,60,103
