,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TACACHI,consulta externa,menores de 6 meses,2023-10-01,2,2,0,0,2,2,4
TACACOMA,consulta externa,menores de 6 meses,2023-10-01,24,21,0,3,24,24,48
TACOBAMBA,consulta externa,menores de 6 meses,2023-10-01,7,4,0,0,7,4,11
TACOPAYA,consulta externa,menores de 6 meses,2023-10-01,7,7,0,0,7,7,14
TAHUA,consulta externa,menores de 6 meses,2023-10-01,3,0,0,0,3,0,3
TAPACARI,consulta externa,menores de 6 meses,2023-10-01,33,35,1,5,34,40,74
TARABUCO,consulta externa,menores de 6 meses,2023-10-01,41,37,0,1,41,38,79
TARACO,consulta externa,menores de 6 meses,2023-10-01,6,7,1,0,7,7,14
TARATA,consulta externa,menores de 6 meses,2023-10-01,23,15,8,7,31,22,53
TARIJA,consulta externa,menores de 6 meses,2023-10-01,882,797,336,306,1218,1103,2321
TARVITA,consulta externa,menores de 6 meses,2023-10-01,51,50,2,2,53,52,105
TEOPONTE,consulta externa,menores de 6 meses,2023-10-01,21,24,4,4,25,28,53
TIAHUANACU,consulta externa,menores de 6 meses,2023-10-01,15,8,9,12,24,20,44
TINGUIPAYA,consulta externa,menores de 6 meses,2023-10-01,22,12,1,0,23,12,35
TIPUANI,consulta externa,menores de 6 meses,2023-10-01,31,33,5,4,36,37,73
TIQUIPAYA,consulta externa,menores de 6 meses,2023-10-01,278,287,37,52,315,339,654
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2023-10-01,38,36,33,24,71,60,131
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2023-10-01,0,2,0,0,0,2,2
TOCO,consulta externa,menores de 6 meses,2023-10-01,6,7,5,6,11,13,24
TODOS SANTOS,consulta externa,menores de 6 meses,2023-10-01,0,1,0,1,0,2,2
TOLATA,consulta externa,menores de 6 meses,2023-10-01,12,22,7,5,19,27,46
TOLEDO,consulta externa,menores de 6 meses,2023-10-01,1,7,0,2,1,9,10
TOMAVE,consulta externa,menores de 6 meses,2023-10-01,16,5,0,0,16,5,21
TOMINA,consulta externa,menores de 6 meses,2023-10-01,24,13,0,0,24,13,37
TORO TORO,consulta externa,menores de 6 meses,2023-10-01,22,24,1,1,23,25,48
TOTORA(CBBA),consulta externa,menores de 6 meses,2023-10-01,32,26,5,0,37,26,63
TOTORA(ORR),consulta externa,menores de 6 meses,2023-10-01,5,8,1,2,6,10,16
TRIGAL,consulta externa,menores de 6 meses,2023-10-01,2,2,0,0,2,2,4
TRINIDAD,consulta externa,menores de 6 meses,2023-10-01,519,412,99,71,618,483,1101
TUPIZA,consulta externa,menores de 6 meses,2023-10-01,148,126,51,70,199,196,395
TURCO,consulta externa,menores de 6 meses,2023-10-01,0,1,1,0,1,1,2
UMALA,consulta externa,menores de 6 meses,2023-10-01,10,9,6,2,16,11,27
UNCIA,consulta externa,menores de 6 meses,2023-10-01,41,47,9,10,50,57,107
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2023-10-01,48,62,6,12,54,74,128
URUBICHA,consulta externa,menores de 6 meses,2023-10-01,22,20,0,0,22,20,42
UYUNI,consulta externa,menores de 6 meses,2023-10-01,81,84,14,7,95,91,186
VACAS,consulta externa,menores de 6 meses,2023-10-01,10,15,2,1,12,16,28
VALLEGRANDE,consulta externa,menores de 6 meses,2023-10-01,38,30,29,19,67,49,116
VIACHA,consulta externa,menores de 6 meses,2023-10-01,375,247,44,40,419,287,706
VILA VILA,consulta externa,menores de 6 meses,2023-10-01,8,6,0,0,8,6,14
VILLA CHARCAS,consulta externa,menores de 6 meses,2023-10-01,26,22,1,0,27,22,49
VILLA MONTES,consulta externa,menores de 6 meses,2023-10-01,128,94,14,10,142,104,246
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2023-10-01,7,13,1,0,8,13,21
VILLA RIVERO,consulta externa,menores de 6 meses,2023-10-01,34,21,8,8,42,29,71
VILLA SERRANO,consulta externa,menores de 6 meses,2023-10-01,21,19,11,5,32,24,56
VILLA TUNARI,consulta externa,menores de 6 meses,2023-10-01,526,563,61,63,587,626,1213
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2023-10-01,17,22,5,2,22,24,46
VILLAZON,consulta externa,menores de 6 meses,2023-10-01,103,77,17,12,120,89,209
VINTO,consulta externa,menores de 6 meses,2023-10-01,243,201,53,35,296,236,532
VITICHI,consulta externa,menores de 6 meses,2023-10-01,4,5,0,0,4,5,9
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2023-10-01,1,0,0,1,1,1,2
WARNES,consulta externa,menores de 6 meses,2023-10-01,308,279,32,23,340,302,642
YACO,consulta externa,menores de 6 meses,2023-10-01,27,26,9,3,36,29,65
YACUIBA,consulta externa,menores de 6 meses,2023-10-01,278,276,79,101,357,377,734
YAMPARAEZ,consulta externa,menores de 6 meses,2023-10-01,15,29,3,1,18,30,48
YANACACHI,consulta externa,menores de 6 meses,2023-10-01,9,1,0,0,9,1,10
YAPACANI,consulta externa,menores de 6 meses,2023-10-01,153,111,56,20,209,131,340
YOCALLA,consulta externa,menores de 6 meses,2023-10-01,4,12,0,0,4,12,16
YOTALA,consulta externa,menores de 6 meses,2023-10-01,7,13,0,3,7,16,23
YUNCHARA,consulta externa,menores de 6 meses,2023-10-01,12,8,0,0,12,8,20
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2023-10-01,1,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,menores de 6 meses,2023-10-01,12,17,5,11,17,28,45
ACACIO,consulta externa,menores de 6 meses,2023-11-01,5,4,0,0,5,4,9
ACHACACHI,consulta externa,menores de 6 meses,2023-11-01,60,60,15,19,75,79,154
ACHOCALLA,consulta externa,menores de 6 meses,2023-11-01,42,39,2,5,44,44,88
AIQUILE,consulta externa,menores de 6 meses,2023-11-01,53,33,29,33,82,66,148
ALALAY,consulta externa,menores de 6 meses,2023-11-01,7,5,1,0,8,5,13
ALCALA,consulta externa,menores de 6 meses,2023-11-01,3,2,0,0,3,2,5
ALTO BENI,consulta externa,menores de 6 meses,2023-11-01,48,35,0,1,48,36,84
ANCORAIMES,consulta externa,menores de 6 meses,2023-11-01,8,9,0,4,8,13,21
ANDAMARCA,consulta externa,menores de 6 meses,2023-11-01,4,2,0,0,4,2,6
ANTEQUERA,consulta externa,menores de 6 meses,2023-11-01,8,8,3,0,11,8,19
ANZALDO,consulta externa,menores de 6 meses,2023-11-01,12,15,1,7,13,22,35
APOLO,consulta externa,menores de 6 meses,2023-11-01,56,49,33,38,89,87,176
ARAMPAMPA,consulta externa,menores de 6 meses,2023-11-01,3,0,0,0,3,0,3
ARANI,consulta externa,menores de 6 meses,2023-11-01,18,8,3,0,21,8,29
ARBIETO,consulta externa,menores de 6 meses,2023-11-01,79,68,18,12,97,80,177
ARQUE,consulta externa,menores de 6 meses,2023-11-01,41,23,1,0,42,23,65
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2023-11-01,66,54,2,1,68,55,123
ATOCHA,consulta externa,menores de 6 meses,2023-11-01,36,53,1,1,37,54,91
AUCAPATA,consulta externa,menores de 6 meses,2023-11-01,22,18,1,0,23,18,41
AYATA,consulta externa,menores de 6 meses,2023-11-01,19,8,0,0,19,8,27
AYO AYO,consulta externa,menores de 6 meses,2023-11-01,8,11,2,11,10,22,32
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2023-11-01,58,49,5,3,63,52,115
AZURDUY,consulta externa,menores de 6 meses,2023-11-01,34,35,7,2,41,37,78
BATALLAS,consulta externa,menores de 6 meses,2023-11-01,17,10,9,3,26,13,39
BAURES,consulta externa,menores de 6 meses,2023-11-01,15,4,0,1,15,5,20
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2023-11-01,0,4,2,0,2,4,6
BELEN DE URMIRI,consulta externa,menores de 6 meses,2023-11-01,2,1,0,0,2,1,3
BELLA FLOR,consulta externa,menores de 6 meses,2023-11-01,10,3,1,3,11,6,17
BERMEJO,consulta externa,menores de 6 meses,2023-11-01,161,155,26,28,187,183,370
BETANZOS,consulta externa,menores de 6 meses,2023-11-01,43,14,2,2,45,16,61
BOLIVAR,consulta externa,menores de 6 meses,2023-11-01,6,8,3,5,9,13,22
BOYUIBE,consulta externa,menores de 6 meses,2023-11-01,12,5,0,1,12,6,18
BUENA VISTA,consulta externa,menores de 6 meses,2023-11-01,13,19,1,0,14,19,33
CABEZAS,consulta externa,menores de 6 meses,2023-11-01,60,73,9,8,69,81,150
CAIROMA,consulta externa,menores de 6 meses,2023-11-01,31,31,1,0,32,31,63
"CAIZA ""D""",consulta externa,menores de 6 meses,2023-11-01,35,17,1,0,36,17,53
CAJUATA,consulta externa,menores de 6 meses,2023-11-01,20,22,3,1,23,23,46
CALACOTO,consulta externa,menores de 6 meses,2023-11-01,5,5,1,1,6,6,12
CALAMARCA,consulta externa,menores de 6 meses,2023-11-01,22,7,0,0,22,7,29
CAMARGO,consulta externa,menores de 6 meses,2023-11-01,39,39,13,10,52,49,101
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2023-11-01,9,1,1,0,10,1,11
CAMIRI,consulta externa,menores de 6 meses,2023-11-01,69,59,11,19,80,78,158
CAPINOTA,consulta externa,menores de 6 meses,2023-11-01,60,61,19,20,79,81,160
CAQUIAVIRI,consulta externa,menores de 6 meses,2023-11-01,19,19,1,3,20,22,42
CARACOLLO,consulta externa,menores de 6 meses,2023-11-01,62,68,5,11,67,79,146
CARANAVI,consulta externa,menores de 6 meses,2023-11-01,204,132,14,14,218,146,364
CARAPARI,consulta externa,menores de 6 meses,2023-11-01,48,46,4,4,52,50,102
CARIPUYO,consulta externa,menores de 6 meses,2023-11-01,7,3,0,0,7,3,10
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2023-11-01,13,12,3,0,16,12,28
CATACORA,consulta externa,menores de 6 meses,2023-11-01,2,1,0,0,2,1,3
CHACARILLA,consulta externa,menores de 6 meses,2023-11-01,3,1,1,0,4,1,5
CHALLAPATA,consulta externa,menores de 6 meses,2023-11-01,85,80,8,6,93,86,179
CHAQUI,consulta externa,menores de 6 meses,2023-11-01,4,3,0,0,4,3,7
CHARAGUA,consulta externa,menores de 6 meses,2023-11-01,83,71,21,25,104,96,200
CHARAÑA,consulta externa,menores de 6 meses,2023-11-01,3,2,0,1,3,3,6
CHAYANTA,consulta externa,menores de 6 meses,2023-11-01,29,25,0,0,29,25,54
CHIMORE,consulta externa,menores de 6 meses,2023-11-01,98,91,18,13,116,104,220
CHIPAYA,consulta externa,menores de 6 meses,2023-11-01,4,0,1,0,5,0,5
CHOQUE COTA,consulta externa,menores de 6 meses,2023-11-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,menores de 6 meses,2023-11-01,4,4,7,2,11,6,17
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2023-11-01,28,37,4,4,32,41,73
CHUMA,consulta externa,menores de 6 meses,2023-11-01,9,23,0,1,9,24,33
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2023-11-01,12,6,2,0,14,6,20
CKOCHAS,consulta externa,menores de 6 meses,2023-11-01,11,21,1,0,12,21,33
CLIZA,consulta externa,menores de 6 meses,2023-11-01,91,77,23,16,114,93,207
COBIJA,consulta externa,menores de 6 meses,2023-11-01,184,189,59,67,243,256,499
COCAPATA,consulta externa,menores de 6 meses,2023-11-01,85,75,3,1,88,76,164
COCHABAMBA,consulta externa,menores de 6 meses,2023-11-01,2371,2279,1050,1009,3421,3288,6709
COIPASA,consulta externa,menores de 6 meses,2023-11-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,menores de 6 meses,2023-11-01,129,91,84,51,213,142,355
"COLCHA ""K""",consulta externa,menores de 6 meses,2023-11-01,36,20,1,0,37,20,57
COLLANA,consulta externa,menores de 6 meses,2023-11-01,3,1,1,1,4,2,6
COLOMI,consulta externa,menores de 6 meses,2023-11-01,46,51,13,13,59,64,123
COLPA BELGICA,consulta externa,menores de 6 meses,2023-11-01,12,5,5,3,17,8,25
COLQUECHACA,consulta externa,menores de 6 meses,2023-11-01,37,21,0,0,37,21,58
COLQUENCHA,consulta externa,menores de 6 meses,2023-11-01,16,27,7,8,23,35,58
COLQUIRI,consulta externa,menores de 6 meses,2023-11-01,30,24,10,7,40,31,71
COMANCHE,consulta externa,menores de 6 meses,2023-11-01,4,0,0,0,4,0,4
COMARAPA,consulta externa,menores de 6 meses,2023-11-01,48,60,9,6,57,66,123
COMBAYA,consulta externa,menores de 6 meses,2023-11-01,0,4,1,1,1,5,6
CONCEPCION,consulta externa,menores de 6 meses,2023-11-01,77,64,6,13,83,77,160
COPACABANA,consulta externa,menores de 6 meses,2023-11-01,14,9,1,0,15,9,24
CORIPATA,consulta externa,menores de 6 meses,2023-11-01,50,43,3,3,53,46,99
CORO CORO,consulta externa,menores de 6 meses,2023-11-01,18,14,3,2,21,16,37
COROICO,consulta externa,menores de 6 meses,2023-11-01,52,66,24,24,76,90,166
CORQUE,consulta externa,menores de 6 meses,2023-11-01,4,20,1,2,5,22,27
COTAGAITA,consulta externa,menores de 6 meses,2023-11-01,31,61,1,2,32,63,95
COTOCA,consulta externa,menores de 6 meses,2023-11-01,187,142,15,10,202,152,354
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2023-11-01,51,47,15,11,66,58,124
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2023-11-01,3,4,1,2,4,6,10
CUEVO,consulta externa,menores de 6 meses,2023-11-01,15,9,8,5,23,14,37
CULPINA,consulta externa,menores de 6 meses,2023-11-01,22,15,0,0,22,15,37
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2023-11-01,5,1,1,1,6,2,8
CURVA,consulta externa,menores de 6 meses,2023-11-01,8,4,0,0,8,4,12
DESAGUADERO,consulta externa,menores de 6 meses,2023-11-01,9,8,5,3,14,11,25
EL ALTO,consulta externa,menores de 6 meses,2023-11-01,2933,2988,1029,984,3962,3972,7934
EL CHORO,consulta externa,menores de 6 meses,2023-11-01,2,1,0,1,2,2,4
EL PUENTE(STC),consulta externa,menores de 6 meses,2023-11-01,21,22,2,0,23,22,45
EL PUENTE(TJA),consulta externa,menores de 6 meses,2023-11-01,16,14,2,1,18,15,33
EL TORNO,consulta externa,menores de 6 meses,2023-11-01,216,170,74,96,290,266,556
EL VILLAR,consulta externa,menores de 6 meses,2023-11-01,5,2,0,2,5,4,9
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2023-11-01,57,48,2,3,59,51,110
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2023-11-01,162,158,8,4,170,162,332
ESCOMA,consulta externa,menores de 6 meses,2023-11-01,14,11,0,1,14,12,26
EUCALIPTUS,consulta externa,menores de 6 meses,2023-11-01,7,7,0,0,7,7,14
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2023-11-01,0,1,0,0,0,1,1
EXALTACION,consulta externa,menores de 6 meses,2023-11-01,9,4,3,2,12,6,18
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2023-11-01,67,28,3,1,70,29,99
FILADELFIA,consulta externa,menores de 6 meses,2023-11-01,8,20,0,0,8,20,28
GAIOC JATUN AYLLU YURA,consulta externa,menores de 6 meses,2023-11-01,6,7,0,0,6,7,13
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2023-11-01,80,43,10,9,90,52,142
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2023-11-01,23,10,0,1,23,11,34
GUANAY,consulta externa,menores de 6 meses,2023-11-01,31,14,36,38,67,52,119
GUAQUI,consulta externa,menores de 6 meses,2023-11-01,4,5,0,0,4,5,9
GUAYARAMERIN,consulta externa,menores de 6 meses,2023-11-01,93,77,8,7,101,84,185
GUTIERREZ,consulta externa,menores de 6 meses,2023-11-01,21,28,0,1,21,29,50
HUACARAJE,consulta externa,menores de 6 meses,2023-11-01,4,3,4,2,8,5,13
HUACARETA,consulta externa,menores de 6 meses,2023-11-01,11,23,3,3,14,26,40
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2023-11-01,3,5,1,0,4,5,9
HUACHACALLA,consulta externa,menores de 6 meses,2023-11-01,1,1,1,4,2,5,7
HUANUNI,consulta externa,menores de 6 meses,2023-11-01,41,43,15,13,56,56,112
HUARINA,consulta externa,menores de 6 meses,2023-11-01,6,8,12,8,18,16,34
HUATAJATA,consulta externa,menores de 6 meses,2023-11-01,5,2,6,1,11,3,14
HUAYLLAMARCA,consulta externa,menores de 6 meses,2023-11-01,4,7,4,4,8,11,19
HUMANATA,consulta externa,menores de 6 meses,2023-11-01,4,0,2,0,6,0,6
ICHOCA,consulta externa,menores de 6 meses,2023-11-01,10,15,4,3,14,18,32
ICLA,consulta externa,menores de 6 meses,2023-11-01,16,10,4,2,20,12,32
INCAHUASI,consulta externa,menores de 6 meses,2023-11-01,29,50,1,0,30,50,80
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2023-11-01,3,3,0,0,3,3,6
INQUISIVI,consulta externa,menores de 6 meses,2023-11-01,30,30,1,0,31,30,61
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2023-11-01,37,48,4,1,41,49,90
IXIAMAS,consulta externa,menores de 6 meses,2023-11-01,23,36,4,6,27,42,69
JESUS DE MACHACA,consulta externa,menores de 6 meses,2023-11-01,28,17,4,5,32,22,54
LA ASUNTA,consulta externa,menores de 6 meses,2023-11-01,126,113,9,6,135,119,254
LA GUARDIA,consulta externa,menores de 6 meses,2023-11-01,266,211,155,179,421,390,811
LA PAZ,consulta externa,menores de 6 meses,2023-11-01,2637,2823,751,794,3388,3617,7005
LAGUNILLAS,consulta externa,menores de 6 meses,2023-11-01,14,36,6,6,20,42,62
LAJA,consulta externa,menores de 6 meses,2023-11-01,26,34,9,7,35,41,76
LAS CARRERAS,consulta externa,menores de 6 meses,2023-11-01,5,0,0,0,5,0,5
LICOMA PAMPA,consulta externa,menores de 6 meses,2023-11-01,1,2,0,0,1,2,3
LLALLAGUA,consulta externa,menores de 6 meses,2023-11-01,103,110,6,3,109,113,222
LLICA,consulta externa,menores de 6 meses,2023-11-01,3,3,1,1,4,4,8
LORETO,consulta externa,menores de 6 meses,2023-11-01,4,4,4,3,8,7,15
LURIBAY,consulta externa,menores de 6 meses,2023-11-01,15,18,0,1,15,19,34
MACHACAMARCA,consulta externa,menores de 6 meses,2023-11-01,7,10,6,6,13,16,29
MACHARETI,consulta externa,menores de 6 meses,2023-11-01,8,7,0,0,8,7,15
MAGDALENA,consulta externa,menores de 6 meses,2023-11-01,10,13,2,2,12,15,27
MAIRANA,consulta externa,menores de 6 meses,2023-11-01,25,31,4,5,29,36,65
MALLA,consulta externa,menores de 6 meses,2023-11-01,7,3,1,0,8,3,11
MAPIRI,consulta externa,menores de 6 meses,2023-11-01,51,40,9,15,60,55,115
MECAPACA,consulta externa,menores de 6 meses,2023-11-01,20,19,9,6,29,25,54
MINEROS,consulta externa,menores de 6 meses,2023-11-01,32,34,2,4,34,38,72
MIZQUE,consulta externa,menores de 6 meses,2023-11-01,84,50,17,25,101,75,176
MOCOMOCO,consulta externa,menores de 6 meses,2023-11-01,21,14,4,2,25,16,41
MOJINETE,consulta externa,menores de 6 meses,2023-11-01,1,0,1,0,2,0,2
MOJOCOYA,consulta externa,menores de 6 meses,2023-11-01,13,10,0,1,13,11,24
MONTEAGUDO,consulta externa,menores de 6 meses,2023-11-01,89,63,13,13,102,76,178
MONTERO,consulta externa,menores de 6 meses,2023-11-01,729,650,122,111,851,761,1612
MORO MORO,consulta externa,menores de 6 meses,2023-11-01,3,0,0,0,3,0,3
MOROCHATA,consulta externa,menores de 6 meses,2023-11-01,16,18,0,0,16,18,34
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2023-11-01,10,8,2,0,12,8,20
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2023-11-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2023-11-01,1,4,0,0,1,4,5
OCURI,consulta externa,menores de 6 meses,2023-11-01,22,22,0,1,22,23,45
OKINAWA,consulta externa,menores de 6 meses,2023-11-01,37,33,1,3,38,36,74
OMEREQUE,consulta externa,menores de 6 meses,2023-11-01,14,18,1,3,15,21,36
ORURO,consulta externa,menores de 6 meses,2023-11-01,1097,1073,336,312,1433,1385,2818
PADCAYA,consulta externa,menores de 6 meses,2023-11-01,51,32,6,8,57,40,97
PADILLA,consulta externa,menores de 6 meses,2023-11-01,23,37,1,3,24,40,64
PAILON,consulta externa,menores de 6 meses,2023-11-01,127,79,23,8,150,87,237
PALCA,consulta externa,menores de 6 meses,2023-11-01,38,50,2,2,40,52,92
PALOS BLANCOS,consulta externa,menores de 6 meses,2023-11-01,118,88,2,3,120,91,211
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2023-11-01,3,1,0,0,3,1,4
PAMPA GRANDE,consulta externa,menores de 6 meses,2023-11-01,20,21,0,4,20,25,45
PAPEL PAMPA,consulta externa,menores de 6 meses,2023-11-01,12,6,0,1,12,7,19
PASORAPA,consulta externa,menores de 6 meses,2023-11-01,3,3,0,5,3,8,11
PATACAMAYA,consulta externa,menores de 6 meses,2023-11-01,45,57,7,6,52,63,115
PAZÑA,consulta externa,menores de 6 meses,2023-11-01,3,5,0,0,3,5,8
PELECHUCO,consulta externa,menores de 6 meses,2023-11-01,27,21,0,1,27,22,49
POCOATA,consulta externa,menores de 6 meses,2023-11-01,23,19,0,0,23,19,42
POCONA,consulta externa,menores de 6 meses,2023-11-01,14,7,2,1,16,8,24
POJO (CBBA),consulta externa,menores de 6 meses,2023-11-01,21,29,10,10,31,39,70
POOPO,consulta externa,menores de 6 meses,2023-11-01,11,19,3,2,14,21,35
PORCO,consulta externa,menores de 6 meses,2023-11-01,16,23,1,0,17,23,40
POROMA,consulta externa,menores de 6 meses,2023-11-01,40,19,1,1,41,20,61
PORONGO,consulta externa,menores de 6 meses,2023-11-01,40,24,5,2,45,26,71
PORTACHUELO,consulta externa,menores de 6 meses,2023-11-01,27,17,24,26,51,43,94
PORVENIR,consulta externa,menores de 6 meses,2023-11-01,15,19,2,3,17,22,39
POSTRER VALLE,consulta externa,menores de 6 meses,2023-11-01,1,0,0,0,1,0,1
POTOSI,consulta externa,menores de 6 meses,2023-11-01,1235,1144,314,298,1549,1442,2991
PRESTO,consulta externa,menores de 6 meses,2023-11-01,12,16,0,0,12,16,28
PUCARA,consulta externa,menores de 6 meses,2023-11-01,1,0,1,0,2,0,2
PUCARANI,consulta externa,menores de 6 meses,2023-11-01,71,77,6,6,77,83,160
PUERTO ACOSTA,consulta externa,menores de 6 meses,2023-11-01,7,5,1,0,8,5,13
PUERTO CARABUCO,consulta externa,menores de 6 meses,2023-11-01,13,17,2,3,15,20,35
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2023-11-01,36,31,7,15,43,46,89
PUERTO PEREZ,consulta externa,menores de 6 meses,2023-11-01,11,10,2,1,13,11,24
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2023-11-01,57,61,6,4,63,65,128
PUERTO RICO,consulta externa,menores de 6 meses,2023-11-01,26,10,0,2,26,12,38
PUERTO SILES,consulta externa,menores de 6 meses,2023-11-01,2,1,0,0,2,1,3
PUERTO SUAREZ,consulta externa,menores de 6 meses,2023-11-01,35,26,9,4,44,30,74
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2023-11-01,429,388,58,58,487,446,933
PUNA,consulta externa,menores de 6 meses,2023-11-01,16,10,0,1,16,11,27
PUNATA,consulta externa,menores de 6 meses,2023-11-01,129,120,76,80,205,200,405
QUIABAYA,consulta externa,menores de 6 meses,2023-11-01,9,4,3,0,12,4,16
QUILLACOLLO,consulta externa,menores de 6 meses,2023-11-01,625,585,205,178,830,763,1593
QUIME,consulta externa,menores de 6 meses,2023-11-01,21,13,4,1,25,14,39
QUIRUSILLAS,consulta externa,menores de 6 meses,2023-11-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2023-11-01,9,13,2,3,11,16,27
RAVELO,consulta externa,menores de 6 meses,2023-11-01,15,6,0,0,15,6,21
REYES,consulta externa,menores de 6 meses,2023-11-01,9,13,0,0,9,13,22
RIBERALTA,consulta externa,menores de 6 meses,2023-11-01,388,341,91,129,479,470,949
ROBORE,consulta externa,menores de 6 meses,2023-11-01,24,31,0,12,24,43,67
RURRENABAQUE,consulta externa,menores de 6 meses,2023-11-01,83,62,3,11,86,73,159
SABAYA,consulta externa,menores de 6 meses,2023-11-01,6,14,1,4,7,18,25
SACABA,consulta externa,menores de 6 meses,2023-11-01,618,555,176,155,794,710,1504
SACABAMBA,consulta externa,menores de 6 meses,2023-11-01,4,2,2,3,6,5,11
SACACA,consulta externa,menores de 6 meses,2023-11-01,27,26,0,1,27,27,54
SAIPINA,consulta externa,menores de 6 meses,2023-11-01,9,7,0,0,9,7,16
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2023-11-01,11,5,0,2,11,7,18
SAMAIPATA,consulta externa,menores de 6 meses,2023-11-01,21,14,5,10,26,24,50
SAN AGUSTIN,consulta externa,menores de 6 meses,2023-11-01,1,2,0,0,1,2,3
SAN ANDRES,consulta externa,menores de 6 meses,2023-11-01,8,20,3,4,11,24,35
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2023-11-01,5,4,3,1,8,5,13
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2023-11-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2023-11-01,8,6,0,0,8,6,14
SAN BENITO,consulta externa,menores de 6 meses,2023-11-01,33,17,14,5,47,22,69
SAN BORJA,consulta externa,menores de 6 meses,2023-11-01,116,131,36,45,152,176,328
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2023-11-01,23,23,0,1,23,24,47
SAN CARLOS,consulta externa,menores de 6 meses,2023-11-01,31,24,2,0,33,24,57
SAN IGNACIO,consulta externa,menores de 6 meses,2023-11-01,61,64,0,2,61,66,127
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2023-11-01,107,78,7,7,114,85,199
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2023-11-01,3,5,1,2,4,7,11
SAN JAVIER(STC),consulta externa,menores de 6 meses,2023-11-01,13,13,0,0,13,13,26
SAN JOAQUIN,consulta externa,menores de 6 meses,2023-11-01,21,19,0,1,21,20,41
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2023-11-01,29,41,5,3,34,44,78
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2023-11-01,23,39,2,1,25,40,65
SAN JULIAN,consulta externa,menores de 6 meses,2023-11-01,165,159,34,34,199,193,392
SAN LORENZO(PND),consulta externa,menores de 6 meses,2023-11-01,9,5,1,2,10,7,17
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2023-11-01,91,90,5,6,96,96,192
SAN LUCAS,consulta externa,menores de 6 meses,2023-11-01,63,47,6,3,69,50,119
SAN MATIAS,consulta externa,menores de 6 meses,2023-11-01,32,22,1,1,33,23,56
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2023-11-01,24,19,3,0,27,19,46
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2023-11-01,2,3,0,0,2,3,5
SAN PEDRO,consulta externa,menores de 6 meses,2023-11-01,34,63,8,11,42,74,116
