,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2023-11-01,140,162,22,24,162,186,348
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,57,41,1,1,58,42,100
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,162,128,15,10,177,138,315
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,66,70,6,12,72,82,154
COROICO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,157,147,27,44,184,191,375
CORQUE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,49,55,2,2,51,57,108
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,248,220,18,26,266,246,512
COTOCA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,684,686,28,42,712,728,1440
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,200,167,38,56,238,223,461
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2023-11-01,25,26,1,2,26,28,54
CUEVO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,54,56,24,31,78,87,165
CULPINA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,150,143,2,2,152,145,297
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,21,24,8,2,29,26,55
CURVA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,38,47,1,3,39,50,89
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,35,23,7,7,42,30,72
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,6583,5978,2264,2001,8847,7979,16826
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,20,24,5,3,25,27,52
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2023-11-01,123,119,1,1,124,120,244
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,130,140,2,1,132,141,273
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,856,839,187,222,1043,1061,2104
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2023-11-01,52,49,7,5,59,54,113
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,290,253,10,3,300,256,556
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,583,565,15,18,598,583,1181
ESCARA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,2,0,0,0,2,0,2
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,65,57,1,0,66,57,123
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,2,0,0,1,2,1,3
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,25,29,0,3,25,32,57
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2023-11-01,8,6,3,0,11,6,17
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2023-11-01,53,41,6,2,59,43,102
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,214,171,29,21,243,192,435
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,145,118,7,10,152,128,280
GAIOC JATUN AYLLU YURA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,42,37,1,0,43,37,80
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,287,242,37,34,324,276,600
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2023-11-01,124,97,9,4,133,101,234
GUANAY,consulta externa,ninos  de 1 a 4 anos,2023-11-01,71,89,118,126,189,215,404
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,25,35,6,6,31,41,72
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2023-11-01,379,372,34,32,413,404,817
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,128,155,16,14,144,169,313
HUACARAJE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,35,23,17,11,52,34,86
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,90,102,23,24,113,126,239
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,32,25,8,4,40,29,69
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,12,8,8,8,20,16,36
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,199,178,125,32,324,210,534
HUARINA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,47,51,37,32,84,83,167
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,11,7,17,9,28,16,44
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,30,31,8,6,38,37,75
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,16,15,9,17,25,32,57
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,54,50,6,9,60,59,119
ICLA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,101,96,32,34,133,130,263
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,180,212,1,4,181,216,397
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,25,32,0,4,25,36,61
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,134,94,2,2,136,96,232
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,220,176,16,11,236,187,423
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,131,100,25,50,156,150,306
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,69,54,22,29,91,83,174
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,426,406,35,26,461,432,893
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,981,835,521,507,1502,1342,2844
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,6345,5734,2037,1719,8382,7453,15835
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,2,4,0,0,2,4,6
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,120,97,23,23,143,120,263
LAJA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,108,87,27,25,135,112,247
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,40,29,0,1,40,30,70
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,29,22,1,2,30,24,54
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,445,419,9,15,454,434,888
LLICA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,26,19,3,1,29,20,49
LORETO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,23,15,8,6,31,21,52
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2023-11-01,79,79,3,4,82,83,165
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,45,33,21,25,66,58,124
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,74,82,6,5,80,87,167
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,106,121,6,8,112,129,241
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,115,83,9,10,124,93,217
MALLA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,30,21,0,1,30,22,52
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,204,178,30,39,234,217,451
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,96,81,37,29,133,110,243
MINEROS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,135,125,25,17,160,142,302
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,213,243,55,61,268,304,572
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,83,45,24,15,107,60,167
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,13,10,1,1,14,11,25
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,66,59,10,7,76,66,142
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,298,244,54,84,352,328,680
MONTERO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1423,1148,378,318,1801,1466,3267
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,21,26,3,3,24,29,53
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,53,61,0,0,53,61,114
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,100,67,4,4,104,71,175
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,4,1,2,1,6,2,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,20,29,0,0,20,29,49
OCURI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,105,82,1,0,106,82,188
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,118,105,7,8,125,113,238
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,85,84,10,8,95,92,187
ORURO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,3000,2445,502,456,3502,2901,6403
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,254,253,26,24,280,277,557
PADILLA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,133,113,2,4,135,117,252
PAILON,consulta externa,ninos  de 1 a 4 anos,2023-11-01,319,308,27,30,346,338,684
PALCA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,203,180,19,6,222,186,408
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,456,449,20,25,476,474,950
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,26,22,0,0,26,22,48
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,82,47,7,5,89,52,141
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,46,45,5,8,51,53,104
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,33,25,15,15,48,40,88
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,138,131,21,22,159,153,312
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,45,58,1,2,46,60,106
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,119,107,4,7,123,114,237
POCOATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,171,174,1,2,172,176,348
POCONA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,78,68,12,9,90,77,167
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,87,103,41,31,128,134,262
POOPO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,58,75,12,14,70,89,159
PORCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,96,85,7,4,103,89,192
POROMA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,190,166,6,10,196,176,372
PORONGO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,106,56,66,29,172,85,257
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,86,92,62,79,148,171,319
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2023-11-01,83,64,16,15,99,79,178
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,11,9,0,0,11,9,20
POTOSI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,2232,2064,281,209,2513,2273,4786
PRESTO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,118,99,2,1,120,100,220
PUCARA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,13,16,4,5,17,21,38
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,258,276,14,15,272,291,563
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,46,26,3,2,49,28,77
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,97,66,8,11,105,77,182
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,144,151,41,46,185,197,382
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,46,40,9,8,55,48,103
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,187,186,24,24,211,210,421
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,88,69,1,0,89,69,158
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,27,17,5,0,32,17,49
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,146,102,21,13,167,115,282
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1187,1045,101,85,1288,1130,2418
PUNA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,116,101,3,1,119,102,221
PUNATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,332,327,265,278,597,605,1202
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,29,48,3,2,32,50,82
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1687,1522,409,397,2096,1919,4015
QUIME,consulta externa,ninos  de 1 a 4 anos,2023-11-01,81,75,9,9,90,84,174
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,24,12,4,2,28,14,42
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,59,56,8,1,67,57,124
RAVELO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,136,127,0,0,136,127,263
REYES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,91,69,0,1,91,70,161
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1366,1253,279,273,1645,1526,3171
ROBORE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,151,165,50,30,201,195,396
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,265,248,34,28,299,276,575
SABAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,29,29,0,8,29,37,66
SACABA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1561,1438,319,308,1880,1746,3626
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,22,32,19,14,41,46,87
SACACA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,182,130,0,0,182,130,312
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,32,56,5,11,37,67,104
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,93,66,1,2,94,68,162
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,94,97,31,35,125,132,257
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2023-11-01,19,17,0,0,19,17,36
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,124,106,39,41,163,147,310
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,26,17,11,9,37,26,63
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,16,21,1,0,17,21,38
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,51,45,3,2,54,47,101
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,112,72,24,25,136,97,233
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,586,562,141,120,727,682,1409
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,177,154,9,11,186,165,351
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,114,124,26,23,140,147,287
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,312,307,24,9,336,316,652
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,588,525,19,20,607,545,1152
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2023-11-01,49,48,5,7,54,55,109
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2023-11-01,75,82,1,1,76,83,159
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2023-11-01,97,84,3,1,100,85,185
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,129,124,19,26,148,150,298
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,85,53,4,0,89,53,142
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2023-11-01,479,443,91,73,570,516,1086
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2023-11-01,66,89,17,19,83,108,191
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,313,340,15,20,328,360,688
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,400,392,32,29,432,421,853
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,109,110,2,7,111,117,228
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,94,85,5,7,99,92,191
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,40,37,0,0,40,37,77
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,223,237,28,48,251,285,536
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,200,176,3,5,203,181,384
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,57,47,1,1,58,48,106
SAN PEDRO DE MACHA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,184,152,0,0,184,152,336
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,10,10,0,0,10,10,20
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,35,42,10,11,45,53,98
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2023-11-01,22,21,0,0,22,21,43
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2023-11-01,89,83,41,36,130,119,249
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,49,55,3,2,52,57,109
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,64,44,3,4,67,48,115
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,113,81,63,54,176,135,311
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,10782,9472,2841,2612,13623,12084,25707
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,73,80,3,0,76,80,156
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,171,163,9,1,180,164,344
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,24,25,8,7,32,32,64
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,61,61,7,9,68,70,138
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,31,22,11,3,42,25,67
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,24,20,0,6,24,26,50
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,96,76,7,3,103,79,182
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,25,28,3,1,28,29,57
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,74,81,9,6,83,87,170
SENA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,147,134,1,0,148,134,282
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,476,452,55,30,531,482,1013
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,146,124,3,12,149,136,285
SICAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,33,32,13,15,46,47,93
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,644,583,158,127,802,710,1512
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2023-11-01,140,131,19,19,159,150,309
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,66,76,4,0,70,76,146
SORATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,163,147,72,65,235,212,447
SUCRE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,2974,2360,743,325,3717,2685,6402
TACACHI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,6,5,0,1,6,6,12
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,94,96,13,12,107,108,215
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,78,63,0,0,78,63,141
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,65,57,2,2,67,59,126
TAHUA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,16,4,1,1,17,5,22
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,207,183,17,18,224,201,425
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,246,254,3,8,249,262,511
TARACO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,41,43,6,6,47,49,96
TARATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,65,49,16,24,81,73,154
TARIJA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,2062,2083,748,750,2810,2833,5643
TARVITA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,258,261,5,9,263,270,533
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,90,77,9,12,99,89,188
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2023-11-01,59,80,41,50,100,130,230
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,139,145,0,0,139,145,284
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,85,110,25,33,110,143,253
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,688,682,131,120,819,802,1621
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,138,136,83,74,221,210,431
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2023-11-01,10,13,0,0,10,13,23
TOCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,37,35,28,23,65,58,123
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,3,3,0,0,3,3,6
TOLATA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,62,59,25,25,87,84,171
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,35,30,7,3,42,33,75
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,70,55,0,1,70,56,126
TOMINA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,116,133,6,7,122,140,262
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,118,102,2,1,120,103,223
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,118,110,20,22,138,132,270
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2023-11-01,32,35,1,1,33,36,69
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2023-11-01,15,15,0,1,15,16,31
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2023-11-01,839,546,450,163,1289,709,1998
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,505,489,43,31,548,520,1068
TURCO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,20,18,2,1,22,19,41
UMALA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,54,50,25,22,79,72,151
UNCIA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,206,154,10,6,216,160,376
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2023-11-01,246,223,44,40,290,263,553
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,59,43,0,0,59,43,102
UYUNI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,282,265,12,12,294,277,571
VACAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,61,81,11,7,72,88,160
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2023-11-01,112,119,99,97,211,216,427
VIACHA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,565,478,196,189,761,667,1428
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,59,44,0,0,59,44,103
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2023-11-01,200,169,6,1,206,170,376
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,544,492,41,39,585,531,1116
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,39,48,6,3,45,51,96
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,69,59,35,29,104,88,192
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,119,128,65,79,184,207,391
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1621,1564,211,199,1832,1763,3595
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2023-11-01,125,110,19,25,144,135,279
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2023-11-01,289,257,41,41,330,298,628
VINTO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,766,636,152,119,918,755,1673
VITICHI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,78,67,0,1,78,68,146
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2023-11-01,11,14,3,2,14,16,30
WARNES,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1162,1082,122,124,1284,1206,2490
YACO,consulta externa,ninos  de 1 a 4 anos,2023-11-01,90,86,15,10,105,96,201
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,1217,1107,270,241,1487,1348,2835
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,92,69,12,4,104,73,177
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,37,50,1,5,38,55,93
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-11-01,509,421,135,84,644,505,1149
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,67,58,1,1,68,59,127
YOTALA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,129,104,14,10,143,114,257
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2023-11-01,84,89,2,1,86,90,176
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2023-11-01,5,1,0,0,5,1,6
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2023-11-01,71,117,28,45,99,162,261
ACACIO,consulta externa,ninos  de 1 a 4 anos,2023-12-01,25,36,0,0,25,36,61
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,128,146,51,38,179,184,363
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,143,105,18,18,161,123,284
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2023-12-01,118,133,88,73,206,206,412
ALALAY,consulta externa,ninos  de 1 a 4 anos,2023-12-01,12,20,1,6,13,26,39
ALCALA,consulta externa,ninos  de 1 a 4 anos,2023-12-01,55,37,6,5,61,42,103
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2023-12-01,177,143,10,3,187,146,333
