,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
AZURDUY,consulta externa,personas de 60 anos y mas,2023-10-01,201,268,48,86,249,354,603
BATALLAS,consulta externa,personas de 60 anos y mas,2023-10-01,185,197,238,213,423,410,833
BAURES,consulta externa,personas de 60 anos y mas,2023-10-01,160,123,24,31,184,154,338
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2023-10-01,85,122,25,47,110,169,279
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2023-10-01,95,98,0,0,95,98,193
BELLA FLOR,consulta externa,personas de 60 anos y mas,2023-10-01,53,34,68,49,121,83,204
BERMEJO,consulta externa,personas de 60 anos y mas,2023-10-01,1181,1321,304,465,1485,1786,3271
BETANZOS,consulta externa,personas de 60 anos y mas,2023-10-01,1246,1477,66,69,1312,1546,2858
BOLIVAR,consulta externa,personas de 60 anos y mas,2023-10-01,199,208,49,61,248,269,517
BOLPEBRA,consulta externa,personas de 60 anos y mas,2023-10-01,20,24,4,4,24,28,52
BOYUIBE,consulta externa,personas de 60 anos y mas,2023-10-01,95,104,102,137,197,241,438
BUENA VISTA,consulta externa,personas de 60 anos y mas,2023-10-01,357,315,60,40,417,355,772
CABEZAS,consulta externa,personas de 60 anos y mas,2023-10-01,376,381,49,83,425,464,889
CAIROMA,consulta externa,personas de 60 anos y mas,2023-10-01,304,275,25,26,329,301,630
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2023-10-01,391,660,35,55,426,715,1141
CAJUATA,consulta externa,personas de 60 anos y mas,2023-10-01,197,128,45,52,242,180,422
CALACOTO,consulta externa,personas de 60 anos y mas,2023-10-01,258,321,37,68,295,389,684
CALAMARCA,consulta externa,personas de 60 anos y mas,2023-10-01,314,347,14,12,328,359,687
CAMARGO,consulta externa,personas de 60 anos y mas,2023-10-01,456,767,185,300,641,1067,1708
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2023-10-01,186,263,41,55,227,318,545
CAMIRI,consulta externa,personas de 60 anos y mas,2023-10-01,797,1093,680,723,1477,1816,3293
CAPINOTA,consulta externa,personas de 60 anos y mas,2023-10-01,579,765,90,112,669,877,1546
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2023-10-01,465,504,19,36,484,540,1024
CARACOLLO,consulta externa,personas de 60 anos y mas,2023-10-01,611,660,73,94,684,754,1438
CARANAVI,consulta externa,personas de 60 anos y mas,2023-10-01,1082,810,180,195,1262,1005,2267
CARANGAS,consulta externa,personas de 60 anos y mas,2023-10-01,14,19,4,7,18,26,44
CARAPARI,consulta externa,personas de 60 anos y mas,2023-10-01,440,389,155,177,595,566,1161
CARIPUYO,consulta externa,personas de 60 anos y mas,2023-10-01,327,403,2,1,329,404,733
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2023-10-01,141,125,14,11,155,136,291
CATACORA,consulta externa,personas de 60 anos y mas,2023-10-01,41,51,5,3,46,54,100
CHACARILLA,consulta externa,personas de 60 anos y mas,2023-10-01,32,27,10,8,42,35,77
CHALLAPATA,consulta externa,personas de 60 anos y mas,2023-10-01,845,939,119,120,964,1059,2023
CHAQUI,consulta externa,personas de 60 anos y mas,2023-10-01,546,757,2,7,548,764,1312
CHARAGUA,consulta externa,personas de 60 anos y mas,2023-10-01,418,495,77,104,495,599,1094
CHARAÑA,consulta externa,personas de 60 anos y mas,2023-10-01,133,139,8,19,141,158,299
CHAYANTA,consulta externa,personas de 60 anos y mas,2023-10-01,571,736,0,2,571,738,1309
CHIMORE,consulta externa,personas de 60 anos y mas,2023-10-01,389,328,32,41,421,369,790
CHIPAYA,consulta externa,personas de 60 anos y mas,2023-10-01,48,51,4,3,52,54,106
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2023-10-01,55,72,2,3,57,75,132
CHUA COCANI,consulta externa,personas de 60 anos y mas,2023-10-01,53,46,37,35,90,81,171
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2023-10-01,175,143,116,108,291,251,542
CHUMA,consulta externa,personas de 60 anos y mas,2023-10-01,410,438,67,68,477,506,983
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2023-10-01,138,192,6,26,144,218,362
CKOCHAS,consulta externa,personas de 60 anos y mas,2023-10-01,601,779,1,0,602,779,1381
CLIZA,consulta externa,personas de 60 anos y mas,2023-10-01,273,467,347,529,620,996,1616
COBIJA,consulta externa,personas de 60 anos y mas,2023-10-01,765,882,592,661,1357,1543,2900
COCAPATA,consulta externa,personas de 60 anos y mas,2023-10-01,543,544,11,9,554,553,1107
COCHABAMBA,consulta externa,personas de 60 anos y mas,2023-10-01,16952,22744,17177,23062,34129,45806,79935
COIPASA,consulta externa,personas de 60 anos y mas,2023-10-01,26,23,5,2,31,25,56
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2023-10-01,719,1025,347,663,1066,1688,2754
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2023-10-01,519,656,52,54,571,710,1281
COLLANA,consulta externa,personas de 60 anos y mas,2023-10-01,79,70,26,20,105,90,195
COLOMI,consulta externa,personas de 60 anos y mas,2023-10-01,286,396,129,179,415,575,990
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2023-10-01,89,123,72,88,161,211,372
COLQUECHACA,consulta externa,personas de 60 anos y mas,2023-10-01,447,532,4,6,451,538,989
COLQUENCHA,consulta externa,personas de 60 anos y mas,2023-10-01,184,206,50,67,234,273,507
COLQUIRI,consulta externa,personas de 60 anos y mas,2023-10-01,389,396,56,17,445,413,858
COMANCHE,consulta externa,personas de 60 anos y mas,2023-10-01,107,106,10,5,117,111,228
COMARAPA,consulta externa,personas de 60 anos y mas,2023-10-01,301,404,61,84,362,488,850
COMBAYA,consulta externa,personas de 60 anos y mas,2023-10-01,89,107,35,57,124,164,288
CONCEPCION,consulta externa,personas de 60 anos y mas,2023-10-01,199,171,44,54,243,225,468
COPACABANA,consulta externa,personas de 60 anos y mas,2023-10-01,284,332,18,38,302,370,672
CORIPATA,consulta externa,personas de 60 anos y mas,2023-10-01,282,209,75,78,357,287,644
CORO CORO,consulta externa,personas de 60 anos y mas,2023-10-01,371,397,51,56,422,453,875
COROICO,consulta externa,personas de 60 anos y mas,2023-10-01,340,252,147,142,487,394,881
CORQUE,consulta externa,personas de 60 anos y mas,2023-10-01,414,496,18,22,432,518,950
COTAGAITA,consulta externa,personas de 60 anos y mas,2023-10-01,933,1263,103,176,1036,1439,2475
COTOCA,consulta externa,personas de 60 anos y mas,2023-10-01,1028,1342,67,87,1095,1429,2524
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2023-10-01,20,22,0,0,20,22,42
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2023-10-01,258,255,247,287,505,542,1047
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2023-10-01,60,94,7,6,67,100,167
CUEVO,consulta externa,personas de 60 anos y mas,2023-10-01,116,185,38,52,154,237,391
CULPINA,consulta externa,personas de 60 anos y mas,2023-10-01,315,437,40,74,355,511,866
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2023-10-01,122,182,13,18,135,200,335
CURVA,consulta externa,personas de 60 anos y mas,2023-10-01,51,88,1,2,52,90,142
DESAGUADERO,consulta externa,personas de 60 anos y mas,2023-10-01,99,137,24,50,123,187,310
EL ALTO,consulta externa,personas de 60 anos y mas,2023-10-01,7299,8883,6730,7728,14029,16611,30640
EL CHORO,consulta externa,personas de 60 anos y mas,2023-10-01,163,184,5,11,168,195,363
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2023-10-01,296,294,3,3,299,297,596
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2023-10-01,361,459,100,175,461,634,1095
EL TORNO,consulta externa,personas de 60 anos y mas,2023-10-01,1279,1560,574,706,1853,2266,4119
EL VILLAR,consulta externa,personas de 60 anos y mas,2023-10-01,136,158,20,29,156,187,343
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2023-10-01,438,486,159,240,597,726,1323
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2023-10-01,601,578,47,41,648,619,1267
ESCARA,consulta externa,personas de 60 anos y mas,2023-10-01,34,51,1,1,35,52,87
ESCOMA,consulta externa,personas de 60 anos y mas,2023-10-01,186,168,19,15,205,183,388
ESMERALDA,consulta externa,personas de 60 anos y mas,2023-10-01,77,80,8,3,85,83,168
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2023-10-01,207,188,17,14,224,202,426
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2023-10-01,19,10,5,3,24,13,37
EXALTACION,consulta externa,personas de 60 anos y mas,2023-10-01,45,43,1,0,46,43,89
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2023-10-01,338,343,64,79,402,422,824
FILADELFIA,consulta externa,personas de 60 anos y mas,2023-10-01,156,100,91,75,247,175,422
GAIOC JATUN AYLLU YURA,consulta externa,personas de 60 anos y mas,2023-10-01,164,259,7,3,171,262,433
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2023-10-01,385,458,21,41,406,499,905
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2023-10-01,205,204,19,14,224,218,442
GUANAY,consulta externa,personas de 60 anos y mas,2023-10-01,244,192,84,88,328,280,608
GUAQUI,consulta externa,personas de 60 anos y mas,2023-10-01,136,181,38,43,174,224,398
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2023-10-01,549,550,93,74,642,624,1266
GUTIERREZ,consulta externa,personas de 60 anos y mas,2023-10-01,173,219,85,106,258,325,583
HUACARAJE,consulta externa,personas de 60 anos y mas,2023-10-01,44,51,30,14,74,65,139
HUACARETA,consulta externa,personas de 60 anos y mas,2023-10-01,169,247,43,92,212,339,551
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2023-10-01,103,115,28,60,131,175,306
HUACHACALLA,consulta externa,personas de 60 anos y mas,2023-10-01,53,65,15,18,68,83,151
HUANUNI,consulta externa,personas de 60 anos y mas,2023-10-01,460,575,208,245,668,820,1488
HUARINA,consulta externa,personas de 60 anos y mas,2023-10-01,139,164,222,264,361,428,789
HUATAJATA,consulta externa,personas de 60 anos y mas,2023-10-01,43,67,71,81,114,148,262
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2023-10-01,236,218,7,20,243,238,481
HUMANATA,consulta externa,personas de 60 anos y mas,2023-10-01,103,105,50,67,153,172,325
ICHOCA,consulta externa,personas de 60 anos y mas,2023-10-01,232,219,16,12,248,231,479
ICLA,consulta externa,personas de 60 anos y mas,2023-10-01,135,214,69,133,204,347,551
INCAHUASI,consulta externa,personas de 60 anos y mas,2023-10-01,205,311,24,40,229,351,580
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2023-10-01,44,19,10,7,54,26,80
INQUISIVI,consulta externa,personas de 60 anos y mas,2023-10-01,302,257,26,21,328,278,606
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2023-10-01,392,338,113,117,505,455,960
IXIAMAS,consulta externa,personas de 60 anos y mas,2023-10-01,179,121,8,6,187,127,314
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2023-10-01,352,436,115,119,467,555,1022
LA ASUNTA,consulta externa,personas de 60 anos y mas,2023-10-01,378,253,33,44,411,297,708
LA GUARDIA,consulta externa,personas de 60 anos y mas,2023-10-01,1426,1838,474,534,1900,2372,4272
LA PAZ,consulta externa,personas de 60 anos y mas,2023-10-01,20673,29275,20414,30070,41087,59345,100432
LA RIVERA,consulta externa,personas de 60 anos y mas,2023-10-01,19,13,5,14,24,27,51
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2023-10-01,79,113,30,38,109,151,260
LAJA,consulta externa,personas de 60 anos y mas,2023-10-01,301,380,134,190,435,570,1005
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2023-10-01,102,165,25,64,127,229,356
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2023-10-01,108,101,2,1,110,102,212
LLALLAGUA,consulta externa,personas de 60 anos y mas,2023-10-01,823,1196,196,1202,1019,2398,3417
LLICA,consulta externa,personas de 60 anos y mas,2023-10-01,160,217,2,5,162,222,384
LORETO,consulta externa,personas de 60 anos y mas,2023-10-01,58,60,13,19,71,79,150
LURIBAY,consulta externa,personas de 60 anos y mas,2023-10-01,302,252,49,56,351,308,659
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2023-10-01,110,167,46,73,156,240,396
MACHARETI,consulta externa,personas de 60 anos y mas,2023-10-01,176,215,107,152,283,367,650
MAGDALENA,consulta externa,personas de 60 anos y mas,2023-10-01,134,131,76,83,210,214,424
MAIRANA,consulta externa,personas de 60 anos y mas,2023-10-01,67,99,110,110,177,209,386
MALLA,consulta externa,personas de 60 anos y mas,2023-10-01,91,96,11,11,102,107,209
MAPIRI,consulta externa,personas de 60 anos y mas,2023-10-01,210,165,64,50,274,215,489
MECAPACA,consulta externa,personas de 60 anos y mas,2023-10-01,223,224,87,76,310,300,610
MINEROS,consulta externa,personas de 60 anos y mas,2023-10-01,342,345,46,53,388,398,786
MIZQUE,consulta externa,personas de 60 anos y mas,2023-10-01,620,697,209,273,829,970,1799
MOCOMOCO,consulta externa,personas de 60 anos y mas,2023-10-01,352,312,85,108,437,420,857
MOJINETE,consulta externa,personas de 60 anos y mas,2023-10-01,20,32,8,9,28,41,69
MOJOCOYA,consulta externa,personas de 60 anos y mas,2023-10-01,370,429,40,52,410,481,891
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2023-10-01,723,938,318,450,1041,1388,2429
MONTERO,consulta externa,personas de 60 anos y mas,2023-10-01,3084,3328,1263,1608,4347,4936,9283
MORO MORO,consulta externa,personas de 60 anos y mas,2023-10-01,46,48,78,93,124,141,265
MOROCHATA,consulta externa,personas de 60 anos y mas,2023-10-01,451,480,5,11,456,491,947
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2023-10-01,67,69,15,10,82,79,161
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2023-10-01,17,20,2,2,19,22,41
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2023-10-01,34,29,11,1,45,30,75
OCURI,consulta externa,personas de 60 anos y mas,2023-10-01,480,487,5,4,485,491,976
OKINAWA,consulta externa,personas de 60 anos y mas,2023-10-01,158,185,68,68,226,253,479
OMEREQUE,consulta externa,personas de 60 anos y mas,2023-10-01,157,174,77,72,234,246,480
ORURO,consulta externa,personas de 60 anos y mas,2023-10-01,7469,9594,4385,5250,11854,14844,26698
PADCAYA,consulta externa,personas de 60 anos y mas,2023-10-01,421,610,145,187,566,797,1363
PADILLA,consulta externa,personas de 60 anos y mas,2023-10-01,327,423,84,113,411,536,947
PAILON,consulta externa,personas de 60 anos y mas,2023-10-01,468,485,241,225,709,710,1419
PALCA,consulta externa,personas de 60 anos y mas,2023-10-01,536,492,8,7,544,499,1043
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2023-10-01,537,397,115,119,652,516,1168
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2023-10-01,87,127,5,4,92,131,223
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2023-10-01,98,129,103,127,201,256,457
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2023-10-01,190,177,31,59,221,236,457
PASORAPA,consulta externa,personas de 60 anos y mas,2023-10-01,161,158,61,61,222,219,441
PATACAMAYA,consulta externa,personas de 60 anos y mas,2023-10-01,350,348,124,146,474,494,968
PAZÑA,consulta externa,personas de 60 anos y mas,2023-10-01,174,154,13,25,187,179,366
PELECHUCO,consulta externa,personas de 60 anos y mas,2023-10-01,104,88,0,1,104,89,193
POCOATA,consulta externa,personas de 60 anos y mas,2023-10-01,995,1361,6,4,1001,1365,2366
POCONA,consulta externa,personas de 60 anos y mas,2023-10-01,544,762,9,8,553,770,1323
POJO (CBBA),consulta externa,personas de 60 anos y mas,2023-10-01,234,251,42,50,276,301,577
POOPO,consulta externa,personas de 60 anos y mas,2023-10-01,113,181,67,73,180,254,434
PORCO,consulta externa,personas de 60 anos y mas,2023-10-01,66,110,0,0,66,110,176
POROMA,consulta externa,personas de 60 anos y mas,2023-10-01,726,803,58,61,784,864,1648
PORONGO,consulta externa,personas de 60 anos y mas,2023-10-01,190,161,157,154,347,315,662
PORTACHUELO,consulta externa,personas de 60 anos y mas,2023-10-01,153,127,173,232,326,359,685
PORVENIR,consulta externa,personas de 60 anos y mas,2023-10-01,89,82,43,40,132,122,254
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2023-10-01,34,47,29,28,63,75,138
POTOSI,consulta externa,personas de 60 anos y mas,2023-10-01,4532,6126,1861,2521,6393,8647,15040
PRESTO,consulta externa,personas de 60 anos y mas,2023-10-01,465,580,68,79,533,659,1192
PUCARA,consulta externa,personas de 60 anos y mas,2023-10-01,20,29,55,79,75,108,183
PUCARANI,consulta externa,personas de 60 anos y mas,2023-10-01,528,593,204,268,732,861,1593
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2023-10-01,336,339,13,8,349,347,696
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2023-10-01,398,367,73,91,471,458,929
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2023-10-01,101,84,64,51,165,135,300
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2023-10-01,142,160,55,65,197,225,422
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2023-10-01,278,347,93,144,371,491,862
PUERTO RICO,consulta externa,personas de 60 anos y mas,2023-10-01,112,63,49,52,161,115,276
PUERTO SILES,consulta externa,personas de 60 anos y mas,2023-10-01,20,11,0,2,20,13,33
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2023-10-01,214,214,118,105,332,319,651
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2023-10-01,855,751,164,161,1019,912,1931
PUNA,consulta externa,personas de 60 anos y mas,2023-10-01,928,1336,3,7,931,1343,2274
PUNATA,consulta externa,personas de 60 anos y mas,2023-10-01,653,1028,761,1198,1414,2226,3640
QUIABAYA,consulta externa,personas de 60 anos y mas,2023-10-01,72,77,8,15,80,92,172
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2023-10-01,2826,3619,1695,2347,4521,5966,10487
QUIME,consulta externa,personas de 60 anos y mas,2023-10-01,154,100,70,58,224,158,382
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2023-10-01,46,76,33,46,79,122,201
RAQAYPAMPA(ETA),consulta externa,personas de 60 anos y mas,2023-10-01,195,235,9,7,204,242,446
RAVELO,consulta externa,personas de 60 anos y mas,2023-10-01,1135,1238,0,2,1135,1240,2375
REYES,consulta externa,personas de 60 anos y mas,2023-10-01,260,236,29,35,289,271,560
RIBERALTA,consulta externa,personas de 60 anos y mas,2023-10-01,1991,2128,1310,1431,3301,3559,6860
ROBORE,consulta externa,personas de 60 anos y mas,2023-10-01,375,350,196,269,571,619,1190
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2023-10-01,643,551,210,220,853,771,1624
SABAYA,consulta externa,personas de 60 anos y mas,2023-10-01,129,121,50,46,179,167,346
SACABA,consulta externa,personas de 60 anos y mas,2023-10-01,2143,3088,1411,2049,3554,5137,8691
SACABAMBA,consulta externa,personas de 60 anos y mas,2023-10-01,133,187,57,75,190,262,452
SACACA,consulta externa,personas de 60 anos y mas,2023-10-01,533,697,2,0,535,697,1232
SAIPINA,consulta externa,personas de 60 anos y mas,2023-10-01,84,121,61,78,145,199,344
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2023-10-01,311,341,50,68,361,409,770
SAMAIPATA,consulta externa,personas de 60 anos y mas,2023-10-01,252,237,134,117,386,354,740
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2023-10-01,65,107,1,0,66,107,173
SAN ANDRES,consulta externa,personas de 60 anos y mas,2023-10-01,205,150,46,47,251,197,448
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2023-10-01,145,175,71,77,216,252,468
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2023-10-01,35,46,0,0,35,46,81
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2023-10-01,96,92,16,15,112,107,219
SAN BENITO,consulta externa,personas de 60 anos y mas,2023-10-01,251,421,247,403,498,824,1322
SAN BORJA,consulta externa,personas de 60 anos y mas,2023-10-01,638,666,156,199,794,865,1659
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2023-10-01,170,156,22,26,192,182,374
SAN CARLOS,consulta externa,personas de 60 anos y mas,2023-10-01,399,321,40,48,439,369,808
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2023-10-01,291,299,88,95,379,394,773
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2023-10-01,872,848,496,445,1368,1293,2661
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2023-10-01,59,45,21,9,80,54,134
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2023-10-01,176,178,0,3,176,181,357
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2023-10-01,109,128,34,44,143,172,315
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2023-10-01,187,162,55,50,242,212,454
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2023-10-01,180,190,11,16,191,206,397
SAN JULIAN,consulta externa,personas de 60 anos y mas,2023-10-01,856,801,285,241,1141,1042,2183
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2023-10-01,77,74,19,13,96,87,183
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2023-10-01,722,1005,47,85,769,1090,1859
SAN LUCAS,consulta externa,personas de 60 anos y mas,2023-10-01,1054,1460,101,148,1155,1608,2763
SAN MATIAS,consulta externa,personas de 60 anos y mas,2023-10-01,121,135,134,168,255,303,558
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2023-10-01,145,183,118,150,263,333,596
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2023-10-01,100,109,1,0,101,109,210
SAN PEDRO,consulta externa,personas de 60 anos y mas,2023-10-01,405,376,107,93,512,469,981
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2023-10-01,913,1060,1,1,914,1061,1975
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2023-10-01,151,185,28,30,179,215,394
SAN PEDRO DE MACHA,consulta externa,personas de 60 anos y mas,2023-10-01,701,873,0,0,701,873,1574
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2023-10-01,20,23,2,0,22,23,45
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2023-10-01,78,93,139,179,217,272,489
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2023-10-01,45,29,3,6,48,35,83
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2023-10-01,84,69,44,45,128,114,242
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2023-10-01,96,172,20,12,116,184,300
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2023-10-01,139,107,21,18,160,125,285
SANTA ANA,consulta externa,personas de 60 anos y mas,2023-10-01,126,184,111,118,237,302,539
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2023-10-01,29641,39718,13742,19229,43383,58947,102330
SANTA ROSA,consulta externa,personas de 60 anos y mas,2023-10-01,170,145,55,60,225,205,430
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2023-10-01,408,375,33,24,441,399,840
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2023-10-01,322,385,30,29,352,414,766
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2023-10-01,400,421,55,27,455,448,903
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2023-10-01,169,155,99,98,268,253,521
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2023-10-01,187,239,21,41,208,280,488
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2023-10-01,304,467,59,102,363,569,932
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2023-10-01,99,137,79,57,178,194,372
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2023-10-01,300,271,77,62,377,333,710
SENA,consulta externa,personas de 60 anos y mas,2023-10-01,110,65,29,31,139,96,235
SHINAOTA,consulta externa,personas de 60 anos y mas,2023-10-01,432,444,67,61,499,505,1004
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2023-10-01,604,605,68,78,672,683,1355
SICAYA,consulta externa,personas de 60 anos y mas,2023-10-01,89,112,61,70,150,182,332
SIPE SIPE,consulta externa,personas de 60 anos y mas,2023-10-01,693,1070,322,394,1015,1464,2479
SOPACHUY,consulta externa,personas de 60 anos y mas,2023-10-01,190,292,65,108,255,400,655
SORACACHI,consulta externa,personas de 60 anos y mas,2023-10-01,458,537,21,24,479,561,1040
SORATA,consulta externa,personas de 60 anos y mas,2023-10-01,371,411,94,113,465,524,989
SUCRE,consulta externa,personas de 60 anos y mas,2023-10-01,8561,10856,5501,7086,14062,17942,32004
TACACHI,consulta externa,personas de 60 anos y mas,2023-10-01,30,64,3,4,33,68,101
TACACOMA,consulta externa,personas de 60 anos y mas,2023-10-01,124,99,43,39,167,138,305
TACOBAMBA,consulta externa,personas de 60 anos y mas,2023-10-01,319,420,0,0,319,420,739
TACOPAYA,consulta externa,personas de 60 anos y mas,2023-10-01,442,514,41,40,483,554,1037
TAHUA,consulta externa,personas de 60 anos y mas,2023-10-01,57,56,1,0,58,56,114
TAPACARI,consulta externa,personas de 60 anos y mas,2023-10-01,951,1049,50,48,1001,1097,2098
TARABUCO,consulta externa,personas de 60 anos y mas,2023-10-01,646,895,73,106,719,1001,1720
TARACO,consulta externa,personas de 60 anos y mas,2023-10-01,176,191,90,87,266,278,544
TARATA,consulta externa,personas de 60 anos y mas,2023-10-01,152,216,98,144,250,360,610
TARIJA,consulta externa,personas de 60 anos y mas,2023-10-01,6193,7965,3877,5513,10070,13478,23548
TARVITA,consulta externa,personas de 60 anos y mas,2023-10-01,372,487,50,72,422,559,981
TEOPONTE,consulta externa,personas de 60 anos y mas,2023-10-01,137,91,23,13,160,104,264
TIAHUANACU,consulta externa,personas de 60 anos y mas,2023-10-01,268,305,148,164,416,469,885
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2023-10-01,794,994,3,2,797,996,1793
TIPUANI,consulta externa,personas de 60 anos y mas,2023-10-01,165,97,74,44,239,141,380
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2023-10-01,818,1333,381,598,1199,1931,3130
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2023-10-01,584,814,226,277,810,1091,1901
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2023-10-01,70,78,13,29,83,107,190
TOCO,consulta externa,personas de 60 anos y mas,2023-10-01,114,153,124,172,238,325,563
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2023-10-01,13,14,0,0,13,14,27
TOLATA,consulta externa,personas de 60 anos y mas,2023-10-01,86,138,64,118,150,256,406
TOLEDO,consulta externa,personas de 60 anos y mas,2023-10-01,243,336,13,33,256,369,625
TOMAVE,consulta externa,personas de 60 anos y mas,2023-10-01,299,369,0,1,299,370,669
