municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,103,103
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,4,4
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,3,3
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,96,96
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,5,5
YOTALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,12,12
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,5,5
YUNGUYO DE LITORAL,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,1,1
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-10-01,9,9
ACACIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,25,25
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,34,34
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,18,18
ALALAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
ALCALA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,18,18
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
APOLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,25,25
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
ARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,13,13
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,31,31
ARQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,10,10
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,29,29
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
AYATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,31,31
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,21,21
BAURES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,35,35
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,28,28
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
BOLPEBRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,13,13
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,19,19
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,8,8
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,8,8
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,33,33
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,27,27
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,23,23
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,60,60
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,12,12
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,10,10
CHACARILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,47,47
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,47,47
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,17,17
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,43,43
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
CHOQUE COTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
CHUA COCANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
CHUMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
CKOCHAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
CLIZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,8,8
COBIJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,62,62
COCAPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,22,22
COCHABAMBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,335,335
COIPASA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
COLCAPIRHUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,34,34
"COLCHA ""K""",micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,17,17
COLOMI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,25,25
COLPA BELGICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
COLQUECHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,15,15
COLQUENCHA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
COLQUIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
COMANCHE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
COMARAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,26,26
CONCEPCION,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,45,45
COPACABANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,12,12
CORIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,12,12
CORO CORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,8,8
COROICO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,23,23
CORQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
COTAGAITA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,20,20
COTOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,79,79
CUATRO CAÑADAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,32,32
CUEVO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
CULPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,13,13
CURAHUARA DE CARANGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
CURVA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
DESAGUADERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
EL ALTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,780,780
EL CHORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
EL PUENTE(STC),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,20,20
EL PUENTE(TJA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,10,10
EL TORNO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,52,52
EL VILLAR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
ENTRE RIOS TRJ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,15,15
ENTRE RIOS CBBA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,56,56
ESCOMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,7,7
ESMERALDA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
EUCALIPTUS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
EXALTACION,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
FERNANDEZ ALONSO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
FILADELFIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
GAIOC JATUN AYLLU YURA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,7,7
GENERAL SAAVEDRA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,13,13
GIA-TIM,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,10,10
GUANAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,20,20
GUAQUI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,8,8
GUAYARAMERIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,39,39
GUTIERREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,19,19
HUACARAJE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
HUACARETA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,21,21
HUACAYA (VILLA DE HUACAYA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
HUANUNI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,23,23
HUARINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,7,7
HUATAJATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
HUAYLLAMARCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
HUMANATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
ICHOCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
ICLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,7,7
INCAHUASI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,22,22
INGAVI (HUMAITA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
INQUISIVI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,16,16
IXIAMAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,16,16
JESUS DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
LA ASUNTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,59,59
LA GUARDIA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,153,153
LA PAZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,392,392
LAGUNILLAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,10,10
LAJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,15,15
LAS CARRERAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
LICOMA PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
LLALLAGUA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,74,74
LLICA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
LORETO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
LURIBAY,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,10,10
MACHARETI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
MAGDALENA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
MAIRANA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,18,18
MALLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
MAPIRI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,13,13
MECAPACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
MINEROS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,18,18
MIZQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,20,20
MOCOMOCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
MONTEAGUDO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,26,26
MONTERO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,143,143
MORO MORO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
MOROCHATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
NAZACARA DE PACAJES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
OCURI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
OKINAWA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,16,16
OMEREQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,7,7
ORURO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,327,327
PADCAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,19,19
PADILLA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
PAILON,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,26,26
PALCA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,28,28
PALOS BLANCOS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,31,31
PAMPA AULLAGAS,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
PAMPA GRANDE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
PAPEL PAMPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
PASORAPA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
PATACAMAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,15,15
PAZÑA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
PELECHUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,12,12
POCOATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,32,32
POCONA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,13,13
POJO (CBBA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
POOPO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,15,15
PORCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,22,22
POROMA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,12,12
PORONGO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,14,14
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,23,23
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
POTOSI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,262,262
PRESTO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,35,35
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,8,8
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,8,8
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,5,5
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,15,15
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,10,10
PUERTO SILES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,16,16
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,84,84
PUNA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,23,23
PUNATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,28,28
QUIABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,2,2
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,122,122
QUIME,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,4,4
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,6,6
RAVELO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,12,12
REYES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,17,17
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,143,143
ROBORE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,19,19
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,40,40
SABAYA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
SACABA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,162,162
SACACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,21,21
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,13,13
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,11,11
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,7,7
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
SAN BENITO,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,9,9
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 1 ano con 2da. dosis de vitamina a,2024-11-01,82,82
