municipality,group,variable,month,Niñas(os) de 2 años a menores de 5 años con 2da dosis vitamina A,TOTAL
POROMA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,39,39
PORONGO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,11,11
PORTACHUELO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,17,17
PORVENIR,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,21,21
POSTRER VALLE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,2,2
POTOSI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,554,554
PRESTO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,7,7
PUCARA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,2,2
PUCARANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,59,59
PUERTO ACOSTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,8,8
PUERTO CARABUCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,24,24
PUERTO GONZALO MORENO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,18,18
PUERTO PEREZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,16,16
PUERTO QUIJARRO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,24,24
PUERTO RICO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,22,22
PUERTO SILES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,2,2
PUERTO SUAREZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,10,10
PUERTO VILLARROEL,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,111,111
PUNA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,47,47
PUNATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,30,30
QUIABAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,15,15
QUILLACOLLO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,193,193
QUIME,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,5,5
QUIRUSILLAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,6,6
RAQAYPAMPA(ETA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,8,8
RAVELO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,38,38
REYES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,11,11
RIBERALTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,314,314
ROBORE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,15,15
RURRENABAQUE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,22,22
SACABA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,203,203
SACABAMBA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,17,17
SACACA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,54,54
SAIPINA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,15,15
SALINAS DE GARCI MENDOZA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,34,34
SAMAIPATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,45,45
SAN AGUSTIN,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,4,4
SAN ANDRES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,7,7
SAN ANDRES DE MACHACA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,27,27
SAN BENITO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,26,26
SAN BORJA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,72,72
SAN BUENA VENTURA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,9,9
SAN CARLOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,38,38
SAN IGNACIO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,29,29
SAN IGNACIO DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,58,58
SAN JAVIER(BNI),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,10,10
SAN JAVIER(STC),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,23,23
SAN JOAQUIN,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,51,51
SAN JOSE DE CHIQUITOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,35,35
SAN JUAN DE YAPACANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,17,17
SAN JULIAN,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,134,134
SAN LORENZO(PND),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,31,31
SAN LORENZO(TJA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,76,76
SAN LUCAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,99,99
SAN MATIAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,17,17
SAN MIGUEL DE VELASCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,39,39
SAN PABLO DE LIPEZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,4,4
SAN PEDRO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,14,14
SAN PEDRO DE BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,76,76
SAN PEDRO DE CURAHUARA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,9,9
SAN PEDRO DE MACHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,43,43
SAN PEDRO DE QUEMES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,13,13
SAN PEDRO(PND),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,6,6
SAN RAFAEL,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,10,10
SAN RAMON BENI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,10,10
SAN RAMON SCZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,12,12
SANTA ANA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,567,567
SANTA ROSA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,7,7
SANTA ROSA DEL SARA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,52,52
SANTIAGO DE CALLAPA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,6,6
SANTIAGO DE HUARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,28,28
SANTIAGO DE HUATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,16,16
SANTIVAÑES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,3,3
SANTUARIO DE QUILLACAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,6,6
SAPAHAQUI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,14,14
SENA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,59,59
SHINAOTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,49,49
SICA SICA (VILLA AROMA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,29,29
SICAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,14,14
SIPE SIPE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,116,116
SOPACHUY,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,15,15
SORACACHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,15,15
SORATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,29,29
SUCRE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,1534,1534
TACACOMA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,14,14
TACOBAMBA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,24,24
TACOPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,12,12
TAHUA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,3,3
TAPACARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,43,43
TARABUCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,32,32
TARACO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,5,5
TARATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,5,5
TARIJA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,306,306
TARVITA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,44,44
TEOPONTE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,10,10
TIAHUANACU,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,16,16
TINGUIPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,39,39
TIPUANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,31,31
TIQUIPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,97,97
TIRAQUE (CBBA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,37,37
TOCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,5,5
TOLATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,3,3
TOLEDO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,4,4
TOMAVE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,18,18
TOMINA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,22,22
TORO TORO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,17,17
TOTORA(CBBA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,37,37
TOTORA(ORR),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,5,5
TRIGAL,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,5,5
TRINIDAD,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,39,39
TUPIZA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,99,99
TURCO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,6,6
UMALA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,6,6
UNCIA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,28,28
URIONDO (A. CONCEPCION),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,52,52
URUBICHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,12,12
UYUNI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,39,39
VACAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,23,23
VALLEGRANDE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,29,29
VIACHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,86,86
VILA VILA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,12,12
VILLA CHARCAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,59,59
VILLA MONTES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,45,45
VILLA NUEVA (LOMA ALTA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,8,8
VILLA RIVERO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,11,11
VILLA SERRANO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,25,25
VILLA TUNARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,214,214
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,28,28
VILLAZON,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,153,153
VINTO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,142,142
VITICHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,16,16
WALDO BALLIVIAN,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,6,6
WARNES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,146,146
YACO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,14,14
YACUIBA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,239,239
YAMPARAEZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,24,24
YANACACHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,4,4
YAPACANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,152,152
YOCALLA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,16,16
YOTALA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,22,22
YUNCHARA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,11,11
ZUDAÑEZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-09-01,31,31
ACACIO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,11,11
ACHACACHI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,58,58
ACHOCALLA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,28,28
AIQUILE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,28,28
ALALAY,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,5,5
ALCALA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,9,9
ALTO BENI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,12,12
ANCORAIMES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,13,13
ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,7,7
ANTEQUERA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,5,5
ANZALDO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,11,11
APOLO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,33,33
ARAMPAMPA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,4,4
ARANI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,7,7
ARBIETO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,54,54
ARQUE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,18,18
ASCENCION DE GUARAYOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,57,57
ATOCHA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,13,13
AUCAPATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,5,5
AYATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,12,12
AYO AYO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,38,38
AZURDUY,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,20,20
BATALLAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,11,11
BAURES,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,14,14
BELEN DE ANDAMARCA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,1,1
BELEN DE URMIRI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,7,7
BELLA FLOR,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,14,14
BERMEJO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,72,72
BETANZOS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,86,86
BOLIVAR,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,6,6
BOLPEBRA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,3,3
BOYUIBE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,12,12
BUENA VISTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,44,44
CABEZAS,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,35,35
CAIROMA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,14,14
"CAIZA ""D""",micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,31,31
CAJUATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,7,7
CALACOTO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,4,4
CALAMARCA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,18,18
CAMARGO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,36,36
CAMATAQUI (C. VILLA ABECIA),micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,10,10
CAMIRI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,61,61
CAPINOTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,33,33
CAQUIAVIRI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,12,12
CARACOLLO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,21,21
CARANAVI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,95,95
CARAPARI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,25,25
CARIPUYO,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,18,18
CARMEN RIVERO TORREZ,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,11,11
CHALLAPATA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,77,77
CHAQUI,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,22,22
CHARAGUA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,112,112
CHARAÑA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,1,1
CHAYANTA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,52,52
CHIMORE,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,66,66
CHIPAYA,micronutrientes y lactancia materna,ninas(os) de 2 anos a menores de 5 anos con 2da dosis vitamina a,2024-10-01,4,4
