municipality,group,variable,month,Número de inyectables trimestrales suministrados,TOTAL
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,881,881
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,5,5
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,25,25
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,29,29
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,20,20
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,6,6
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,147,147
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,7,7
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,4,4
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,39,39
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,336,336
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,99,99
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,15,15
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,64,64
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,46,46
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,55,55
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,154,154
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,108,108
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,2,2
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,13,13
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,3,3
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,17,17
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,25,25
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,35,35
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,74,74
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,43,43
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,96,96
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,12,12
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,6,6
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,33,33
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,189,189
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,8,8
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,9,9
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,47,47
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,139,139
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,15,15
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,71,71
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,33,33
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,56,56
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,154,154
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,10,10
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,61,61
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,168,168
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,14,14
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,24,24
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,72,72
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,395,395
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,81,81
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,192,192
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,63,63
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,31,31
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,8,8
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,149,149
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,10,10
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,340,340
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,12,12
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,89,89
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,11,11
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,55,55
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-09-01,66,66
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,29,29
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,115,115
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,28,28
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,80,80
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,37,37
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,47,47
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,36,36
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,4,4
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,11,11
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,37,37
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,109,109
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,12,12
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,33,33
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,44,44
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,48,48
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,47,47
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,63,63
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,7,7
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,19,19
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,33,33
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,167,167
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,63,63
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,41,41
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,2,2
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,7,7
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,11,11
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,121,121
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,92,92
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,18,18
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,11,11
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,15,15
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,19,19
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,113,113
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,28,28
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,34,34
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,44,44
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,7,7
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,66,66
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,65,65
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,24,24
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,59,59
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,86,86
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,15,15
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,50,50
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,153,153
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,98,98
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,18,18
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,11,11
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,6,6
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,14,14
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,5,5
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,63,63
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,7,7
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,41,41
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,100,100
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,16,16
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,45,45
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,52,52
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,17,17
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,3,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,78,78
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,123,123
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,42,42
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,425,425
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,2,2
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,156,156
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,41,41
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,94,94
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,34,34
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,97,97
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,45,45
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,46,46
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,2,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,101,101
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,4,4
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,11,11
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,68,68
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,70,70
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,18,18
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,98,98
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,22,22
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,72,72
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,13,13
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,27,27
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,74,74
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,21,21
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,5,5
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,26,26
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,1294,1294
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,40,40
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,154,154
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,145,145
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,41,41
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,164,164
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,102,102
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,1,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,3,3
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,1,1
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,11,11
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,6,6
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,80,80
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,21,21
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,32,32
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,21,21
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,21,21
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,54,54
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,3,3
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,69,69
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,3,3
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,3,3
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,34,34
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,8,8
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,10,10
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,7,7
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,3,3
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,47,47
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,62,62
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,4,4
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,55,55
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,36,36
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,14,14
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,25,25
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,135,135
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,107,107
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,1005,1005
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,1,1
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,21,21
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,52,52
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,20,20
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,12,12
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,80,80
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,38,38
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,10,10
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,44,44
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,10,10
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,45,45
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,54,54
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,45,45
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,6,6
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,38,38
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,21,21
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,74,74
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,171,171
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,27,27
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,1,1
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de inyectables trimestrales suministrados,2011-10-01,57,57
