municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,156,156
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,24,24
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,302,302
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,430,430
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,20,20
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,579,579
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,98,98
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1010,1010
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,4951,4951
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,421,421
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,31,31
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,132,132
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,49,49
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,202,202
LORETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,45,45
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,371,371
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,343,343
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,222,222
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,13,13
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,120,120
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,289,289
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,68,68
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,178,178
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,898,898
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,529,529
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,52,52
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,446,446
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,209,209
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,961,961
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,341,341
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,55,55
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,16,16
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,38,38
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,891,891
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,17,17
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,357,357
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1991,1991
PADILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,21,21
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,304,304
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,320,320
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,240,240
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,54,54
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,188,188
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,413,413
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,300,300
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,222,222
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,222,222
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,211,211
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,486,486
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,992,992
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,249,249
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,115,115
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,134,134
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,888,888
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,357,357
PORTACHUELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,78,78
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,140,140
POSTRER VALLE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,120,120
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1813,1813
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,475,475
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,928,928
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,615,615
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,277,277
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,23,23
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,25,25
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,144,144
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,74,74
PUERTO SUAREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,40,40
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,289,289
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1764,1764
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1431,1431
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,123,123
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,6130,6130
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,214,214
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,61,61
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,342,342
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1939,1939
REYES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,8,8
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,13,13
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,532,532
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,444,444
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,145,145
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,819,819
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,427,427
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1231,1231
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,202,202
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,697,697
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,317,317
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,98,98
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,10,10
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,435,435
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,78,78
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,68,68
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,635,635
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,248,248
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,41,41
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,241,241
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,23,23
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1614,1614
SAN JAVIER(BNI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,88,88
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,156,156
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,129,129
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,715,715
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,10,10
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,34,34
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1941,1941
SAN MATIAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,146,146
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,22,22
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,144,144
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,252,252
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1634,1634
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,222,222
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,64,64
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,89,89
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,60,60
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,5,5
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,9,9
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,192,192
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,12052,12052
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,696,696
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,569,569
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,486,486
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,108,108
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,212,212
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,537,537
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,205,205
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,441,441
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,79,79
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,481,481
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,915,915
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,332,332
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1329,1329
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,198,198
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,869,869
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,903,903
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1984,1984
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,94,94
TACACOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,40,40
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,685,685
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,878,878
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,94,94
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,2010,2010
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,706,706
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,220,220
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,329,329
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,2423,2423
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,15,15
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,5,5
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,398,398
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1183,1183
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,20,20
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,548,548
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1439,1439
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,95,95
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,308,308
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,12,12
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,248,248
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,41,41
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,953,953
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,659,659
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,562,562
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,584,584
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,708,708
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,150,150
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1139,1139
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,395,395
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,491,491
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,806,806
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,275,275
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,74,74
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,558,558
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,449,449
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,499,499
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,2335,2335
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,379,379
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,392,392
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,702,702
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,393,393
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,447,447
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1626,1626
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,190,190
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1389,1389
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,899,899
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,809,809
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,58,58
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,1025,1025
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,293,293
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,2601,2601
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,629,629
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,109,109
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,380,380
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,408,408
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,561,561
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,414,414
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,20,20
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-11-01,390,390
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,575,575
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,920,920
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,720,720
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,1127,1127
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,172,172
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,111,111
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,206,206
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,451,451
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,286,286
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,99,99
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,619,619
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,325,325
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,414,414
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,503,503
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,73,73
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,639,639
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,341,341
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,178,178
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,24,24
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,307,307
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,399,399
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,1550,1550
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,273,273
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,163,163
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,134,134
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,77,77
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,344,344
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,1655,1655
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,14,14
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,139,139
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,235,235
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,376,376
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,791,791
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,67,67
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,629,629
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,357,357
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,85,85
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,228,228
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,1058,1058
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,810,810
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,827,827
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,452,452
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,19,19
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,88,88
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,428,428
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,110,110
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,97,97
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,142,142
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,1260,1260
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,929,929
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,381,381
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,201,201
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,251,251
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,442,442
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,86,86
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,66,66
CHUA COCANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,55,55
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2020-12-01,688,688
