,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,3,6
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,2,3
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
ARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,2,4
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
BOYUIBE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
CAIROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,6,4,10
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,5,2,7
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,30,10,40
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,1,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,7,3,10
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,1,4
DESAGUADERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,27,16,43
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,1,2
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,1,4
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,5,5
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,3,6
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,6,0,6
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,2,4
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,1,3
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,1,4
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,10,5,15
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,30,21,51
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,5,1,6
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,0,3
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
MOJOCOYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,20,3,23
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,8,4,12
PADCAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,2,3
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,2,3
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,2,4
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,5,7,12
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,3,6
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,6,2,8
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
REYES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,6,1,7
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,7,3,10
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,3,4
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,4,0,4
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,0,3
SAN LORENZO(PND),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,2,3
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,106,75,181
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,4,4,8
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,2,4
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,1,3
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,6,2,8
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,12,6,18
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
TOMINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,7,4,11
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,2,1,3
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,7,4,11
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,1,1,2
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,1,4
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,10,3,13
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,3,5,8
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,0,1,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-10-01,6,3,9
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,0,2
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,2,3
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,4,2,6
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,0,2
CKOCHAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,5,0,5
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,32,12,44
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,1,3
COMARAPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,3,1,4
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,3,0,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,4,5,9
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,39,8,47
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,0,2
EL PUENTE(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,3,2,5
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,4,1,5
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,0,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,2,4
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,9,0,9
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,0,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,0,2
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
JESUS DE MACHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,6,1,7
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,8,3,11
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,29,23,52
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,2,4
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,15,6,21
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,12,4,16
PADCAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
PADILLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,4,1,5
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,5,2,7
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,1,3
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,3,4
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,4,4
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,5,0,5
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,4,2,6
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,6,5,11
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,1,2
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,101,67,168
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,1,3
SOPACHUY,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,5,1,6
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,10,1,11
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,2,4
TINGUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,1,3
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,1,3
TOMAVE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
TOMINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,10,5,15
UMALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,1,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,0,3,3
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,6,5,11
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,2,3
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,2,1,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,6,3,9
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,4,2,6
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,8,3,11
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
ALCALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
ATOCHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
AYATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
AZURDUY,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,0,2
BOYUIBE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,1,2
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
CAIROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,1,2
CARACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,0,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,7,2,9
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
CHUA COCANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,1,3
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,2,3
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,15,16,31
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
"COLCHA ""K""",tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
COLPA BELGICA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
COLQUIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,3,1,4
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,4,3,7
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,5,2,7
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,19,11,30
EL PUENTE(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,0,2
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,3,3
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,5,2,7
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,5,0,5
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,5,0,5
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,4,0,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,2,3
JESUS DE MACHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,3,2,5
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,5,7,12
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,28,16,44
MAGDALENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,9,7,16
MOROCHATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
OCURI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,6,4,10
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,1,3
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,1,2
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,2,2
PAZÑA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,6,2,8
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,2,4
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,0,2
QUIABAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,6,2,8
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,4,3,7
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,4,2,6
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,1,2
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,3,0,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,1,2
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,113,57,170
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,3,1,4
SOPACHUY,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,7,1,8
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,1,0,1
TAPACARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,0,1,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,0,2
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,8,5,13
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,2,4
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2021-12-01,2,1,3
