,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,14,13,27
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,1,4
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
MOJOCOYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,20,2,22
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,6,4,10
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,1,3
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,2,3
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,2,4
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,4,1,5
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,0,3
PUERTO RICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
PUERTO SILES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,5,6,11
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,1,4
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,4,1,5
QUIME,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,5,1,6
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,5,2,7
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,3,4
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,5,0,5
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,0,3
SAN LORENZO(PND),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,102,66,168
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,4,5,9
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,1,3
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,1,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,4,0,4
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,9,4,13
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,1,2
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,6,5,11
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,0,1,1
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,0,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,5,1,6
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,1,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,10,2,12
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,3,6,9
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,1,1,2
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-10-01,5,3,8
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,1,4
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
AUCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,2,3
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,4,1,5
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,2,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,5,2,7
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,29,10,39
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,2,4
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
CORO CORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,1,4
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,5,8
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,1,2
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,25,9,34
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
EL PUENTE(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,1,4
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,4,1,5
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,0,3
GUTIERREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,5,1,6
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,7,4,11
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,17,10,27
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,2,4
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,18,7,25
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,8,3,11
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
PADILLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,4,1,5
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,5,3,8
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,2,3
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,2,3
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,2,2
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,4,0,4
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,2,5
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,6,5,11
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,1,2
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,1,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,92,71,163
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,1,3
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,0,3
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,8,1,9
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,2,3
TINGUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,1,3
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,2,1,3
TOMAVE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
TOMINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,8,5,13
UMALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,2,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,3,0,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,5,4,9
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,0,2,2
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,1,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,4,3,7
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,4,1,5
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,4,4,8
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
ALCALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
AYATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,2,3
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
CAIROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,1,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,6,1,7
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
CHUA COCANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,1,3
CKOCHAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,2,4
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,18,9,27
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,5,2,7
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,4,0,4
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,9,7,16
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,3,3
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,6,2,8
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,4,0,4
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,4,1,5
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,2,3
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,1,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,5,6,11
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,24,5,29
MAGDALENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,11,6,17
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,5,1,6
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,1,3
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,2,2
PAZÑA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,3,0,3
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,3,2,5
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,3,2,5
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,4,3,7
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,103,56,159
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,1,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,4,1,5
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,1,2
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,8,5,13
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,2,4
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,0,1,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,4,2,6
UYUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,0,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,1,2
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,5,5,10
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,10,7,17
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,7,6,13
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,1,1,2
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,2,1,3
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2021-12-01,7,0,7
