,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,2,4
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,3,0,3
PUERTO RICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,6,7,13
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,3,3,6
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,7,3,10
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,7,1,8
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,5,1,6
SAN ANDRES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,2,3
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,1,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,3,0,3
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,3,0,3
SAN LORENZO(PND),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,1,2
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,0,2
SANTA ANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,95,67,162
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,2,4
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,2,4
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,1,3
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,6,3,9
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,11,4,15
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,0,1,1
TOMINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,6,5,11
UNCIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,1,2
VALLEGRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,3,0,3
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,8,4,12
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,3,0,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,9,2,11
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,7,6,13
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,1,1,2
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-10-01,6,3,9
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
AIQUILE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,0,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,1,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,5,0,5
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,2,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,0,2
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,5,0,5
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,32,20,52
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,2,4
COMARAPA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,1,2
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,3,1,4
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,4,5,9
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,1,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,35,11,46
EL PUENTE(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,3,2,5
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,4,1,5
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,0,2
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,2,4
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,6,0,6
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,0,2
INQUISIVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,1,2
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,6,2,8
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,9,3,12
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,13,13,26
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
MIZQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,19,5,24
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,11,4,15
PADCAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
PADILLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
PALCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,4,1,5
PORTACHUELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,5,0,5
PUERTO CARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,1,3
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,2,3
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,3,4
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,4,4
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,3,0,3
ROBORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,0,1,1
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,2,4
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,5,5,10
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,0,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,100,63,163
SANTA ROSA DEL SARA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,4,2,6
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,1,3
SOPACHUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,5,3,8
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,10,0,10
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,2,4
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,1,3
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,1,3
TOMAVE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
TOMINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,6,2,8
URIONDO (A. CONCEPCION),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,3,4
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,6,3,9
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,2,1,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,4,2,6
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,4,3,7
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,8,4,12
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
ACHOCALLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
ALCALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
AUCAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
AYATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
AZURDUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,0,2
BERMEJO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
BOYUIBE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,2,2
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
CARACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,6,2,8
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
CHUA COCANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,1,3
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,2,4
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,17,16,33
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
COLQUIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,1,3
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,4,2,6
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,5,2,7
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,14,7,21
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,4,4
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,6,2,8
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,5,0,5
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,6,0,6
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,4,0,4
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,2,3
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,4,1,5
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,6,7,13
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,17,7,24
MAGDALENA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,9,7,16
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,6,4,10
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,1,3
PAMPA GRANDE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
PAZÑA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,3,0,3
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
PUCARANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,3,5
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
QUIABAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,5,2,7
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,2,3
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
SAN LORENZO(TJA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,107,62,169
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,3,1,4
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
SOPACHUY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,7,1,8
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,9,3,12
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,2,4
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,1,2
TOMAVE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,3,2,5
UYUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,0,1,1
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,3,0,3
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,4,7,11
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,0,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,8,2,10
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,7,6,13
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,1,2,3
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,2,1,3
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2021-12-01,7,0,7
