,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES,TOTALES,TOTALES
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-10-01,0,1,1,1,1,2,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,0,0,1,1,2
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,2,0,0,0,2,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,2,0,2,2
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,0,0,1,1,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,3,3,1,0,4,3,7
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,3,0,0,1,3,4
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,3,0,0,1,3,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,6,12,9,6,15,18,33
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,3,0,1,0,4,0,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,1,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,2,1,0,2,2,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,4,8,0,0,4,8,12
LAJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,1,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,1,0,2,0,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,2,2,1,0,3,2,5
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,2,1,2,3
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,3,3,3,3,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,2,0,0,0,2,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,2,0,2,2
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,2,0,0,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,2,1,2,3
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,10,6,11,7,18
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,1,0,2,1,3
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,1,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,1,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,2,0,3,1,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,1,2,2,3,5
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,1,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,13,17,3,6,16,23,39
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,0,0,1,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,2,0,0,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,2,0,1,1,3,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,3,0,0,0,3,0,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,3,1,4,1,5
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,1,1,1,2,3
VACAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,0,0,1,1,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,0,1,1,2,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,1,1,2,1,3
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,1,0,0,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,2,1,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,0,0,1,0,1,0,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-11-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,2,0,0,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,0,1,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,1,1,1,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,1,1,1,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,4,3,0,0,4,3,7
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,2,0,0,0,2,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,1,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,8,4,0,3,8,7,15
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,1,0,2,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,1,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,2,0,0,2,2,2,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,5,3,0,0,5,3,8
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,2,0,1,0,3,3
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,4,5,1,0,5,5,10
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,2,2,0,3,2,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,1,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,3,1,1,2,4,6
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,1,1,1,2,3
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,1,0,0,1,1,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,5,2,6,2,8
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,17,9,2,0,19,9,28
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,0,2,0,2,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,1,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,1,0,2,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,2,0,0,0,2,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,0,1,0,1,0,1
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,3,1,0,2,3,3,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 2da dosis,2016-12-01,0,2,1,0,1,2,3
