,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,3,0,0,2,3,5
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,1,0,0,2,1,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,3,1,3,1,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,5,4,16,23,21,27,48
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,1,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,1,3,3,6,4,10
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,4,3,6,9,10,12,22
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,22,22,4,3,26,25,51
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,52,41,98,133,150,174,324
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,2,2,2,2,4,6
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,5,2,0,0,5,2,7
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,6,5,7,7,13,12,25
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,13,15,0,0,13,15,28
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,8,1,0,4,8,12
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,21,14,14,11,35,25,60
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,21,11,0,0,21,11,32
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,21,11,0,0,21,11,32
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,1,0,1,1,2
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,112,104,17,11,129,115,244
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,1,0,1,1,2,3
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,19,9,19,9,28
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,5,0,1,2,6,8
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,0,0,0,1,0,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,3,3,3,3,6
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,4,7,2,2,6,9,15
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,0,0,0,1,0,1
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,2,2,0,4,2,6
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,3,6,10,9,13,22
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,29,31,4,2,33,33,66
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,7,4,2,12,9,16,25
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,5,3,0,0,5,3,8
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,9,8,0,0,9,8,17
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,8,15,3,2,11,17,28
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,3,0,2,1,5,6
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,0,0,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,1,0,0,2,1,3
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,7,13,0,0,7,13,20
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,14,14,4,2,18,16,34
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,100,94,128,177,228,271,499
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,1,0,0,1,1,2
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,2,0,0,3,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,2,1,1,2,3,5
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,4,2,3,6,7,8,15
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,30,34,14,15,44,49,93
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,14,18,5,2,19,20,39
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,9,5,4,1,13,6,19
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,4,7,10,16,14,23,37
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,4,4,1,13,5,17,22
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,1,0,0,2,1,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,1,1,0,4,1,5
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,1,1,1,1,2
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,0,2,0,3,0,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,12,5,5,2,17,7,24
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,270,270,13,12,283,282,565
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,5,19,22,22,27,49
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,1,1,1,2,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,2,0,0,1,2,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,0,1,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,2,3,2,4,4,8
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,4,4,8,2,12,6,18
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,4,0,0,3,4,7
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,3,1,0,3,3,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,5,5,5,5,10
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,5,4,2,6,7,10,17
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,82,61,8,12,90,73,163
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,1,0,1,0,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,2,0,2,0,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,2,0,0,0,2,2
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,6,6,0,0,6,6,12
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,84,86,32,42,116,128,244
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,1,1,2,2,3,5
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,5,10,0,0,5,10,15
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,18,8,12,12,30,20,50
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,3,0,0,1,3,4
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,2,0,0,2,2,4
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,0,1,0,2,0,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,7,1,3,2,10,3,13
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,0,3,0,4,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,30,16,2,2,32,18,50
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,4,0,2,2,6,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,7,0,0,1,7,1,8
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,1,0,1,3,2,5
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,6,3,2,1,8,4,12
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,5,7,1,0,6,7,13
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,3,2,3,2,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,7,1,0,0,7,1,8
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,10,4,6,18,16,22,38
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,0,1,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,20,19,4,4,24,23,47
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,4,2,0,0,4,2,6
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,13,8,21,28,34,36,70
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,32,26,5,10,37,36,73
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,3,1,0,0,3,1,4
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,0,1,1,0,1,1,2
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-09-01,2,3,0,0,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,36,26,0,0,36,26,62
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,9,6,9,6,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,1,6,1,6,7
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,5,2,6,2,8
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,0,1,0,1,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,5,3,1,3,6,6,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,15,12,6,6,21,18,39
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,4,0,0,4,4,8
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,2,1,0,4,2,6
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,0,1,1,3,1,4
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,0,3,5,5,5,10
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,1,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,5,8,5,12,10,22
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,7,17,7,18,14,32
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,13,11,4,3,17,14,31
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,11,17,1,0,12,17,29
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,8,10,5,3,13,13,26
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,2,0,0,3,2,5
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,0,0,1,2,1,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,1,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,9,8,1,2,10,10,20
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,8,8,7,4,15,12,27
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,48,47,18,13,66,60,126
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,177,189,4,4,181,193,374
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,33,48,13,11,46,59,105
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,6,8,0,2,6,10,16
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,12,4,0,0,12,4,16
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,5,0,1,1,6,7
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,1,1,0,1,1,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,1,0,0,2,1,3
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,19,31,0,3,19,34,53
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,3,7,0,9,3,12
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,1,0,3,0,4,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,8,9,0,1,8,10,18
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,8,3,8,3,11
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,1,2,0,4,1,5
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,15,18,7,8,22,26,48
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,21,25,7,10,28,35,63
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,5,5,4,3,9,8,17
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,2,0,0,0,2,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,4,1,5,1,6
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,0,1,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,2,1,0,3,2,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,8,6,0,0,8,6,14
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,2,1,0,5,2,7
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,26,28,0,0,26,28,54
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,1,1,2,4,3,7
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,7,3,12,15,19,18,37
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,9,0,0,4,9,13
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,9,5,0,2,9,7,16
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,5,0,0,3,5,8
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,47,48,1,1,48,49,97
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,1,0,1,0,1
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,17,13,17,13,30
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,1,1,1,2,2,4
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,133,89,4,11,137,100,237
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,1,0,0,3,1,4
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,10,13,10,13,23
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,1,1,1,1,2
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,1,1,1,1,2
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,1,3,3,3,4,7
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,2,0,0,2,2,4
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,0,0,1,0,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,2,1,3,5,5,10
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,51,71,20,16,71,87,158
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,3,1,1,4,4,8
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,3,4,2,7,5,12
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,8,4,0,0,8,4,12
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,7,2,0,0,7,2,9
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,7,1,8,6,15,7,22
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,0,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,2,1,0,2,2,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,18,11,5,1,23,12,35
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,9,10,2,2,11,12,23
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,100,121,375,521,475,642,1117
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,1,1,0,2,1,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,1,8,2,8,3,11
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,5,5,0,0,5,5,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,3,5,3,5,8
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,9,14,9,18,18,36
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,6,6,5,1,11,7,18
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,5,11,5,11,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,3,3,2,5,5,10
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,4,1,0,5,4,9
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,4,7,5,2,9,9,18
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,5,0,1,1,6,1,7
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,7,4,0,0,7,4,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,3,0,1,3,4,3,7
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,5,11,0,0,5,11,16
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,137,133,0,0,137,133,270
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,0,3,0,3,3
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,0,1,0,1,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,2,0,0,1,2,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,12,4,6,7,18,11,29
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,5,2,2,0,7,2,9
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,1,4,0,5,1,6
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,0,4,4,2,4,6,10
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,9,6,10,6,16
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,128,109,29,23,157,132,289
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,1,0,4,2,5,2,7
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,5,7,3,4,8,11,19
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,60,60,2,1,62,61,123
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,2,5,1,0,3,5,8
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-10-01,19,34,28,45,47,79,126
