,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,32,34,13,20,45,54,99
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,7,7,9,13,16,29
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,7,4,4,7,11,18
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,2,2,3,3,6
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,9,11,6,10,15,21,36
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,2,4,5,5,7,12
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,2,3,0,5,2,7
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,0,2,0,2,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,0,3,1,6,1,7
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,4,3,2,4,6,10
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,5,6,2,12,7,19
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,0,2,2,4,2,6
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,3,12,12,15,15,30
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,7,12,5,14,12,26
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,9,8,2,0,11,8,19
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,8,1,2,8,10,18
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,35,36,19,16,54,52,106
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,90,91,7,12,97,103,200
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,528,513,4,10,532,523,1055
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,0,5,4,10,4,14
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,12,10,3,3,15,13,28
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,2,4,2,5,7
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,1,2,1,2,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,21,24,20,27,41,51,92
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,1,0,1,0,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,6,1,1,6,7,13
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,1,4,1,10,2,12
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,0,1,1,5,1,6
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,3,7,11,11,14,25
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,7,0,0,6,7,13
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,1,1,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,10,9,3,1,13,10,23
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,9,8,8,14,17,31
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,24,27,5,2,29,29,58
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,18,11,9,13,27,24,51
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,3,8,5,11,8,19
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,0,1,1,2,3
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,22,15,1,0,23,15,38
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,83,79,10,5,93,84,177
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,3,4,3,4,7
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,3,3,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,1,1,1,1,2
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,2,2,7,6,9,15
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,10,2,0,0,10,2,12
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,2,7,6,11,8,19
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,257,244,14,12,271,256,527
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,13,11,4,2,17,13,30
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,4,2,0,8,4,12
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,14,15,33,46,47,61,108
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,8,2,1,8,9,17
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,18,15,7,14,25,29,54
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,6,5,6,6,12
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,6,6,4,12,10,22
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,0,1,0,2,2
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,0,0,2,1,2,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,15,8,5,1,20,9,29
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,3,3,0,4,3,7
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,6,4,4,7,10,17
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,18,16,18,17,35
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,8,7,9,8,17
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,9,5,3,10,12,22
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,3,1,2,5,5,10
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,8,3,7,5,15,8,23
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,8,6,3,8,11,19
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,3,14,8,18,11,29
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,16,25,0,0,16,25,41
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,9,5,10,6,16
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,2,1,0,3,2,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,173,154,13,8,186,162,348
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,1,2,4,6,5,11
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,2,0,0,0,2,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,14,8,6,16,20,24,44
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,1,5,2,7,3,10
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,1,10,5,12,6,18
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,4,5,5,6,11
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,10,7,1,1,11,8,19
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,3,13,6,16,9,25
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,15,14,5,12,20,26,46
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,71,45,15,16,86,61,147
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,6,11,9,18,15,33
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,31,22,6,7,37,29,66
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,3,1,2,1,5,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,71,56,83,98,154,154,308
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,0,9,10,12,10,22
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,3,1,0,3,3,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,5,8,8,12,13,25
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,8,10,1,1,9,11,20
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,91,78,61,51,152,129,281
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,9,10,18,13,27,23,50
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,8,0,2,7,10,17
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,2,3,0,6,2,8
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,81,74,17,30,98,104,202
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,3,4,1,7,4,11
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,10,7,11,14,21,21,42
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,11,9,0,0,11,9,20
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,4,2,5,2,9,11
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,6,6,3,12,9,21
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,10,4,12,11,22,15,37
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,0,0,2,5,2,7
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,1,1,0,4,1,5
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,3,0,2,1,5,6
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,1,3,10,7,11,18
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,47,24,11,14,58,38,96
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,4,6,3,10,7,17
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,14,10,10,17,24,41
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,9,8,7,3,16,11,27
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,48,40,14,10,62,50,112
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,9,1,1,7,10,17
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,16,15,30,21,46,36,82
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,7,7,4,14,11,25
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,33,21,15,12,48,33,81
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,18,16,3,3,21,19,40
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,13,15,14,14,27,29,56
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,2,0,0,0,2,2
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,6,3,2,8,8,16
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,9,3,0,0,9,3,12
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,8,8,6,4,14,12,26
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,7,12,9,19,16,35
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,4,2,1,5,5,10
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,0,0,0,2,0,2
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,4,3,4,3,7
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,2,1,1,3,3,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,1,2,4,5,5,10
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,14,10,4,5,18,15,33
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1082,1032,31,20,1113,1052,2165
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,3,9,8,13,11,24
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,8,10,4,9,12,19,31
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,4,0,1,0,5,5
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,1,1,2,5,3,8
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,3,1,4,2,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,1,1,2,3,3,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,5,1,2,3,7,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,1,2,1,2,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,5,5,7,9,12,21
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,8,5,3,9,11,20
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,14,14,3,3,17,17,34
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,5,1,5,2,10,12
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,30,26,7,4,37,30,67
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,2,2,1,9,3,12
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,6,0,6,3,12,15
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,7,2,6,7,13,9,22
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,253,247,6,9,259,256,515
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,3,1,0,6,3,9
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,9,16,9,16,25
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,2,3,10,5,12,17
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,0,0,1,1,1,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,8,14,10,6,18,20,38
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,4,6,5,8,9,17
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,4,0,0,3,4,7
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,8,2,0,1,8,3,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,163,147,17,12,180,159,339
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,3,9,4,14,7,21
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,10,7,2,10,12,22
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,5,0,0,6,5,11
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,18,7,14,21,32,28,60
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,8,5,8,6,14
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,38,36,12,25,50,61,111
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,5,17,15,20,20,40
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,2,1,2,1,3
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,3,3,4,6,7,13
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,2,0,0,3,2,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,2,9,14,12,16,28
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,5,2,8,5,13,18
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,2,9,6,14,8,22
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,3,1,2,5,5,10
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,3,1,0,1,3,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,114,92,37,16,151,108,259
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,17,20,11,9,28,29,57
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,4,1,3,1,7,8
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,2,7,5,9,7,16
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,6,7,18,11,24,18,42
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,6,5,2,10,8,18
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,5,1,0,4,5,9
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,10,16,7,2,17,18,35
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,0,5,6,5,6,11
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,13,10,1,2,14,12,26
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,49,46,1,0,50,46,96
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,2,5,2,6,8
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,2,5,7,6,9,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,40,41,3,6,43,47,90
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,4,4,5,5,10
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,0,1,2,1,2,2,4
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,6,3,4,6,10,16
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,48,40,20,23,68,63,131
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,5,3,0,2,5,5,10
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,27,25,5,7,32,32,64
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,15,25,29,18,44,43,87
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,0,4,6,6,6,12
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,0,1,1,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,101,94,12,9,113,103,216
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,2,3,2,2,4,5,9
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,36,45,25,31,61,76,137
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,4,3,0,0,4,3,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,10,6,1,3,11,9,20
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,38,37,20,29,58,66,124
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,2,1,2,2,4,6
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,3,1,9,2,12,3,15
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,1,7,3,8,4,12
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-11-01,1,2,1,1,2,3,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,1,0,9,10,10,10,20
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,13,15,7,7,20,22,42
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,3,3,14,13,17,16,33
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,8,9,6,6,14,15,29
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,0,0,0,2,0,2,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,4,1,0,0,4,1,5
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,3,3,1,3,4,6,10
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,7,4,0,2,7,6,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,2,0,1,0,3,0,3
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,15,15,6,2,21,17,38
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,0,0,0,2,0,2,2
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,6,2,3,2,9,4,13
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,4,4,8,12,12,16,28
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-12-01,8,7,7,9,15,16,31
