,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,0,0,2,0,2
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,3,2,4,4,7,11
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,1,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,3,1,1,1,4,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,3,0,0,1,3,1,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,2,2,4,2,6
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,4,0,4,1,5
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,5,0,0,2,5,7
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,4,0,2,2,6,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,5,4,0,0,5,4,9
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,3,3,5,3,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,9,3,10,3,13
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,1,0,1,1,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,53,61,11,7,64,68,132
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,0,0,2,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,0,0,1,0,1,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,0,0,5,2,5,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,2,1,0,0,2,1,3
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,4,4,2,5,6,11
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,4,2,0,0,4,2,6
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,1,0,1,1,2,3
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,3,4,3,1,6,5,11
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,3,2,3,3,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,3,3,0,0,3,3,6
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,2,1,0,2,2,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,4,3,0,0,4,3,7
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,0,1,1,2,1,3,4
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,3,7,0,0,3,7,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-08-01,1,4,1,1,2,5,7
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,1,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,3,1,0,1,3,4
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,2,0,2,0,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,2,1,2,3,4,7
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,4,2,1,0,5,2,7
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,1,1,1,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,1,1,2,1,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,13,17,5,1,18,18,36
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,1,0,1,1,2,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,1,0,2,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,1,0,0,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,1,0,1,1,2,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,17,20,9,6,26,26,52
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,2,1,3,1,5,6
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,3,0,0,1,3,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,2,0,2,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,1,1,0,2,1,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,7,1,0,2,7,9
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,16,24,4,7,20,31,51
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,1,1,1,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,2,0,0,0,2,2
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,2,1,0,3,2,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,14,7,2,3,16,10,26
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,1,4,1,6,2,8
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,5,4,4,6,9,15
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,1,1,1,2,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,2,1,1,2,3,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,5,4,1,6,6,12
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,4,0,1,0,5,5
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,1,0,0,2,1,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,4,5,4,1,8,6,14
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,1,0,2,0,2
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,4,4,4,2,8,6,14
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,1,0,0,1,1,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,3,1,2,6,5,7,12
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,3,3,1,0,4,3,7
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,1,0,2,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,6,6,6,6,12
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,1,1,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,3,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,52,58,7,4,59,62,121
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,0,0,0,2,0,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,3,0,3,0,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,2,3,2,1,4,4,8
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,1,1,1,1,2
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,2,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,10,3,0,2,10,5,15
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,0,1,0,1,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,1,0,0,1,1,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,1,1,0,1,1,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,4,1,0,2,4,6
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,1,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,1,0,2,0,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,1,0,0,1,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,14,2,0,0,14,2,16
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,3,0,0,0,3,0,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-09-01,0,0,2,1,2,1,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,1,1,2,1,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,2,0,0,1,2,3
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,2,1,0,0,2,1,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,1,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,2,0,1,1,3,4
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,2,0,2,0,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,1,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,13,24,2,1,15,25,40
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,2,0,1,0,3,0,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,1,1,2,3
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,1,0,2,0,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,2,0,0,0,2,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,11,14,8,8,19,22,41
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,3,1,1,2,4,6
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,2,0,0,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,1,0,2,0,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,2,3,0,2,2,5,7
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,6,13,0,2,6,15,21
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,0,1,1,2
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
MOJINETE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,0,1,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,5,5,1,2,6,7,13
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,0,1,1,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,8,7,3,2,11,9,20
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,2,0,0,1,2,3
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,3,5,4,3,7,8,15
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,3,0,0,0,3,0,3
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,2,1,2,1,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,2,0,0,1,2,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,5,5,4,3,9,8,17
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,0,1,1,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,6,2,1,1,7,3,10
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,3,1,4,2,6
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,2,1,0,0,2,1,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,1,0,0,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,1,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,0,2,0,2,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,2,1,9,3,11,4,15
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,0,2,4,2,4,6
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,3,0,0,0,3,0,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,61,44,8,7,69,51,120
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,4,2,0,0,4,2,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2016-10-01,1,0,0,0,1,0,1
