,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,86,86
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,9,9
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
COROICO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,76,76
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,5,5
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,293,293
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,52,52
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,2,2
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,5,5
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,20,20
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,6,6
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3297,3297
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,5,5
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,25,25
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,9,9
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,219,219
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,6,6
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,30,30
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,173,173
ESMERALDA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,6,6
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,37,37
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,47,47
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,32,32
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,4,4
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,306,306
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3,3
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,17,17
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,60,60
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,5,5
ICLA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,5,5
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,19,19
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,2,2
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,17,17
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,11,11
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,72,72
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,320,320
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1800,1800
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,13,13
LAJA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,19,19
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,32,32
LLICA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3,3
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,13,13
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,9,9
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,28,28
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,29,29
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,91,91
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,111,111
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,9,9
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,47,47
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,990,990
MORO MORO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,2,2
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3,3
OCURI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,26,26
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,57,57
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
ORURO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1173,1173
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,41,41
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,19,19
PAILON,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,99,99
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,80,80
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,21,21
PASORAPA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,4,4
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3,3
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3,3
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,28,28
POCONA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,11,11
POOPO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,8,8
PORCO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
POROMA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,16,16
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,21,21
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,69,69
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,11,11
POSTRER VALLE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,628,628
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,2,2
PUCARANI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,8,8
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,23,23
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,253,253
PUNA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,27,27
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,179,179
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,625,625
QUIME,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,15,15
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,16,16
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,246,246
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,63,63
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,45,45
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
SACABA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,698,698
SACACA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,17,17
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,11,11
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,15,15
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,33,33
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,24,24
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,90,90
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,44,44
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,241,241
SAN JAVIER(BNI),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,32,32
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,21,21
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,80,80
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,19,19
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,149,149
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,50,50
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,42,42
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,43,43
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,24,24
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,38,38
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,60,60
SAN PEDRO DE QUEMES,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
SAN PEDRO(PND),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,24,24
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,21,21
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,58,58
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3336,3336
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,44,44
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,11,11
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
SENA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,17,17
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,40,40
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,11,11
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,6,6
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,123,123
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,13,13
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,8,8
SORATA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,27,27
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,756,756
TACACHI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3,3
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,12,12
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,25,25
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,15,15
TARACO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,8,8
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,466,466
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
TIAWANACU,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,19,19
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,21,21
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,5,5
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,275,275
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,28,28
TOCO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,17,17
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,3,3
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,11,11
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,6,6
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,79,79
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,6,6
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,161,161
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,31,31
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,25,25
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,35,35
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,67,67
VACAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,20,20
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,73,73
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,173,173
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,5,5
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,17,17
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,158,158
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,8,8
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,14,14
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,306,306
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,10,10
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,195,195
VINTO,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,146,146
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,4,4
WARNES,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,360,360
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,108,108
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,7,7
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,71,71
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,1,1
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,4,4
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,2,2
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2017-10-01,0,4,4
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,8,8
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,92,92
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,64,64
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,3,3
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,10,10
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2,2
APOLO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,13,13
ARANI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,18,18
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,39,39
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,16,16
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,202,202
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,17,17
AYATA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,36,36
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,11,11
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,5,5
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,144,144
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,37,37
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,14,14
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,44,44
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,39,39
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,12,12
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,7,7
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,19,19
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,27,27
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2,2
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,16,16
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,58,58
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,56,56
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,128,128
CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,25,25
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,135,135
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,7,7
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,90,90
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,11,11
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,79,79
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,8,8
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,45,45
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,7,7
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,5,5
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,10,10
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,120,120
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,37,37
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1783,1783
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,229,229
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,5,5
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,41,41
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,8,8
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,16,16
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,36,36
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,40,40
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,16,16
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,9,9
COROICO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,75,75
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,10,10
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,257,257
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,61,61
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,5,5
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,23,23
CURAHUARA DE CARANGAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,13,13
DESAGUADERO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2364,2364
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,12,12
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,15,15
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,30,30
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,8,8
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,13,13
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,128,128
ESCARA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
ESCOMA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,8,8
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,8,8
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,30,30
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,12,12
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,13,13
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,22,22
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,7,7
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,345,345
GUTIERREZ,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,13,13
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2,2
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2,2
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,64,64
HUATAJATA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,6,6
HUMANATA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2,2
ICLA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,6,6
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,13,13
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2,2
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,15,15
IXIAMAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,11,11
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,20,20
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,85,85
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,262,262
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1853,1853
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,5,5
LAJA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,33,33
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,1,1
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,4,4
LLICA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,2,2
LURIBAY,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,5,5
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,6,6
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,9,9
MAGDALENA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,27,27
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,35,35
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,26,26
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,79,79
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2017-11-01,0,92,92
