,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SHINAOTA,vih,no de personas con prueba rapida,2017-06-01,3,7,10
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2017-06-01,1,0,1
SICAYA,vih,no de personas con prueba rapida,2017-06-01,3,2,5
SIPE SIPE,vih,no de personas con prueba rapida,2017-06-01,2,17,19
SOPACHUY,vih,no de personas con prueba rapida,2017-06-01,8,15,23
SORATA,vih,no de personas con prueba rapida,2017-06-01,2,3,5
SUCRE,vih,no de personas con prueba rapida,2017-06-01,783,682,1465
TACACOMA,vih,no de personas con prueba rapida,2017-06-01,9,23,32
TACOPAYA,vih,no de personas con prueba rapida,2017-06-01,2,11,13
TAPACARI,vih,no de personas con prueba rapida,2017-06-01,6,4,10
TARABUCO,vih,no de personas con prueba rapida,2017-06-01,16,33,49
TARATA,vih,no de personas con prueba rapida,2017-06-01,0,1,1
TARIJA,vih,no de personas con prueba rapida,2017-06-01,144,234,378
TARVITA,vih,no de personas con prueba rapida,2017-06-01,12,54,66
TEOPONTE,vih,no de personas con prueba rapida,2017-06-01,0,1,1
TIAWANACU,vih,no de personas con prueba rapida,2017-06-01,0,4,4
TINGUIPAYA,vih,no de personas con prueba rapida,2017-06-01,0,9,9
TIPUANI,vih,no de personas con prueba rapida,2017-06-01,3,1,4
TIQUIPAYA,vih,no de personas con prueba rapida,2017-06-01,41,72,113
TOCO,vih,no de personas con prueba rapida,2017-06-01,1,0,1
TODOS SANTOS,vih,no de personas con prueba rapida,2017-06-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2017-06-01,3,3,6
TOLEDO,vih,no de personas con prueba rapida,2017-06-01,0,9,9
TOMINA,vih,no de personas con prueba rapida,2017-06-01,4,5,9
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-06-01,9,15,24
TRINIDAD,vih,no de personas con prueba rapida,2017-06-01,57,60,117
UNCIA,vih,no de personas con prueba rapida,2017-06-01,3,18,21
URUBICHA,vih,no de personas con prueba rapida,2017-06-01,12,6,18
UYUNI,vih,no de personas con prueba rapida,2017-06-01,15,44,59
VACAS,vih,no de personas con prueba rapida,2017-06-01,2,0,2
VALLEGRANDE,vih,no de personas con prueba rapida,2017-06-01,53,38,91
VIACHA,vih,no de personas con prueba rapida,2017-06-01,50,46,96
VILLA CHARCAS,vih,no de personas con prueba rapida,2017-06-01,0,1,1
VILLA MONTES,vih,no de personas con prueba rapida,2017-06-01,20,29,49
VILLA RIVERO,vih,no de personas con prueba rapida,2017-06-01,2,1,3
VILLA SERRANO,vih,no de personas con prueba rapida,2017-06-01,5,2,7
VILLA TUNARI,vih,no de personas con prueba rapida,2017-06-01,50,49,99
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-06-01,17,11,28
VILLAZON,vih,no de personas con prueba rapida,2017-06-01,38,49,87
VINTO,vih,no de personas con prueba rapida,2017-06-01,34,31,65
WARNES,vih,no de personas con prueba rapida,2017-06-01,36,46,82
YACUIBA,vih,no de personas con prueba rapida,2017-06-01,31,46,77
YAMPARAEZ,vih,no de personas con prueba rapida,2017-06-01,9,18,27
YAPACANI,vih,no de personas con prueba rapida,2017-06-01,14,114,128
YUNCHARA,vih,no de personas con prueba rapida,2017-06-01,3,5,8
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-06-01,3,14,17
ACACIO,vih,no de personas con prueba rapida,2017-07-01,0,1,1
ACHACACHI,vih,no de personas con prueba rapida,2017-07-01,4,33,37
AIQUILE,vih,no de personas con prueba rapida,2017-07-01,4,19,23
ALCALA,vih,no de personas con prueba rapida,2017-07-01,0,2,2
ANCORAIMES,vih,no de personas con prueba rapida,2017-07-01,0,1,1
ANTEQUERA,vih,no de personas con prueba rapida,2017-07-01,31,66,97
ANZALDO,vih,no de personas con prueba rapida,2017-07-01,2,1,3
APOLO,vih,no de personas con prueba rapida,2017-07-01,2,11,13
ARBIETO,vih,no de personas con prueba rapida,2017-07-01,1,7,8
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-07-01,52,96,148
ATOCHA,vih,no de personas con prueba rapida,2017-07-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-07-01,5,17,22
AZURDUY,vih,no de personas con prueba rapida,2017-07-01,0,9,9
BELLA FLOR,vih,no de personas con prueba rapida,2017-07-01,1,12,13
BERMEJO,vih,no de personas con prueba rapida,2017-07-01,0,16,16
BOLPEBRA,vih,no de personas con prueba rapida,2017-07-01,3,3,6
BOYUIBE,vih,no de personas con prueba rapida,2017-07-01,2,1,3
BUENA VISTA,vih,no de personas con prueba rapida,2017-07-01,3,0,3
CABEZAS,vih,no de personas con prueba rapida,2017-07-01,4,11,15
"CAIZA ""D""",vih,no de personas con prueba rapida,2017-07-01,1,0,1
CAJUATA,vih,no de personas con prueba rapida,2017-07-01,1,1,2
CALAMARCA,vih,no de personas con prueba rapida,2017-07-01,2,5,7
CAMARGO,vih,no de personas con prueba rapida,2017-07-01,10,83,93
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2017-07-01,1,3,4
CAMIRI,vih,no de personas con prueba rapida,2017-07-01,9,10,19
CAPINOTA,vih,no de personas con prueba rapida,2017-07-01,0,10,10
CARACOLLO,vih,no de personas con prueba rapida,2017-07-01,4,5,9
CARANAVI,vih,no de personas con prueba rapida,2017-07-01,48,35,83
CARAPARI,vih,no de personas con prueba rapida,2017-07-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2017-07-01,2,5,7
CHALLAPATA,vih,no de personas con prueba rapida,2017-07-01,8,152,160
CHAQUI,vih,no de personas con prueba rapida,2017-07-01,0,2,2
CHARAGUA,vih,no de personas con prueba rapida,2017-07-01,2,11,13
CHIMORE,vih,no de personas con prueba rapida,2017-07-01,10,20,30
CHIPAYA,vih,no de personas con prueba rapida,2017-07-01,0,1,1
CHOQUE COTA,vih,no de personas con prueba rapida,2017-07-01,0,3,3
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-07-01,11,19,30
CHUMA,vih,no de personas con prueba rapida,2017-07-01,4,3,7
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2017-07-01,5,16,21
COBIJA,vih,no de personas con prueba rapida,2017-07-01,33,73,106
COCHABAMBA,vih,no de personas con prueba rapida,2017-07-01,187,470,657
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-07-01,39,145,184
"COLCHA ""K""",vih,no de personas con prueba rapida,2017-07-01,1,0,1
COLOMI,vih,no de personas con prueba rapida,2017-07-01,1,7,8
COMARAPA,vih,no de personas con prueba rapida,2017-07-01,12,9,21
CONCEPCION,vih,no de personas con prueba rapida,2017-07-01,4,4,8
CORIPATA,vih,no de personas con prueba rapida,2017-07-01,2,1,3
COROICO,vih,no de personas con prueba rapida,2017-07-01,5,7,12
CORQUE,vih,no de personas con prueba rapida,2017-07-01,0,1,1
COTOCA,vih,no de personas con prueba rapida,2017-07-01,15,11,26
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2017-07-01,30,33,63
CUEVO,vih,no de personas con prueba rapida,2017-07-01,2,1,3
CULPINA,vih,no de personas con prueba rapida,2017-07-01,0,17,17
DESAGUADERO,vih,no de personas con prueba rapida,2017-07-01,6,9,15
EL ALTO,vih,no de personas con prueba rapida,2017-07-01,707,1422,2129
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-07-01,33,23,56
EL TORNO,vih,no de personas con prueba rapida,2017-07-01,41,135,176
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2017-07-01,2,13,15
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-07-01,14,74,88
ESCOMA,vih,no de personas con prueba rapida,2017-07-01,2,1,3
EUCALIPTUS,vih,no de personas con prueba rapida,2017-07-01,2,0,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-07-01,13,37,50
FILADELFIA,vih,no de personas con prueba rapida,2017-07-01,18,20,38
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2017-07-01,0,2,2
GUANAY,vih,no de personas con prueba rapida,2017-07-01,1,1,2
GUAQUI,vih,no de personas con prueba rapida,2017-07-01,1,3,4
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-07-01,412,460,872
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2017-07-01,0,3,3
HUACHACALLA,vih,no de personas con prueba rapida,2017-07-01,0,1,1
HUANUNI,vih,no de personas con prueba rapida,2017-07-01,11,41,52
HUAYLLAMARCA,vih,no de personas con prueba rapida,2017-07-01,8,8,16
ICLA,vih,no de personas con prueba rapida,2017-07-01,0,2,2
INCAHUASI,vih,no de personas con prueba rapida,2017-07-01,2,15,17
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2017-07-01,3,0,3
IXIAMAS,vih,no de personas con prueba rapida,2017-07-01,2,1,3
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-07-01,7,12,19
LA ASUNTA,vih,no de personas con prueba rapida,2017-07-01,14,15,29
LA GUARDIA,vih,no de personas con prueba rapida,2017-07-01,18,47,65
LA PAZ,vih,no de personas con prueba rapida,2017-07-01,662,1546,2208
LAJA,vih,no de personas con prueba rapida,2017-07-01,3,1,4
LLALLAGUA,vih,no de personas con prueba rapida,2017-07-01,43,88,131
MACHARETI,vih,no de personas con prueba rapida,2017-07-01,4,2,6
MAGDALENA,vih,no de personas con prueba rapida,2017-07-01,4,0,4
MAIRANA,vih,no de personas con prueba rapida,2017-07-01,6,7,13
MAPIRI,vih,no de personas con prueba rapida,2017-07-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2017-07-01,2,30,32
MIZQUE,vih,no de personas con prueba rapida,2017-07-01,10,7,17
MOJOCOYA,vih,no de personas con prueba rapida,2017-07-01,2,2,4
MONTEAGUDO,vih,no de personas con prueba rapida,2017-07-01,21,55,76
MONTERO,vih,no de personas con prueba rapida,2017-07-01,189,268,457
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2017-07-01,22,21,43
OCURI,vih,no de personas con prueba rapida,2017-07-01,0,19,19
OKINAWA,vih,no de personas con prueba rapida,2017-07-01,3,3,6
OMEREQUE,vih,no de personas con prueba rapida,2017-07-01,1,0,1
ORURO,vih,no de personas con prueba rapida,2017-07-01,68,192,260
PADILLA,vih,no de personas con prueba rapida,2017-07-01,6,5,11
PAILON,vih,no de personas con prueba rapida,2017-07-01,12,44,56
PALOS BLANCOS,vih,no de personas con prueba rapida,2017-07-01,6,1,7
PAMPA AULLAGAS,vih,no de personas con prueba rapida,2017-07-01,2,11,13
PAMPA GRANDE,vih,no de personas con prueba rapida,2017-07-01,2,0,2
PASORAPA,vih,no de personas con prueba rapida,2017-07-01,19,19,38
PATACAMAYA,vih,no de personas con prueba rapida,2017-07-01,5,6,11
PAZÑA,vih,no de personas con prueba rapida,2017-07-01,75,155,230
POCOATA,vih,no de personas con prueba rapida,2017-07-01,1,3,4
POOPO,vih,no de personas con prueba rapida,2017-07-01,1,19,20
PORCO,vih,no de personas con prueba rapida,2017-07-01,0,5,5
PORONGO,vih,no de personas con prueba rapida,2017-07-01,7,26,33
PORTACHUELO,vih,no de personas con prueba rapida,2017-07-01,1,0,1
PORVENIR,vih,no de personas con prueba rapida,2017-07-01,20,39,59
POTOSI,vih,no de personas con prueba rapida,2017-07-01,20,28,48
PRESTO,vih,no de personas con prueba rapida,2017-07-01,1,4,5
PUCARANI,vih,no de personas con prueba rapida,2017-07-01,1,3,4
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2017-07-01,0,24,24
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-07-01,12,24,36
PUERTO RICO,vih,no de personas con prueba rapida,2017-07-01,0,4,4
PUERTO SUAREZ,vih,no de personas con prueba rapida,2017-07-01,1,2,3
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-07-01,87,124,211
PUNA,vih,no de personas con prueba rapida,2017-07-01,0,1,1
PUNATA,vih,no de personas con prueba rapida,2017-07-01,94,29,123
QUILLACOLLO,vih,no de personas con prueba rapida,2017-07-01,29,31,60
RAVELO,vih,no de personas con prueba rapida,2017-07-01,0,1,1
REYES,vih,no de personas con prueba rapida,2017-07-01,0,1,1
RIBERALTA,vih,no de personas con prueba rapida,2017-07-01,7,72,79
ROBORE,vih,no de personas con prueba rapida,2017-07-01,2,1,3
RURRENABAQUE,vih,no de personas con prueba rapida,2017-07-01,5,59,64
SABAYA,vih,no de personas con prueba rapida,2017-07-01,19,26,45
SACABA,vih,no de personas con prueba rapida,2017-07-01,58,94,152
SAIPINA,vih,no de personas con prueba rapida,2017-07-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-07-01,145,187,332
SAMAIPATA,vih,no de personas con prueba rapida,2017-07-01,0,4,4
SAN BENITO,vih,no de personas con prueba rapida,2017-07-01,1,5,6
SAN BORJA,vih,no de personas con prueba rapida,2017-07-01,3,8,11
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-07-01,2,3,5
SAN CARLOS,vih,no de personas con prueba rapida,2017-07-01,20,44,64
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-07-01,23,31,54
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-07-01,1,43,44
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2017-07-01,8,35,43
SAN JULIAN,vih,no de personas con prueba rapida,2017-07-01,15,100,115
SAN LORENZO(PND),vih,no de personas con prueba rapida,2017-07-01,11,3,14
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2017-07-01,1,2,3
SAN LUCAS,vih,no de personas con prueba rapida,2017-07-01,37,55,92
SAN PEDRO,vih,no de personas con prueba rapida,2017-07-01,111,145,256
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-07-01,0,2,2
SAN RAFAEL,vih,no de personas con prueba rapida,2017-07-01,1,1,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2017-07-01,3,1,4
SAN RAMON SCZ,vih,no de personas con prueba rapida,2017-07-01,1,3,4
SANTA ANA,vih,no de personas con prueba rapida,2017-07-01,12,15,27
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-07-01,1432,2404,3836
SANTA ROSA,vih,no de personas con prueba rapida,2017-07-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-07-01,2,0,2
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-07-01,3,6,9
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-07-01,20,27,47
SAPAHAQUI,vih,no de personas con prueba rapida,2017-07-01,14,14,28
SHINAOTA,vih,no de personas con prueba rapida,2017-07-01,3,3,6
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2017-07-01,1,0,1
SICAYA,vih,no de personas con prueba rapida,2017-07-01,1,8,9
SIPE SIPE,vih,no de personas con prueba rapida,2017-07-01,0,23,23
SOPACHUY,vih,no de personas con prueba rapida,2017-07-01,28,30,58
SORATA,vih,no de personas con prueba rapida,2017-07-01,24,19,43
SUCRE,vih,no de personas con prueba rapida,2017-07-01,457,526,983
TACACHI,vih,no de personas con prueba rapida,2017-07-01,6,5,11
TACACOMA,vih,no de personas con prueba rapida,2017-07-01,9,21,30
TACOPAYA,vih,no de personas con prueba rapida,2017-07-01,4,8,12
TAPACARI,vih,no de personas con prueba rapida,2017-07-01,2,5,7
TARABUCO,vih,no de personas con prueba rapida,2017-07-01,7,26,33
TARATA,vih,no de personas con prueba rapida,2017-07-01,0,3,3
TARIJA,vih,no de personas con prueba rapida,2017-07-01,86,151,237
TARVITA,vih,no de personas con prueba rapida,2017-07-01,3,24,27
TEOPONTE,vih,no de personas con prueba rapida,2017-07-01,1,0,1
TIAWANACU,vih,no de personas con prueba rapida,2017-07-01,1,1,2
TIQUIPAYA,vih,no de personas con prueba rapida,2017-07-01,36,44,80
TOCO,vih,no de personas con prueba rapida,2017-07-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2017-07-01,3,4,7
TOLEDO,vih,no de personas con prueba rapida,2017-07-01,0,2,2
TOMINA,vih,no de personas con prueba rapida,2017-07-01,1,0,1
TORO TORO,vih,no de personas con prueba rapida,2017-07-01,0,7,7
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-07-01,3,10,13
TOTORA(ORR),vih,no de personas con prueba rapida,2017-07-01,1,1,2
TRINIDAD,vih,no de personas con prueba rapida,2017-07-01,8,16,24
UNCIA,vih,no de personas con prueba rapida,2017-07-01,2,1,3
URUBICHA,vih,no de personas con prueba rapida,2017-07-01,24,19,43
UYUNI,vih,no de personas con prueba rapida,2017-07-01,0,23,23
VACAS,vih,no de personas con prueba rapida,2017-07-01,0,10,10
VALLEGRANDE,vih,no de personas con prueba rapida,2017-07-01,37,12,49
VIACHA,vih,no de personas con prueba rapida,2017-07-01,23,244,267
VILLA CHARCAS,vih,no de personas con prueba rapida,2017-07-01,4,5,9
VILLA MONTES,vih,no de personas con prueba rapida,2017-07-01,23,29,52
VILLA RIVERO,vih,no de personas con prueba rapida,2017-07-01,0,2,2
VILLA SERRANO,vih,no de personas con prueba rapida,2017-07-01,1,6,7
VILLA TUNARI,vih,no de personas con prueba rapida,2017-07-01,62,38,100
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-07-01,14,17,31
VILLAZON,vih,no de personas con prueba rapida,2017-07-01,49,54,103
VINTO,vih,no de personas con prueba rapida,2017-07-01,13,30,43
WARNES,vih,no de personas con prueba rapida,2017-07-01,55,81,136
YACUIBA,vih,no de personas con prueba rapida,2017-07-01,24,59,83
YAMPARAEZ,vih,no de personas con prueba rapida,2017-07-01,0,7,7
YOTALA,vih,no de personas con prueba rapida,2017-07-01,1,0,1
YUNCHARA,vih,no de personas con prueba rapida,2017-07-01,3,3,6
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-07-01,2,6,8
ACHACACHI,vih,no de personas con prueba rapida,2017-08-01,3,20,23
AIQUILE,vih,no de personas con prueba rapida,2017-08-01,7,14,21
ALCALA,vih,no de personas con prueba rapida,2017-08-01,5,11,16
ALTO BENI,vih,no de personas con prueba rapida,2017-08-01,0,1,1
ANCORAIMES,vih,no de personas con prueba rapida,2017-08-01,4,0,4
ANDAMARCA,vih,no de personas con prueba rapida,2017-08-01,1,7,8
ANTEQUERA,vih,no de personas con prueba rapida,2017-08-01,1,0,1
ANZALDO,vih,no de personas con prueba rapida,2017-08-01,7,8,15
APOLO,vih,no de personas con prueba rapida,2017-08-01,0,10,10
ARANI,vih,no de personas con prueba rapida,2017-08-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2017-08-01,3,9,12
ARQUE,vih,no de personas con prueba rapida,2017-08-01,6,25,31
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-08-01,35,128,163
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-08-01,22,39,61
AZURDUY,vih,no de personas con prueba rapida,2017-08-01,0,16,16
BERMEJO,vih,no de personas con prueba rapida,2017-08-01,8,30,38
BOLPEBRA,vih,no de personas con prueba rapida,2017-08-01,39,39,78
BUENA VISTA,vih,no de personas con prueba rapida,2017-08-01,9,2,11
CABEZAS,vih,no de personas con prueba rapida,2017-08-01,14,5,19
"CAIZA ""D""",vih,no de personas con prueba rapida,2017-08-01,0,1,1
CAJUATA,vih,no de personas con prueba rapida,2017-08-01,1,0,1
CALAMARCA,vih,no de personas con prueba rapida,2017-08-01,3,6,9
CAMARGO,vih,no de personas con prueba rapida,2017-08-01,11,59,70
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2017-08-01,0,2,2
CAMIRI,vih,no de personas con prueba rapida,2017-08-01,7,3,10
CAPINOTA,vih,no de personas con prueba rapida,2017-08-01,4,7,11
CARACOLLO,vih,no de personas con prueba rapida,2017-08-01,5,5,10
CARANAVI,vih,no de personas con prueba rapida,2017-08-01,52,34,86
CARAPARI,vih,no de personas con prueba rapida,2017-08-01,0,1,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2017-08-01,4,12,16
CHALLAPATA,vih,no de personas con prueba rapida,2017-08-01,9,147,156
CHAQUI,vih,no de personas con prueba rapida,2017-08-01,1,2,3
CHARAGUA,vih,no de personas con prueba rapida,2017-08-01,4,7,11
CHIMORE,vih,no de personas con prueba rapida,2017-08-01,62,122,184
CHOQUE COTA,vih,no de personas con prueba rapida,2017-08-01,0,5,5
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-08-01,9,7,16
CHUMA,vih,no de personas con prueba rapida,2017-08-01,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2017-08-01,5,19,24
COBIJA,vih,no de personas con prueba rapida,2017-08-01,356,296,652
COCHABAMBA,vih,no de personas con prueba rapida,2017-08-01,210,288,498
COIPASA,vih,no de personas con prueba rapida,2017-08-01,2,3,5
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-08-01,23,35,58
COLOMI,vih,no de personas con prueba rapida,2017-08-01,1,2,3
COLPA BELGICA,vih,no de personas con prueba rapida,2017-08-01,6,0,6
COLQUECHACA,vih,no de personas con prueba rapida,2017-08-01,0,11,11
COMARAPA,vih,no de personas con prueba rapida,2017-08-01,8,9,17
CONCEPCION,vih,no de personas con prueba rapida,2017-08-01,3,0,3
CORIPATA,vih,no de personas con prueba rapida,2017-08-01,3,1,4
COROICO,vih,no de personas con prueba rapida,2017-08-01,10,3,13
COTAGAITA,vih,no de personas con prueba rapida,2017-08-01,1,3,4
COTOCA,vih,no de personas con prueba rapida,2017-08-01,11,46,57
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2017-08-01,3,7,10
CUEVO,vih,no de personas con prueba rapida,2017-08-01,3,3,6
CULPINA,vih,no de personas con prueba rapida,2017-08-01,17,45,62
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2017-08-01,1,7,8
DESAGUADERO,vih,no de personas con prueba rapida,2017-08-01,3,13,16
EL ALTO,vih,no de personas con prueba rapida,2017-08-01,1082,1869,2951
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-08-01,13,12,25
EL TORNO,vih,no de personas con prueba rapida,2017-08-01,180,471,651
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2017-08-01,4,10,14
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-08-01,12,55,67
ESCOMA,vih,no de personas con prueba rapida,2017-08-01,1,2,3
EUCALIPTUS,vih,no de personas con prueba rapida,2017-08-01,0,2,2
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-08-01,51,90,141
FILADELFIA,vih,no de personas con prueba rapida,2017-08-01,6,46,52
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2017-08-01,1,48,49
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2017-08-01,7,12,19
GUANAY,vih,no de personas con prueba rapida,2017-08-01,4,6,10
GUAQUI,vih,no de personas con prueba rapida,2017-08-01,1,3,4
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-08-01,546,686,1232
GUTIERREZ,vih,no de personas con prueba rapida,2017-08-01,0,2,2
HUACHACALLA,vih,no de personas con prueba rapida,2017-08-01,0,4,4
HUANUNI,vih,no de personas con prueba rapida,2017-08-01,9,44,53
ICLA,vih,no de personas con prueba rapida,2017-08-01,0,9,9
INCAHUASI,vih,no de personas con prueba rapida,2017-08-01,2,17,19
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2017-08-01,2,8,10
IXIAMAS,vih,no de personas con prueba rapida,2017-08-01,2,0,2
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-08-01,2,4,6
LA ASUNTA,vih,no de personas con prueba rapida,2017-08-01,4,0,4
LA GUARDIA,vih,no de personas con prueba rapida,2017-08-01,17,31,48
LA PAZ,vih,no de personas con prueba rapida,2017-08-01,561,1646,2207
LAGUNILLAS,vih,no de personas con prueba rapida,2017-08-01,0,1,1
LLALLAGUA,vih,no de personas con prueba rapida,2017-08-01,16,25,41
MACHACAMARCA,vih,no de personas con prueba rapida,2017-08-01,33,67,100
MACHARETI,vih,no de personas con prueba rapida,2017-08-01,0,2,2
MAIRANA,vih,no de personas con prueba rapida,2017-08-01,3,3,6
MAPIRI,vih,no de personas con prueba rapida,2017-08-01,2,0,2
MINEROS,vih,no de personas con prueba rapida,2017-08-01,4,14,18
MIZQUE,vih,no de personas con prueba rapida,2017-08-01,27,30,57
MOJOCOYA,vih,no de personas con prueba rapida,2017-08-01,3,3,6
MONTEAGUDO,vih,no de personas con prueba rapida,2017-08-01,10,50,60
MONTERO,vih,no de personas con prueba rapida,2017-08-01,323,227,550
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2017-08-01,13,4,17
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2017-08-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2017-08-01,0,34,34
OKINAWA,vih,no de personas con prueba rapida,2017-08-01,2,2,4
ORURO,vih,no de personas con prueba rapida,2017-08-01,49,173,222
PADCAYA,vih,no de personas con prueba rapida,2017-08-01,0,1,1
PADILLA,vih,no de personas con prueba rapida,2017-08-01,4,7,11
PAILON,vih,no de personas con prueba rapida,2017-08-01,17,65,82
PALOS BLANCOS,vih,no de personas con prueba rapida,2017-08-01,2,5,7
PAMPA GRANDE,vih,no de personas con prueba rapida,2017-08-01,1,0,1
PASORAPA,vih,no de personas con prueba rapida,2017-08-01,8,13,21
PAZÑA,vih,no de personas con prueba rapida,2017-08-01,57,57,114
POCOATA,vih,no de personas con prueba rapida,2017-08-01,0,2,2
POCONA,vih,no de personas con prueba rapida,2017-08-01,2,4,6
POOPO,vih,no de personas con prueba rapida,2017-08-01,9,40,49
PORCO,vih,no de personas con prueba rapida,2017-08-01,0,7,7
POROMA,vih,no de personas con prueba rapida,2017-08-01,1,0,1
PORONGO,vih,no de personas con prueba rapida,2017-08-01,4,2,6
PORTACHUELO,vih,no de personas con prueba rapida,2017-08-01,7,0,7
PORVENIR,vih,no de personas con prueba rapida,2017-08-01,31,54,85
POTOSI,vih,no de personas con prueba rapida,2017-08-01,21,25,46
PRESTO,vih,no de personas con prueba rapida,2017-08-01,0,2,2
PUCARANI,vih,no de personas con prueba rapida,2017-08-01,6,3,9
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2017-08-01,20,50,70
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-08-01,7,3,10
PUERTO RICO,vih,no de personas con prueba rapida,2017-08-01,37,46,83
PUERTO SUAREZ,vih,no de personas con prueba rapida,2017-08-01,4,1,5
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-08-01,78,129,207
PUNA,vih,no de personas con prueba rapida,2017-08-01,0,2,2
PUNATA,vih,no de personas con prueba rapida,2017-08-01,35,152,187
QUILLACOLLO,vih,no de personas con prueba rapida,2017-08-01,129,152,281
QUIME,vih,no de personas con prueba rapida,2017-08-01,13,7,20
RAVELO,vih,no de personas con prueba rapida,2017-08-01,0,1,1
REYES,vih,no de personas con prueba rapida,2017-08-01,4,0,4
RIBERALTA,vih,no de personas con prueba rapida,2017-08-01,7,34,41
RURRENABAQUE,vih,no de personas con prueba rapida,2017-08-01,3,52,55
SABAYA,vih,no de personas con prueba rapida,2017-08-01,42,48,90
SACABA,vih,no de personas con prueba rapida,2017-08-01,66,147,213
SACACA,vih,no de personas con prueba rapida,2017-08-01,1,3,4
